source,target,weight
MOO,COW,1.0
IN,OUT,0.9786780383795308
OFF,ON,0.9328358208955224
ON,OFF,0.9125799573560768
TROUSERS,TROUSERS,0.8784648187633262
UP,DOWN,0.8773987206823027
MEOW,CAT,0.8710021321961621
YES,NO,0.8614072494669509
DAY,NIGHT,0.849680170575693
QUACK,DUCK,0.8486140724946695
OUT,IN,0.8336886993603412
KITTEN,CAT,0.8176972281449894
HE,SHE,0.8038379530916843
NO,YES,0.7878464818763324
TABLE,CHAIR,0.7825159914712152
PUPPY,DOG,0.7782515991471215
BROTHER,SISTER,0.7718550106609807
AUNT,UNCLE,0.7718550106609807
SHE,HE,0.7654584221748401
GIRL,BOY,0.7633262260127931
NAP,SLEEP,0.7547974413646055
OPEN,CLOSE,0.7473347547974413
UNCLE,AUNT,0.7292110874200426
BOY,GIRL,0.7238805970149252
YOU,ME,0.7238805970149252
NIGHT,DAY,0.7078891257995734
LOOK,SEE,0.6993603411513858
HOT,COLD,0.6972281449893389
ARM,LEG,0.6940298507462686
DOG,CAT,0.6876332622601279
SLEEPY,TIRED,0.6801705756929638
JUICE,ORANGE,0.6748400852878464
UPSTAIRS,DOWNSTAIRS,0.6727078891257996
I,ME,0.6727078891257996
BED,SLEEP,0.6567164179104478
COMB,BRUSH,0.6545842217484008
SAD,HAPPY,0.652452025586354
HAPPY,SAD,0.6460554371002132
STOP,GO,0.6321961620469083
SPOON,FORK,0.6311300639658848
SPLASH,WATER,0.6300639658848614
TOE,FOOT,0.6215351812366737
PULL,PUSH,0.6098081023454157
DOWNSTAIRS,UPSTAIRS,0.6066098081023453
NAPPY,BABY,0.6066098081023453
INSIDE,OUTSIDE,0.6023454157782516
DOWN,UP,0.5959488272921108
NOW,LATER,0.5906183368869936
COME,GO,0.5895522388059701
JACKET,COAT,0.5778251599147121
GRANDPA,GRANDMA,0.566098081023454
MOUSE,CAT,0.5554371002132195
GO,STOP,0.5511727078891258
SISTER,BROTHER,0.5501066098081022
GRANDMA,GRANDPA,0.5501066098081022
TOMORROW,TODAY,0.5383795309168443
CLEAN,DIRTY,0.5383795309168443
SKY,BLUE,0.5330490405117271
CAT,DOG,0.5234541577825159
TODAY,TOMORROW,0.5127931769722814
LEG,ARM,0.5127931769722814
ME,YOU,0.509594882729211
OUTSIDE,INSIDE,0.5063965884861408
RUN,WALK,0.5021321961620469
BREAD,BUTTER,0.49573560767590624
TIRED,SLEEP,0.4872068230277185
BREAKFAST,LUNCH,0.48081023454157784
WALK,RUN,0.4722814498933902
JAM,JAM,0.4594882729211087
CLOSE,OPEN,0.4541577825159914
GIVE,TAKE,0.44989339019189767
FORK,SPOON,0.44669509594882734
BRUSH,HAIR,0.44562899786780386
LIPS,KISS,0.4371002132196163
BOOK,READ,0.42963752665245203
FRIDGE,FOOD,0.4285714285714286
BOOTS,SHOES,0.42430703624733473
COLD,HOT,0.4168443496801706
HOW,WHY,0.41577825159914716
TAKE,GIVE,0.41577825159914716
HUG,KISS,0.41471215351812374
EAT,FOOD,0.4125799573560768
FOOD,EAT,0.40938166311300644
BRICK,HOUSE,0.4072494669509595
OUCH,HURT,0.40405117270788915
WHEN,WHERE,0.40405117270788915
PUSH,PULL,0.39978678038379534
FEED,EAT,0.3944562899786781
SHOP,SHOP,0.3933901918976546
GARDEN,FLOWER,0.3933901918976546
READ,BOOK,0.3912579957356077
MILK,COW,0.3901918976545842
TONGUE,MOUTH,0.38486140724946694
BUCKET,WATER,0.3742004264392324
RIDE,HORSE,0.37313432835820903
LADY,MAN,0.3720682302771855
BUTTER,BREAD,0.36460554371002135
TOAST,BREAD,0.36460554371002135
LION,TIGER,0.3624733475479745
EYE,SEE,0.3624733475479745
BOAT,WATER,0.3624733475479745
HAT,HEAD,0.35927505330490406
PYJAMAS,SLEEP,0.35927505330490406
HAND,FINGER,0.3582089552238806
KNEE,LEG,0.35501066098081024
BEDROOM,BED,0.35287846481876334
COW,MILK,0.3518123667377399
BATHROOM,TOILET,0.3368869936034115
TOILET,BATHROOM,0.33475479744136466
LIKE,LOVE,0.3336886993603412
LAMB,SHEEP,0.3315565031982942
SMILE,HAPPY,0.3315565031982942
CEREAL,BREAKFAST,0.3315565031982942
ALL,NONE,0.3315565031982942
SHOES,FEET,0.3272921108742004
PENGUIN,BIRD,0.32515991471215355
PILLOW,SLEEP,0.31876332622601283
AEROPLANE,FLY,0.31769722814498935
COMB,HAIR,0.3123667377398721
CHAIR,TABLE,0.31130063965884863
WHERE,WHEN,0.3102345415778252
OWL,NIGHT,0.30810234541577824
HURRY,FAST,0.30810234541577824
TIGER,LION,0.3049040511727079
THIRSTY,WATER,0.302771855010661
WIPE,CLEAN,0.2995735607675906
BRING,TAKE,0.2974413646055437
PAPER,PEN,0.2963752665245203
VEST,JACKET,0.2963752665245203
MOON,SUN,0.2953091684434968
SWIM,WATER,0.2942430703624734
ANIMAL,DOG,0.2889125799573561
KICK,BALL,0.2857142857142857
DIRTY,CLEAN,0.28358208955223885
BLUE,SKY,0.279317697228145
SNAKE,BITE,0.2739872068230277
BRUSH,TOOTH,0.2718550106609808
HUNGRY,FOOD,0.26865671641791045
ICE CREAM,COLD,0.2654584221748401
RADIO,MUSIC,0.2643923240938167
LUNCH,DINNER,0.26332622601279315
FINGER,HAND,0.2622601279317698
EGG,CHICKEN,0.2611940298507463
FRIDGE,COLD,0.2590618336886994
LORRY,CAR,0.2579957356076759
HORSE,RIDE,0.2547974413646056
GOOSE,DUCK,0.2547974413646056
CAT,MOUSE,0.24946695095948826
WINDOW,GLASS,0.24946695095948826
NOT,NO,0.24626865671641793
BUS,CAR,0.24520255863539445
SEE,EYE,0.24307036247334754
BISCUIT,CHOCOLATE,0.24307036247334754
YOGHURT,ICE CREAM,0.23773987206823025
RAIN,WET,0.23667377398720682
TOY,PLAY,0.23667377398720682
HER,HIS,0.23560767590618334
BATH,CLEAN,0.2345415778251599
SOAP,CLEAN,0.23134328358208953
SEE,LOOK,0.23134328358208953
THIRSTY,DRINK,0.2302771855010661
NOSE,FACE,0.2281449893390192
PILLOW,SOFT,0.2281449893390192
ORANGE,JUICE,0.2270788912579957
FOOT,TOE,0.2270788912579957
DROP,FALL,0.22601279317697226
THROW,BALL,0.22601279317697226
THROW,CATCH,0.22601279317697226
DOLL,HOUSE,0.22281449893390193
KISS,LOVE,0.22281449893390193
BICYCLE,RIDE,0.22174840085287847
WHO,WHAT,0.220682302771855
