source,target,weight
TICKLE,TICKLE,1.0
NAUGHTY,TICKLE,0.056619959050583146
LOVE,TICKLE,0.464568674076123
LIPS,TICKLE,0.1143991582108741
LION,TICKLE,0.08295667030079246
CUDDLE,TICKLE,0.056619959050583146
MONEY,TICKLE,0.03888314535682924
MUSIC,TICKLE,0.36352197786043394
KISS,TICKLE,0.42506370720426934
FOOD,TICKLE,0.0851065446864463
HAPPY,TICKLE,0.1396608322647963
PARTY,TICKLE,0.22135805898884087
PLAY,TICKLE,0.11036821874036828
PRETTY,TICKLE,0.05554492185429605
CHOCOLATE,TICKLE,0.15632280876918347
PUPPY,TICKLE,0.08295667030079246
SMILE,TICKLE,0.19824645932749263
SNOW,TICKLE,0.056619959050583146
STAR,TICKLE,0.04882648939653311
DANCE,TICKLE,0.0015280528706291818
NAUGHTY,NAUGHTY,1.0
LOVE,NAUGHTY,0.44291652491176214
LIPS,NAUGHTY,0.09792378816307035
LION,NAUGHTY,0.06694591632870495
CUDDLE,NAUGHTY,0.04099861855220199
MONEY,NAUGHTY,0.023524013930882104
MUSIC,NAUGHTY,0.3433636803833413
KISS,NAUGHTY,0.4039955782470075
FOOD,NAUGHTY,0.06906398961404059
HAPPY,NAUGHTY,0.12281204929690559
CHOCOLATE,NAUGHTY,0.13922761727555777
NAUGHTY,PARTY,0.20330143422962443
LOVE,PARTY,0.6678785085963974
LIPS,PARTY,0.2691013109053575
LION,PARTY,0.23329387196797002
CUDDLE,PARTY,0.20330143422962443
MONEY,PARTY,0.18310253534772314
MUSIC,PARTY,0.5528053270643163
KISS,PARTY,0.6228897519854188
FOOD,PARTY,0.23574235668554122
HAPPY,PARTY,0.2978695062849175
PARTY,PARTY,1.0
CHOCOLATE,PARTY,0.3168443628149533
DANCE,PARTY,0.1405620634473952
FAST,PARTY,0.13321700930852187
HUG,PARTY,0.12219942810021212
DOG,PARTY,0.05578753024854666
FINISH,PARTY,0.03711868430647702
MOUTH,PARTY,0.07017162793832665
NAUGHTY,SMILE,0.18053144638804497
LOVE,SMILE,0.6363176165895339
LIPS,SMILE,0.24508607997836718
LION,SMILE,0.2099562644867512
CUDDLE,SMILE,0.18053144638804497
MONEY,SMILE,0.16071456072380097
MUSIC,SMILE,0.5234219103980999
KISS,SMILE,0.5921802894380144
FOOD,SMILE,0.21235834759882688
HAPPY,SMILE,0.2733100565279558
PARTY,SMILE,0.36458741472454936
PLAY,SMILE,0.24058232414841552
PRETTY,SMILE,0.17933040483200702
CHOCOLATE,SMILE,0.29192590063616186
PUPPY,SMILE,0.2099562644867512
SMILE,SMILE,1.0
DANCE,SMILE,0.11897931668435713
FAST,SMILE,0.11177306734813008
HUG,SMILE,0.10096389335070977
DOG,SMILE,0.03580883898582887
FINISH,SMILE,0.017493205264902167
MOUTH,SMILE,0.04992072725716312
SING,SMILE,0.10426680763154406
RUN,SMILE,0.07754408302527271
PIZZA,SMILE,0.048119264926566485
NAUGHTY,PLAY,0.09395225074787583
LOVE,PLAY,0.5163134644458698
LIPS,PLAY,0.1537729205430507
LION,PLAY,0.12121939419103889
CUDDLE,PLAY,0.09395225074787583
MONEY,PLAY,0.07558881537301199
MUSIC,PLAY,0.41169704471774704
KISS,PLAY,0.47541284928458527
FOOD,PLAY,0.1234452712063836
HAPPY,PLAY,0.17992702547508155
PARTY,PLAY,0.26451055206510143
PLAY,PLAY,1.0
CHOCOLATE,PLAY,0.19717762234573333
DANCE,PLAY,0.036914077227072184
FAST,PLAY,0.030236446181037824
HUG,PLAY,0.020219899608526548
NAUGHTY,PUPPY,0.06694591632870495
LOVE,PUPPY,0.478880969281537
LIPS,PUPPY,0.12528973502483187
LION,PUPPY,0.09353983647834219
CUDDLE,PUPPY,0.06694591632870495
MONEY,PUPPY,0.04903569663510354
MUSIC,PUPPY,0.37684703890754623
KISS,PUPPY,0.43899018906054166
FOOD,PUPPY,0.09571091159754141
HAPPY,PUPPY,0.15079841762524993
