word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,136003,1,0
AGAIN,136214,1,0
ALL,136212,0,0
ALL GONE,136062,1,0
ANIMAL,135933,0,0
ANOTHER,136216,0,0
APPLE,136041,0,0
ARM,136099,1,0
ASLEEP,136064,0,0
AUNT,135876,0,0
AWAY,136190,0,0
BAA BAA,135909,1,0
BABY,135877,1,1
BABYSITTER,135893,0,0
BACK (PLACE),136192,0,0
BAD,136066,1,0
BALL,136023,1,0
BALLOON,136025,1,0
BANANA,136043,0,0
BASKET,136255,1,0
BATH,135897,1,0
BATH (FURNITURE),136177,1,0
BATHROOM,136179,1,0
BEACH,136223,1,0
BEAR,135935,0,0
BED,136181,1,0
BEDROOM,136183,1,0
BEE,135937,0,0
BELLY BUTTON,136101,0,0
BIB,136139,0,0
BICYCLE,136005,1,0
BIG,136068,0,0
BIRD,135939,1,0
BISCUIT,136045,1,0
BITE,135926,0,0
BLANKET,136256,1,0
BLOCK,136027,1,0
BLOW,135928,1,0
BLUE,136070,0,0
BOAT,136007,1,0
BOOK,136029,1,0
BOOTS,136141,1,0
BOTTLE,136257,0,0
BOWL,136258,1,1
BOX,136259,1,0
BOY,135878,0,0
BREAD,136047,1,0
BREAK,135930,0,0
BREAKFAST,135898,1,0
BRING,135932,1,0
BROKEN,136072,0,0
BROOM,136260,1,0
BROTHER,135879,0,0
BRUSH (OBJECT),136261,1,0
BUBBLES,136031,0,0
BUCKET,136225,1,0
BUMP,135934,0,0
BUS,136013,1,0
BUTTER,136049,0,0
BUTTERFLY,135943,0,0
BUTTON,136143,0,0
BYE BYE,135899,1,0
CAKE,136051,0,0
CALL,135936,1,0
CAR,136015,1,0
CAREFUL,136074,1,0
CARROTS,136053,0,0
CARRY,135938,1,0
CAT,135945,1,1
CATCH,135940,1,0
CEREAL,136055,1,0
CHAIR,136185,1,0
CHASE,136230,1,0
CHEEK,136103,0,0
CHEESE,136057,1,0
CHICKEN,136059,0,0
CHICKEN (ANIMAL),135947,0,0
CHILD,135880,0,0
CHIPS,136061,0,0
CHOO CHOO,135911,1,0
CHURCH,136227,0,0
CLEAN,136076,1,0
CLEAN (ACTION),135942,1,0
CLOCK,136262,0,0
CLOSE,136028,0,0
COAT,136145,0,0
COCKADOODLEDOO,135913,0,0
COFFEE,136063,0,0
COLD,136078,0,0
COMB (OBJECT),136263,0,0
COOKER,136187,0,0
COT,136189,1,0
COW,135949,1,0
CRY,135944,0,0
CUDDLE,135946,1,0
CUP,136264,1,0
CUT,135948,0,0
DADDY,135881,1,1
DANCE,135950,0,0
DARK,136080,0,0
DAY,136152,0,0
DEER,135951,0,0
DINNER,135900,1,0
DIRTY,136082,1,0
DISH,136265,0,0
DOCTOR,135882,0,0
DOG,135953,1,1
DOLL,136033,1,0
DON'T,135901,1,0
DONKEY,135955,0,0
DOOR,136191,1,1
DOWN,136194,1,0
DRAW,135952,0,0
DRAWER,136193,0,0
DRESS (OBJECT),136147,0,0
DRINK,136065,1,1
DRINK (ACTION),135954,1,0
DRIVE,135956,0,0
DROP,135958,1,0
DRY (DESCRIPTION),136084,0,0
