word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,59673,1,0
AGAIN,59466,1,1
ALL,59464,1,1
ALL GONE,59732,1,1
ANIMAL,59603,1,0
ANOTHER,59468,0,0
APPLE,59711,1,1
ARM,59769,1,0
ASLEEP,59734,1,0
AUNT,59546,1,1
AWAY,59442,0,0
BAA BAA,59579,1,1
BABY,59547,1,1
BABYSITTER,59563,1,1
BACK (PLACE),59444,0,0
BAD,59736,1,0
BALL,59693,1,1
BALLOON,59695,1,1
BANANA,59713,1,1
BASKET,59507,1,0
BATH,59567,1,0
BATH (FURNITURE),59429,1,1
BATHROOM,59431,1,0
BEACH,59475,0,0
BEAR,59605,0,0
BED,59433,1,1
BEDROOM,59435,1,0
BEE,59607,1,0
BELLY BUTTON,59771,1,0
BIB,59391,1,0
BICYCLE,59675,0,0
BIG,59738,0,0
BIRD,59609,1,1
BISCUIT,59715,1,1
BITE,59596,0,0
BLANKET,59508,1,0
BLOCK,59697,1,0
BLOW,59598,1,0
BLUE,59740,0,0
BOAT,59677,1,0
BOOK,59699,1,1
BOOTS,59393,1,0
BOTTLE,59509,1,0
BOWL,59510,1,0
BOX,59511,1,0
BOY,59548,0,0
BREAD,59717,1,0
BREAK,59600,0,0
BREAKFAST,59568,1,0
BRING,59602,1,0
BROKEN,59742,1,1
BROOM,59512,0,0
BROTHER,59549,0,0
BRUSH (OBJECT),59513,1,0
BUBBLES,59701,1,1
BUCKET,59477,1,0
BUMP,59604,0,0
BUS,59683,1,1
BUTTER,59719,0,0
BUTTERFLY,59613,1,0
BUTTON,59395,1,0
BYE BYE,59569,1,1
CAKE,59721,1,0
CALL,59606,0,0
CAR,59685,1,1
CAREFUL,59744,1,0
CARROTS,59723,1,0
CARRY,59608,0,0
CAT,59615,1,1
CATCH,59610,1,0
CEREAL,59725,1,0
CHAIR,59437,1,0
CHASE,59482,0,0
CHEEK,59773,1,1
CHEESE,59727,1,1
CHICKEN,59729,1,1
