word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,25115,0,0
AGAIN,25326,1,1
ALL,25324,0,0
ALL GONE,25174,1,1
ANIMAL,25463,0,0
ANOTHER,25328,0,0
APPLE,25153,1,0
ARM,25211,0,0
ASLEEP,25176,0,0
AUNT,25406,0,0
AWAY,25302,0,0
BAA BAA,25439,0,0
BABY,25407,0,0
BABYSITTER,25423,1,1
BACK (PLACE),25304,0,0
BAD,25178,0,0
BALL,25135,0,0
BALLOON,25137,1,0
BANANA,25155,1,0
BASKET,25367,1,0
BATH,25427,1,0
BATH (FURNITURE),25289,1,0
BATHROOM,25291,1,0
BEACH,25335,0,0
BEAR,25465,0,0
BED,25293,1,0
BEDROOM,25295,1,0
BEE,25467,0,0
BELLY BUTTON,25213,0,0
BIB,25251,0,0
BICYCLE,25117,0,0
BIG,25180,0,0
BIRD,25469,1,1
BISCUIT,25157,1,0
BITE,25456,0,0
BLANKET,25368,0,0
BLOCK,25139,0,0
BLOW,25458,0,0
BLUE,25182,0,0
BOAT,25119,0,0
BOOK,25141,1,0
BOOTS,25253,1,0
BOTTLE,25369,1,0
BOWL,25370,0,0
BOX,25371,0,0
BOY,25408,0,0
BREAD,25159,0,0
BREAK,25460,0,0
BREAKFAST,25428,1,0
BRING,25462,0,0
BROKEN,25184,0,0
BROOM,25372,0,0
BROTHER,25409,0,0
BRUSH (OBJECT),25373,0,0
BUBBLES,25143,1,0
BUCKET,25337,1,0
BUMP,25464,0,0
BUS,25125,1,0
BUTTER,25161,0,0
BUTTERFLY,25473,0,0
BUTTON,25255,0,0
BYE BYE,25429,1,0
CAKE,25163,1,0
CALL,25466,0,0
CAR,25127,1,1
CAREFUL,25186,1,0
CARROTS,25165,1,0
CARRY,25468,0,0
CAT,25475,0,0
CATCH,25470,0,0
CEREAL,25167,0,0
CHAIR,25297,0,0
CHASE,25342,0,0
CHEEK,25215,0,0
CHEESE,25169,0,0
CHICKEN,25171,0,0
CHICKEN (ANIMAL),25477,0,0
CHILD,25410,0,0
CHIPS,25173,0,0
CHOO CHOO,25441,0,0
CHURCH,25339,0,0
