word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,92289,1,0
AGAIN,92082,1,1
ALL,92080,0,0
ALL GONE,92348,1,0
ANIMAL,92219,1,0
ANOTHER,92084,0,0
APPLE,92327,1,1
ARM,91967,1,0
ASLEEP,92350,1,0
AUNT,92162,0,0
AWAY,92058,0,0
BAA BAA,92195,1,1
BABY,92163,1,1
BABYSITTER,92179,1,1
BACK (PLACE),92060,0,0
BAD,92352,0,0
BALL,92309,1,1
BALLOON,92311,1,0
BANANA,92329,1,1
BASKET,92123,1,0
BATH,92183,1,0
BATH (FURNITURE),92045,1,0
BATHROOM,92047,1,0
BEACH,92091,0,0
BEAR,92221,1,1
BED,92049,1,0
BEDROOM,92051,0,0
BEE,92223,0,0
BELLY BUTTON,91969,0,0
BIB,92007,0,0
BICYCLE,92291,1,0
BIG,92354,1,0
BIRD,92225,1,1
BISCUIT,92331,1,0
BITE,92212,1,0
BLANKET,92124,1,1
BLOCK,92313,0,0
BLOW,92214,1,0
BLUE,92356,1,0
BOAT,92293,1,0
BOOK,92315,1,1
BOOTS,92009,0,0
BOTTLE,92125,1,0
BOWL,92126,1,0
BOX,92127,0,0
BOY,92164,1,0
BREAD,92333,0,0
BREAK,92216,0,0
BREAKFAST,92184,1,0
BRING,92218,0,0
BROKEN,92358,1,0
BROOM,92128,0,0
BROTHER,92165,0,0
BRUSH (OBJECT),92129,1,0
BUBBLES,92317,1,0
BUCKET,92093,0,0
BUMP,92220,1,0
BUS,92299,1,0
BUTTER,92335,0,0
BUTTERFLY,92229,1,0
BUTTON,92011,1,0
BYE BYE,92185,1,1
CAKE,92337,0,0
CALL,92222,0,0
CAR,92301,1,1
CAREFUL,92360,1,0
CARROTS,92339,1,0
CARRY,92224,0,0
CAT,92231,1,1
CATCH,92226,1,1
CEREAL,92341,1,0
CHAIR,92053,1,0
CHASE,92098,0,0
CHEEK,91971,1,0
CHEESE,92343,1,1
CHICKEN,92345,0,0
CHICKEN (ANIMAL),92233,1,0
CHILD,92166,0,0
CHIPS,92347,1,1
CHOO CHOO,92197,1,1
CHURCH,92095,0,0
CLEAN,92362,1,1
CLEAN (ACTION),92228,1,0
CLOCK,92130,1,0
CLOSE,92314,1,0
COAT,92013,1,0
COCKADOODLEDOO,92199,0,0
COFFEE,92349,0,0
COLD,92364,1,0
COMB (OBJECT),92131,1,0
COOKER,92055,1,0
COT,92057,1,0
COW,92235,1,0
CRY,92230,1,0
CUDDLE,92232,1,1
CUP,92132,1,0
CUT,92234,0,0
DADDY,92167,1,1
DANCE,92236,1,0
DARK,92366,1,0
DAY,92020,0,0
DEER,92237,0,0
DINNER,92186,1,0
DIRTY,92368,1,1
DISH,92133,1,0
DOCTOR,92168,1,0
DOG,92239,1,1
DOLL,92319,0,0
DON'T,92187,0,0
DONKEY,92241,0,0
DOOR,92059,1,1
DOWN,92062,1,0
DRAW,92238,1,0
DRAWER,92061,0,0
DRESS (OBJECT),92015,0,0
DRINK,92351,1,1
DRINK (ACTION),92240,1,1
DRIVE,92242,1,0
DROP,92244,0,0
DRY (DESCRIPTION),92370,0,0
DUCK,92243,1,1
DUMMY,92134,0,0
EAR,91973,1,0
EAT,92246,1,0
EGG,92353,1,0
ELEPHANT,92245,1,0
EMPTY,92372,1,0
EYE,91975,1,0
FACE,91977,1,0
FALL,92248,0,0
FAST,92374,1,0
FEED,92250,1,0
FIND,92252,1,0
FINE,92376,0,0
FINGER,91979,1,0
