word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,99407,0,0
AGAIN,99200,0,0
ALL,99198,0,0
ALL GONE,99466,0,0
ANIMAL,99337,0,0
ANOTHER,99202,0,0
APPLE,99445,0,0
ARM,99085,0,0
ASLEEP,99468,0,0
AUNT,99280,0,0
AWAY,99176,0,0
BAA BAA,99313,0,0
BABY,99281,0,0
BABYSITTER,99297,0,0
BACK (PLACE),99178,0,0
BAD,99470,0,0
BALL,99427,1,0
BALLOON,99429,1,0
BANANA,99447,1,0
BASKET,99241,0,0
BATH,99301,0,0
BATH (FURNITURE),99163,0,0
BATHROOM,99165,0,0
BEACH,99209,0,0
BEAR,99339,0,0
BED,99167,0,0
BEDROOM,99169,0,0
BEE,99341,0,0
BELLY BUTTON,99087,0,0
BIB,99125,0,0
BICYCLE,99409,0,0
BIG,99472,0,0
BIRD,99343,0,0
BISCUIT,99449,0,0
BITE,99330,0,0
BLANKET,99242,0,0
BLOCK,99431,0,0
BLOW,99332,0,0
BLUE,99474,0,0
BOAT,99411,0,0
BOOK,99433,1,0
BOOTS,99127,0,0
BOTTLE,99243,0,0
BOWL,99244,0,0
BOX,99245,0,0
BOY,99282,0,0
BREAD,99451,0,0
BREAK,99334,0,0
BREAKFAST,99302,0,0
BRING,99336,0,0
BROKEN,99476,0,0
BROOM,99246,0,0
BROTHER,99283,0,0
BRUSH (OBJECT),99247,0,0
BUBBLES,99435,0,0
BUCKET,99211,0,0
BUMP,99338,0,0
BUS,99417,0,0
BUTTER,99453,0,0
BUTTERFLY,99347,0,0
BUTTON,99129,0,0
BYE BYE,99303,1,0
CAKE,99455,0,0
CALL,99340,0,0
CAR,99419,1,0
CAREFUL,99478,0,0
CARROTS,99457,0,0
CARRY,99342,0,0
CAT,99349,0,0
CATCH,99344,0,0
CEREAL,99459,0,0
CHAIR,99171,0,0
CHASE,99216,0,0
CHEEK,99089,0,0
CHEESE,99461,0,0
CHICKEN,99463,0,0
CHICKEN (ANIMAL),99351,0,0
CHILD,99284,0,0
CHIPS,99465,0,0
CHOO CHOO,99315,1,0
CHURCH,99213,0,0
CLEAN,99480,0,0
CLEAN (ACTION),99346,0,0
CLOCK,99248,0,0
CLOSE,99432,0,0
COAT,99131,0,0
COCKADOODLEDOO,99317,0,0
COFFEE,99467,0,0
COLD,99482,0,0
COMB (OBJECT),99249,0,0
COOKER,99173,0,0
COT,99175,0,0
COW,99353,0,0
CRY,99348,0,0
CUDDLE,99350,0,0
CUP,99250,0,0
CUT,99352,0,0
DADDY,99285,1,1
DANCE,99354,0,0
DARK,99484,0,0
DAY,99138,0,0
DEER,99355,0,0
DINNER,99304,0,0
DIRTY,99068,0,0
DISH,99251,0,0
DOCTOR,99286,1,0
DOG,99357,1,1
DOLL,99437,0,0
DON'T,99305,0,0
DONKEY,99359,0,0
DOOR,99177,0,0
DOWN,99180,0,0
DRAW,99356,0,0
DRAWER,99179,0,0
DRESS (OBJECT),99133,0,0
DRINK,99469,1,0
DRINK (ACTION),99358,0,0
DRIVE,99360,0,0
DROP,99362,0,0
DRY (DESCRIPTION),99070,0,0
DUCK,99361,0,0
DUMMY,99252,0,0
EAR,99091,0,0
EAT,99364,0,0
EGG,99471,0,0
ELEPHANT,99363,0,0
EMPTY,99072,0,0
EYE,99093,0,0
FACE,99095,0,0
FALL,99366,0,0
FAST,99074,0,0
FEED,99368,0,0
FIND,99370,0,0
FINE,99076,0,0
FINGER,99097,0,0
FINISH,99372,0,0
FIRE ENGINE,99421,0,0
FISH,99365,1,1
FISH (FOOD),99473,0,0
FLOWER,99215,0,0
FOOD,99475,0,0
FOOT,99099,0,0
FORK,99253,0,0
FRIDGE,99193,0,0
FRIEND,99287,0,0
FROG,99367,0,0
GARAGE,99181,0,0
GARDEN,99217,0,0
GENTLE,99078,0,0
GET,99374,0,0
GIRAFFE,99369,0,0
GIRL,99291,0,0
GIVE,99376,0,0
GLASS,99254,0,0
GLASSES,99135,0,0
GO,99378,0,0
GOOD,99080,0,0
GOODNIGHT,99310,1,0
GOOSE,99371,0,0
GRANDMA,99292,0,0
GRANDPA,99293,1,1
GREEN,99082,0,0
GRR,99319,1,1
HAIR,99105,0,0
HAMMER,99255,0,0
HAND,99107,0,0
HAPPY,99084,0,0
HARD,99086,0,0
HAT,99137,0,0
HAVE,99380,0,0
HEAD,99109,0,0
HEAR,99382,0,0
HELLO,99306,0,0
HELP,99384,0,0
HER,99154,0,0
HI,99307,0,0
HIGH CHAIR,99183,0,0
HIS,99156,0,0
HIT,99386,0,0
HOOVER,99256,0,0
HORSE,99373,0,0
HOT,99088,1,0
HOUSE,99219,0,0
HOW,99126,0,0
HUG,99388,0,0
HUNGRY,99090,0,0
HURRY,99390,0,0
HURT,99092,0,0
I,99158,0,0
ICE CREAM,99477,0,0
IN,99182,0,0
INSIDE,99184,0,0
IT,99160,0,0
JACKET,99139,0,0
JAM,99479,0,0
JEANS,99141,0,0
JUG,99257,0,0
JUICE,99481,0,0
JUMP,99392,0,0
JUMPER,99143,0,0
KEY,99258,0,0
KICK,99394,0,0
KISS,99396,1,0
KITCHEN,99185,0,0
KITTEN,99375,0,0
KNEE,99111,0,0
KNOW,99398,0,0
LADY,99294,0,0
LAMB,99377,0,0
LAMP,99259,0,0
LATER,99140,0,0
LEG,99113,0,0
LIGHT (OBJECT),99260,0,0
LIKE,99400,0,0
LION,99379,0,0
LITTLE (DESCRIPTION),99094,0,0
LIVING ROOM,99187,0,0
LOOK,99402,0,0
LORRY,99413,0,0
LOVE,99404,0,0
LUNCH,99308,0,0
MAKE,99406,0,0
MAN,99295,0,0
ME,99162,0,0
MEAT,99483,0,0
MEDICINE,99261,0,0
MEOW,99321,0,0
MILK,99067,1,1
MINE,99164,0,0
MONEY,99262,0,0
MONKEY,99381,0,0
MOO,99323,0,0
MOON,99220,0,0
MORE,99204,0,0
MORNING,99142,0,0
MOTORCYCLE,99415,0,0
MOUSE,99383,0,0
MOUTH,99123,0,0
MUG,99263,0,0
MUMMY,99296,1,1
MY,99166,0,0
NAIL (BODY PART),99115,0,0
NAP,99309,0,0
NAPPY,99145,1,0
NASTY,99096,0,0
NAUGHTY,99098,0,0
NECKLACE,99147,0,0
NICE,99100,0,0
NIGHT,99144,0,0
NO,99311,1,1
NONE,99206,0,0
NOSE,99117,0,0
NOT,99208,0,0
NOW,99146,0,0
OFF,99186,0,0
OLD,99102,0,0
ON,99188,0,0
OPEN,99408,0,0
ORANGE (FOOD),99069,0,0
OTHER,99210,0,0
OUCH,99325,1,1
OUT,99190,0,0
OUTSIDE,99228,0,0
OWL,99385,0,0
PAPER,99264,0,0
PARK,99229,0,0
PARTY,99230,0,0
PASTA,99071,0,0
PATTYCAKE,99312,0,0
PEAS,99073,0,0
PEEKABOO,99314,0,0
PEN,99439,0,0
PENGUIN,99387,0,0
PENNY,99265,0,0
PEOPLE,99298,0,0
PERSON,99288,0,0
PHONE,99276,0,0
PICTURE,99266,0,0
PIG,99389,0,0
PILLOW,99267,0,0
PIZZA,99075,0,0
PLANT,99268,0,0
PLATE,99269,0,0
PLAY,99410,0,0
PLAY PEN,99189,0,0
PLEASE,99316,0,0
POLICE,99289,0,0
PONY,99391,0,0
POOL,99231,0,0
POTTY,99191,0,0
PRETTY,99104,0,0
PULL,99412,0,0
PUPPY,99393,0,0
PURSE,99270,0,0
PUSH,99414,0,0
PUSHCHAIR,99423,0,0
PUT,99416,0,0
PYJAMAS,99149,0,0
QUACK,99327,0,0
RABBIT,99345,0,0
RADIO,99271,0,0
RAIN,99232,0,0
READ,99418,0,0
RED,99106,0,0
RIDE,99420,0,0
ROCKING CHAIR,99195,0,0
RUBBISH,99272,0,0
RUN,99422,0,0
SAD,99108,0,0
SAME,99212,0,0
SAY,99424,0,0
SCARED,99110,0,0
SCHOOL,99233,0,0
SCISSORS,99273,0,0
SCRATCH,99426,0,0
SEE,99428,0,0
SHEEP,99395,0,0
SHH,99318,0,0
SHIRT,99151,0,0
SHOES,99153,0,0
SHOP,99234,0,0
SHORTS,99155,0,0
SHOW,99430,0,0
SICK,99112,0,0
SING,99434,0,0
SINK,99199,0,0
SISTER,99290,0,0
SKY,99221,0,0
SLEEP,99436,0,0
SLEEPY,99114,0,0
SLIDE (OBJECT),99222,0,0
SMELL,99218,0,0
SMILE,99438,0,0
SNOW,99223,0,0
SOAP,99274,0,0
SOCK,99157,0,0
SOFA,99197,0,0
SOFT,99116,0,0
SOME,99214,0,0
SPADE,99224,0,0
SPIDER,99397,0,0
SPLASH,99440,0,0
SPOON,99275,0,0
SQUIRREL,99399,0,0
STAIRS,99201,0,0
STAR,99225,0,0
STONE,99226,0,0
STOP,99442,0,0
SUN,99227,0,0
SWEETS,99077,0,0
SWIM,99444,0,0
SWING (ACTION),99446,0,0
SWING (OBJECT),99235,0,0
TABLE,99203,0,0
TAKE,99448,0,0
TEA,99320,0,0
TEA (DRINK),99079,0,0
TEACHER,99299,0,0
TEDDY,99441,0,0
TELL,99450,0,0
THANK YOU,99322,1,0
THAT,99168,0,0
THERE,99192,0,0
THIRSTY,99118,0,0
THIS,99170,0,0
