word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,14851,1,0
AGAIN,14644,1,1
ALL,14642,0,0
ALL GONE,14910,1,1
ANIMAL,14781,1,0
ANOTHER,14646,0,0
APPLE,14889,1,1
ARM,14947,1,0
ASLEEP,14912,1,0
AUNT,14724,0,0
AWAY,15038,0,0
BAA BAA,14757,1,1
BABY,14725,1,1
BABYSITTER,14741,0,0
BACK (PLACE),15040,0,0
BAD,14914,0,0
BALL,14871,1,1
BALLOON,14873,1,0
BANANA,14891,1,1
BASKET,14685,1,0
BATH,14745,1,0
BATH (FURNITURE),15025,1,0
BATHROOM,15027,1,0
BEACH,14653,1,0
BEAR,14783,1,0
BED,15029,1,0
BEDROOM,15031,1,0
BEE,14785,1,0
BELLY BUTTON,14949,1,0
BIB,14987,1,0
BICYCLE,14853,1,1
BIG,14916,0,0
BIRD,14787,1,1
BISCUIT,14893,1,0
BITE,14774,0,0
BLANKET,14686,1,0
BLOCK,14875,1,0
BLOW,14776,1,0
BLUE,14918,0,0
BOAT,14855,1,1
BOOK,14877,1,1
BOOTS,14989,0,0
BOTTLE,14687,0,0
BOWL,14688,1,0
BOX,14689,1,0
BOY,14726,1,0
BREAD,14895,0,0
BREAK,14778,1,0
BREAKFAST,14746,1,0
BRING,14780,1,0
BROKEN,14920,1,0
BROOM,14690,0,0
BROTHER,14727,1,0
BRUSH (OBJECT),14691,0,0
BUBBLES,14879,1,1
BUCKET,14655,0,0
BUMP,14782,1,0
BUS,14861,1,1
BUTTER,14897,1,0
BUTTERFLY,14791,1,0
BUTTON,14991,0,0
BYE BYE,14747,1,1
CAKE,14899,1,0
CALL,14784,0,0
CAR,14863,1,1
CAREFUL,14922,1,0
CARROTS,14901,1,0
CARRY,14786,1,0
CAT,14793,1,0
CATCH,14788,0,0
CEREAL,14903,0,0
CHAIR,15033,1,0
CHASE,14660,0,0
CHEEK,14951,1,0
CHEESE,14905,1,0
CHICKEN,14907,0,0
CHICKEN (ANIMAL),14795,1,0
CHILD,14728,0,0
CHIPS,14909,1,0
CHOO CHOO,14759,1,1
CHURCH,14657,0,0
CLEAN,14924,0,0
CLEAN (ACTION),14790,0,0
CLOCK,14692,1,0
CLOSE,14876,1,0
COAT,14993,1,0
COCKADOODLEDOO,14761,0,0
COFFEE,14911,0,0
COLD,14926,1,0
COMB (OBJECT),14693,0,0
COOKER,15035,1,0
COT,15037,1,0
COW,14797,1,1
CRY,14792,1,0
CUDDLE,14794,1,0
CUP,14694,1,0
CUT,14796,0,0
DADDY,14729,1,1
DANCE,14798,1,0
DARK,14928,1,0
DAY,15000,0,0
DEER,14799,1,0
DINNER,14748,1,0
DIRTY,14930,1,0
DISH,14695,1,1
DOCTOR,14730,0,0
DOG,14801,1,1
DOLL,14881,0,0
DON'T,14749,1,0
DONKEY,14803,0,0
DOOR,15039,1,0
DOWN,15042,1,1
DRAW,14800,1,0
DRAWER,15041,0,0
DRESS (OBJECT),14995,0,0
DRINK,14913,1,0
DRINK (ACTION),14802,1,0
DRIVE,14804,0,0
DROP,14806,1,0
DRY (DESCRIPTION),14932,0,0
DUCK,14805,1,1
DUMMY,14696,0,0
EAR,14953,1,0
EAT,14808,1,0
EGG,14915,1,0
ELEPHANT,14807,1,0
EMPTY,14934,1,0
EYE,14955,1,0
FACE,14957,1,0
FALL,14810,1,0
FAST,14936,0,0
FEED,14812,0,0
FIND,14814,1,0
FINE,14938,0,0
FINGER,14959,1,0
FINISH,14816,1,0
FIRE ENGINE,14865,1,0
FISH,14809,1,1
FISH (FOOD),14917,1,1
FLOWER,14659,1,1
FOOD,14919,1,0
FOOT,14961,1,0
FORK,14697,1,0
FRIDGE,14637,0,0
FRIEND,14731,0,0
FROG,14811,1,1
GARAGE,15043,0,0
GARDEN,14661,1,0
GENTLE,14940,1,0
GET,14818,1,0
GIRAFFE,14813,1,0
GIRL,14735,1,0
GIVE,14820,1,0
GLASS,14698,1,0
GLASSES,14997,0,0
GO,14822,1,0
GOOD,14942,0,0
GOODNIGHT,14754,1,0
GOOSE,14815,0,0
GRANDMA,14736,1,0
GRANDPA,14737,1,0
GREEN,14944,0,0
GRR,14763,1,0
HAIR,14967,1,1
HAMMER,14699,0,0
HAND,14969,1,0
HAPPY,14946,1,0
HARD,14948,0,0
HAT,14999,1,0
HAVE,14824,1,0
HEAD,14971,1,1
HEAR,14826,0,0
HELLO,14750,1,1
HELP,14828,1,0
HER,15016,0,0
HI,14751,1,1
HIGH CHAIR,15045,1,0
HIS,15018,0,0
HIT,14830,1,0
HOOVER,14700,1,0
HORSE,14817,1,0
HOT,14950,1,1
HOUSE,14663,1,0
HOW,14988,0,0
HUG,14832,1,0
HUNGRY,14952,1,0
HURRY,14834,0,0
HURT,14954,0,0
I,15020,0,0
ICE CREAM,14921,1,0
IN,15044,0,0
INSIDE,15046,0,0
IT,15022,0,0
JACKET,15001,0,0
JAM,14923,0,0
JEANS,15003,0,0
JUG,14701,0,0
JUICE,14925,1,1
JUMP,14836,0,0
JUMPER,15005,0,0
KEY,14702,1,0
KICK,14838,1,0
KISS,14840,1,0
KITCHEN,15047,1,0
KITTEN,14819,0,0
KNEE,14973,1,0
KNOW,14842,0,0
LADY,14738,1,0
LAMB,14821,0,0
LAMP,14703,0,0
LATER,15002,1,0
LEG,14975,1,0
LIGHT (OBJECT),14704,1,0
LIKE,14844,0,0
LION,14823,1,0
LITTLE (DESCRIPTION),14956,0,0
LIVING ROOM,14631,0,0
LOOK,14846,1,1
LORRY,14857,1,0
LOVE,14848,0,0
LUNCH,14752,1,0
MAKE,14850,0,0
MAN,14739,1,0
ME,15024,1,0
MEAT,14927,0,0
MEDICINE,14705,1,0
MEOW,14765,1,0
MILK,14929,1,0
MINE,15026,1,1
MONEY,14706,0,0
MONKEY,14825,1,0
MOO,14767,1,1
MOON,14664,1,0
MORE,14648,1,1
MORNING,15004,0,0
MOTORCYCLE,14859,1,1
MOUSE,14827,1,0
MOUTH,14985,1,0
MUG,14707,1,0
MUMMY,14740,1,1
MY,15028,1,0
NAIL (BODY PART),14977,0,0
NAP,14753,1,0
NAPPY,15007,1,0
NASTY,14958,0,0
NAUGHTY,14960,0,0
NECKLACE,15009,1,0
NICE,14962,0,0
NIGHT,15006,1,0
NO,14755,1,1
NONE,14650,0,0
NOSE,14979,1,1
NOT,14652,0,0
NOW,15008,0,0
OFF,15048,0,0
OLD,14964,0,0
ON,14632,0,0
OPEN,14852,1,0
ORANGE (FOOD),14931,0,0
OTHER,14654,0,0
OUCH,14769,1,0
OUT,14634,0,0
OUTSIDE,14672,1,0
OWL,14829,1,0
PAPER,14708,1,0
PARK,14673,1,0
PARTY,14674,0,0
PASTA,14933,1,0
PATTYCAKE,14756,0,0
PEAS,14935,1,0
PEEKABOO,14758,1,1
PEN,14883,1,1
PENGUIN,14831,1,0
PENNY,14709,0,0
PEOPLE,14742,0,0
PERSON,14732,0,0
PHONE,14720,1,0
PICTURE,14710,1,0
PIG,14833,1,0
PILLOW,14711,0,0
PIZZA,14937,0,0
PLANT,14712,0,0
PLATE,14713,1,0
PLAY,14854,1,0
PLAY PEN,14633,0,0
PLEASE,14760,1,0
POLICE,14733,0,0
PONY,14835,0,0
POOL,14675,1,0
POTTY,14635,0,0
PRETTY,14966,0,0
PULL,14856,0,0
PUPPY,14837,0,0
PURSE,14714,0,0
PUSH,14858,0,0
PUSHCHAIR,14867,1,0
PUT,14860,1,0
PYJAMAS,15011,0,0
QUACK,14771,1,1
RABBIT,14789,1,1
RADIO,14715,1,0
RAIN,14676,1,0
READ,14862,1,0
RED,14968,0,0
RIDE,14864,0,0
ROCKING CHAIR,14639,0,0
RUBBISH,14716,1,0
RUN,14866,1,0
SAD,14970,0,0
SAME,14656,0,0
SAY,14868,1,0
SCARED,14972,0,0
SCHOOL,14677,0,0
SCISSORS,14717,1,0
SCRATCH,14870,0,0
SEE,14872,1,0
SHEEP,14839,1,0
SHH,14762,1,0
SHIRT,15013,0,0
SHOES,15015,1,1
SHOP,14678,1,0
SHORTS,15017,1,0
SHOW,14874,1,0
SICK,14974,0,0
SING,14878,1,0
SINK,14643,0,0
