word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,154519,1,1
AGAIN,154312,1,0
ALL,154310,1,0
ALL GONE,154578,1,1
ANIMAL,154449,1,0
ANOTHER,154314,0,0
APPLE,154557,1,0
ARM,154615,1,1
ASLEEP,154580,1,1
AUNT,154392,1,0
AWAY,154288,1,0
BAA BAA,154425,1,0
BABY,154393,1,1
BABYSITTER,154409,0,0
BACK (PLACE),154290,1,1
BAD,154582,0,0
BALL,154539,1,1
BALLOON,154541,1,0
BANANA,154559,1,1
BASKET,154353,1,0
BATH,154413,1,1
BATH (FURNITURE),154275,1,1
BATHROOM,154277,1,0
BEACH,154321,1,1
BEAR,154451,1,0
BED,154279,1,1
BEDROOM,154281,1,0
BEE,154453,1,1
BELLY BUTTON,154617,1,1
BIB,154655,1,1
BICYCLE,154521,1,1
BIG,154584,1,0
BIRD,154455,1,0
BISCUIT,154561,1,1
BITE,154442,0,0
BLANKET,154354,1,0
BLOCK,154543,0,0
BLOW,154444,1,0
BLUE,154586,1,1
BOAT,154523,1,1
BOOK,154545,1,1
BOOTS,154657,1,0
BOTTLE,154355,1,1
BOWL,154356,1,1
BOX,154357,1,0
BOY,154394,1,1
BREAD,154563,1,1
BREAK,154446,1,0
BREAKFAST,154414,1,0
BRING,154448,0,0
BROKEN,154588,0,0
BROOM,154358,0,0
BROTHER,154395,1,0
BRUSH (OBJECT),154359,1,0
BUBBLES,154547,1,1
BUCKET,154323,1,0
BUMP,154450,0,0
BUS,154529,1,1
BUTTER,154565,0,0
BUTTERFLY,154459,1,0
BUTTON,154659,1,0
BYE BYE,154415,1,0
CAKE,154567,1,1
CALL,154452,1,0
CAR,154531,1,1
CAREFUL,154590,0,0
CARROTS,154569,1,1
CARRY,154454,1,1
CAT,154461,1,1
CATCH,154456,1,0
CEREAL,154571,0,0
CHAIR,154283,1,1
CHASE,154328,0,0
CHEEK,154619,1,0
CHEESE,154573,1,1
CHICKEN,154575,1,0
CHICKEN (ANIMAL),154463,1,0
CHILD,154396,0,0
CHIPS,154577,0,0
CHOO CHOO,154427,1,1
CHURCH,154325,0,0
CLEAN,154592,0,0
CLEAN (ACTION),154458,1,0
CLOCK,154360,1,0
CLOSE,154544,1,0
COAT,154243,1,0
COCKADOODLEDOO,154429,1,0
COFFEE,154579,1,0
COLD,154594,1,0
COMB (OBJECT),154361,0,0
COOKER,154285,1,0
COT,154287,1,1
COW,154465,1,1
CRY,154460,1,0
CUDDLE,154462,1,1
CUP,154362,1,1
CUT,154464,0,0
DADDY,154397,1,1
DANCE,154466,1,0
DARK,154596,1,1
DAY,154250,1,0
DEER,154467,1,0
DINNER,154416,1,0
DIRTY,154598,1,0
DISH,154363,0,0
DOCTOR,154398,1,0
DOG,154469,1,1
DOLL,154549,0,0
DON'T,154417,1,0
DONKEY,154471,1,0
DOOR,154289,1,1
DOWN,154292,1,1
DRAW,154468,1,0
DRAWER,154291,1,0
DRESS (OBJECT),154245,1,0
DRINK,154581,1,1
DRINK (ACTION),154470,1,1
DRIVE,154472,1,0
DROP,154474,0,0
DRY (DESCRIPTION),154600,1,1
DUCK,154473,1,1
DUMMY,154364,0,0
EAR,154621,1,1
EAT,154476,1,0
EGG,154583,1,1
ELEPHANT,154475,1,0
EMPTY,154602,1,0
EYE,154623,1,1
FACE,154625,1,0
FALL,154478,1,0
FAST,154604,1,0
FEED,154480,0,0
FIND,154482,0,0
FINE,154606,1,1
FINGER,154627,1,0
FINISH,154484,1,1
FIRE ENGINE,154533,1,0
FISH,154477,1,1
FISH (FOOD),154585,1,1
FLOWER,154327,1,0
FOOD,154587,1,0
FOOT,154629,1,1
FORK,154365,1,0
FRIDGE,154305,1,0
FRIEND,154399,1,0
FROG,154479,1,0
GARAGE,154293,1,0
GARDEN,154329,1,1
GENTLE,154608,1,1
GET,154486,0,0
GIRAFFE,154481,1,0
GIRL,154403,1,1
GIVE,154488,1,0
GLASS,154366,1,0
GLASSES,154247,1,0
GO,154490,1,1
GOOD,154610,1,1
GOODNIGHT,154422,1,0
GOOSE,154483,1,0
GRANDMA,154404,0,0
GRANDPA,154405,1,0
GREEN,154612,1,0
GRR,154431,1,1
HAIR,154635,1,0
HAMMER,154367,0,0
HAND,154637,1,0
HAPPY,154614,1,0
HARD,154616,1,0
HAT,154249,1,1
HAVE,154492,0,0
HEAD,154639,1,1
HEAR,154494,1,0
HELLO,154418,1,0
HELP,154496,1,0
HER,154266,0,0
HI,154419,1,0
HIGH CHAIR,154295,1,0
HIS,154268,0,0
HIT,154498,0,0
HOOVER,154368,1,0
HORSE,154485,1,0
HOT,154618,1,0
HOUSE,154331,1,0
HOW,154656,0,0
HUG,154500,1,0
HUNGRY,154620,1,0
HURRY,154502,0,0
HURT,154622,1,0
I,154270,0,0
ICE CREAM,154589,0,0
IN,154294,1,0
INSIDE,154296,1,0
IT,154272,0,0
JACKET,154251,0,0
JAM,154591,0,0
JEANS,154253,0,0
JUG,154369,0,0
JUICE,154593,1,1
JUMP,154504,1,0
JUMPER,154255,1,0
KEY,154370,1,0
KICK,154506,0,0
KISS,154508,1,1
KITCHEN,154297,1,1
KITTEN,154487,1,0
KNEE,154641,1,0
KNOW,154510,0,0
LADY,154406,1,0
LAMB,154489,1,0
LAMP,154371,0,0
LATER,154252,1,0
LEG,154643,1,0
LIGHT (OBJECT),154372,1,1
LIKE,154512,1,1
LION,154491,1,0
LITTLE (DESCRIPTION),154624,1,0
LIVING ROOM,154299,0,0
LOOK,154514,1,0
LORRY,154525,1,1
LOVE,154516,1,0
LUNCH,154420,1,0
MAKE,154518,0,0
MAN,154407,1,0
ME,154274,1,0
MEAT,154595,1,0
MEDICINE,154373,1,0
MEOW,154433,1,1
MILK,154597,1,0
MINE,154276,0,0
MONEY,154374,0,0
MONKEY,154493,1,1
MOO,154435,1,1
MOON,154332,1,1
MORE,154316,1,1
MORNING,154254,1,0
MOTORCYCLE,154527,1,0
MOUSE,154495,1,0
MOUTH,154653,1,0
MUG,154375,0,0
MUMMY,154408,1,0
MY,154278,0,0
NAIL (BODY PART),154645,0,0
NAP,154421,1,0
NAPPY,154257,1,0
NASTY,154626,0,0
NAUGHTY,154628,1,0
NECKLACE,154259,1,0
NICE,154630,1,0
NIGHT,154256,1,0
NO,154423,1,1
NONE,154318,0,0
NOSE,154647,1,1
NOT,154320,0,0
NOW,154258,1,0
OFF,154298,1,0
OLD,154632,0,0
ON,154300,1,0
OPEN,154520,1,0
ORANGE (FOOD),154599,1,1
OTHER,154322,0,0
OUCH,154437,1,1
OUT,154302,1,0
OUTSIDE,154340,1,0
OWL,154497,1,1
PAPER,154376,1,0
PARK,154341,1,1
PARTY,154342,0,0
PASTA,154601,1,0
PATTYCAKE,154424,1,0
PEAS,154603,1,1
PEEKABOO,154426,1,0
PEN,154551,1,0
PENGUIN,154499,1,0
PENNY,154377,1,0
PEOPLE,154410,0,0
PERSON,154400,0,0
PHONE,154388,1,0
PICTURE,154378,1,0
PIG,154501,1,1
PILLOW,154379,1,0
PIZZA,154605,1,1
PLANT,154380,1,0
PLATE,154381,1,0
PLAY,154522,1,1
PLAY PEN,154301,0,0
PLEASE,154428,0,0
POLICE,154401,0,0
