word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,26049,1,1
AGAIN,26260,1,1
ALL,26258,0,0
ALL GONE,26108,1,1
ANIMAL,25979,0,0
ANOTHER,26262,0,0
APPLE,26087,1,1
ARM,26145,1,1
ASLEEP,26110,1,1
AUNT,25922,1,0
AWAY,26236,0,0
BAA BAA,25955,1,1
BABY,25923,1,1
BABYSITTER,25939,1,1
BACK (PLACE),26238,0,0
BAD,26112,0,0
BALL,26069,1,1
BALLOON,26071,1,1
BANANA,26089,1,1
BASKET,26301,1,1
BATH,25943,1,1
BATH (FURNITURE),26223,1,1
BATHROOM,26225,1,1
BEACH,26269,1,1
BEAR,25981,1,1
BED,26227,1,1
BEDROOM,26229,1,1
BEE,25983,1,1
BELLY BUTTON,26147,1,0
BIB,26185,1,1
BICYCLE,26051,1,1
BIG,26114,0,0
BIRD,25985,1,1
BISCUIT,26091,1,1
BITE,25972,1,0
BLANKET,26302,1,1
BLOCK,26073,1,1
BLOW,25974,1,1
BLUE,26116,1,1
BOAT,26053,1,1
BOOK,26075,1,1
BOOTS,26187,1,1
BOTTLE,26303,1,1
BOWL,26304,1,1
BOX,26305,1,1
BOY,25924,1,1
BREAD,26093,1,0
BREAK,25976,0,0
BREAKFAST,25944,1,1
BRING,25978,1,0
BROKEN,26118,1,0
BROOM,26306,1,0
BROTHER,25925,0,0
BRUSH (OBJECT),26307,1,1
BUBBLES,26077,1,1
BUCKET,26271,1,1
BUMP,25980,0,0
BUS,26059,1,1
BUTTER,26095,1,0
BUTTERFLY,25989,1,1
BUTTON,26189,1,1
BYE BYE,25945,1,1
CAKE,26097,1,1
CALL,25982,0,0
CAR,26061,1,1
CAREFUL,26120,1,1
CARROTS,26099,1,1
CARRY,25984,1,0
CAT,25991,1,1
CATCH,25986,0,0
CEREAL,26101,1,0
CHAIR,26231,1,1
CHASE,26276,0,0
CHEEK,26149,1,1
CHEESE,26103,1,1
CHICKEN,26105,1,1
CHICKEN (ANIMAL),25993,1,1
CHILD,25926,1,0
CHIPS,26107,1,1
CHOO CHOO,25957,1,1
CHURCH,26273,0,0
CLEAN,26122,0,0
CLEAN (ACTION),25988,1,0
CLOCK,26308,1,1
CLOSE,26074,1,1
COAT,26191,1,1
COCKADOODLEDOO,25959,0,0
COFFEE,26109,1,1
COLD,26124,1,0
COMB (OBJECT),26309,1,0
COOKER,26233,1,1
COT,26235,1,1
COW,25995,1,1
CRY,25990,1,0
CUDDLE,25992,1,1
CUP,26310,1,1
CUT,25994,0,0
DADDY,25927,1,1
DANCE,25996,1,1
DARK,26126,1,0
DAY,26198,0,0
DEER,25997,0,0
DINNER,25946,1,1
DIRTY,26128,1,1
DISH,26311,0,0
DOCTOR,25928,1,1
DOG,25999,1,1
