word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,32985,0,0
AGAIN,32778,0,0
ALL,32776,0,0
ALL GONE,32626,1,1
ANIMAL,32915,0,0
ANOTHER,32780,0,0
APPLE,32605,1,0
ARM,32663,0,0
ASLEEP,32628,0,0
AUNT,32858,0,0
AWAY,32754,0,0
BAA BAA,32891,1,1
BABY,32859,1,0
BABYSITTER,32875,1,0
BACK (PLACE),32756,0,0
BAD,32630,0,0
BALL,33005,0,0
BALLOON,33007,0,0
BANANA,32607,1,1
BASKET,32819,1,0
BATH,32879,0,0
BATH (FURNITURE),32741,1,0
BATHROOM,32743,0,0
BEACH,32787,0,0
BEAR,32917,0,0
BED,32745,0,0
BEDROOM,32747,1,0
BEE,32919,0,0
BELLY BUTTON,32665,0,0
BIB,32703,0,0
BICYCLE,32987,0,0
BIG,32632,0,0
BIRD,32921,0,0
BISCUIT,32609,1,0
BITE,32908,0,0
BLANKET,32820,0,0
BLOCK,33009,0,0
BLOW,32910,0,0
BLUE,32634,0,0
BOAT,32989,0,0
BOOK,33011,1,0
BOOTS,32705,1,0
BOTTLE,32821,1,0
BOWL,32822,1,0
BOX,32823,0,0
BOY,32860,0,0
BREAD,32611,1,0
BREAK,32912,0,0
BREAKFAST,32880,0,0
BRING,32914,0,0
BROKEN,32636,0,0
BROOM,32824,0,0
BROTHER,32861,0,0
BRUSH (OBJECT),32825,0,0
BUBBLES,33013,0,0
BUCKET,32789,0,0
BUMP,32916,0,0
BUS,32995,1,0
BUTTER,32613,0,0
BUTTERFLY,32925,0,0
BUTTON,32707,0,0
BYE BYE,32881,1,1
CAKE,32615,1,0
CALL,32918,0,0
CAR,32997,0,0
CAREFUL,32638,0,0
CARROTS,32617,0,0
CARRY,32920,0,0
CAT,32927,0,0
CATCH,32922,0,0
CEREAL,32619,1,0
CHAIR,32749,0,0
CHASE,32794,0,0
CHEEK,32667,0,0
CHEESE,32621,1,0
CHICKEN,32623,0,0
CHICKEN (ANIMAL),32929,0,0
CHILD,32862,0,0
CHIPS,32625,0,0
CHOO CHOO,32893,0,0
CHURCH,32791,0,0
CLEAN,32640,0,0
CLEAN (ACTION),32924,0,0
CLOCK,32826,0,0
CLOSE,33010,1,0
COAT,32709,1,0
COCKADOODLEDOO,32895,0,0
COFFEE,32627,0,0
COLD,32642,0,0
COMB (OBJECT),32827,0,0
COOKER,32751,1,0
COT,32753,1,0
COW,32931,0,0
CRY,32926,0,0
CUDDLE,32928,1,0
CUP,32828,1,0
CUT,32930,0,0
DADDY,32863,1,1
DANCE,32932,0,0
DARK,32644,0,0
DAY,32716,0,0
DEER,32933,0,0
DINNER,32882,1,0
DIRTY,32646,1,0
DISH,32829,0,0
DOCTOR,32864,0,0
DOG,32935,1,1
DOLL,33015,0,0
DON'T,32883,0,0
DONKEY,32937,0,0
DOOR,32755,1,0
DOWN,32758,0,0
DRAW,32934,0,0
DRAWER,32757,0,0
DRESS (OBJECT),32711,0,0
DRINK,32629,1,0
DRINK (ACTION),32936,0,0
DRIVE,32938,0,0
DROP,32940,0,0
DRY (DESCRIPTION),32648,1,0
DUCK,32939,0,0
DUMMY,32830,0,0
EAR,32669,0,0
EAT,32942,0,0
EGG,32631,0,0
ELEPHANT,32941,0,0
EMPTY,32650,0,0
EYE,32671,0,0
FACE,32673,0,0
FALL,32944,0,0
FAST,32652,0,0
FEED,32946,0,0
FIND,32948,0,0
FINE,32654,0,0
FINGER,32675,0,0
FINISH,32950,0,0
FIRE ENGINE,32999,0,0
FISH,32943,0,0
FISH (FOOD),32633,0,0
FLOWER,32793,0,0
FOOD,32635,1,1
FOOT,32677,0,0
FORK,32831,1,0
FRIDGE,32771,0,0
FRIEND,32865,0,0
FROG,32945,0,0
GARAGE,32759,0,0
GARDEN,32795,0,0
GENTLE,32656,0,0
GET,32952,0,0
GIRAFFE,32947,0,0
GIRL,32869,1,0
GIVE,32954,0,0
GLASS,32832,0,0
GLASSES,32713,1,0
GO,32956,0,0
GOOD,32658,0,0
GOODNIGHT,32888,1,0
GOOSE,32949,0,0
GRANDMA,32870,1,0
GRANDPA,32871,1,0
GREEN,32660,0,0
GRR,32897,0,0
HAIR,32683,1,0
HAMMER,32833,0,0
HAND,32685,0,0
HAPPY,32662,0,0
HARD,32664,0,0
HAT,32715,0,0
HAVE,32958,0,0
HEAD,32687,1,0
HEAR,32960,0,0
HELLO,32884,0,0
HELP,32962,0,0
HER,32732,0,0
HI,32885,1,0
HIGH CHAIR,32761,1,0
HIS,32734,0,0
HIT,32964,0,0
HOOVER,32834,0,0
HORSE,32951,0,0
HOT,32666,0,0
HOUSE,32797,0,0
HOW,32704,0,0
HUG,32966,1,0
HUNGRY,32668,1,0
HURRY,32968,0,0
HURT,32670,0,0
I,32736,0,0
ICE CREAM,32637,0,0
IN,32760,0,0
INSIDE,32762,0,0
IT,32738,0,0
JACKET,32717,1,0
JAM,32639,0,0
JEANS,32719,0,0
JUG,32835,0,0
JUICE,32641,1,0
JUMP,32970,0,0
JUMPER,32721,0,0
KEY,32836,0,0
KICK,32972,0,0
KISS,32974,1,0
KITCHEN,32763,0,0
KITTEN,32953,0,0
KNEE,32689,0,0
KNOW,32976,0,0
LADY,32872,1,0
LAMB,32955,0,0
LAMP,32837,0,0
LATER,32718,0,0
LEG,32691,0,0
LIGHT (OBJECT),32838,0,0
LIKE,32978,0,0
LION,32957,0,0
LITTLE (DESCRIPTION),32672,0,0
LIVING ROOM,32765,0,0
LOOK,32980,0,0
LORRY,32991,0,0
LOVE,32982,0,0
LUNCH,32886,1,0
