word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,27989,1,1
AGAIN,27782,1,1
ALL,27780,1,1
ALL GONE,27630,1,1
ANIMAL,27919,1,1
ANOTHER,27784,1,1
APPLE,27609,1,1
ARM,27667,1,1
ASLEEP,27632,1,1
AUNT,27862,1,0
AWAY,27758,1,1
BAA BAA,27895,1,1
BABY,27863,1,1
BABYSITTER,27879,1,1
BACK (PLACE),27760,1,1
BAD,27634,0,0
BALL,27591,1,1
BALLOON,27593,1,1
BANANA,27611,1,1
BASKET,27823,1,1
BATH,27883,1,1
BATH (FURNITURE),27745,1,1
BATHROOM,27747,1,1
BEACH,27791,1,1
BEAR,27921,1,1
BED,27749,1,1
BEDROOM,27751,1,1
BEE,27923,1,1
BELLY BUTTON,27669,1,1
BIB,27707,1,1
BICYCLE,27991,1,1
BIG,27636,1,1
BIRD,27925,1,1
BISCUIT,27613,1,1
BITE,27912,1,1
BLANKET,27824,1,1
BLOCK,27595,1,1
BLOW,27914,1,1
BLUE,27638,1,1
BOAT,27993,1,1
BOOK,27597,1,1
BOOTS,27709,1,1
BOTTLE,27825,1,1
BOWL,27826,1,1
BOX,27827,1,1
BOY,27864,1,1
BREAD,27615,1,1
BREAK,27916,1,1
BREAKFAST,27884,1,1
BRING,27918,1,0
BROKEN,27640,1,1
BROOM,27828,1,0
BROTHER,27865,0,0
BRUSH (OBJECT),27829,1,1
BUBBLES,27599,1,1
BUCKET,27793,1,1
BUMP,27920,1,1
BUS,27999,1,1
BUTTER,27617,1,1
BUTTERFLY,27929,1,1
BUTTON,27711,1,1
BYE BYE,27885,1,1
CAKE,27619,1,1
CALL,27922,1,1
CAR,28001,1,1
CAREFUL,27642,1,1
CARROTS,27621,1,1
CARRY,27924,1,0
CAT,27931,1,1
CATCH,27926,1,1
CEREAL,27623,1,1
CHAIR,27753,1,1
CHASE,27798,1,1
CHEEK,27671,1,1
CHEESE,27625,1,1
CHICKEN,27627,1,1
CHICKEN (ANIMAL),27933,1,1
CHILD,27866,1,0
CHIPS,27629,1,1
CHOO CHOO,27897,1,1
CHURCH,27795,0,0
CLEAN,27644,1,1
CLEAN (ACTION),27928,1,1
CLOCK,27830,1,1
CLOSE,27596,1,1
COAT,27713,1,1
COCKADOODLEDOO,27899,1,0
COFFEE,27631,1,1
COLD,27646,1,1
COMB (OBJECT),27831,1,0
COOKER,27755,1,1
COT,27757,1,1
COW,27935,1,1
CRY,27930,1,1
CUDDLE,27932,1,1
CUP,27832,1,1
CUT,27934,0,0
DADDY,27867,1,1
DANCE,27936,1,1
DARK,27648,1,0
DAY,27720,0,0
DEER,27937,1,1
DINNER,27886,1,1
DIRTY,27650,1,1
DISH,27833,0,0
DOCTOR,27868,1,1
DOG,27939,1,1
DOLL,27601,1,1
DON'T,27887,1,1
DONKEY,27941,1,1
DOOR,27759,1,1
DOWN,27762,1,1
DRAW,27938,1,1
DRAWER,27761,1,1
DRESS (OBJECT),27715,1,1
DRINK,27633,1,1
DRINK (ACTION),27940,1,1
DRIVE,27942,1,1
DROP,27944,1,1
DRY (DESCRIPTION),27652,1,1
DUCK,27943,1,1
DUMMY,27834,1,1
EAR,27673,1,1
EAT,27946,1,1
EGG,27635,1,1
ELEPHANT,27945,1,1
EMPTY,27654,1,1
EYE,27675,1,1
FACE,27677,1,1
FALL,27948,1,1
FAST,27656,0,0
FEED,27950,1,1
FIND,27952,1,1
FINE,27658,0,0
FINGER,27679,1,1
FINISH,27954,1,1
FIRE ENGINE,28003,1,1
FISH,27947,1,1
FISH (FOOD),27637,1,1
FLOWER,27797,1,1
FOOD,27639,1,1
FOOT,27681,1,1
FORK,27835,1,1
FRIDGE,27775,1,1
FRIEND,27869,1,1
FROG,27949,1,1
GARAGE,27763,0,0
GARDEN,27799,1,1
GENTLE,27660,1,1
GET,27956,1,0
GIRAFFE,27951,1,1
GIRL,27873,1,1
GIVE,27958,1,0
GLASS,27836,1,1
GLASSES,27717,1,1
GO,27960,1,1
GOOD,27662,1,1
GOODNIGHT,27892,1,1
GOOSE,27953,1,1
GRANDMA,27874,1,1
GRANDPA,27875,1,1
GREEN,27664,1,1
GRR,27901,1,1
HAIR,27687,1,1
HAMMER,27837,1,1
HAND,27689,1,1
HAPPY,27666,1,0
HARD,27668,0,0
HAT,27719,1,1
HAVE,27962,0,0
HEAD,27691,1,1
HEAR,27964,1,0
HELLO,27888,1,1
HELP,27966,1,1
HER,27736,0,0
HI,27889,1,1
HIGH CHAIR,27765,1,1
HIS,27738,0,0
HIT,27968,1,1
HOOVER,27838,1,1
HORSE,27955,1,1
HOT,27670,1,1
HOUSE,27801,1,1
HOW,27708,0,0
HUG,27970,1,1
HUNGRY,27672,1,1
HURRY,27972,1,0
HURT,27674,1,1
I,27740,1,1
ICE CREAM,27641,1,1
IN,27764,1,1
INSIDE,27766,1,1
IT,27742,1,1
JACKET,27721,1,1
JAM,27643,1,1
JEANS,27723,1,1
JUG,27839,1,1
JUICE,27645,1,1
JUMP,27974,1,1
JUMPER,27725,1,1
KEY,27840,1,1
KICK,27976,1,1
KISS,27978,1,1
KITCHEN,27767,1,1
KITTEN,27957,1,1
KNEE,27693,1,1
KNOW,27980,0,0
LADY,27876,1,1
LAMB,27959,1,1
LAMP,27841,1,1
LATER,27722,1,1
LEG,27695,1,1
LIGHT (OBJECT),27842,1,1
LIKE,27982,1,1
LION,27961,1,1
LITTLE (DESCRIPTION),27676,1,0
LIVING ROOM,27769,1,1
LOOK,27984,1,1
LORRY,27995,1,1
LOVE,27986,1,1
LUNCH,27890,1,1
MAKE,27988,0,0
MAN,27877,1,1
ME,27744,1,1
MEAT,27647,1,0
MEDICINE,27843,1,1
MEOW,27903,1,1
MILK,27649,1,1
MINE,27746,1,1
MONEY,27844,1,1
MONKEY,27963,1,1
MOO,27905,1,1
MOON,27802,1,1
MORE,27786,1,1
MORNING,27724,1,1
MOTORCYCLE,27997,1,1
MOUSE,27965,1,1
MOUTH,27705,1,1
MUG,27845,1,0
MUMMY,27878,1,1
MY,27748,1,1
NAIL (BODY PART),27697,1,0
NAP,27891,1,1
NAPPY,27727,1,1
NASTY,27678,0,0
NAUGHTY,27680,1,1
NECKLACE,27729,1,1
NICE,27682,1,1
NIGHT,27726,1,1
NO,27893,1,1
NONE,27788,1,1
NOSE,27699,1,1
NOT,27790,1,0
NOW,27728,0,0
OFF,27768,1,1
OLD,27684,0,0
ON,27770,1,1
OPEN,27990,1,1
ORANGE (FOOD),27651,1,1
OTHER,27792,1,0
OUCH,27907,1,1
OUT,27772,1,1
OUTSIDE,27810,1,1
OWL,27967,1,1
PAPER,27846,1,1
PARK,27811,1,1
PARTY,27812,1,1
PASTA,27653,1,1
PATTYCAKE,27894,0,0
PEAS,27655,1,1
PEEKABOO,27896,1,1
PEN,27603,1,1
