word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,67475,1,0
AGAIN,67686,1,1
ALL,67684,0,0
ALL GONE,67534,1,0
ANIMAL,67405,0,0
ANOTHER,67688,0,0
APPLE,67513,1,1
ARM,67571,1,0
ASLEEP,67536,1,0
AUNT,67348,0,0
AWAY,67662,0,0
BAA BAA,67381,1,1
BABY,67349,1,1
BABYSITTER,67365,0,0
BACK (PLACE),67664,1,1
BAD,67538,0,0
BALL,67495,1,1
BALLOON,67497,1,1
BANANA,67515,1,1
BASKET,67309,1,1
BATH,67369,1,1
BATH (FURNITURE),67649,1,1
BATHROOM,67651,0,0
BEACH,67695,0,0
BEAR,67407,1,1
BED,67653,1,0
BEDROOM,67655,0,0
BEE,67409,1,1
BELLY BUTTON,67573,0,0
BIB,67611,1,1
BICYCLE,67477,1,1
BIG,67540,0,0
BIRD,67411,1,1
BISCUIT,67517,1,1
BITE,67398,1,0
BLANKET,67310,0,0
BLOCK,67499,0,0
BLOW,67400,1,0
BLUE,67542,1,1
BOAT,67479,1,1
BOOK,67501,1,1
BOOTS,67613,0,0
BOTTLE,67311,1,0
BOWL,67312,1,1
BOX,67313,1,1
BOY,67350,0,0
BREAD,67519,1,1
BREAK,67402,0,0
BREAKFAST,67370,1,1
BRING,67404,1,0
BROKEN,67544,0,0
BROOM,67314,0,0
BROTHER,67351,0,0
BRUSH (OBJECT),67315,1,1
BUBBLES,67503,1,1
BUCKET,67697,0,0
BUMP,67406,0,0
BUS,67485,0,0
BUTTER,67521,0,0
BUTTERFLY,67415,1,1
BUTTON,67615,1,1
BYE BYE,67371,1,1
CAKE,67523,1,1
CALL,67408,0,0
CAR,67487,1,1
CAREFUL,67546,1,0
CARROTS,67525,0,0
CARRY,67410,0,0
CAT,67417,1,0
CATCH,67412,0,0
CEREAL,67527,0,0
CHAIR,67657,1,1
CHASE,67702,0,0
CHEEK,67575,0,0
CHEESE,67529,1,1
CHICKEN,67531,1,1
CHICKEN (ANIMAL),67419,1,1
CHILD,67352,0,0
CHIPS,67533,1,0
CHOO CHOO,67383,1,1
CHURCH,67699,0,0
CLEAN,67548,1,1
CLEAN (ACTION),67414,1,1
CLOCK,67316,1,1
CLOSE,67500,1,0
COAT,67617,1,1
COCKADOODLEDOO,67385,1,1
COFFEE,67535,0,0
COLD,67550,1,1
COMB (OBJECT),67317,0,0
COOKER,67659,1,0
COT,67661,1,0
COW,67421,1,0
CRY,67416,0,0
CUDDLE,67418,1,1
CUP,67318,1,0
CUT,67420,0,0
DADDY,67353,1,1
DANCE,67422,1,0
DARK,67552,0,0
DAY,67624,0,0
DEER,67423,0,0
DINNER,67372,1,1
DIRTY,67554,1,1
DISH,67319,0,0
DOCTOR,67354,0,0
DOG,67425,1,1
DOLL,67505,0,0
DON'T,67373,0,0
DONKEY,67427,1,1
DOOR,67663,1,1
DOWN,67666,1,1
DRAW,67424,0,0
DRAWER,67665,0,0
DRESS (OBJECT),67619,1,1
DRINK,67537,1,1
DRINK (ACTION),67426,1,1
DRIVE,67428,0,0
DROP,67430,1,1
DRY (DESCRIPTION),67556,1,0
DUCK,67429,1,1
DUMMY,67320,0,0
EAR,67577,1,1
EAT,67432,1,1
EGG,67539,1,1
ELEPHANT,67431,1,1
EMPTY,67558,0,0
EYE,67579,1,1
FACE,67581,1,0
FALL,67434,0,0
FAST,67560,0,0
FEED,67436,0,0
FIND,67438,0,0
FINE,67562,0,0
FINGER,67583,0,0
FINISH,67440,0,0
FIRE ENGINE,67489,1,1
FISH,67433,1,1
FISH (FOOD),67541,1,1
FLOWER,67701,1,1
FOOD,67543,1,0
FOOT,67585,1,0
FORK,67321,1,1
FRIDGE,67679,0,0
FRIEND,67355,1,1
FROG,67435,1,0
GARAGE,67667,0,0
GARDEN,67703,1,1
GENTLE,67564,1,0
GET,67442,1,0
GIRAFFE,67437,1,1
GIRL,67359,1,1
GIVE,67444,0,0
GLASS,67322,0,0
GLASSES,67621,1,1
GO,67446,0,0
GOOD,67566,0,0
GOODNIGHT,67378,1,1
GOOSE,67439,0,0
GRANDMA,67360,1,1
GRANDPA,67361,1,1
GREEN,67568,1,1
GRR,67387,1,1
HAIR,67591,1,1
HAMMER,67323,0,0
HAND,67593,1,0
HAPPY,67570,1,0
HARD,67572,0,0
HAT,67623,1,1
HAVE,67448,1,1
