word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,116553,1,1
AGAIN,116346,0,0
ALL,116344,0,0
ALL GONE,116612,0,0
ANIMAL,116483,1,1
ANOTHER,116348,0,0
APPLE,116591,1,1
ARM,116231,1,1
ASLEEP,116614,0,0
AUNT,116426,0,0
AWAY,116322,0,0
BAA BAA,116459,1,1
BABY,116427,0,0
BABYSITTER,116443,0,0
BACK (PLACE),116324,0,0
BAD,116616,0,0
BALL,116573,1,1
BALLOON,116575,1,1
BANANA,116593,1,1
BASKET,116387,0,0
BATH,116447,0,0
BATH (FURNITURE),116309,1,1
BATHROOM,116311,1,0
BEACH,116355,1,0
BEAR,116485,1,1
BED,116313,1,1
BEDROOM,116315,1,0
BEE,116487,1,1
BELLY BUTTON,116233,1,0
BIB,116271,1,0
BICYCLE,116555,1,1
BIG,116618,0,0
BIRD,116489,1,1
BISCUIT,116595,1,1
BITE,116476,0,0
BLANKET,116388,0,0
BLOCK,116577,1,1
BLOW,116478,0,0
BLUE,116620,0,0
BOAT,116557,1,1
BOOK,116579,1,1
BOOTS,116273,1,0
BOTTLE,116389,0,0
BOWL,116390,0,0
BOX,116391,0,0
BOY,116428,0,0
BREAD,116597,1,1
BREAK,116480,0,0
BREAKFAST,116448,0,0
BRING,116482,0,0
BROKEN,116622,0,0
BROOM,116392,0,0
BROTHER,116429,0,0
BRUSH (OBJECT),116393,0,0
BUBBLES,116581,1,1
BUCKET,116357,1,0
BUMP,116484,0,0
BUS,116563,1,1
BUTTER,116599,1,0
BUTTERFLY,116493,1,1
BUTTON,116275,1,1
BYE BYE,116449,0,0
CAKE,116601,1,1
CALL,116486,0,0
CAR,116565,1,1
CAREFUL,116206,0,0
CARROTS,116603,1,1
CARRY,116488,0,0
CAT,116495,1,1
CATCH,116490,0,0
CEREAL,116605,1,0
CHAIR,116317,1,1
CHASE,116362,0,0
CHEEK,116235,1,1
CHEESE,116607,1,1
CHICKEN,116609,1,1
CHICKEN (ANIMAL),116497,1,1
CHILD,116430,0,0
CHIPS,116611,1,1
CHOO CHOO,116461,1,1
CHURCH,116359,0,0
CLEAN,116208,0,0
CLEAN (ACTION),116492,0,0
CLOCK,116394,0,0
CLOSE,116578,0,0
COAT,116277,1,1
COCKADOODLEDOO,116463,0,0
COFFEE,116613,0,0
COLD,116210,0,0
COMB (OBJECT),116395,0,0
COOKER,116319,1,0
COT,116321,1,1
COW,116499,1,1
CRY,116494,0,0
CUDDLE,116496,0,0
CUP,116396,0,0
CUT,116498,0,0
DADDY,116431,0,0
DANCE,116500,0,0
DARK,116212,0,0
DAY,116284,0,0
DEER,116501,0,0
DINNER,116450,0,0
DIRTY,116214,0,0
DISH,116397,0,0
DOCTOR,116432,0,0
DOG,116503,1,1
DOLL,116583,1,1
DON'T,116451,0,0
DONKEY,116505,1,1
DOOR,116323,1,1
DOWN,116326,0,0
DRAW,116502,0,0
DRAWER,116325,1,0
DRESS (OBJECT),116279,1,0
DRINK,116615,1,1
DRINK (ACTION),116504,0,0
DRIVE,116506,0,0
DROP,116508,0,0
DRY (DESCRIPTION),116216,0,0
DUCK,116507,1,1
DUMMY,116398,0,0
EAR,116237,1,1
EAT,116510,0,0
EGG,116617,1,0
ELEPHANT,116509,1,1
EMPTY,116218,0,0
EYE,116239,1,1
FACE,116241,1,1
FALL,116512,0,0
FAST,116220,0,0
FEED,116514,0,0
FIND,116516,0,0
FINE,116222,0,0
FINGER,116243,1,0
FINISH,116518,0,0
FIRE ENGINE,116567,1,1
FISH,116511,1,1
FISH (FOOD),116619,1,1
FLOWER,116361,1,1
FOOD,116621,1,1
FOOT,116245,1,0
FORK,116399,0,0
FRIDGE,116339,1,0
FRIEND,116433,0,0
FROG,116513,1,1
GARAGE,116327,1,0
GARDEN,116363,1,1
GENTLE,116224,0,0
GET,116520,0,0
GIRAFFE,116515,1,1
GIRL,116437,0,0
GIVE,116522,0,0
GLASS,116400,0,0
GLASSES,116281,0,0
GO,116524,0,0
GOOD,116226,0,0
GOODNIGHT,116456,0,0
GOOSE,116517,0,0
GRANDMA,116438,0,0
GRANDPA,116439,0,0
GREEN,116228,0,0
GRR,116465,1,1
HAIR,116251,1,1
HAMMER,116401,0,0
HAND,116253,1,1
HAPPY,116230,0,0
HARD,116232,0,0
HAT,116283,1,1
HAVE,116526,0,0
HEAD,116255,1,1
HEAR,116528,0,0
HELLO,116452,0,0
HELP,116530,0,0
HER,116300,0,0
HI,116453,0,0
HIGH CHAIR,116329,1,1
HIS,116302,0,0
HIT,116532,0,0
HOOVER,116402,0,0
HORSE,116519,1,1
HOT,116234,0,0
HOUSE,116365,1,1
HOW,116272,0,0
HUG,116534,0,0
HUNGRY,116236,0,0
HURRY,116536,0,0
HURT,116238,0,0
I,116304,0,0
ICE CREAM,116205,1,1
IN,116328,0,0
INSIDE,116330,0,0
IT,116306,0,0
JACKET,116285,1,0
JAM,116207,1,1
JEANS,116287,1,0
JUG,116403,0,0
JUICE,116209,1,1
JUMP,116538,0,0
JUMPER,116289,1,0
KEY,116404,0,0
KICK,116540,0,0
KISS,116542,0,0
KITCHEN,116331,1,0
KITTEN,116521,1,1
KNEE,116257,1,1
KNOW,116544,0,0
LADY,116440,0,0
LAMB,116523,1,0
LAMP,116405,0,0
LATER,116286,0,0
LEG,116259,1,1
LIGHT (OBJECT),116406,0,0
LIKE,116546,0,0
LION,116525,1,1
LITTLE (DESCRIPTION),116240,0,0
LIVING ROOM,116333,1,0
LOOK,116548,0,0
LORRY,116559,1,1
LOVE,116550,0,0
LUNCH,116454,0,0
MAKE,116552,0,0
MAN,116441,0,0
ME,116308,0,0
MEAT,116211,0,0
MEDICINE,116407,0,0
MEOW,116467,1,1
MILK,116213,1,1
MINE,116310,0,0
MONEY,116408,0,0
MONKEY,116527,1,1
MOO,116469,1,1
MOON,116366,1,1
MORE,116350,0,0
MORNING,116288,0,0
MOTORCYCLE,116561,1,1
MOUSE,116529,1,1
MOUTH,116269,1,1
MUG,116409,0,0
MUMMY,116442,0,0
MY,116312,0,0
NAIL (BODY PART),116261,1,0
NAP,116455,0,0
NAPPY,116291,1,1
NASTY,116242,0,0
NAUGHTY,116244,0,0
NECKLACE,116293,1,0
NICE,116246,0,0
NIGHT,116290,0,0
NO,116457,0,0
NONE,116352,0,0
NOSE,116263,1,1
NOT,116354,0,0
NOW,116292,0,0
OFF,116332,0,0
OLD,116248,0,0
ON,116334,0,0
OPEN,116554,0,0
ORANGE (FOOD),116215,1,1
OTHER,116356,0,0
OUCH,116471,1,1
OUT,116336,0,0
OUTSIDE,116374,1,1
OWL,116531,1,1
PAPER,116410,0,0
PARK,116375,1,1
PARTY,116376,1,0
PASTA,116217,1,1
PATTYCAKE,116458,0,0
PEAS,116219,1,1
PEEKABOO,116460,0,0
PEN,116585,1,1
PENGUIN,116533,1,1
PENNY,116411,0,0
PEOPLE,116444,0,0
PERSON,116434,0,0
PHONE,116422,0,0
PICTURE,116412,0,0
PIG,116535,1,1
PILLOW,116413,0,0
PIZZA,116221,0,0
PLANT,116414,0,0
PLATE,116415,0,0
PLAY,116556,0,0
PLAY PEN,116335,1,0
PLEASE,116462,0,0
POLICE,116435,0,0
PONY,116537,1,1
POOL,116377,1,1
POTTY,116337,1,1
PRETTY,116250,0,0
PULL,116558,0,0
PUPPY,116539,1,1
PURSE,116416,0,0
PUSH,116560,0,0
PUSHCHAIR,116569,1,1
PUT,116562,0,0
PYJAMAS,116295,1,1
QUACK,116473,1,1
RABBIT,116491,1,1
RADIO,116417,0,0
RAIN,116378,1,1
READ,116564,0,0
RED,116252,0,0
RIDE,116566,0,0
ROCKING CHAIR,116341,1,0
RUBBISH,116418,0,0
RUN,116568,0,0
SAD,116254,0,0
SAME,116358,0,0
SAY,116570,0,0
SCARED,116256,0,0
SCHOOL,116379,1,0
SCISSORS,116419,0,0
SCRATCH,116572,0,0
SEE,116574,0,0
SHEEP,116541,1,1
SHH,116464,0,0
SHIRT,116297,1,0
SHOES,116299,1,1
SHOP,116380,1,1
SHORTS,116301,1,0
SHOW,116576,0,0
SICK,116258,0,0
SING,116580,0,0
SINK,116345,1,0
SISTER,116436,0,0
SKY,116367,1,1
SLEEP,116582,0,0
SLEEPY,116260,0,0
SLIDE (OBJECT),116368,1,1
SMELL,116364,0,0
SMILE,116584,0,0
SNOW,116369,1,1
SOAP,116420,0,0
SOCK,116303,1,1
SOFA,116343,1,0
SOFT,116262,0,0
SOME,116360,0,0
