word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,1497,1,1
AGAIN,1819,1,1
ALL,1820,0,0
ALL GONE,1753,1,1
ANIMAL,1463,1,1
ANOTHER,1821,0,0
APPLE,1518,1,1
ARM,1551,0,0
ASLEEP,1754,1,1
AUNT,1672,1,1
AWAY,202,0,0
BAA BAA,1450,1,1
BABY,1673,1,1
BABYSITTER,323,1,1
BACK (PLACE),1808,1,1
BAD,78,0,0
BALL,1508,1,1
BALLOON,1509,0,0
BANANA,1519,1,1
BASKET,267,0,0
BATH,327,1,1
BATH (FURNITURE),1593,1,1
BATHROOM,1594,1,1
BEACH,235,1,1
BEAR,1464,0,0
BED,1595,0,0
BEDROOM,1596,1,1
BEE,1465,1,1
BELLY BUTTON,1554,0,0
BIB,1575,1,1
BICYCLE,1498,1,1
BIG,1755,0,0
BIRD,1466,1,1
BISCUIT,1520,1,1
BITE,1694,0,0
BLANKET,268,1,1
BLOCK,1510,1,1
BLOW,1695,1,1
BLUE,1756,0,0
BOAT,1499,1,1
BOOK,1511,1,1
BOOTS,1576,1,1
BOTTLE,1618,1,1
BOWL,1619,0,0
BOX,1620,1,1
BOY,1674,1,1
BREAD,1521,0,0
BREAK,1696,0,0
BREAKFAST,328,1,1
BRING,1697,0,0
BROKEN,1757,1,1
BROOM,1621,0,0
BROTHER,1675,0,0
BRUSH (OBJECT),273,1,1
BUBBLES,1513,1,1
BUCKET,1623,1,1
BUMP,1698,0,0
BUS,1500,0,0
BUTTER,1522,0,0
BUTTERFLY,1469,1,1
BUTTON,1577,0,0
BYE BYE,329,1,1
CAKE,1523,1,1
CALL,366,0,0
CAR,1501,1,1
CAREFUL,1758,1,1
CARROTS,1524,1,1
CARRY,1699,0,0
CAT,1470,1,1
CATCH,1700,1,1
CEREAL,1525,1,1
CHAIR,1597,1,1
CHASE,242,0,0
CHEEK,1556,1,1
CHEESE,1526,1,1
CHICKEN,1527,0,0
CHICKEN (ANIMAL),1471,0,0
CHILD,310,0,0
CHIPS,1528,1,1
CHOO CHOO,1451,1,1
CHURCH,239,0,0
CLEAN,1759,1,1
CLEAN (ACTION),1701,1,1
CLOCK,1624,1,1
CLOSE,1738,0,0
COAT,1579,0,0
COCKADOODLEDOO,1452,1,1
COFFEE,1530,0,0
COLD,1760,1,1
COMB (OBJECT),275,1,1
COOKER,1598,1,1
COT,1599,1,1
COW,1472,1,1
CRY,1703,1,1
CUDDLE,1704,1,1
CUP,1627,1,1
CUT,378,1,1
DADDY,311,0,0
DANCE,1705,1,1
DARK,92,0,0
DAY,1787,0,0
DEER,381,0,0
DINNER,330,0,0
DIRTY,1761,1,1
DISH,277,0,0
DOCTOR,312,1,1
DOG,1473,1,1
DOLL,1514,1,1
DON'T,331,0,0
DONKEY,1474,0,0
DOOR,1600,1,1
DOWN,1809,0,0
DRAW,1706,0,0
DRAWER,1602,1,1
DRESS (OBJECT),1580,0,0
DRINK,1531,0,0
DRINK (ACTION),1707,1,1
DRIVE,386,0,0
DROP,1708,0,0
DRY (DESCRIPTION),96,0,0
DUCK,1475,1,1
DUMMY,1628,0,0
EAR,1558,1,1
EAT,1709,0,0
EGG,1532,0,0
ELEPHANT,1476,0,0
EMPTY,1762,0,0
EYE,1559,1,1
FACE,1560,1,1
FALL,1710,1,1
FAST,1763,0,0
FEED,1711,0,0
FIND,1712,1,1
FINE,102,0,0
FINGER,1562,1,1
FINISH,1713,1,1
FIRE ENGINE,1502,0,0
FISH,1477,1,1
FISH (FOOD),1533,1,1
FLOWER,1651,1,1
FOOD,1534,1,1
FOOT,1563,1,1
FORK,1629,0,0
FRIDGE,1607,1,1
FRIEND,313,1,1
FROG,1479,0,0
GARAGE,207,0,0
GARDEN,1652,0,0
GENTLE,1764,0,0
GET,1714,0,0
GIRAFFE,1480,1,1
GIRL,317,1,1
GIVE,1715,1,1
GLASS,1630,0,0
GLASSES,1581,0,0
GO,1716,1,1
GOOD,1765,0,0
GOODNIGHT,1676,1,1
GOOSE,1481,0,0
GRANDMA,318,1,1
GRANDPA,319,1,1
GREEN,108,0,0
GRR,1453,1,1
HAIR,1564,0,0
HAMMER,281,1,1
HAND,1565,1,1
HAPPY,1766,1,1
HARD,112,1,1
HAT,1582,0,0
HAVE,406,0,0
HEAD,1566,1,1
HEAR,408,0,0
HELLO,1677,1,1
HELP,1717,1,1
HER,1796,0,0
HI,333,0,0
HIGH CHAIR,1603,0,0
HIS,1797,0,0
HIT,1718,1,1
HOOVER,1631,1,1
HORSE,1482,1,1
HOT,1767,1,1
HOUSE,1654,0,0
HOW,1781,0,0
HUG,1719,1,1
HUNGRY,1768,1,1
HURRY,1720,1,1
HURT,1769,0,0
I,1798,0,0
ICE CREAM,1535,1,1
IN,1810,0,0
INSIDE,1811,1,1
IT,1799,0,0
JACKET,1583,0,0
JAM,1536,1,1
JEANS,167,0,0
JUG,283,1,1
JUICE,1537,1,1
JUMP,1721,1,1
JUMPER,1584,1,1
KEY,1632,1,1
KICK,1722,1,1
KISS,1723,1,1
KITCHEN,1604,1,1
KITTEN,1483,1,1
KNEE,1567,1,1
KNOW,6,0,0
LADY,320,0,0
LAMB,1484,0,0
LAMP,285,0,0
LATER,1788,0,0
LEG,1568,0,0
LIGHT (OBJECT),286,1,1
LIKE,1724,0,0
LION,1485,1,1
LITTLE (DESCRIPTION),120,1,1
LIVING ROOM,1605,0,0
LOOK,1725,1,1
LORRY,1503,1,1
LOVE,1726,0,0
LUNCH,1679,0,0
MAKE,14,0,0
MAN,321,1,1
ME,1800,0,0
MEAT,1538,1,1
MEDICINE,1634,1,1
MEOW,1454,1,1
MILK,1539,1,1
MINE,1801,1,1
MONEY,1635,1,1
MONKEY,1486,0,0
MOO,1455,1,1
MOON,1655,1,1
MORE,1822,0,0
MORNING,1789,1,1
MOTORCYCLE,23,1,1
MOUSE,1487,1,1
MOUTH,1570,1,1
MUG,289,0,0
MUMMY,322,0,0
MY,1802,0,0
NAIL (BODY PART),141,0,0
NAP,1681,0,0
NAPPY,1585,1,1
NASTY,122,0,0
NAUGHTY,1770,1,1
NECKLACE,173,0,0
NICE,1771,1,1
NIGHT,1790,1,1
NO,1682,0,0
NONE,1823,0,0
NOSE,1571,0,0
NOT,1824,0,0
NOW,1791,0,0
OFF,1812,0,0
OLD,1772,0,0
ON,1813,0,0
OPEN,1727,1,1
ORANGE (FOOD),95,0,0
OTHER,236,0,0
OUCH,1456,1,1
OUT,1814,0,0
OUTSIDE,1656,0,0
OWL,1488,0,0
PAPER,1636,1,1
PARK,1657,0,0
PARTY,1658,1,1
PASTA,1541,0,0
PATTYCAKE,338,0,0
PEAS,1542,1,1
PEEKABOO,1684,0,0
PEN,1515,0,0
PENGUIN,1489,1,1
PENNY,291,0,0
PEOPLE,324,0,0
PERSON,314,0,0
PHONE,1637,1,1
PICTURE,1638,0,0
PIG,1490,1,1
PILLOW,1639,1,1
PIZZA,1543,0,0
PLANT,1640,1,1
PLATE,1641,0,0
PLAY,1728,1,1
PLAY PEN,215,0,0
PLEASE,1686,1,1
POLICE,315,0,0
PONY,417,0,0
POOL,257,1,1
POTTY,217,1,1
PRETTY,1773,1,1
PULL,1729,0,0
PUPPY,1491,1,1
PURSE,1642,0,0
PUSH,1730,0,0
PUSHCHAIR,1505,0,0
PUT,1731,0,0
PYJAMAS,1586,1,1
QUACK,1457,1,1
RABBIT,1468,1,1
RADIO,1643,0,0
RAIN,1659,1,1
READ,1732,1,1
RED,132,0,0
RIDE,1733,0,0
ROCKING CHAIR,221,0,0
RUBBISH,1644,0,0
RUN,1734,0,0
SAD,1774,0,0
SAME,238,0,0
SAY,1735,1,1
SCARED,136,1,1
SCHOOL,259,1,1
SCISSORS,1645,1,1
SCRATCH,34,0,0
SEE,1736,0,0
SHEEP,1492,0,0
SHH,1678,0,0
SHIRT,177,0,0
SHOES,1588,0,0
SHOP,1661,0,0
SHORTS,181,0,0
SHOW,1737,0,0
SICK,138,0,0
SING,1739,1,1
SINK,1609,1,1
SISTER,316,1,1
SKY,1662,1,1
SLEEP,1740,0,0
SLEEPY,1775,0,0
SLIDE (OBJECT),248,1,1
SMELL,244,1,1
SMILE,1741,0,0
SNOW,1664,1,1
SOAP,1646,1,1
SOCK,1589,1,1
SOFA,1608,1,1
SOFT,1776,0,0
SOME,1825,0,0
SPADE,250,0,0
SPIDER,1494,1,1
SPLASH,1742,1,1
SPOON,1647,0,0
SQUIRREL,1495,0,0
STAIRS,1610,0,0
STAR,1665,0,0
STONE,1666,1,1
STOP,1743,0,0
SUN,1667,1,1
SWEETS,103,1,1
SWIM,1744,1,1
SWING (ACTION),1745,0,0
SWING (OBJECT),261,1,1
TABLE,1611,1,1
TAKE,1746,0,0
TEA,346,0,0
TEA (DRINK),1547,0,0
TEACHER,325,0,0
TEDDY,1516,0,0
TELL,58,0,0
THANK YOU,1689,1,1
THAT,1804,1,1
THERE,1815,0,0
THIRSTY,1777,1,1
THIS,1805,0,0
THROW,1747,0,0
TICKLE,1748,1,1
TIGER,1496,1,1
TIRED,1778,1,1
TOAST,1548,1,1
TODAY,1792,0,0
TOE,1572,1,1
TOMORROW,1793,1,1
TONGUE,1573,0,0
TONIGHT,1794,0,0
TOOTH,1574,1,1
TOOTHBRUSH,1648,1,1
TOWEL,1649,0,0
TOY (OBJECT),1517,1,1
TRAIN,1507,0,0
TREE,1669,1,1
TROUSERS,1590,1,1
TUMMY,1553,0,0
TURKEY,11,0,0
TURTLE,13,0,0
TV,1612,0,0
UHOH,1458,1,1
UNCLE,326,0,0
UNDER,1817,1,1
UP,1818,0,0
VROOM,1459,1,1
WAIT,1691,0,0
WALK,1750,1,1
WALL,1670,0,0
WANT TO,1692,1,1
WASH,1751,1,1
WATCH (ACTION),68,0,0
WATCH (OBJECT),305,0,0
WATER,1549,0,0
WATER (OUTSIDE),1671,1,1
WET,1779,1,1
WHAT,1782,1,1
WHEN,1783,0,0
WHERE,1784,1,1
WHO,1785,1,1
WHY,1786,1,1
WINDOW,1615,0,0
WIPE,1752,1,1
WOOF,1460,1,1
WORK (PLACE),265,1,1
WRITE,72,0,0
YELLOW,1780,0,0
YES,1693,0,0
YOU,1806,0,0
YOUR,1807,0,0
YUM,1461,1,1
ZIP,1592,1,1
ZOO,266,1,1
