word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,7729,1,1
AGAIN,7940,1,1
ALL,7938,1,1
ALL GONE,7788,1,1
ANIMAL,7659,1,0
ANOTHER,7942,1,0
APPLE,7767,1,1
ARM,7825,1,1
ASLEEP,7790,1,1
AUNT,7602,0,0
AWAY,7916,1,0
BAA BAA,7635,1,1
BABY,7603,1,1
BABYSITTER,7619,1,1
BACK (PLACE),7918,1,1
BAD,7792,1,1
BALL,7749,1,1
BALLOON,7751,1,1
BANANA,7769,1,1
BASKET,7563,1,1
BATH,7623,1,1
BATH (FURNITURE),7903,1,1
BATHROOM,7905,1,0
BEACH,7531,1,1
BEAR,7661,0,0
BED,7907,1,1
BEDROOM,7909,1,1
BEE,7663,1,1
BELLY BUTTON,7827,0,0
BIB,7865,0,0
BICYCLE,7731,0,0
BIG,7794,1,1
BIRD,7665,1,1
BISCUIT,7771,1,1
BITE,7652,1,1
BLANKET,7564,1,1
BLOCK,7753,1,1
BLOW,7654,1,1
BLUE,7796,1,1
BOAT,7733,1,1
BOOK,7755,1,1
BOOTS,7867,1,1
BOTTLE,7565,1,1
BOWL,7566,1,1
BOX,7567,1,1
BOY,7604,1,0
BREAD,7773,1,1
BREAK,7656,1,1
BREAKFAST,7624,1,1
BRING,7658,1,1
BROKEN,7798,1,1
BROOM,7568,1,1
BROTHER,7605,1,1
BRUSH (OBJECT),7569,1,1
BUBBLES,7757,1,1
BUCKET,7533,1,1
BUMP,7660,1,1
BUS,7739,1,1
BUTTER,7775,0,0
BUTTERFLY,7669,1,1
BUTTON,7869,1,1
BYE BYE,7625,1,1
CAKE,7777,1,1
CALL,7662,0,0
CAR,7741,1,1
CAREFUL,7800,1,1
CARROTS,7779,1,1
CARRY,7664,1,1
CAT,7671,1,1
CATCH,7666,0,0
CEREAL,7781,1,1
CHAIR,7911,1,1
CHASE,7538,1,1
CHEEK,7829,1,1
CHEESE,7783,1,1
CHICKEN,7785,1,1
CHICKEN (ANIMAL),7673,1,1
CHILD,7606,1,0
CHIPS,7787,1,1
CHOO CHOO,7637,1,1
CHURCH,7535,0,0
CLEAN,7802,0,0
CLEAN (ACTION),7668,1,1
CLOCK,7570,1,1
CLOSE,7754,1,1
COAT,7871,1,1
COCKADOODLEDOO,7639,0,0
COFFEE,7789,0,0
COLD,7804,1,1
COMB (OBJECT),7571,0,0
COOKER,7913,1,1
COT,7915,1,0
COW,7675,1,1
CRY,7670,1,1
CUDDLE,7672,1,1
CUP,7572,1,1
CUT,7674,1,1
DADDY,7607,1,1
DANCE,7676,1,1
DARK,7806,1,1
DAY,7878,1,0
DEER,7677,0,0
DINNER,7626,1,1
DIRTY,7808,1,1
DISH,7573,0,0
DOCTOR,7608,1,1
DOG,7679,1,1
DOLL,7759,1,1
DON'T,7627,1,1
DONKEY,7681,0,0
DOOR,7917,1,1
DOWN,7920,1,1
DRAW,7678,1,0
DRAWER,7919,1,0
DRESS (OBJECT),7873,1,1
DRINK,7791,1,1
DRINK (ACTION),7680,1,1
DRIVE,7682,1,1
DROP,7684,1,1
DRY (DESCRIPTION),7810,1,0
DUCK,7683,1,1
DUMMY,7574,0,0
EAR,7831,1,1
EAT,7686,1,1
EGG,7793,1,1
ELEPHANT,7685,1,1
EMPTY,7812,1,1
EYE,7833,1,1
FACE,7835,1,1
FALL,7688,1,0
FAST,7814,1,1
FEED,7690,1,1
FIND,7692,1,1
FINE,7816,0,0
FINGER,7837,1,1
FINISH,7694,1,1
FIRE ENGINE,7743,1,1
FISH,7687,1,1
FISH (FOOD),7795,0,0
FLOWER,7537,1,1
FOOD,7797,1,1
FOOT,7839,1,1
FORK,7575,1,1
FRIDGE,7933,1,0
FRIEND,7609,1,0
FROG,7689,1,1
GARAGE,7921,0,0
GARDEN,7539,1,1
GENTLE,7818,1,0
GET,7696,1,1
GIRAFFE,7691,1,0
GIRL,7613,1,1
GIVE,7698,1,1
GLASS,7576,1,1
GLASSES,7875,1,1
GO,7700,1,1
GOOD,7820,1,1
GOODNIGHT,7632,1,1
GOOSE,7693,0,0
GRANDMA,7614,1,0
GRANDPA,7615,1,0
GREEN,7822,1,1
GRR,7641,1,1
HAIR,7845,1,1
HAMMER,7577,1,1
HAND,7847,1,1
HAPPY,7824,1,0
HARD,7826,1,0
HAT,7877,1,1
HAVE,7702,1,1
HEAD,7849,1,1
HEAR,7704,0,0
HELLO,7628,1,1
HELP,7706,1,1
HER,7894,1,0
HI,7629,1,1
HIGH CHAIR,7923,1,0
HIS,7896,1,0
HIT,7708,1,1
HOOVER,7578,1,1
HORSE,7695,1,1
HOT,7828,1,1
HOUSE,7541,1,1
HOW,7866,1,0
HUG,7710,1,1
HUNGRY,7830,1,1
HURRY,7712,1,1
HURT,7832,1,1
I,7898,1,0
ICE CREAM,7799,1,1
IN,7922,1,1
INSIDE,7924,1,0
IT,7900,0,0
JACKET,7879,1,1
JAM,7801,1,1
JEANS,7881,1,0
JUG,7579,1,1
JUICE,7803,1,1
JUMP,7714,1,1
JUMPER,7883,1,1
KEY,7580,1,1
KICK,7716,1,1
KISS,7718,1,1
KITCHEN,7925,1,1
KITTEN,7697,1,0
KNEE,7851,1,0
KNOW,7720,1,0
LADY,7616,1,0
LAMB,7699,0,0
LAMP,7581,1,1
