word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,77907,1,1
AGAIN,78118,0,0
ALL,78116,0,0
ALL GONE,77966,1,1
ANIMAL,77837,1,1
ANOTHER,78120,1,1
APPLE,77945,1,1
ARM,78003,1,1
ASLEEP,77968,1,1
AUNT,77780,1,1
AWAY,78094,0,0
BAA BAA,77813,1,1
BABY,77781,1,1
BABYSITTER,77797,1,1
BACK (PLACE),78096,1,1
BAD,77970,0,0
BALL,77927,1,1
BALLOON,77929,1,1
BANANA,77947,1,1
BASKET,78159,1,1
BATH,77801,1,1
BATH (FURNITURE),78081,1,1
BATHROOM,78083,1,0
BEACH,78127,0,0
BEAR,77839,1,1
BED,78085,1,1
BEDROOM,78087,1,0
BEE,77841,1,1
BELLY BUTTON,78005,0,0
BIB,78043,1,1
BICYCLE,77909,1,1
BIG,77972,0,0
BIRD,77843,1,1
BISCUIT,77949,1,1
BITE,77830,1,0
BLANKET,78160,1,1
BLOCK,77931,1,1
BLOW,77832,1,1
BLUE,77974,0,0
BOAT,77911,1,1
BOOK,77933,1,1
BOOTS,78045,0,0
BOTTLE,78161,1,1
BOWL,78162,0,0
BOX,78163,1,1
BOY,77782,1,1
BREAD,77951,0,0
BREAK,77834,0,0
BREAKFAST,77802,1,1
BRING,77836,0,0
BROKEN,77976,0,0
BROOM,78164,0,0
BROTHER,77783,0,0
BRUSH (OBJECT),78165,1,1
BUBBLES,77935,1,1
BUCKET,78129,0,0
BUMP,77838,0,0
BUS,77917,1,1
BUTTER,77953,1,1
BUTTERFLY,77847,1,1
BUTTON,78047,1,1
BYE BYE,77803,1,1
CAKE,77955,1,1
CALL,77840,1,0
CAR,77919,1,1
CAREFUL,77978,1,1
CARROTS,77957,1,1
CARRY,77842,1,0
CAT,77849,1,1
CATCH,77844,0,0
CEREAL,77959,1,1
CHAIR,78089,1,1
CHASE,78134,1,0
CHEEK,78007,1,1
CHEESE,77961,1,1
CHICKEN,77963,1,1
CHICKEN (ANIMAL),77851,1,1
CHILD,77784,0,0
CHIPS,77965,1,1
CHOO CHOO,77815,1,1
CHURCH,78131,0,0
CLEAN,77980,0,0
CLEAN (ACTION),77846,1,0
CLOCK,78166,1,1
CLOSE,77932,0,0
COAT,78049,1,1
COCKADOODLEDOO,77817,0,0
COFFEE,77967,1,1
COLD,77982,1,1
COMB (OBJECT),77749,0,0
COOKER,78091,1,0
COT,78093,1,1
COW,77853,1,1
CRY,77848,1,1
CUDDLE,77850,1,1
CUP,77750,1,1
CUT,77852,0,0
DADDY,77785,1,1
DANCE,77854,1,1
DARK,77984,1,1
DAY,78056,0,0
DEER,77855,0,0
DINNER,77804,0,0
DIRTY,77986,1,1
DISH,77751,0,0
DOCTOR,77786,0,0
DOG,77857,1,1
DOLL,77937,0,0
DON'T,77805,1,0
DONKEY,77859,1,0
DOOR,78095,1,1
DOWN,78098,1,1
DRAW,77856,0,0
DRAWER,78097,0,0
DRESS (OBJECT),78051,0,0
DRINK,77969,1,1
DRINK (ACTION),77858,1,1
DRIVE,77860,0,0
DROP,77862,1,0
DRY (DESCRIPTION),77988,1,1
DUCK,77861,1,1
DUMMY,77752,0,0
EAR,78009,1,1
EAT,77864,1,0
EGG,77971,1,1
ELEPHANT,77863,1,1
EMPTY,77990,0,0
EYE,78011,1,1
FACE,78013,1,1
FALL,77866,1,1
FAST,77992,0,0
FEED,77868,0,0
FIND,77870,1,1
FINE,77994,0,0
FINGER,78015,1,1
FINISH,77872,1,1
FIRE ENGINE,77921,1,1
FISH,77865,1,1
FISH (FOOD),77973,1,1
FLOWER,78133,1,1
FOOD,77975,1,1
FOOT,78017,1,1
FORK,77753,1,1
FRIDGE,78111,0,0
FRIEND,77787,0,0
FROG,77867,1,1
GARAGE,78099,0,0
GARDEN,78135,1,1
GENTLE,77996,1,1
GET,77874,1,0
GIRAFFE,77869,1,1
GIRL,77791,1,0
GIVE,77876,1,0
GLASS,77754,0,0
GLASSES,78053,1,1
GO,77878,0,0
GOOD,77998,1,1
GOODNIGHT,77810,1,1
GOOSE,77871,0,0
GRANDMA,77792,1,1
GRANDPA,77793,1,1
GREEN,78000,0,0
GRR,77819,1,1
HAIR,78023,1,1
HAMMER,77755,0,0
HAND,78025,1,1
HAPPY,78002,1,1
HARD,78004,0,0
HAT,78055,1,1
HAVE,77880,0,0
HEAD,78027,1,1
HEAR,77882,0,0
HELLO,77806,1,1
HELP,77884,0,0
HER,78072,0,0
HI,77807,1,1
HIGH CHAIR,78101,1,1
HIS,78074,0,0
HIT,77886,0,0
HOOVER,77756,0,0
HORSE,77873,1,1
HOT,78006,0,0
HOUSE,78137,1,1
HOW,78044,0,0
HUG,77888,1,1
HUNGRY,78008,0,0
HURRY,77890,1,1
HURT,78010,1,1
I,78076,0,0
ICE CREAM,77977,1,1
IN,78100,0,0
INSIDE,78102,0,0
IT,78078,0,0
JACKET,78057,1,1
JAM,77979,1,1
JEANS,78059,0,0
JUG,77757,0,0
JUICE,77981,1,1
JUMP,77892,0,0
JUMPER,78061,1,1
KEY,77758,1,1
KICK,77894,1,1
KISS,77896,1,1
KITCHEN,78103,1,1
KITTEN,77875,0,0
KNEE,78029,1,1
KNOW,77898,0,0
LADY,77794,1,1
LAMB,77877,0,0
LAMP,77759,0,0
LATER,78058,0,0
LEG,78031,1,1
LIGHT (OBJECT),77760,1,1
LIKE,77900,1,1
LION,77879,1,1
LITTLE (DESCRIPTION),78012,1,1
LIVING ROOM,78105,1,1
LOOK,77902,1,1
LORRY,77913,1,0
LOVE,77904,1,1
LUNCH,77808,1,1
MAKE,77906,0,0
MAN,77795,1,1
ME,78080,1,1
MEAT,77983,0,0
MEDICINE,77761,0,0
MEOW,77821,1,1
MILK,77985,1,1
MINE,78082,1,1
MONEY,77762,1,1
MONKEY,77881,1,1
MOO,77823,1,1
MOON,78138,1,1
MORE,78122,0,0
MORNING,78060,0,0
MOTORCYCLE,77915,1,1
MOUSE,77883,1,1
MOUTH,78041,1,1
MUG,77763,0,0
MUMMY,77796,1,1
MY,78084,0,0
NAIL (BODY PART),78033,1,1
NAP,77809,1,1
NAPPY,78063,1,1
NASTY,78014,0,0
NAUGHTY,78016,0,0
NECKLACE,78065,1,0
NICE,78018,0,0
NIGHT,78062,1,1
NO,77811,1,1
NONE,78124,0,0
NOSE,78035,1,1
NOT,78126,0,0
NOW,78064,0,0
OFF,78104,1,1
OLD,78020,0,0
ON,78106,1,1
OPEN,77908,0,0
ORANGE (FOOD),77987,1,1
OTHER,78128,0,0
OUCH,77825,1,1
OUT,78108,0,0
OUTSIDE,78146,1,1
OWL,77885,1,1
PAPER,77764,0,0
PARK,78147,1,1
PARTY,78148,0,0
PASTA,77989,1,0
PATTYCAKE,77812,1,1
PEAS,77991,1,1
PEEKABOO,77814,1,1
PEN,77939,0,0
PENGUIN,77887,1,1
PENNY,77765,0,0
PEOPLE,77798,1,1
PERSON,77788,0,0
PHONE,77776,1,0
PICTURE,77766,1,1
PIG,77889,1,1
PILLOW,77767,0,0
PIZZA,77993,0,0
PLANT,77768,0,0
PLATE,77769,0,0
PLAY,77910,1,1
PLAY PEN,78107,1,1
PLEASE,77816,1,1
POLICE,77789,0,0
PONY,77891,0,0
POOL,78149,0,0
POTTY,78109,0,0
PRETTY,78022,1,1
PULL,77912,0,0
PUPPY,77893,0,0
PURSE,77770,1,0
PUSH,77914,1,0
PUSHCHAIR,77923,1,1
PUT,77916,0,0
PYJAMAS,78067,1,0
QUACK,77827,1,1
RABBIT,77845,1,1
RADIO,77771,0,0
RAIN,78150,1,1
READ,77918,1,0
RED,78024,1,1
RIDE,77920,0,0
ROCKING CHAIR,78113,0,0
RUBBISH,77772,1,1
RUN,77922,0,0
SAD,78026,1,1
SAME,78130,0,0
SAY,77924,1,1
SCARED,78028,0,0
SCHOOL,78151,0,0
SCISSORS,77773,0,0
SCRATCH,77926,0,0
SEE,77928,0,0
SHEEP,77895,1,1
SHH,77818,1,1
SHIRT,78069,0,0
SHOES,78071,1,1
SHOP,78152,1,1
SHORTS,78073,0,0
SHOW,77930,0,0
SICK,78030,0,0
SING,77934,1,1
SINK,78117,0,0
SISTER,77790,0,0
SKY,78139,1,1
SLEEP,77936,1,1
SLEEPY,78032,0,0
SLIDE (OBJECT),78140,0,0
SMELL,78136,0,0
SMILE,77938,1,0
SNOW,78141,0,0
SOAP,77774,0,0
SOCK,78075,1,1
SOFA,78115,1,1
SOFT,78034,0,0
SOME,78132,0,0
SPADE,78142,0,0
SPIDER,77897,1,1
SPLASH,77940,1,0
SPOON,77775,1,0
SQUIRREL,77899,1,1
STAIRS,78119,1,0
STAR,78143,1,1
STONE,78144,1,1
STOP,77942,1,1
SUN,78145,1,1
SWEETS,77995,1,1
SWIM,77944,1,1
SWING (ACTION),77946,0,0
SWING (OBJECT),78153,0,0
TABLE,78121,1,1
TAKE,77948,0,0
TEA,77820,1,1
TEA (DRINK),77997,1,1
TEACHER,77799,0,0
TEDDY,77941,1,1
TELL,77950,0,0
THANK YOU,77822,1,0
THAT,78086,0,0
THERE,78110,0,0
THIRSTY,78036,0,0
THIS,78088,0,0
THROW,77952,1,1
TICKLE,77954,1,1
TIGER,77901,1,1
TIRED,78038,1,1
TOAST,77999,1,1
TODAY,78066,0,0
TOE,78037,1,1
TOMORROW,78068,0,0
TONGUE,78019,1,1
TONIGHT,78070,0,0
TOOTH,78021,1,1
TOOTHBRUSH,77777,1,0
TOWEL,77778,1,1
TOY (OBJECT),77943,1,1
TRAIN,77925,1,1
TREE,78154,1,1
TROUSERS,78077,1,1
TUMMY,78039,1,1
TURKEY,77903,0,0
TURTLE,77905,1,1
TV,78123,1,1
UHOH,77829,1,1
UNCLE,77800,1,1
UNDER,78112,0,0
UP,78114,0,0
VROOM,77831,1,1
WAIT,77824,1,1
WALK,77956,1,1
WALL,78155,1,1
WANT TO,77826,1,1
WASH,77958,1,1
WATCH (ACTION),77960,1,0
WATCH (OBJECT),77779,1,0
WATER,78001,1,1
