word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,42643,0,0
AGAIN,42854,1,0
ALL,42852,0,0
ALL GONE,42702,1,1
ANIMAL,42991,0,0
ANOTHER,42856,0,0
APPLE,42681,0,0
ARM,42739,0,0
ASLEEP,42704,0,0
AUNT,42934,0,0
AWAY,42830,0,0
BAA BAA,42967,0,0
BABY,42935,0,0
BABYSITTER,42951,0,0
BACK (PLACE),42832,0,0
BAD,42706,0,0
BALL,42663,1,1
BALLOON,42665,1,1
BANANA,42683,1,1
BASKET,42895,0,0
BATH,42955,1,0
BATH (FURNITURE),42817,1,0
BATHROOM,42819,0,0
BEACH,42863,0,0
BEAR,42993,1,1
BED,42821,1,0
BEDROOM,42823,0,0
BEE,42995,0,0
BELLY BUTTON,42741,0,0
BIB,42779,1,0
BICYCLE,42645,0,0
BIG,42708,0,0
BIRD,42997,1,0
BISCUIT,42685,0,0
BITE,42984,0,0
BLANKET,42896,0,0
BLOCK,42667,1,0
BLOW,42986,0,0
BLUE,42710,0,0
BOAT,42647,1,0
BOOK,42669,1,1
BOOTS,42781,0,0
BOTTLE,42897,1,0
BOWL,42898,1,1
BOX,42899,0,0
BOY,42936,0,0
BREAD,42687,0,0
BREAK,42988,0,0
BREAKFAST,42956,1,0
BRING,42990,0,0
BROKEN,42712,0,0
BROOM,42900,0,0
BROTHER,42937,0,0
BRUSH (OBJECT),42901,0,0
BUBBLES,42671,0,0
BUCKET,42865,0,0
BUMP,42992,0,0
BUS,42653,1,0
BUTTER,42689,0,0
BUTTERFLY,43001,0,0
BUTTON,42783,0,0
BYE BYE,42957,1,1
CAKE,42691,0,0
CALL,42994,0,0
CAR,42655,1,1
CAREFUL,42714,0,0
CARROTS,42693,0,0
CARRY,42996,0,0
CAT,43003,1,0
CATCH,42998,0,0
CEREAL,42695,0,0
CHAIR,42825,1,0
CHASE,42870,0,0
CHEEK,42743,0,0
CHEESE,42697,1,1
CHICKEN,42699,0,0
CHICKEN (ANIMAL),43005,1,0
CHILD,42938,0,0
CHIPS,42701,0,0
CHOO CHOO,42969,0,0
CHURCH,42867,0,0
CLEAN,42716,1,0
CLEAN (ACTION),43000,1,0
CLOCK,42902,0,0
CLOSE,42668,1,0
COAT,42785,0,0
COCKADOODLEDOO,42971,0,0
COFFEE,42703,0,0
COLD,42718,1,0
COMB (OBJECT),42903,0,0
COOKER,42827,0,0
COT,42829,0,0
COW,43007,0,0
CRY,43002,0,0
CUDDLE,43004,1,0
CUP,42904,0,0
CUT,43006,0,0
DADDY,42939,1,1
DANCE,43008,0,0
DARK,42720,0,0
DAY,42792,0,0
DEER,43009,0,0
DINNER,42958,1,0
DIRTY,42722,0,0
DISH,42905,0,0
DOCTOR,42940,0,0
DOG,43011,1,1
DOLL,42673,0,0
DON'T,42959,0,0
DONKEY,43013,0,0
DOOR,42831,1,0
DOWN,42834,1,0
DRAW,43010,0,0
DRAWER,42833,0,0
DRESS (OBJECT),42787,0,0
DRINK,42705,1,0
DRINK (ACTION),43012,1,0
DRIVE,43014,0,0
DROP,43016,0,0
DRY (DESCRIPTION),42724,0,0
DUCK,43015,1,1
DUMMY,42906,1,1
EAR,42745,1,0
EAT,43018,1,0
EGG,42707,0,0
ELEPHANT,43017,0,0
EMPTY,42726,0,0
EYE,42747,0,0
FACE,42749,0,0
FALL,43020,0,0
FAST,42728,0,0
FEED,43022,0,0
FIND,43024,0,0
FINE,42730,0,0
FINGER,42751,0,0
FINISH,43026,0,0
FIRE ENGINE,42657,0,0
FISH,43019,0,0
FISH (FOOD),42709,0,0
FLOWER,42869,1,0
FOOD,42711,1,1
FOOT,42753,1,0
FORK,42907,0,0
FRIDGE,42847,0,0
FRIEND,42941,0,0
FROG,43021,1,0
GARAGE,42835,0,0
GARDEN,42871,0,0
GENTLE,42732,0,0
GET,43028,1,0
GIRAFFE,43023,0,0
GIRL,42945,0,0
GIVE,43030,1,0
GLASS,42908,0,0
GLASSES,42789,1,0
GO,43032,0,0
GOOD,42734,0,0
GOODNIGHT,42964,1,0
GOOSE,43025,0,0
GRANDMA,42946,0,0
GRANDPA,42947,0,0
GREEN,42736,0,0
GRR,42973,0,0
HAIR,42759,1,0
HAMMER,42909,0,0
HAND,42761,0,0
HAPPY,42738,0,0
HARD,42740,0,0
