word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,100925,0,0
AGAIN,101136,0,0
ALL,101134,0,0
ALL GONE,100984,1,0
ANIMAL,100855,1,0
ANOTHER,101138,0,0
APPLE,100963,1,0
ARM,101021,0,0
ASLEEP,100986,0,0
AUNT,100798,0,0
AWAY,101112,0,0
BAA BAA,100831,1,1
BABY,100799,0,0
BABYSITTER,100815,1,0
BACK (PLACE),101114,1,0
BAD,100988,0,0
BALL,100945,1,1
BALLOON,100947,1,0
BANANA,100965,1,0
BASKET,100759,0,0
BATH,100819,1,0
BATH (FURNITURE),101099,1,0
BATHROOM,101101,0,0
BEACH,101145,0,0
BEAR,100857,0,0
BED,101103,1,1
BEDROOM,101105,0,0
BEE,100859,0,0
BELLY BUTTON,101023,0,0
BIB,101061,0,0
BICYCLE,100927,0,0
BIG,100990,0,0
BIRD,100861,1,0
BISCUIT,100967,1,0
BITE,100848,0,0
BLANKET,100760,1,0
BLOCK,100949,0,0
BLOW,100850,0,0
BLUE,100992,0,0
BOAT,100929,0,0
BOOK,100951,1,1
BOOTS,101063,0,0
BOTTLE,100761,0,0
BOWL,100762,0,0
BOX,100763,0,0
BOY,100800,0,0
BREAD,100969,0,0
BREAK,100852,0,0
BREAKFAST,100820,0,0
BRING,100854,0,0
BROKEN,100994,0,0
BROOM,100764,0,0
BROTHER,100801,1,1
BRUSH (OBJECT),100765,0,0
BUBBLES,100953,1,1
BUCKET,101147,0,0
BUMP,100856,0,0
BUS,100935,1,0
BUTTER,100971,0,0
BUTTERFLY,100865,0,0
BUTTON,101065,0,0
BYE BYE,100821,1,1
CAKE,100973,0,0
CALL,100858,0,0
CAR,100937,1,0
CAREFUL,100996,1,0
CARROTS,100975,0,0
CARRY,100860,0,0
CAT,100867,0,0
CATCH,100862,0,0
CEREAL,100977,0,0
CHAIR,101107,0,0
CHASE,101152,0,0
CHEEK,101025,0,0
CHEESE,100979,0,0
CHICKEN,100981,0,0
CHICKEN (ANIMAL),100869,0,0
