word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,25763,0,0
AGAIN,25556,1,1
ALL,25554,0,0
ALL GONE,25822,1,1
ANIMAL,25693,0,0
ANOTHER,25558,0,0
APPLE,25801,1,0
ARM,25859,1,0
ASLEEP,25824,0,0
AUNT,25636,0,0
AWAY,25532,0,0
BAA BAA,25669,1,0
BABY,25637,1,0
BABYSITTER,25653,1,1
BACK (PLACE),25534,0,0
BAD,25826,0,0
BALL,25783,1,1
BALLOON,25785,1,0
BANANA,25803,1,0
BASKET,25597,1,0
BATH,25657,1,1
BATH (FURNITURE),25519,1,1
BATHROOM,25521,1,0
BEACH,25565,0,0
BEAR,25695,0,0
BED,25523,1,0
BEDROOM,25525,1,0
BEE,25697,0,0
BELLY BUTTON,25861,0,0
BIB,25899,0,0
BICYCLE,25765,1,0
BIG,25828,0,0
BIRD,25699,1,1
BISCUIT,25805,1,0
BITE,25686,0,0
BLANKET,25598,1,0
BLOCK,25787,1,0
BLOW,25688,0,0
BLUE,25830,1,0
BOAT,25767,1,0
BOOK,25789,1,0
BOOTS,25901,1,0
BOTTLE,25599,1,0
BOWL,25600,1,1
BOX,25601,0,0
BOY,25638,0,0
BREAD,25807,0,0
BREAK,25690,0,0
BREAKFAST,25658,1,0
BRING,25692,1,0
BROKEN,25832,0,0
BROOM,25602,0,0
BROTHER,25639,0,0
BRUSH (OBJECT),25603,0,0
BUBBLES,25791,1,0
BUCKET,25567,1,0
BUMP,25694,0,0
BUS,25773,1,0
BUTTER,25809,0,0
BUTTERFLY,25703,1,0
BUTTON,25903,0,0
BYE BYE,25659,1,0
CAKE,25811,1,0
CALL,25696,0,0
CAR,25775,1,1
CAREFUL,25834,1,0
CARROTS,25813,1,0
CARRY,25698,1,0
CAT,25705,1,0
CATCH,25700,0,0
CEREAL,25815,0,0
CHAIR,25527,0,0
CHASE,25572,0,0
CHEEK,25863,1,0
CHEESE,25817,0,0
CHICKEN,25819,1,0
CHICKEN (ANIMAL),25707,1,0
CHILD,25640,0,0
CHIPS,25821,0,0
CHOO CHOO,25671,1,1
CHURCH,25569,0,0
CLEAN,25836,0,0
CLEAN (ACTION),25702,0,0
CLOCK,25604,0,0
CLOSE,25788,1,0
COAT,25905,1,0
COCKADOODLEDOO,25673,0,0
COFFEE,25823,1,1
COLD,25838,0,0
COMB (OBJECT),25605,0,0
COOKER,25529,1,0
COT,25531,1,0
COW,25709,1,0
CRY,25704,0,0
CUDDLE,25706,1,0
CUP,25606,1,0
CUT,25708,0,0
DADDY,25641,1,1
DANCE,25710,1,0
DARK,25840,0,0
DAY,25912,0,0
DEER,25711,0,0
DINNER,25660,1,1
DIRTY,25842,1,0
DISH,25607,0,0
DOCTOR,25642,0,0
DOG,25713,1,1
DOLL,25793,1,0
DON'T,25661,0,0
DONKEY,25715,0,0
DOOR,25533,1,1
DOWN,25536,0,0
DRAW,25712,0,0
DRAWER,25535,0,0
DRESS (OBJECT),25907,0,0
DRINK,25825,1,0
DRINK (ACTION),25714,1,0
DRIVE,25716,0,0
DROP,25718,1,0
DRY (DESCRIPTION),25844,0,0
DUCK,25717,1,0
DUMMY,25608,1,0
EAR,25865,1,0
EAT,25720,1,0
EGG,25827,0,0
ELEPHANT,25719,1,0
EMPTY,25846,1,0
EYE,25867,0,0
FACE,25869,1,0
FALL,25722,1,0
FAST,25848,0,0
FEED,25724,1,0
FIND,25726,1,0
FINE,25850,0,0
FINGER,25871,1,0
FINISH,25728,0,0
FIRE ENGINE,25777,0,0
FISH,25721,1,0
FISH (FOOD),25829,1,0
FLOWER,25571,1,0
FOOD,25831,1,0
FOOT,25873,1,0
FORK,25609,1,0
FRIDGE,25549,1,0
FRIEND,25643,0,0
FROG,25723,1,0
GARAGE,25537,0,0
GARDEN,25573,0,0
GENTLE,25852,1,0
GET,25730,1,0
GIRAFFE,25725,1,0
GIRL,25647,0,0
GIVE,25732,1,0
GLASS,25610,0,0
GLASSES,25909,0,0
GO,25734,0,0
GOOD,25854,1,0
GOODNIGHT,25666,1,0
GOOSE,25727,0,0
GRANDMA,25648,1,0
GRANDPA,25649,1,1
GREEN,25856,1,0
GRR,25675,1,1
HAIR,25879,1,0
HAMMER,25611,0,0
HAND,25881,1,0
HAPPY,25858,0,0
HARD,25860,0,0
HAT,25911,1,0
HAVE,25736,0,0
HEAD,25883,1,0
HEAR,25738,0,0
HELLO,25662,1,1
HELP,25740,1,0
HER,25510,0,0
HI,25663,1,1
HIGH CHAIR,25539,1,0
HIS,25512,0,0
HIT,25742,1,0
HOOVER,25612,1,0
HORSE,25729,1,1
HOT,25862,1,1
HOUSE,25575,0,0
HOW,25900,0,0
HUG,25744,1,0
HUNGRY,25864,1,0
HURRY,25746,0,0
HURT,25866,1,0
I,25514,0,0
ICE CREAM,25833,1,0
IN,25538,0,0
INSIDE,25540,0,0
IT,25516,0,0
JACKET,25913,1,0
JAM,25835,1,1
JEANS,25915,1,0
JUG,25613,0,0
JUICE,25837,1,1
JUMP,25748,1,0
JUMPER,25499,0,0
KEY,25614,1,0
KICK,25750,0,0
KISS,25752,1,0
KITCHEN,25541,1,0
KITTEN,25731,0,0
KNEE,25885,0,0
KNOW,25754,0,0
LADY,25650,0,0
LAMB,25733,0,0
LAMP,25615,1,1
LATER,25914,0,0
LEG,25887,1,0
LIGHT (OBJECT),25616,1,1
LIKE,25756,0,0
LION,25735,1,1
LITTLE (DESCRIPTION),25868,0,0
LIVING ROOM,25543,1,0
LOOK,25758,1,0
LORRY,25769,1,0
LOVE,25760,1,0
