word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,77647,1,0
AGAIN,77440,0,0
ALL,77438,0,0
ALL GONE,77706,1,1
ANIMAL,77577,1,1
ANOTHER,77442,0,0
APPLE,77685,1,0
ARM,77743,1,1
ASLEEP,77708,1,0
AUNT,77520,1,1
AWAY,77416,0,0
BAA BAA,77553,1,1
BABY,77521,1,1
BABYSITTER,77537,1,1
BACK (PLACE),77418,0,0
BAD,77710,0,0
BALL,77667,1,0
BALLOON,77669,1,0
BANANA,77687,1,1
BASKET,77481,0,0
BATH,77541,1,1
BATH (FURNITURE),77403,1,1
BATHROOM,77405,1,0
BEACH,77449,0,0
BEAR,77579,0,0
BED,77407,1,1
BEDROOM,77409,0,0
BEE,77581,1,0
BELLY BUTTON,77745,0,0
BIB,77365,1,1
BICYCLE,77649,0,0
BIG,77712,0,0
BIRD,77583,1,0
BISCUIT,77689,1,0
BITE,77570,1,0
BLANKET,77482,0,0
BLOCK,77671,1,0
BLOW,77572,1,0
BLUE,77714,0,0
BOAT,77651,1,0
BOOK,77673,1,1
BOOTS,77367,0,0
BOTTLE,77483,1,0
BOWL,77484,0,0
BOX,77485,0,0
BOY,77522,1,1
BREAD,77691,0,0
BREAK,77574,0,0
BREAKFAST,77542,1,0
BRING,77576,0,0
BROKEN,77716,0,0
BROOM,77486,0,0
BROTHER,77523,0,0
BRUSH (OBJECT),77487,1,0
BUBBLES,77675,1,1
BUCKET,77451,0,0
BUMP,77578,0,0
BUS,77657,1,0
BUTTER,77693,0,0
BUTTERFLY,77587,1,0
BUTTON,77369,1,0
BYE BYE,77543,1,1
CAKE,77695,0,0
CALL,77580,0,0
CAR,77659,1,0
CAREFUL,77718,0,0
CARROTS,77697,0,0
CARRY,77582,0,0
CAT,77589,1,0
CATCH,77584,0,0
CEREAL,77699,0,0
CHAIR,77411,1,0
CHASE,77456,0,0
CHEEK,77747,1,1
CHEESE,77701,1,1
CHICKEN,77703,0,0
CHICKEN (ANIMAL),77591,1,0
CHILD,77524,0,0
CHIPS,77705,0,0
CHOO CHOO,77555,1,1
CHURCH,77453,0,0
CLEAN,77720,0,0
CLEAN (ACTION),77586,0,0
CLOCK,77488,1,0
CLOSE,77672,0,0
COAT,77371,1,0
COCKADOODLEDOO,77557,0,0
COFFEE,77707,1,0
COLD,77722,0,0
COMB (OBJECT),77489,0,0
COOKER,77413,0,0
COT,77415,1,0
COW,77593,1,0
CRY,77588,0,0
CUDDLE,77590,1,0
CUP,77490,1,0
CUT,77592,0,0
DADDY,77525,1,1
DANCE,77594,1,0
DARK,77724,0,0
DAY,77378,0,0
DEER,77595,0,0
DINNER,77544,0,0
DIRTY,77726,1,1
DISH,77491,0,0
DOCTOR,77526,0,0
DOG,77597,1,0
DOLL,77677,0,0
DON'T,77545,0,0
DONKEY,77599,1,0
DOOR,77417,1,1
DOWN,77420,0,0
DRAW,77596,0,0
DRAWER,77419,0,0
DRESS (OBJECT),77373,0,0
DRINK,77709,1,0
DRINK (ACTION),77598,1,0
DRIVE,77600,0,0
DROP,77602,0,0
DRY (DESCRIPTION),77728,0,0
DUCK,77601,1,1
DUMMY,77492,0,0
EAR,77331,1,1
EAT,77604,1,0
EGG,77711,0,0
ELEPHANT,77603,1,0
EMPTY,77730,0,0
EYE,77333,1,1
FACE,77335,1,0
FALL,77606,0,0
FAST,77732,0,0
FEED,77608,0,0
FIND,77610,0,0
FINE,77734,0,0
FINGER,77337,0,0
FINISH,77612,0,0
FIRE ENGINE,77661,1,0
FISH,77605,1,0
FISH (FOOD),77713,1,0
FLOWER,77455,1,0
FOOD,77715,1,0
FOOT,77339,1,0
FORK,77493,0,0
FRIDGE,77433,0,0
FRIEND,77527,0,0
FROG,77607,1,0
GARAGE,77421,0,0
GARDEN,77457,0,0
GENTLE,77736,1,0
GET,77614,0,0
GIRAFFE,77609,1,0
GIRL,77531,1,0
GIVE,77616,0,0
GLASS,77494,0,0
GLASSES,77375,1,0
GO,77618,0,0
GOOD,77738,0,0
GOODNIGHT,77550,1,1
GOOSE,77611,0,0
GRANDMA,77532,1,0
GRANDPA,77533,1,1
GREEN,77740,0,0
GRR,77559,1,1
HAIR,77345,1,0
HAMMER,77495,0,0
HAND,77347,1,1
HAPPY,77742,1,1
HARD,77744,0,0
HAT,77377,1,1
HAVE,77620,0,0
HEAD,77349,1,1
HEAR,77622,0,0
HELLO,77546,1,1
HELP,77624,0,0
HER,77394,0,0
HI,77547,1,1
HIGH CHAIR,77423,1,0
HIS,77396,0,0
HIT,77626,0,0
HOOVER,77496,0,0
HORSE,77613,1,0
HOT,77746,0,0
HOUSE,77459,0,0
HOW,77366,0,0
HUG,77628,0,0
HUNGRY,77748,0,0
HURRY,77630,0,0
HURT,77332,0,0
I,77398,0,0
ICE CREAM,77717,0,0
IN,77422,0,0
INSIDE,77424,0,0
IT,77400,0,0
JACKET,77379,0,0
JAM,77719,0,0
JEANS,77381,0,0
JUG,77497,0,0
JUICE,77721,1,0
JUMP,77632,0,0
JUMPER,77383,1,0
KEY,77498,1,0
KICK,77634,0,0
KISS,77636,0,0
KITCHEN,77425,1,0
KITTEN,77615,0,0
KNEE,77351,1,0
KNOW,77638,0,0
LADY,77534,0,0
LAMB,77617,0,0
LAMP,77499,0,0
LATER,77380,0,0
LEG,77353,1,0
LIGHT (OBJECT),77500,0,0
LIKE,77640,0,0
LION,77619,1,0
LITTLE (DESCRIPTION),77334,0,0
LIVING ROOM,77427,1,0
LOOK,77642,0,0
LORRY,77653,1,0
LOVE,77644,0,0
LUNCH,77548,0,0
MAKE,77646,0,0
MAN,77535,1,1
ME,77402,0,0
MEAT,77723,0,0
MEDICINE,77501,0,0
MEOW,77561,1,1
MILK,77725,1,0
MINE,77404,0,0
MONEY,77502,0,0
MONKEY,77621,1,0
MOO,77563,1,1
MOON,77460,0,0
MORE,77444,0,0
MORNING,77382,0,0
MOTORCYCLE,77655,0,0
MOUSE,77623,1,0
MOUTH,77363,1,0
MUG,77503,0,0
MUMMY,77536,1,0
MY,77406,0,0
NAIL (BODY PART),77355,0,0
NAP,77549,0,0
NAPPY,77385,1,0
NASTY,77336,0,0
NAUGHTY,77338,0,0
NECKLACE,77387,1,0
NICE,77340,0,0
NIGHT,77384,0,0
NO,77551,1,1
NONE,77446,0,0
NOSE,77357,1,0
NOT,77448,0,0
NOW,77386,0,0
OFF,77426,0,0
OLD,77342,0,0
ON,77428,0,0
OPEN,77648,0,0
ORANGE (FOOD),77727,1,0
OTHER,77450,0,0
OUCH,77565,0,0
