word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,57771,1,0
AGAIN,57982,1,1
ALL,57980,0,0
ALL GONE,57830,1,1
ANIMAL,57701,1,0
ANOTHER,57984,0,0
APPLE,57809,1,0
ARM,57867,1,0
ASLEEP,57832,1,0
AUNT,58062,1,1
AWAY,57958,0,0
BAA BAA,58095,1,1
BABY,58063,1,1
BABYSITTER,58079,1,1
BACK (PLACE),57960,0,0
BAD,57834,1,0
BALL,57791,1,1
BALLOON,57793,1,1
BANANA,57811,1,1
BASKET,58023,1,0
BATH,58083,1,0
BATH (FURNITURE),57945,1,1
BATHROOM,57947,1,0
BEACH,57991,0,0
BEAR,57703,0,0
BED,57949,1,1
BEDROOM,57951,1,0
BEE,57705,1,0
BELLY BUTTON,57869,1,0
BIB,57907,1,0
BICYCLE,57773,0,0
BIG,57836,0,0
BIRD,57707,1,0
BISCUIT,57813,1,1
BITE,57694,0,0
BLANKET,58024,1,0
BLOCK,57795,1,0
BLOW,57696,1,0
BLUE,57838,0,0
BOAT,57775,0,0
BOOK,57797,1,1
BOOTS,57909,1,0
BOTTLE,58025,1,0
BOWL,58026,1,0
BOX,58027,1,0
BOY,58064,0,0
BREAD,57815,1,0
BREAK,57698,0,0
BREAKFAST,58084,1,0
BRING,57700,1,0
BROKEN,57840,1,1
BROOM,58028,0,0
BROTHER,58065,0,0
BRUSH (OBJECT),58029,1,0
BUBBLES,57799,1,1
BUCKET,57993,0,0
BUMP,57702,0,0
BUS,57781,1,1
BUTTER,57817,0,0
BUTTERFLY,57711,1,0
BUTTON,57911,0,0
BYE BYE,58085,1,1
CAKE,57819,1,0
CALL,57704,0,0
CAR,57783,1,1
CAREFUL,57842,1,0
CARROTS,57821,1,0
CARRY,57706,0,0
CAT,57713,1,1
CATCH,57708,1,0
CEREAL,57823,1,0
CHAIR,57953,1,0
CHASE,57998,0,0
CHEEK,57871,1,1
CHEESE,57825,1,1
CHICKEN,57827,1,1
CHICKEN (ANIMAL),57715,1,1
CHILD,58066,0,0
CHIPS,57829,1,0
CHOO CHOO,58097,1,1
CHURCH,57995,0,0
CLEAN,57844,1,0
CLEAN (ACTION),57710,0,0
CLOCK,58030,0,0
CLOSE,57796,1,0
COAT,57913,1,1
COCKADOODLEDOO,58099,0,0
COFFEE,57831,0,0
COLD,57846,1,1
COMB (OBJECT),58031,1,0
COOKER,57955,1,0
COT,57957,0,0
COW,57717,1,0
CRY,57712,0,0
CUDDLE,57714,1,0
CUP,58032,1,1
CUT,57716,0,0
DADDY,58067,1,1
DANCE,57718,1,0
DARK,57848,0,0
DAY,57920,0,0
DEER,57719,0,0
DINNER,58086,1,0
DIRTY,57850,1,1
DISH,58033,0,0
DOCTOR,58068,0,0
DOG,57721,1,1
DOLL,57801,1,0
DON'T,58087,1,1
DONKEY,57723,1,0
DOOR,57959,1,0
DOWN,57962,1,1
DRAW,57720,1,0
DRAWER,57961,0,0
DRESS (OBJECT),57915,0,0
DRINK,57833,1,0
DRINK (ACTION),57722,1,1
DRIVE,57724,0,0
DROP,57726,1,0
DRY (DESCRIPTION),57852,0,0
DUCK,57725,1,1
DUMMY,58034,1,1
EAR,57873,1,1
EAT,57728,1,0
EGG,57835,0,0
ELEPHANT,57727,1,0
EMPTY,57854,1,1
EYE,57875,1,1
FACE,57877,1,1
FALL,57730,1,0
FAST,57856,0,0
FEED,57732,1,0
FIND,57734,1,0
FINE,57858,0,0
FINGER,57879,1,0
FINISH,57736,1,1
FIRE ENGINE,57785,1,0
FISH,57729,1,1
FISH (FOOD),57837,1,1
FLOWER,57997,1,0
FOOD,57839,1,0
FOOT,57881,1,0
FORK,58035,1,0
FRIDGE,57975,1,0
FRIEND,58069,0,0
FROG,57731,1,0
GARAGE,57963,0,0
GARDEN,57999,1,0
GENTLE,57860,1,0
GET,57738,1,1
GIRAFFE,57733,1,0
GIRL,58073,0,0
GIVE,57740,0,0
GLASS,58036,0,0
GLASSES,57917,1,0
GO,57742,1,1
GOOD,57862,1,1
GOODNIGHT,58092,1,1
GOOSE,57735,0,0
GRANDMA,58074,0,0
GRANDPA,58075,0,0
GREEN,57864,0,0
GRR,58101,1,1
HAIR,57887,1,1
HAMMER,58037,1,0
HAND,57889,1,0
HAPPY,57866,1,1
HARD,57868,0,0
HAT,57919,1,0
HAVE,57744,1,0
HEAD,57891,1,1
HEAR,57746,1,0
HELLO,58088,1,1
HELP,57748,1,0
HER,57936,0,0
HI,58089,1,1
HIGH CHAIR,57965,1,0
HIS,57938,0,0
HIT,57750,1,0
HOOVER,58038,1,0
HORSE,57737,1,0
HOT,57870,1,0
HOUSE,58001,1,0
HOW,57908,0,0
HUG,57752,1,1
HUNGRY,57872,1,0
HURRY,57754,1,1
HURT,57874,0,0
I,57940,0,0
ICE CREAM,57841,1,0
IN,57964,0,0
INSIDE,57966,1,0
IT,57942,0,0
JACKET,57921,1,0
JAM,57843,0,0
JEANS,57923,1,0
JUG,58039,0,0
JUICE,57845,1,1
JUMP,57756,1,1
JUMPER,57925,1,0
KEY,58040,1,0
KICK,57758,1,0
KISS,57760,1,0
KITCHEN,57967,1,1
KITTEN,57739,1,0
KNEE,57893,0,0
KNOW,57762,0,0
LADY,58076,0,0
LAMB,57741,1,0
LAMP,58041,0,0
LATER,57922,1,0
LEG,57895,1,0
LIGHT (OBJECT),58042,0,0
LIKE,57764,0,0
LION,57743,1,0
LITTLE (DESCRIPTION),57876,0,0
LIVING ROOM,57969,1,0
LOOK,57766,1,1
LORRY,57777,1,1
LOVE,57768,1,0
LUNCH,58090,0,0
MAKE,57770,0,0
MAN,58077,0,0
ME,57944,0,0
MEAT,57847,0,0
MEDICINE,58043,0,0
MEOW,57685,1,1
MILK,57849,1,1
MINE,57946,1,1
MONEY,58044,1,0
MONKEY,57745,1,0
MOO,57687,1,1
MOON,58002,0,0
MORE,57986,1,1
MORNING,57924,0,0
MOTORCYCLE,57779,1,0
MOUSE,57747,0,0
MOUTH,57905,1,1
MUG,58045,0,0
MUMMY,58078,1,1
MY,57948,1,0
NAIL (BODY PART),57897,0,0
NAP,58091,1,0
NAPPY,57927,1,0
NASTY,57878,0,0
NAUGHTY,57880,1,0
NECKLACE,57929,0,0
NICE,57882,1,0
NIGHT,57926,0,0
NO,58093,1,1
NONE,57988,1,0
NOSE,57899,1,1
NOT,57990,0,0
NOW,57928,0,0
OFF,57968,0,0
OLD,57884,0,0
ON,57970,0,0
OPEN,57772,1,0
ORANGE (FOOD),57851,1,0
OTHER,57992,0,0
OUCH,57689,1,1
OUT,57972,1,1
OUTSIDE,58010,1,1
OWL,57749,0,0
PAPER,58046,1,0
PARK,58011,1,0
PARTY,58012,0,0
PASTA,57853,1,0
PATTYCAKE,58094,1,0
PEAS,57855,1,0
PEEKABOO,58096,1,1
PEN,57803,1,0
PENGUIN,57751,1,0
PENNY,58047,1,0
PEOPLE,58080,0,0
PERSON,58070,0,0
PHONE,58058,1,0
PICTURE,58048,0,0
PIG,57753,1,0
PILLOW,58049,1,0
PIZZA,57857,1,0
PLANT,58050,0,0
PLATE,58051,1,0
PLAY,57774,1,0
PLAY PEN,57971,0,0
PLEASE,58098,1,1
POLICE,58071,0,0
PONY,57755,0,0
POOL,58013,1,0
POTTY,57973,1,0
PRETTY,57886,1,0
PULL,57776,1,0
PUPPY,57757,1,0
PURSE,58052,1,0
PUSH,57778,1,0
PUSHCHAIR,57787,1,1
PUT,57780,1,0
PYJAMAS,57931,1,0
QUACK,57691,1,1
RABBIT,57709,1,0
RADIO,58053,1,0
RAIN,58014,1,0
READ,57782,1,0
RED,57888,0,0
RIDE,57784,0,0
ROCKING CHAIR,57977,0,0
RUBBISH,58054,0,0
RUN,57786,1,0
SAD,57890,0,0
SAME,57994,0,0
SAY,57788,1,0
SCARED,57892,0,0
SCHOOL,58015,0,0
SCISSORS,58055,0,0
SCRATCH,57790,0,0
SEE,57792,1,0
SHEEP,57759,0,0
SHH,58100,1,1
SHIRT,57933,0,0
SHOES,57935,1,1
SHOP,58016,1,0
SHORTS,57937,0,0
SHOW,57794,1,0
SICK,57894,1,0
SING,57798,1,0
SINK,57981,1,0
SISTER,58072,0,0
SKY,58003,1,0
SLEEP,57800,1,0
SLEEPY,57896,1,0
SLIDE (OBJECT),58004,1,0
SMELL,58000,1,1
SMILE,57802,1,0
SNOW,58005,0,0
SOAP,58056,0,0
SOCK,57939,1,1
SOFA,57979,1,0
SOFT,57898,1,0
SOME,57996,0,0
SPADE,58006,0,0
SPIDER,57761,0,0
SPLASH,57804,1,1
SPOON,58057,0,0
SQUIRREL,57763,0,0
STAIRS,57983,1,1
STAR,58007,0,0
STONE,58008,0,0
STOP,57806,1,1
SUN,58009,0,0
SWEETS,57859,1,0
SWIM,57808,1,1
SWING (ACTION),57810,1,0
SWING (OBJECT),58017,1,0
TABLE,57985,1,0
TAKE,57812,1,0
TEA,58102,1,0
TEA (DRINK),57861,1,0
TEACHER,58081,0,0
TEDDY,57805,1,1
TELL,57814,1,0
THANK YOU,57686,1,1
THAT,57950,1,1
THERE,57974,0,0
THIRSTY,57900,1,0
THIS,57952,1,1
THROW,57816,1,0
TICKLE,57818,1,1
TIGER,57765,1,0
TIRED,57902,1,0
TOAST,57863,1,0
TODAY,57930,0,0
TOE,57901,1,0
TOMORROW,57932,0,0
TONGUE,57883,1,0
TONIGHT,57934,0,0
TOOTH,57885,1,0
TOOTHBRUSH,58059,1,0
TOWEL,58060,1,0
TOY (OBJECT),57807,1,0
TRAIN,57789,1,1
TREE,58018,1,0
TROUSERS,57941,1,0
TUMMY,57903,1,1
TURKEY,57767,0,0
TURTLE,57769,0,0
TV,57987,1,0
UHOH,57693,1,1
UNCLE,58082,1,0
UNDER,57976,1,0
UP,57978,1,1
VROOM,57695,1,1
WAIT,57688,1,1
WALK,57820,1,0
WALL,58019,0,0
WANT TO,57690,1,1
WASH,57822,1,0
WATCH (ACTION),57824,0,0
WATCH (OBJECT),58061,0,0
WATER,57865,1,0
WATER (OUTSIDE),58020,1,0
WET,57904,1,0
WHAT,57910,1,1
WHEN,57912,0,0
WHERE,57914,1,1
WHO,57916,1,1
WHY,57918,1,1
WINDOW,57989,0,0
WIPE,57826,1,0
WOOF,57697,1,1
WORK (PLACE),58021,0,0
WRITE,57828,0,0
YELLOW,57906,0,0
YES,57692,1,1
YOU,57954,0,0
YOUR,57956,0,0
YUM,57699,1,0
ZIP,57943,0,0
ZOO,58022,0,0
