word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,58419,1,0
AGAIN,58212,1,1
ALL,58210,1,1
ALL GONE,58478,1,1
ANIMAL,58349,1,0
ANOTHER,58214,0,0
APPLE,58457,1,1
ARM,58515,1,0
ASLEEP,58480,1,0
AUNT,58292,1,1
AWAY,58188,0,0
BAA BAA,58325,1,1
BABY,58293,1,1
BABYSITTER,58309,1,1
BACK (PLACE),58190,0,0
BAD,58482,1,0
BALL,58439,1,1
BALLOON,58441,1,1
BANANA,58459,1,1
BASKET,58253,1,0
BATH,58313,1,0
BATH (FURNITURE),58175,1,1
BATHROOM,58177,1,0
BEACH,58221,0,0
BEAR,58351,0,0
BED,58179,1,1
BEDROOM,58181,1,0
BEE,58353,1,0
BELLY BUTTON,58517,1,0
BIB,58137,1,0
BICYCLE,58421,0,0
BIG,58484,0,0
BIRD,58355,1,1
BISCUIT,58461,1,1
BITE,58342,0,0
BLANKET,58254,1,0
BLOCK,58443,1,0
BLOW,58344,1,0
BLUE,58486,0,0
BOAT,58423,1,0
BOOK,58445,1,1
BOOTS,58139,1,0
BOTTLE,58255,1,0
BOWL,58256,1,0
BOX,58257,1,0
BOY,58294,0,0
BREAD,58463,1,0
BREAK,58346,0,0
BREAKFAST,58314,1,0
BRING,58348,1,0
BROKEN,58488,1,1
BROOM,58258,0,0
BROTHER,58295,0,0
BRUSH (OBJECT),58259,1,0
BUBBLES,58447,1,1
BUCKET,58223,1,0
BUMP,58350,0,0
BUS,58429,1,1
BUTTER,58465,0,0
BUTTERFLY,58359,1,0
BUTTON,58141,1,0
BYE BYE,58315,1,1
CAKE,58467,1,0
CALL,58352,0,0
CAR,58431,1,1
CAREFUL,58490,1,0
CARROTS,58469,1,0
CARRY,58354,0,0
CAT,58361,1,1
CATCH,58356,1,0
CEREAL,58471,1,0
CHAIR,58183,1,0
CHASE,58228,0,0
CHEEK,58519,1,1
CHEESE,58473,1,1
CHICKEN,58475,1,1
CHICKEN (ANIMAL),58363,1,1
CHILD,58296,0,0
CHIPS,58477,1,0
CHOO CHOO,58327,1,1
CHURCH,58225,0,0
CLEAN,58492,1,0
CLEAN (ACTION),58358,0,0
CLOCK,58260,0,0
CLOSE,58444,1,1
COAT,58143,1,1
COCKADOODLEDOO,58329,0,0
COFFEE,58479,0,0
COLD,58494,1,1
COMB (OBJECT),58261,1,0
COOKER,58185,1,0
COT,58187,1,0
COW,58365,1,1
CRY,58360,0,0
CUDDLE,58362,1,0
CUP,58262,1,1
CUT,58364,0,0
DADDY,58297,1,1
DANCE,58366,1,0
DARK,58496,0,0
DAY,58150,0,0
DEER,58367,0,0
DINNER,58316,1,1
DIRTY,58498,1,1
DISH,58263,0,0
DOCTOR,58298,0,0
DOG,58369,1,1
DOLL,58449,1,0
DON'T,58317,1,1
DONKEY,58371,1,0
DOOR,58189,1,0
DOWN,58192,1,1
DRAW,58368,1,0
DRAWER,58191,0,0
DRESS (OBJECT),58145,0,0
DRINK,58481,1,1
DRINK (ACTION),58370,1,1
DRIVE,58372,0,0
DROP,58374,1,0
DRY (DESCRIPTION),58500,0,0
DUCK,58373,1,1
DUMMY,58264,1,1
EAR,58103,1,1
EAT,58376,1,0
EGG,58483,1,0
ELEPHANT,58375,1,0
EMPTY,58502,1,1
EYE,58105,1,1
FACE,58107,1,1
FALL,58378,1,0
FAST,58504,0,0
FEED,58380,1,0
FIND,58382,1,0
FINE,58506,0,0
FINGER,58109,1,0
FINISH,58384,1,1
FIRE ENGINE,58433,1,0
FISH,58377,1,1
FISH (FOOD),58485,1,1
FLOWER,58227,1,0
FOOD,58487,1,0
FOOT,58111,1,0
FORK,58265,1,0
FRIDGE,58205,1,0
FRIEND,58299,0,0
FROG,58379,1,1
GARAGE,58193,0,0
GARDEN,58229,1,0
GENTLE,58508,1,0
GET,58386,1,1
GIRAFFE,58381,1,1
GIRL,58303,0,0
GIVE,58388,0,0
GLASS,58266,0,0
GLASSES,58147,1,0
GO,58390,1,1
GOOD,58510,1,1
GOODNIGHT,58322,1,1
GOOSE,58383,0,0
GRANDMA,58304,0,0
GRANDPA,58305,0,0
GREEN,58512,0,0
GRR,58331,1,1
HAIR,58117,1,1
HAMMER,58267,1,0
HAND,58119,1,0
HAPPY,58514,1,1
HARD,58516,0,0
HAT,58149,1,0
HAVE,58392,1,0
HEAD,58121,1,1
HEAR,58394,1,0
HELLO,58318,1,1
HELP,58396,1,0
HER,58166,0,0
HI,58319,1,1
HIGH CHAIR,58195,1,0
HIS,58168,0,0
HIT,58398,1,0
HOOVER,58268,1,0
HORSE,58385,1,0
HOT,58518,1,1
HOUSE,58231,1,0
HOW,58138,0,0
HUG,58400,1,1
HUNGRY,58520,1,0
HURRY,58402,1,1
HURT,58104,1,0
I,58170,1,1
ICE CREAM,58489,1,0
IN,58194,0,0
INSIDE,58196,1,0
IT,58172,0,0
JACKET,58151,1,0
JAM,58491,0,0
JEANS,58153,1,0
JUG,58269,0,0
JUICE,58493,1,1
JUMP,58404,1,1
JUMPER,58155,1,0
KEY,58270,1,0
KICK,58406,1,0
KISS,58408,1,0
KITCHEN,58197,1,1
KITTEN,58387,1,0
KNEE,58123,0,0
KNOW,58410,0,0
LADY,58306,0,0
LAMB,58389,1,0
LAMP,58271,0,0
LATER,58152,1,0
LEG,58125,1,0
LIGHT (OBJECT),58272,0,0
LIKE,58412,0,0
LION,58391,1,0
LITTLE (DESCRIPTION),58106,0,0
LIVING ROOM,58199,1,0
LOOK,58414,1,1
LORRY,58425,1,1
LOVE,58416,1,0
LUNCH,58320,1,0
MAKE,58418,0,0
MAN,58307,0,0
ME,58174,0,0
MEAT,58495,0,0
MEDICINE,58273,0,0
MEOW,58333,1,1
MILK,58497,1,1
MINE,58176,1,1
MONEY,58274,1,0
MONKEY,58393,1,0
MOO,58335,1,1
MOON,58232,0,0
MORE,58216,1,1
MORNING,58154,1,0
MOTORCYCLE,58427,1,0
MOUSE,58395,0,0
MOUTH,58135,1,1
MUG,58275,0,0
MUMMY,58308,1,1
MY,58178,1,0
NAIL (BODY PART),58127,1,0
NAP,58321,1,0
NAPPY,58157,1,0
NASTY,58108,0,0
NAUGHTY,58110,1,0
NECKLACE,58159,0,0
NICE,58112,1,0
NIGHT,58156,1,0
NO,58323,1,1
NONE,58218,1,0
NOSE,58129,1,1
NOT,58220,0,0
NOW,58158,0,0
OFF,58198,1,0
OLD,58114,0,0
ON,58200,1,0
OPEN,58420,1,0
ORANGE (FOOD),58499,1,0
OTHER,58222,0,0
OUCH,58337,1,1
OUT,58202,1,1
OUTSIDE,58240,1,1
OWL,58397,0,0
PAPER,58276,1,0
PARK,58241,1,0
PARTY,58242,0,0
PASTA,58501,1,1
PATTYCAKE,58324,1,0
PEAS,58503,1,0
PEEKABOO,58326,1,1
PEN,58451,1,0
PENGUIN,58399,1,0
PENNY,58277,1,0
PEOPLE,58310,0,0
PERSON,58300,0,0
PHONE,58288,1,0
PICTURE,58278,1,0
PIG,58401,1,0
PILLOW,58279,1,0
PIZZA,58505,1,0
PLANT,58280,0,0
PLATE,58281,1,0
PLAY,58422,1,0
PLAY PEN,58201,0,0
PLEASE,58328,1,1
POLICE,58301,0,0
PONY,58403,0,0
POOL,58243,1,0
POTTY,58203,1,0
PRETTY,58116,1,0
PULL,58424,1,0
PUPPY,58405,1,0
PURSE,58282,1,0
PUSH,58426,1,0
PUSHCHAIR,58435,1,1
PUT,58428,1,0
PYJAMAS,58161,1,0
QUACK,58339,1,1
RABBIT,58357,1,0
RADIO,58283,1,0
RAIN,58244,1,0
READ,58430,1,0
RED,58118,1,1
RIDE,58432,0,0
ROCKING CHAIR,58207,0,0
RUBBISH,58284,0,0
RUN,58434,1,0
SAD,58120,0,0
SAME,58224,0,0
SAY,58436,1,0
SCARED,58122,0,0
SCHOOL,58245,0,0
SCISSORS,58285,0,0
SCRATCH,58438,0,0
SEE,58440,1,1
SHEEP,58407,1,0
SHH,58330,1,1
SHIRT,58163,0,0
SHOES,58165,1,1
SHOP,58246,1,0
SHORTS,58167,1,0
SHOW,58442,1,0
SICK,58124,1,0
SING,58446,1,0
SINK,58211,1,0
SISTER,58302,0,0
SKY,58233,1,0
SLEEP,58448,1,0
SLEEPY,58126,1,0
SLIDE (OBJECT),58234,1,0
SMELL,58230,1,1
SMILE,58450,1,0
SNOW,58235,0,0
SOAP,58286,0,0
SOCK,58169,1,1
SOFA,58209,1,0
SOFT,58128,1,0
SOME,58226,0,0
SPADE,58236,1,0
SPIDER,58409,1,0
SPLASH,58452,1,1
SPOON,58287,1,0
SQUIRREL,58411,0,0
STAIRS,58213,1,1
STAR,58237,0,0
STONE,58238,1,0
STOP,58454,1,1
SUN,58239,0,0
SWEETS,58507,1,0
SWIM,58456,1,1
SWING (ACTION),58458,1,0
SWING (OBJECT),58247,1,0
TABLE,58215,1,0
TAKE,58460,1,0
TEA,58332,1,1
TEA (DRINK),58509,1,1
TEACHER,58311,0,0
TEDDY,58453,1,1
TELL,58462,1,0
THANK YOU,58334,1,1
THAT,58180,1,1
THERE,58204,1,0
THIRSTY,58130,1,0
THIS,58182,1,1
THROW,58464,1,0
TICKLE,58466,1,1
TIGER,58413,1,0
TIRED,58132,1,0
TOAST,58511,1,0
TODAY,58160,0,0
TOE,58131,1,0
TOMORROW,58162,0,0
TONGUE,58113,1,0
TONIGHT,58164,0,0
TOOTH,58115,1,0
TOOTHBRUSH,58289,1,1
TOWEL,58290,1,0
TOY (OBJECT),58455,1,0
TRAIN,58437,1,1
TREE,58248,1,1
TROUSERS,58171,1,0
TUMMY,58133,1,1
TURKEY,58415,0,0
TURTLE,58417,1,0
TV,58217,1,0
UHOH,58341,1,1
UNCLE,58312,1,0
UNDER,58206,1,0
UP,58208,1,1
VROOM,58343,1,1
WAIT,58336,1,1
WALK,58468,1,0
WALL,58249,0,0
WANT TO,58338,1,1
WASH,58470,1,0
WATCH (ACTION),58472,0,0
WATCH (OBJECT),58291,0,0
WATER,58513,1,0
WATER (OUTSIDE),58250,1,0
WET,58134,1,0
WHAT,58140,1,1
WHEN,58142,0,0
WHERE,58144,1,1
WHO,58146,1,1
WHY,58148,1,1
WINDOW,58219,1,0
WIPE,58474,1,0
WOOF,58345,1,1
WORK (PLACE),58251,1,0
WRITE,58476,0,0
YELLOW,58136,0,0
YES,58340,1,1
YOU,58184,0,0
YOUR,58186,0,0
YUM,58347,1,1
ZIP,58173,1,0
ZOO,58252,0,0
