word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,118310,1,1
AGAIN,118519,1,1
ALL,118517,0,0
ALL GONE,118367,1,1
ANIMAL,118657,1,1
ANOTHER,118521,1,1
APPLE,118348,1,1
ARM,118406,1,1
ASLEEP,118369,1,1
AUNT,118600,1,1
AWAY,118495,1,0
BAA BAA,118633,1,1
BABY,118601,1,1
BABYSITTER,118617,1,1
BACK (PLACE),118497,1,0
BAD,118371,0,0
BALL,118330,1,1
BALLOON,118332,1,1
BANANA,118350,1,1
BASKET,118561,1,1
BATH,118621,1,1
BATH (FURNITURE),118484,1,1
BATHROOM,118486,1,1
BEACH,118530,1,1
BEAR,118659,1,1
BED,118488,1,1
BEDROOM,118490,1,1
BEE,118661,1,1
BELLY BUTTON,118408,1,1
BIB,118446,1,1
BICYCLE,118312,1,1
BIG,118373,1,1
BIRD,118663,1,1
BISCUIT,118352,1,1
BITE,118650,1,1
BLANKET,118562,1,1
BLOCK,118334,1,1
BLOW,118652,1,1
BLUE,118375,1,1
BOAT,118314,1,1
BOOK,118336,1,1
BOOTS,118448,1,1
BOTTLE,118563,1,0
BOWL,118564,1,1
BOX,118565,1,0
BOY,118602,1,1
BREAD,118354,1,1
BREAK,118654,1,0
BREAKFAST,118622,1,1
BRING,118656,1,0
BROKEN,118377,1,0
BROOM,118566,1,1
BROTHER,118603,0,0
BRUSH (OBJECT),118567,1,1
BUBBLES,118338,1,1
BUCKET,118532,1,1
BUMP,118658,1,1
BUS,118320,1,1
BUTTER,118356,1,1
BUTTERFLY,118667,1,1
BUTTON,118450,1,1
BYE BYE,118623,1,1
CAKE,118358,1,1
CALL,118660,1,0
CAR,118322,1,1
CAREFUL,118379,1,1
CARROTS,118360,1,1
CARRY,118662,0,0
CAT,118669,1,1
CATCH,118664,1,1
CEREAL,118362,1,1
CHAIR,118492,1,1
CHASE,118535,0,0
CHEEK,118410,1,1
CHEESE,118364,1,1
CHICKEN,118366,1,1
CHICKEN (ANIMAL),118671,1,1
CHILD,118604,0,0
CHIPS,118368,1,1
CHOO CHOO,118635,1,1
CHURCH,118534,1,1
CLEAN,118381,1,1
CLEAN (ACTION),118666,1,1
CLOCK,118568,1,1
CLOSE,118333,1,1
COAT,118452,1,1
COCKADOODLEDOO,118637,1,1
COFFEE,118370,1,1
COLD,118383,1,1
COMB (OBJECT),118569,1,1
COOKER,118494,1,1
COT,118496,1,1
COW,118673,1,1
CRY,118668,1,1
CUDDLE,118670,1,1
CUP,118570,1,1
CUT,118672,1,1
DADDY,118605,1,1
DANCE,118674,1,1
DARK,118385,1,1
DAY,118457,1,0
DEER,118675,1,1
DINNER,118624,1,1
DIRTY,118387,1,1
DISH,118571,0,0
DOCTOR,118606,1,1
DOG,118677,1,1
DOLL,118340,1,1
DON'T,118625,1,1
DONKEY,118679,1,1
DOOR,118498,1,1
DOWN,118499,1,1
DRAW,118676,1,1
DRAWER,118500,1,0
DRESS (OBJECT),118454,1,1
DRINK,118372,1,1
DRINK (ACTION),118678,1,1
DRIVE,118680,1,1
DROP,118682,1,0
DRY (DESCRIPTION),118389,0,0
DUCK,118681,1,1
DUMMY,118572,1,1
EAR,118412,1,1
EAT,118684,1,1
EGG,118374,1,1
ELEPHANT,118683,1,1
EMPTY,118391,1,1
EYE,118414,1,1
FACE,118416,1,0
FALL,118686,1,1
FAST,118393,1,1
FEED,118688,1,1
FIND,118690,1,1
FINE,118395,0,0
FINGER,118418,1,1
FINISH,118692,1,0
FIRE ENGINE,118324,1,1
FISH,118685,1,1
FISH (FOOD),118376,1,1
FLOWER,118536,1,1
FOOD,118378,1,1
FOOT,118420,1,1
FORK,118573,1,1
FRIDGE,118514,1,1
FRIEND,118607,0,0
FROG,118687,1,1
GARAGE,118502,1,1
GARDEN,118538,1,1
GENTLE,118397,1,0
GET,118694,1,0
GIRAFFE,118689,1,1
GIRL,118611,0,0
GIVE,118696,1,1
GLASS,118574,0,0
GLASSES,118456,1,1
GO,118698,1,1
GOOD,118399,0,0
GOODNIGHT,118630,1,1
GOOSE,118691,1,1
GRANDMA,118612,1,1
GRANDPA,118613,1,1
GREEN,118401,1,1
GRR,118639,1,1
HAIR,118426,1,1
HAMMER,118575,1,1
HAND,118428,1,1
HAPPY,118403,1,1
HARD,118405,1,0
HAT,118458,1,1
HAVE,118700,1,1
HEAD,118430,1,1
HEAR,118702,0,0
HELLO,118626,1,1
HELP,118704,1,1
HER,118473,0,0
HI,118627,1,1
HIGH CHAIR,118504,1,1
HIS,118475,0,0
HIT,118706,0,0
HOOVER,118576,1,1
HORSE,118693,1,1
HOT,118407,1,1
HOUSE,118539,1,1
HOW,118445,0,0
HUG,118708,1,1
HUNGRY,118409,1,1
HURRY,118710,1,1
HURT,118411,1,1
I,118477,0,0
ICE CREAM,118380,1,1
IN,118501,1,1
INSIDE,118503,1,0
IT,118479,0,0
JACKET,118460,1,1
JAM,118382,1,1
JEANS,118462,0,0
JUG,118577,0,0
JUICE,118384,1,1
JUMP,118712,1,1
JUMPER,118464,1,1
KEY,118578,1,1
KICK,118295,1,1
KISS,118297,1,1
KITCHEN,118506,1,1
KITTEN,118695,0,0
KNEE,118432,1,1
KNOW,118299,1,1
LADY,118614,1,1
LAMB,118697,1,1
LAMP,118579,0,0
LATER,118459,1,0
LEG,118434,1,1
LIGHT (OBJECT),118580,1,1
LIKE,118301,1,1
LION,118699,1,1
LITTLE (DESCRIPTION),118413,1,1
LIVING ROOM,118508,1,1
LOOK,118303,1,1
LORRY,118316,1,1
LOVE,118305,1,1
LUNCH,118628,1,1
MAKE,118307,0,0
MAN,118615,1,1
ME,118481,0,0
MEAT,118386,0,0
MEDICINE,118581,0,0
MEOW,118641,1,1
MILK,118388,1,1
MINE,118483,1,1
MONEY,118582,1,1
MONKEY,118701,1,1
MOO,118643,1,1
MOON,118540,1,1
MORE,118523,1,1
MORNING,118461,1,1
MOTORCYCLE,118318,1,1
MOUSE,118703,1,1
MOUTH,118444,1,1
MUG,118583,0,0
MUMMY,118616,1,1
MY,118485,1,1
NAIL (BODY PART),118436,1,1
NAP,118629,1,1
NAPPY,118466,1,1
NASTY,118415,0,0
NAUGHTY,118417,1,1
NECKLACE,118468,1,1
NICE,118419,0,0
NIGHT,118463,1,1
NO,118631,1,1
NONE,118525,0,0
NOSE,118438,1,1
NOT,118527,0,0
NOW,118465,1,1
OFF,118505,1,1
OLD,118421,0,0
ON,118507,1,1
OPEN,118309,1,1
ORANGE (FOOD),118390,1,1
OTHER,118529,0,0
OUCH,118645,1,1
OUT,118509,1,1
OUTSIDE,118548,1,1
OWL,118705,1,1
PAPER,118584,1,1
PARK,118549,1,1
PARTY,118550,1,1
PASTA,118392,1,1
PATTYCAKE,118632,1,0
PEAS,118394,1,1
PEEKABOO,118634,1,1
PEN,118342,1,0
PENGUIN,118707,1,1
PENNY,118585,0,0
PEOPLE,118618,0,0
PERSON,118608,0,0
PHONE,118596,1,1
PICTURE,118586,1,1
PIG,118709,1,1
PILLOW,118587,1,1
PIZZA,118396,1,1
PLANT,118588,1,1
PLATE,118589,1,1
PLAY,118311,1,1
PLAY PEN,118510,0,0
PLEASE,118636,1,1
POLICE,118609,1,1
PONY,118711,1,0
POOL,118551,1,1
POTTY,118512,1,1
PRETTY,118423,1,1
PULL,118313,1,0
PUPPY,118296,1,1
PURSE,118590,1,0
PUSH,118315,1,1
PUSHCHAIR,118326,1,1
PUT,118317,1,0
PYJAMAS,118470,1,1
QUACK,118647,1,1
RABBIT,118665,1,1
RADIO,118591,1,1
RAIN,118552,1,1
READ,118319,1,1
RED,118425,1,1
RIDE,118321,1,1
ROCKING CHAIR,118516,0,0
RUBBISH,118592,1,1
RUN,118323,1,1
SAD,118427,1,1
SAME,118531,1,1
SAY,118325,1,1
SCARED,118429,0,0
SCHOOL,118553,0,0
SCISSORS,118593,1,1
SCRATCH,118327,1,0
SEE,118329,1,1
SHEEP,118298,1,1
SHH,118638,1,1
SHIRT,118472,0,0
SHOES,118474,1,1
SHOP,118554,1,1
SHORTS,118476,1,1
SHOW,118331,1,0
SICK,118431,0,0
SING,118335,1,1
SINK,118520,1,1
SISTER,118610,0,0
SKY,118541,1,1
SLEEP,118337,1,1
SLEEPY,118433,0,0
SLIDE (OBJECT),118542,1,1
SMELL,118537,1,0
SMILE,118339,1,1
SNOW,118543,1,1
SOAP,118594,1,1
SOCK,118478,1,1
SOFA,118518,1,1
SOFT,118435,1,1
SOME,118533,0,0
SPADE,118544,1,1
SPIDER,118300,1,1
SPLASH,118341,1,1
SPOON,118595,1,1
SQUIRREL,118302,1,0
STAIRS,118522,1,1
STAR,118545,1,1
STONE,118546,1,1
STOP,118343,1,1
SUN,118547,1,1
SWEETS,118398,0,0
SWIM,118345,1,1
SWING (ACTION),118347,1,1
SWING (OBJECT),118555,1,1
TABLE,118524,1,1
TAKE,118349,0,0
TEA,118640,1,1
TEA (DRINK),118400,1,1
TEACHER,118619,0,0
TEDDY,118344,1,1
TELL,118351,0,0
THANK YOU,118642,1,1
THAT,118487,1,0
THERE,118511,1,1
THIRSTY,118437,1,0
THIS,118489,1,0
THROW,118353,1,1
TICKLE,118355,1,1
TIGER,118304,1,1
TIRED,118439,1,0
TOAST,118402,1,1
TODAY,118467,1,1
TOE,118440,1,1
TOMORROW,118469,1,0
TONGUE,118422,1,1
TONIGHT,118471,0,0
TOOTH,118424,1,1
TOOTHBRUSH,118597,1,1
TOWEL,118598,1,1
TOY (OBJECT),118346,1,1
TRAIN,118328,1,1
TREE,118556,1,1
TROUSERS,118480,1,1
TUMMY,118442,1,1
TURKEY,118306,1,1
TURTLE,118308,1,1
TV,118526,1,1
UHOH,118649,1,1
UNCLE,118620,1,1
UNDER,118513,1,0
UP,118515,1,1
VROOM,118651,1,1
WAIT,118644,1,1
WALK,118357,1,1
WALL,118557,1,1
WANT TO,118646,1,1
WASH,118359,1,1
WATCH (ACTION),118361,0,0
WATCH (OBJECT),118599,1,0
WATER,118404,1,1
WATER (OUTSIDE),118558,1,1
WET,118441,1,1
WHAT,118447,1,1
WHEN,118449,0,0
WHERE,118451,1,0
WHO,118453,1,0
WHY,118455,0,0
WINDOW,118528,1,1
WIPE,118363,0,0
WOOF,118653,1,1
WORK (PLACE),118559,1,1
WRITE,118365,0,0
YELLOW,118443,1,1
YES,118648,1,1
YOU,118491,1,0
YOUR,118493,0,0
YUM,118655,1,1
ZIP,118482,1,1
ZOO,118560,1,1
