word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,2889,1,0
AGAIN,2682,1,0
ALL,2680,0,0
ALL GONE,2530,1,1
ANIMAL,2819,0,0
ANOTHER,2684,0,0
APPLE,2509,1,1
ARM,2567,1,1
ASLEEP,2532,1,0
AUNT,2762,0,0
AWAY,2658,1,1
BAA BAA,2795,1,1
BABY,2763,1,1
BABYSITTER,2779,1,1
BACK (PLACE),2660,1,1
BAD,2534,0,0
BALL,2909,1,1
BALLOON,2911,1,0
BANANA,2511,1,1
BASKET,2723,1,0
BATH,2783,1,0
BATH (FURNITURE),2645,1,1
BATHROOM,2647,1,0
BEACH,2691,1,1
BEAR,2821,1,1
BED,2649,1,1
BEDROOM,2651,1,0
BEE,2823,1,1
BELLY BUTTON,2569,1,0
BIB,2607,1,1
BICYCLE,2891,1,1
BIG,2536,1,0
BIRD,2825,1,1
BISCUIT,2513,1,1
BITE,2812,1,0
BLANKET,2724,1,0
BLOCK,2913,0,0
BLOW,2814,1,0
BLUE,2538,1,0
BOAT,2893,1,1
BOOK,2915,1,1
BOOTS,2609,1,1
BOTTLE,2725,1,0
BOWL,2726,1,0
BOX,2727,1,1
BOY,2764,1,1
BREAD,2515,1,1
BREAK,2816,0,0
BREAKFAST,2784,1,1
BRING,2818,1,0
BROKEN,2540,0,0
BROOM,2728,0,0
BROTHER,2765,0,0
BRUSH (OBJECT),2729,1,0
BUBBLES,2917,1,1
BUCKET,2693,1,0
BUMP,2820,0,0
BUS,2899,1,0
BUTTER,2517,1,0
BUTTERFLY,2829,1,1
BUTTON,2611,1,1
BYE BYE,2785,1,1
CAKE,2519,1,1
CALL,2822,0,0
CAR,2901,1,0
CAREFUL,2542,1,0
CARROTS,2521,1,0
CARRY,2824,1,1
CAT,2831,1,1
CATCH,2826,0,0
CEREAL,2523,1,0
CHAIR,2653,1,1
CHASE,2698,0,0
CHEEK,2571,1,1
CHEESE,2525,1,1
CHICKEN,2527,0,0
CHICKEN (ANIMAL),2833,1,0
CHILD,2766,0,0
CHIPS,2529,1,1
CHOO CHOO,2797,1,1
CHURCH,2695,0,0
CLEAN,2544,1,0
CLEAN (ACTION),2828,1,0
CLOCK,2730,1,1
CLOSE,2914,1,0
COAT,2613,1,1
COCKADOODLEDOO,2799,0,0
COFFEE,2531,1,0
COLD,2546,1,0
COMB (OBJECT),2731,0,0
COOKER,2655,1,0
