word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,142533,0,0
AGAIN,142326,0,0
ALL,142324,0,0
ALL GONE,142174,1,0
ANIMAL,142463,1,0
ANOTHER,142328,0,0
APPLE,142153,1,0
ARM,142211,0,0
ASLEEP,142176,0,0
AUNT,142406,0,0
AWAY,142302,0,0
BAA BAA,142439,1,0
BABY,142407,1,1
BABYSITTER,142423,0,0
BACK (PLACE),142304,0,0
BAD,142178,0,0
BALL,142135,1,0
BALLOON,142137,1,0
BANANA,142155,1,1
BASKET,142367,1,0
BATH,142427,1,0
BATH (FURNITURE),142289,1,0
BATHROOM,142291,1,0
BEACH,142335,1,0
BEAR,142465,0,0
BED,142293,1,0
BEDROOM,142295,1,0
BEE,142467,0,0
BELLY BUTTON,142213,0,0
BIB,142251,1,0
BICYCLE,142535,0,0
BIG,142180,0,0
BIRD,142469,1,1
BISCUIT,142157,1,1
BITE,142456,1,0
BLANKET,142368,1,0
BLOCK,142139,0,0
BLOW,142458,1,0
BLUE,142182,0,0
BOAT,142537,0,0
BOOK,142141,1,0
BOOTS,142253,1,0
BOTTLE,142369,1,0
BOWL,142370,1,0
BOX,142371,0,0
BOY,142408,0,0
BREAD,142159,1,0
BREAK,142460,0,0
BREAKFAST,142428,1,0
BRING,142462,0,0
BROKEN,142184,0,0
BROOM,142372,0,0
BROTHER,142409,0,0
BRUSH (OBJECT),142373,1,0
BUBBLES,142143,1,0
BUCKET,142337,1,0
BUMP,142464,0,0
BUS,142125,0,0
BUTTER,142161,0,0
BUTTERFLY,142473,1,0
BUTTON,142255,1,0
BYE BYE,142429,1,1
CAKE,142163,1,0
CALL,142466,0,0
CAR,142127,1,0
CAREFUL,142186,1,0
CARROTS,142165,1,0
CARRY,142468,0,0
CAT,142475,1,0
CATCH,142470,1,0
CEREAL,142167,1,0
CHAIR,142297,1,0
CHASE,142342,0,0
CHEEK,142215,0,0
CHEESE,142169,1,0
CHICKEN,142171,0,0
CHICKEN (ANIMAL),142477,1,0
CHILD,142410,0,0
CHIPS,142173,1,0
CHOO CHOO,142441,1,1
CHURCH,142339,0,0
CLEAN,142188,0,0
CLEAN (ACTION),142472,0,0
CLOCK,142374,1,0
CLOSE,142140,1,0
COAT,142257,1,0
