word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,125681,1,0
AGAIN,125474,0,0
ALL,125472,0,0
ALL GONE,125740,1,0
ANIMAL,125611,0,0
ANOTHER,125476,0,0
APPLE,125719,1,0
ARM,125777,0,0
ASLEEP,125742,0,0
AUNT,125554,0,0
AWAY,125450,0,0
BAA BAA,125587,1,1
BABY,125555,0,0
BABYSITTER,125571,0,0
BACK (PLACE),125452,0,0
BAD,125744,0,0
BALL,125701,1,1
BALLOON,125703,1,0
BANANA,125721,1,1
BASKET,125515,1,0
BATH,125575,1,0
BATH (FURNITURE),125437,1,0
BATHROOM,125439,0,0
BEACH,125483,0,0
BEAR,125613,1,0
BED,125441,1,0
BEDROOM,125443,0,0
BEE,125615,1,0
BELLY BUTTON,125779,1,0
BIB,125817,0,0
BICYCLE,125683,1,0
BIG,125746,0,0
BIRD,125617,1,0
BISCUIT,125723,1,0
BITE,125604,0,0
BLANKET,125516,0,0
BLOCK,125705,0,0
BLOW,125606,0,0
BLUE,125748,0,0
BOAT,125685,1,0
BOOK,125707,1,1
BOOTS,125401,0,0
BOTTLE,125517,1,0
BOWL,125518,0,0
BOX,125519,0,0
BOY,125556,0,0
BREAD,125725,1,0
BREAK,125608,0,0
BREAKFAST,125576,0,0
BRING,125610,0,0
BROKEN,125750,0,0
BROOM,125520,0,0
BROTHER,125557,0,0
BRUSH (OBJECT),125521,0,0
BUBBLES,125709,1,0
BUCKET,125485,0,0
BUMP,125612,0,0
BUS,125691,1,0
BUTTER,125727,0,0
BUTTERFLY,125621,1,0
BUTTON,125403,0,0
BYE BYE,125577,1,1
CAKE,125729,1,0
CALL,125614,0,0
CAR,125693,1,0
CAREFUL,125752,0,0
CARROTS,125731,0,0
CARRY,125616,0,0
CAT,125623,1,0
CATCH,125618,0,0
CEREAL,125733,1,0
CHAIR,125445,1,0
CHASE,125490,0,0
CHEEK,125781,0,0
CHEESE,125735,0,0
CHICKEN,125737,0,0
CHICKEN (ANIMAL),125625,1,0
CHILD,125558,0,0
CHIPS,125739,0,0
