word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,36361,0,0
AGAIN,36154,0,0
ALL,36152,0,0
ALL GONE,36002,1,0
ANIMAL,36291,0,0
ANOTHER,36156,0,0
APPLE,35981,0,0
ARM,36039,0,0
ASLEEP,36004,0,0
AUNT,36234,0,0
AWAY,36130,0,0
BAA BAA,36267,0,0
BABY,36235,1,0
BABYSITTER,36251,1,0
BACK (PLACE),36132,0,0
BAD,36006,0,0
BALL,35963,1,1
BALLOON,35965,1,0
BANANA,35983,1,1
BASKET,36195,1,0
BATH,36255,1,0
BATH (FURNITURE),36117,1,0
BATHROOM,36119,1,0
BEACH,36163,0,0
BEAR,36293,0,0
BED,36121,1,0
BEDROOM,36123,0,0
BEE,36295,0,0
BELLY BUTTON,36041,0,0
BIB,36079,1,0
BICYCLE,36363,1,0
BIG,36008,0,0
BIRD,36297,1,1
BISCUIT,35985,1,0
BITE,36284,0,0
BLANKET,36196,1,0
BLOCK,35967,0,0
BLOW,36286,0,0
BLUE,36010,0,0
BOAT,36365,0,0
BOOK,35969,1,0
BOOTS,36081,0,0
BOTTLE,36197,1,0
BOWL,36198,1,0
BOX,36199,0,0
BOY,36236,0,0
BREAD,35987,1,0
BREAK,36288,0,0
BREAKFAST,36256,1,0
BRING,36290,0,0
BROKEN,36012,0,0
BROOM,36200,0,0
BROTHER,36237,0,0
BRUSH (OBJECT),36201,1,0
BUBBLES,35971,1,0
BUCKET,36165,0,0
BUMP,36292,0,0
BUS,35953,1,0
BUTTER,35989,0,0
BUTTERFLY,36301,1,0
BUTTON,36083,1,1
BYE BYE,36257,1,0
CAKE,35991,0,0
CALL,36294,0,0
CAR,35955,1,1
CAREFUL,36014,0,0
CARROTS,35993,1,0
CARRY,36296,0,0
CAT,36303,0,0
CATCH,36298,0,0
CEREAL,35995,1,0
CHAIR,36125,1,0
CHASE,36170,0,0
CHEEK,36043,0,0
CHEESE,35997,0,0
CHICKEN,35999,0,0
CHICKEN (ANIMAL),36305,0,0
CHILD,36238,0,0
CHIPS,36001,0,0
CHOO CHOO,36269,0,0
CHURCH,36167,0,0
CLEAN,36016,1,0
CLEAN (ACTION),36300,1,0
CLOCK,36202,0,0
CLOSE,35968,1,0
COAT,36085,1,1
COCKADOODLEDOO,36271,0,0
COFFEE,36003,0,0
COLD,36018,0,0
COMB (OBJECT),36203,0,0
COOKER,36127,0,0
COT,36129,1,0
COW,36307,1,0
CRY,36302,0,0
CUDDLE,36304,1,0
CUP,36204,1,0
CUT,36306,0,0
DADDY,36239,1,0
DANCE,36308,0,0
DARK,36020,0,0
DAY,36092,0,0
DEER,36309,0,0
DINNER,36258,1,1
DIRTY,36022,1,0
DISH,36205,0,0
DOCTOR,36240,0,0
DOG,36311,1,1
DOLL,35973,1,0
DON'T,36259,0,0
DONKEY,36313,0,0
DOOR,36131,1,0
DOWN,36134,0,0
DRAW,36310,0,0
DRAWER,36133,1,0
DRESS (OBJECT),36087,0,0
DRINK,36005,1,0
DRINK (ACTION),36312,1,0
DRIVE,36314,0,0
DROP,36316,0,0
DRY (DESCRIPTION),36024,0,0
DUCK,36315,0,0
DUMMY,36206,1,0
EAR,36045,1,0
EAT,36318,0,0
EGG,36007,0,0
ELEPHANT,36317,1,0
EMPTY,36026,1,0
EYE,36047,1,0
FACE,36049,0,0
FALL,36320,0,0
FAST,36028,0,0
FEED,36322,0,0
FIND,36324,0,0
FINE,36030,0,0
FINGER,36051,1,0
FINISH,36326,0,0
FIRE ENGINE,35957,0,0
FISH,36319,1,0
FISH (FOOD),36009,1,0
FLOWER,36169,1,0
FOOD,36011,1,0
FOOT,36053,1,0
FORK,36207,0,0
FRIDGE,36147,0,0
FRIEND,36241,0,0
FROG,36321,1,0
GARAGE,36135,1,0
GARDEN,36171,1,0
GENTLE,36032,0,0
GET,36328,0,0
GIRAFFE,36323,0,0
GIRL,36245,0,0
GIVE,36330,0,0
GLASS,36208,0,0
GLASSES,36089,0,0
GO,36332,0,0
GOOD,36034,0,0
GOODNIGHT,36264,1,0
GOOSE,36325,0,0
GRANDMA,36246,1,0
GRANDPA,36247,0,0
GREEN,36036,0,0
GRR,36273,0,0
HAIR,36059,1,0
HAMMER,36209,0,0
HAND,36061,1,0
HAPPY,36038,0,0
HARD,36040,0,0
HAT,36091,0,0
HAVE,36334,0,0
HEAD,36063,0,0
HEAR,36336,0,0
HELLO,36260,1,0
HELP,36338,0,0
HER,36108,0,0
HI,36261,1,0
HIGH CHAIR,36137,1,0
HIS,36110,0,0
HIT,36340,0,0
HOOVER,36210,0,0
HORSE,36327,1,0
HOT,36042,1,0
HOUSE,36173,0,0
HOW,36080,0,0
HUG,36342,1,0
HUNGRY,36044,0,0
HURRY,36344,0,0
HURT,36046,0,0
I,36112,0,0
ICE CREAM,36013,0,0
IN,36136,0,0
INSIDE,36138,1,0
IT,36114,0,0
JACKET,36093,0,0
JAM,36015,0,0
JEANS,36095,0,0
JUG,36211,0,0
JUICE,36017,1,1
JUMP,36346,1,0
JUMPER,36097,0,0
KEY,36212,0,0
KICK,36348,0,0
KISS,36350,1,0
