word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,115339,0,0
AGAIN,115132,0,0
ALL,115130,0,0
ALL GONE,114980,0,0
ANIMAL,115269,1,0
ANOTHER,115134,0,0
APPLE,114959,1,1
ARM,115017,1,0
ASLEEP,114982,0,0
AUNT,115212,0,0
AWAY,115108,0,0
BAA BAA,115245,1,1
BABY,115213,1,1
BABYSITTER,115229,1,1
BACK (PLACE),115110,0,0
BAD,114984,0,0
BALL,115359,1,1
BALLOON,115361,1,0
BANANA,114961,0,0
BASKET,115173,0,0
BATH,115233,1,1
BATH (FURNITURE),115095,1,1
BATHROOM,115097,1,0
BEACH,115141,0,0
BEAR,115271,0,0
BED,115099,1,1
BEDROOM,115101,1,0
BEE,115273,0,0
BELLY BUTTON,115019,1,0
BIB,115057,1,0
BICYCLE,115341,0,0
BIG,114986,0,0
BIRD,115275,1,0
BISCUIT,114963,1,0
BITE,115262,1,0
BLANKET,115174,1,0
BLOCK,115363,0,0
BLOW,115264,0,0
BLUE,114988,0,0
BOAT,115343,1,0
BOOK,115365,1,1
BOOTS,115059,1,0
BOTTLE,115175,1,1
BOWL,115176,1,0
BOX,115177,0,0
BOY,115214,1,0
BREAD,114965,1,0
BREAK,115266,0,0
BREAKFAST,115234,1,0
BRING,115268,0,0
BROKEN,114990,0,0
BROOM,115178,0,0
BROTHER,115215,1,0
BRUSH (OBJECT),115179,1,1
BUBBLES,115367,1,0
BUCKET,115143,0,0
BUMP,115270,0,0
BUS,115349,1,1
BUTTER,114967,0,0
BUTTERFLY,115279,0,0
BUTTON,115061,0,0
BYE BYE,115235,1,1
CAKE,114969,1,1
CALL,115272,0,0
CAR,115351,1,1
CAREFUL,114992,0,0
CARROTS,114971,1,0
CARRY,115274,0,0
CAT,115281,1,1
CATCH,115276,0,0
CEREAL,114973,1,0
CHAIR,115103,0,0
CHASE,115148,0,0
CHEEK,115021,1,0
CHEESE,114975,0,0
CHICKEN,114977,1,0
CHICKEN (ANIMAL),115283,1,0
CHILD,115216,0,0
CHIPS,114979,1,1
CHOO CHOO,115247,0,0
CHURCH,115145,0,0
CLEAN,114994,0,0
CLEAN (ACTION),115278,0,0
CLOCK,115180,0,0
CLOSE,115364,1,0
COAT,115063,1,0
COCKADOODLEDOO,115249,0,0
COFFEE,114981,0,0
COLD,114996,0,0
COMB (OBJECT),115181,0,0
COOKER,115105,0,0
COT,115107,1,1
COW,115285,1,0
CRY,115280,0,0
CUDDLE,115282,1,1
CUP,115182,1,1
CUT,115284,0,0
DADDY,115217,1,1
DANCE,115286,1,0
DARK,114998,0,0
DAY,115070,0,0
DEER,115287,1,0
DINNER,115236,0,0
DIRTY,115000,1,0
DISH,115183,0,0
DOCTOR,115218,0,0
DOG,115289,1,0
DOLL,114951,1,1
DON'T,115237,1,1
DONKEY,115291,0,0
DOOR,115109,1,0
DOWN,115112,0,0
DRAW,115288,0,0
DRAWER,115111,0,0
DRESS (OBJECT),115065,1,0
DRINK,114983,1,0
DRINK (ACTION),115290,1,1
DRIVE,115292,0,0
DROP,115294,0,0
DRY (DESCRIPTION),115002,0,0
DUCK,115293,1,0
DUMMY,115184,1,0
EAR,115023,1,1
EAT,115296,1,0
EGG,114985,1,1
ELEPHANT,115295,0,0
EMPTY,115004,0,0
EYE,115025,1,1
FACE,115027,1,1
FALL,115298,0,0
FAST,115006,0,0
FEED,115300,0,0
FIND,115302,0,0
FINE,115008,0,0
FINGER,115029,1,1
FINISH,115304,0,0
FIRE ENGINE,115353,0,0
FISH,115297,1,1
FISH (FOOD),114987,0,0
FLOWER,115147,0,0
FOOD,114989,1,0
FOOT,115031,1,1
FORK,115185,0,0
FRIDGE,115125,0,0
FRIEND,115219,0,0
FROG,115299,0,0
GARAGE,115113,0,0
GARDEN,115149,0,0
GENTLE,115010,0,0
GET,115306,1,0
GIRAFFE,115301,1,0
GIRL,115223,0,0
GIVE,115308,0,0
GLASS,115186,0,0
GLASSES,115067,0,0
GO,115310,1,0
GOOD,115012,1,0
GOODNIGHT,115242,1,1
GOOSE,115303,0,0
GRANDMA,115224,1,1
GRANDPA,115225,1,0
GREEN,115014,0,0
GRR,115251,1,1
HAIR,115037,1,1
HAMMER,115187,0,0
HAND,115039,1,1
HAPPY,115016,0,0
HARD,115018,0,0
HAT,115069,1,1
HAVE,115312,0,0
HEAD,115041,1,1
HEAR,115314,0,0
HELLO,115238,1,1
HELP,115316,0,0
HER,115086,0,0
HI,115239,1,1
HIGH CHAIR,115115,1,0
HIS,115088,0,0
HIT,115318,0,0
HOOVER,115188,1,0
HORSE,115305,1,0
HOT,115020,0,0
HOUSE,115151,0,0
HOW,115058,0,0
HUG,115320,1,0
HUNGRY,115022,0,0
HURRY,115322,0,0
HURT,115024,0,0
I,115090,0,0
ICE CREAM,114991,1,0
IN,115114,0,0
INSIDE,115116,0,0
IT,115092,0,0
JACKET,115071,1,0
JAM,114993,0,0
JEANS,115073,0,0
JUG,115189,0,0
JUICE,114995,1,1
JUMP,115324,0,0
JUMPER,115075,0,0
KEY,115190,1,0
KICK,115326,1,0
KISS,115328,1,0
KITCHEN,115117,1,0
KITTEN,115307,1,0
KNEE,115043,1,0
KNOW,115330,0,0
LADY,115226,0,0
LAMB,115309,1,0
LAMP,115191,0,0
LATER,115072,0,0
LEG,115045,1,0
LIGHT (OBJECT),115192,0,0
LIKE,115332,0,0
LION,115311,1,0
LITTLE (DESCRIPTION),115026,0,0
LIVING ROOM,115119,0,0
LOOK,115334,1,0
LORRY,115345,0,0
LOVE,115336,1,0
LUNCH,115240,1,0
MAKE,115338,0,0
MAN,115227,0,0
ME,115094,0,0
MEAT,114997,0,0
MEDICINE,115193,0,0
MEOW,115253,1,1
MILK,114999,1,1
MINE,115096,1,1
MONEY,115194,1,0
MONKEY,115313,1,1
MOO,115255,1,1
MOON,115152,0,0
MORE,115136,0,0
MORNING,115074,0,0
MOTORCYCLE,115347,1,0
MOUSE,115315,0,0
MOUTH,115055,1,0
MUG,115195,0,0
MUMMY,115228,1,1
MY,115098,0,0
NAIL (BODY PART),115047,0,0
NAP,115241,1,0
NAPPY,115077,1,1
NASTY,115028,1,0
NAUGHTY,115030,1,0
NECKLACE,115079,0,0
NICE,115032,0,0
NIGHT,115076,1,0
NO,115243,1,1
NONE,115138,0,0
NOSE,115049,1,0
NOT,115140,0,0
NOW,115078,0,0
OFF,115118,0,0
OLD,115034,0,0
ON,115120,0,0
OPEN,115340,1,0
ORANGE (FOOD),115001,0,0
OTHER,115142,0,0
OUCH,115257,1,0
OUT,115122,0,0
OUTSIDE,115160,1,0
OWL,115317,0,0
PAPER,115196,0,0
PARK,115161,0,0
PARTY,115162,0,0
PASTA,115003,0,0
PATTYCAKE,115244,0,0
PEAS,115005,0,0
PEEKABOO,115246,0,0
PEN,114953,0,0
PENGUIN,115319,1,0
PENNY,115197,0,0
