word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,105553,0,0
AGAIN,105346,0,0
ALL,105344,0,0
ALL GONE,105612,1,0
ANIMAL,105483,0,0
ANOTHER,105348,0,0
APPLE,105591,1,0
ARM,105649,0,0
ASLEEP,105614,0,0
AUNT,105426,0,0
AWAY,105740,0,0
BAA BAA,105459,0,0
BABY,105427,1,0
BABYSITTER,105443,1,0
BACK (PLACE),105742,0,0
BAD,105616,0,0
BALL,105573,1,0
BALLOON,105575,0,0
BANANA,105593,1,1
BASKET,105387,0,0
BATH,105447,1,0
BATH (FURNITURE),105727,1,0
BATHROOM,105729,1,0
BEACH,105355,0,0
BEAR,105485,0,0
BED,105731,1,0
BEDROOM,105733,1,0
BEE,105487,0,0
BELLY BUTTON,105651,0,0
BIB,105689,0,0
BICYCLE,105555,0,0
BIG,105618,0,0
BIRD,105489,0,0
BISCUIT,105595,1,0
BITE,105476,0,0
BLANKET,105388,0,0
BLOCK,105577,0,0
BLOW,105478,0,0
BLUE,105620,0,0
BOAT,105557,0,0
BOOK,105579,1,0
BOOTS,105691,0,0
BOTTLE,105389,0,0
BOWL,105390,0,0
BOX,105391,0,0
BOY,105428,0,0
BREAD,105597,0,0
BREAK,105480,0,0
BREAKFAST,105448,1,0
BRING,105482,0,0
BROKEN,105622,0,0
BROOM,105392,0,0
BROTHER,105429,1,0
BRUSH (OBJECT),105393,0,0
BUBBLES,105581,0,0
BUCKET,105357,0,0
BUMP,105484,0,0
BUS,105563,1,0
BUTTER,105599,0,0
BUTTERFLY,105493,0,0
BUTTON,105693,0,0
BYE BYE,105449,1,0
CAKE,105601,0,0
CALL,105486,0,0
CAR,105565,1,0
CAREFUL,105624,0,0
CARROTS,105603,0,0
CARRY,105488,0,0
CAT,105495,0,0
CATCH,105490,0,0
CEREAL,105605,0,0
CHAIR,105735,0,0
CHASE,105362,0,0
CHEEK,105653,0,0
CHEESE,105607,0,0
CHICKEN,105609,0,0
CHICKEN (ANIMAL),105497,0,0
CHILD,105430,0,0
CHIPS,105611,0,0
CHOO CHOO,105461,0,0
CHURCH,105359,0,0
CLEAN,105626,0,0
CLEAN (ACTION),105492,0,0
CLOCK,105394,0,0
CLOSE,105578,0,0
COAT,105695,0,0
COCKADOODLEDOO,105463,0,0
COFFEE,105613,0,0
COLD,105628,0,0
COMB (OBJECT),105395,0,0
COOKER,105737,0,0
COT,105739,0,0
COW,105499,0,0
CRY,105494,0,0
CUDDLE,105496,1,0
CUP,105396,0,0
CUT,105498,0,0
DADDY,105431,1,1
DANCE,105500,0,0
DARK,105630,0,0
DAY,105702,0,0
DEER,105501,0,0
DINNER,105450,0,0
DIRTY,105632,0,0
DISH,105397,0,0
DOCTOR,105432,0,0
DOG,105503,0,0
DOLL,105583,0,0
DON'T,105451,0,0
DONKEY,105505,0,0
DOOR,105741,1,0
DOWN,105744,1,1
DRAW,105502,0,0
DRAWER,105743,0,0
DRESS (OBJECT),105697,0,0
DRINK,105615,1,0
DRINK (ACTION),105504,1,0
DRIVE,105506,0,0
DROP,105508,0,0
DRY (DESCRIPTION),105634,0,0
DUCK,105507,0,0
DUMMY,105398,0,0
EAR,105655,0,0
EAT,105510,1,0
EGG,105617,0,0
ELEPHANT,105509,0,0
EMPTY,105636,1,0
EYE,105657,0,0
FACE,105659,0,0
FALL,105512,0,0
FAST,105638,0,0
FEED,105514,0,0
FIND,105516,0,0
FINE,105640,0,0
FINGER,105661,0,0
FINISH,105518,1,0
FIRE ENGINE,105567,0,0
FISH,105511,0,0
FISH (FOOD),105619,0,0
FLOWER,105361,0,0
FOOD,105621,1,0
FOOT,105663,0,0
FORK,105399,0,0
FRIDGE,105339,0,0
FRIEND,105433,0,0
FROG,105513,0,0
GARAGE,105745,0,0
GARDEN,105363,0,0
GENTLE,105642,0,0
GET,105520,0,0
GIRAFFE,105515,0,0
GIRL,105437,0,0
GIVE,105522,1,0
GLASS,105400,0,0
GLASSES,105699,0,0
GO,105524,0,0
GOOD,105644,1,0
GOODNIGHT,105456,1,0
GOOSE,105517,0,0
GRANDMA,105438,1,0
GRANDPA,105439,1,1
GREEN,105646,0,0
GRR,105465,0,0
HAIR,105669,0,0
HAMMER,105401,0,0
HAND,105671,0,0
HAPPY,105648,0,0
HARD,105650,0,0
HAT,105701,0,0
HAVE,105526,0,0
HEAD,105673,0,0
HEAR,105528,0,0
HELLO,105452,1,0
HELP,105530,0,0
HER,105718,0,0
HI,105453,1,0
HIGH CHAIR,105747,0,0
HIS,105720,0,0
HIT,105532,0,0
HOOVER,105402,0,0
HORSE,105519,0,0
HOT,105652,0,0
HOUSE,105365,0,0
HOW,105690,0,0
HUG,105534,0,0
HUNGRY,105654,0,0
HURRY,105536,0,0
HURT,105656,0,0
I,105722,0,0
ICE CREAM,105623,0,0
IN,105746,0,0
INSIDE,105748,0,0
IT,105724,0,0
JACKET,105703,0,0
JAM,105625,0,0
JEANS,105705,0,0
JUG,105403,0,0
JUICE,105627,0,0
JUMP,105538,0,0
JUMPER,105707,0,0
KEY,105404,0,0
KICK,105540,1,0
KISS,105542,1,0
KITCHEN,105749,1,0
KITTEN,105521,0,0
KNEE,105675,0,0
KNOW,105544,0,0
LADY,105440,0,0
LAMB,105523,0,0
LAMP,105405,0,0
LATER,105704,0,0
LEG,105677,0,0
LIGHT (OBJECT),105406,1,0
LIKE,105546,1,0
LION,105525,0,0
LITTLE (DESCRIPTION),105658,0,0
LIVING ROOM,105751,0,0
LOOK,105548,1,0
LORRY,105559,0,0
LOVE,105550,0,0
LUNCH,105454,1,0
MAKE,105552,0,0
MAN,105441,0,0
ME,105726,1,0
MEAT,105629,0,0
MEDICINE,105407,0,0
MEOW,105467,0,0
MILK,105631,1,0
MINE,105728,0,0
MONEY,105408,0,0
MONKEY,105527,0,0
MOO,105469,0,0
MOON,105366,0,0
MORE,105350,1,0
MORNING,105706,0,0
MOTORCYCLE,105561,0,0
MOUSE,105529,0,0
MOUTH,105687,0,0
MUG,105409,0,0
MUMMY,105442,1,0
MY,105730,0,0
NAIL (BODY PART),105679,0,0
NAP,105455,0,0
NAPPY,105709,1,0
NASTY,105660,0,0
NAUGHTY,105662,0,0
NECKLACE,105711,0,0
NICE,105664,0,0
NIGHT,105708,0,0
NO,105457,1,0
NONE,105352,1,0
NOSE,105681,0,0
NOT,105354,0,0
NOW,105710,0,0
OFF,105750,0,0
OLD,105666,0,0
ON,105752,0,0
OPEN,105554,0,0
ORANGE (FOOD),105633,0,0
OTHER,105356,0,0
OUCH,105471,0,0
OUT,105754,0,0
OUTSIDE,105374,0,0
OWL,105531,0,0
PAPER,105410,0,0
PARK,105375,0,0
PARTY,105376,0,0
PASTA,105635,0,0
PATTYCAKE,105458,0,0
PEAS,105637,0,0
PEEKABOO,105460,0,0
PEN,105585,0,0
PENGUIN,105533,0,0
PENNY,105411,0,0
PEOPLE,105444,0,0
PERSON,105434,0,0
PHONE,105422,1,0
PICTURE,105412,0,0
PIG,105535,0,0
PILLOW,105413,0,0
PIZZA,105639,0,0
PLANT,105414,0,0
PLATE,105415,0,0
PLAY,105556,1,0
PLAY PEN,105753,0,0
PLEASE,105462,0,0
POLICE,105435,0,0
PONY,105537,0,0
POOL,105377,0,0
POTTY,105337,1,0
PRETTY,105668,0,0
PULL,105558,0,0
PUPPY,105539,0,0
PURSE,105416,0,0
PUSH,105560,1,0
PUSHCHAIR,105569,0,0
PUT,105562,0,0
PYJAMAS,105713,0,0
QUACK,105473,0,0
RABBIT,105491,0,0
RADIO,105417,0,0
RAIN,105378,0,0
READ,105564,1,0
RED,105670,0,0
RIDE,105566,1,0
ROCKING CHAIR,105341,0,0
RUBBISH,105418,0,0
RUN,105568,1,0
SAD,105672,0,0
SAME,105358,0,0
SAY,105570,0,0
SCARED,105674,0,0
SCHOOL,105379,0,0
SCISSORS,105419,0,0
SCRATCH,105572,0,0
SEE,105574,1,0
SHEEP,105541,0,0
SHH,105464,0,0
SHIRT,105715,0,0
SHOES,105717,1,0
SHOP,105380,0,0
SHORTS,105719,0,0
SHOW,105576,1,0
SICK,105676,0,0
SING,105580,0,0
SINK,105345,0,0
SISTER,105436,0,0
SKY,105367,0,0
SLEEP,105582,1,0
SLEEPY,105678,1,0
SLIDE (OBJECT),105368,0,0
SMELL,105364,0,0
SMILE,105584,1,0
SNOW,105369,0,0
SOAP,105420,0,0
SOCK,105721,0,0
SOFA,105343,0,0
SOFT,105680,0,0
SOME,105360,0,0
SPADE,105370,0,0
SPIDER,105543,0,0
SPLASH,105586,0,0
SPOON,105421,0,0
SQUIRREL,105545,0,0
STAIRS,105347,1,0
STAR,105371,0,0
STONE,105372,0,0
STOP,105588,0,0
SUN,105373,0,0
SWEETS,105641,0,0
SWIM,105590,0,0
SWING (ACTION),105592,0,0
SWING (OBJECT),105381,0,0
TABLE,105349,0,0
TAKE,105594,0,0
TEA,105466,0,0
TEA (DRINK),105643,0,0
TEACHER,105445,0,0
TEDDY,105587,0,0
TELL,105596,0,0
THANK YOU,105468,1,0
THAT,105732,0,0
THERE,105338,0,0
THIRSTY,105682,1,0
THIS,105734,0,0
THROW,105598,0,0
TICKLE,105600,0,0
TIGER,105547,0,0
TIRED,105684,1,0
TOAST,105645,0,0
TODAY,105712,0,0
TOE,105683,0,0
TOMORROW,105714,0,0
TONGUE,105665,0,0
TONIGHT,105716,0,0
TOOTH,105667,0,0
TOOTHBRUSH,105423,0,0
TOWEL,105424,0,0
TOY (OBJECT),105589,0,0
TRAIN,105571,0,0
TREE,105382,1,0
TROUSERS,105723,0,0
TUMMY,105685,0,0
TURKEY,105549,0,0
TURTLE,105551,0,0
TV,105351,1,0
UHOH,105475,0,0
UNCLE,105446,0,0
UNDER,105340,0,0
UP,105342,1,1
VROOM,105477,1,0
WAIT,105470,1,0
WALK,105602,0,0
WALL,105383,0,0
WANT TO,105472,0,0
WASH,105604,0,0
WATCH (ACTION),105606,0,0
WATCH (OBJECT),105425,0,0
WATER,105647,1,0
WATER (OUTSIDE),105384,0,0
WET,105686,0,0
WHAT,105692,1,0
WHEN,105694,0,0
WHERE,105696,0,0
WHO,105698,0,0
WHY,105700,0,0
WINDOW,105353,0,0
WIPE,105608,0,0
WOOF,105479,0,0
WORK (PLACE),105385,0,0
WRITE,105610,0,0
YELLOW,105688,0,0
YES,105474,1,0
YOU,105736,0,0
YOUR,105738,0,0
YUM,105481,0,0
ZIP,105725,0,0
ZOO,105386,0,0
