word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,43291,0,0
AGAIN,43084,1,0
ALL,43082,0,0
ALL GONE,43350,1,1
ANIMAL,43221,0,0
ANOTHER,43086,0,0
APPLE,43329,1,1
ARM,43387,0,0
ASLEEP,43352,1,0
AUNT,43164,0,0
AWAY,43060,0,0
BAA BAA,43197,1,1
BABY,43165,1,1
BABYSITTER,43181,1,1
BACK (PLACE),43062,0,0
BAD,43354,0,0
BALL,43311,1,1
BALLOON,43313,1,1
BANANA,43331,1,1
BASKET,43125,1,1
BATH,43185,1,0
BATH (FURNITURE),43465,1,0
BATHROOM,43467,0,0
BEACH,43093,0,0
BEAR,43223,1,1
BED,43469,1,0
BEDROOM,43471,0,0
BEE,43225,0,0
BELLY BUTTON,43389,0,0
BIB,43427,1,1
BICYCLE,43293,1,1
BIG,43356,0,0
BIRD,43227,1,1
BISCUIT,43333,0,0
BITE,43214,1,1
BLANKET,43126,0,0
BLOCK,43315,1,0
BLOW,43216,0,0
BLUE,43358,0,0
BOAT,43295,1,0
BOOK,43317,1,1
BOOTS,43429,0,0
BOTTLE,43127,1,0
BOWL,43128,1,1
BOX,43129,0,0
BOY,43166,0,0
BREAD,43335,1,0
BREAK,43218,0,0
BREAKFAST,43186,1,0
BRING,43220,1,0
BROKEN,43360,0,0
BROOM,43130,0,0
BROTHER,43167,0,0
BRUSH (OBJECT),43131,1,0
BUBBLES,43319,1,1
BUCKET,43095,0,0
BUMP,43222,1,0
BUS,43301,1,0
BUTTER,43337,0,0
BUTTERFLY,43231,0,0
BUTTON,43431,1,0
BYE BYE,43187,1,1
CAKE,43339,1,1
CALL,43224,0,0
CAR,43303,1,1
CAREFUL,43362,0,0
CARROTS,43341,0,0
CARRY,43226,0,0
CAT,43233,1,1
CATCH,43228,0,0
CEREAL,43343,0,0
CHAIR,43055,1,0
CHASE,43100,0,0
CHEEK,43391,0,0
CHEESE,43345,1,1
CHICKEN,43347,0,0
CHICKEN (ANIMAL),43235,1,0
CHILD,43168,0,0
CHIPS,43349,0,0
CHOO CHOO,43199,0,0
CHURCH,43097,0,0
CLEAN,43364,1,0
CLEAN (ACTION),43230,1,0
CLOCK,43132,0,0
CLOSE,43316,1,0
COAT,43433,1,0
COCKADOODLEDOO,43201,0,0
COFFEE,43351,0,0
COLD,43366,1,0
COMB (OBJECT),43133,0,0
COOKER,43057,0,0
COT,43059,1,0
COW,43237,1,0
CRY,43232,0,0
CUDDLE,43234,1,0
CUP,43134,0,0
CUT,43236,0,0
DADDY,43169,1,1
DANCE,43238,0,0
DARK,43368,0,0
DAY,43440,0,0
DEER,43239,0,0
DINNER,43188,1,0
DIRTY,43370,1,0
DISH,43135,0,0
DOCTOR,43170,0,0
