word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,151411,1,1
AGAIN,151622,1,0
ALL,151620,1,1
ALL GONE,151470,1,1
ANIMAL,151341,1,1
ANOTHER,151624,1,0
APPLE,151449,1,0
ARM,151507,1,0
ASLEEP,151472,1,0
AUNT,151702,0,0
AWAY,151598,1,1
BAA BAA,151317,1,1
BABY,151703,1,1
BABYSITTER,151719,1,1
BACK (PLACE),151600,1,1
BAD,151474,0,0
BALL,151431,1,1
BALLOON,151433,1,0
BANANA,151451,1,1
BASKET,151663,1,1
BATH,151723,1,1
BATH (FURNITURE),151585,1,1
BATHROOM,151587,1,1
BEACH,151631,0,0
BEAR,151343,1,1
BED,151589,1,1
BEDROOM,151591,1,1
BEE,151345,1,1
BELLY BUTTON,151509,0,0
BIB,151547,1,1
BICYCLE,151413,1,1
BIG,151476,1,1
BIRD,151347,1,0
BISCUIT,151453,1,0
BITE,151334,1,0
BLANKET,151664,1,0
BLOCK,151435,1,0
BLOW,151336,1,0
BLUE,151478,1,1
BOAT,151415,1,0
BOOK,151437,1,1
BOOTS,151549,1,1
BOTTLE,151665,1,1
BOWL,151666,1,1
BOX,151667,1,1
BOY,151704,1,0
BREAD,151455,1,0
BREAK,151338,1,0
BREAKFAST,151724,1,0
BRING,151340,1,0
BROKEN,151480,1,0
BROOM,151668,1,0
BROTHER,151705,0,0
BRUSH (OBJECT),151669,1,0
BUBBLES,151439,1,1
BUCKET,151633,1,1
BUMP,151342,1,1
BUS,151421,1,1
BUTTER,151457,1,1
BUTTERFLY,151351,1,1
BUTTON,151551,1,0
BYE BYE,151725,1,1
CAKE,151459,1,0
CALL,151344,0,0
CAR,151423,1,1
CAREFUL,151482,1,1
CARROTS,151461,1,0
CARRY,151346,1,0
CAT,151353,1,1
CATCH,151348,1,0
CEREAL,151463,0,0
CHAIR,151593,1,0
CHASE,151638,0,0
CHEEK,151511,0,0
CHEESE,151465,1,0
CHICKEN,151467,1,1
CHICKEN (ANIMAL),151355,1,1
CHILD,151706,0,0
CHIPS,151469,1,1
CHOO CHOO,151319,1,1
CHURCH,151635,0,0
CLEAN,151484,1,1
CLEAN (ACTION),151350,1,1
CLOCK,151670,1,0
CLOSE,151436,1,1
COAT,151553,1,1
COCKADOODLEDOO,151321,1,1
COFFEE,151471,1,1
COLD,151486,1,1
COMB (OBJECT),151671,1,0
