word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,116797,1,1
AGAIN,117008,1,1
ALL,117006,1,1
ALL GONE,116856,1,1
ANIMAL,116727,1,1
ANOTHER,117010,1,1
APPLE,116835,1,1
ARM,116893,1,1
ASLEEP,116858,1,1
AUNT,116670,1,1
AWAY,116984,1,1
BAA BAA,116703,1,1
BABY,116671,1,1
BABYSITTER,116687,0,0
BACK (PLACE),116986,1,1
BAD,116860,1,1
BALL,116817,1,1
BALLOON,116819,1,1
BANANA,116837,1,1
BASKET,116631,1,1
BATH,116691,1,1
BATH (FURNITURE),116971,1,1
BATHROOM,116973,1,1
BEACH,117017,1,1
BEAR,116729,1,1
BED,116975,1,1
BEDROOM,116977,1,1
BEE,116731,1,1
BELLY BUTTON,116895,1,1
BIB,116933,1,1
BICYCLE,116799,1,1
BIG,116862,1,1
BIRD,116733,1,1
BISCUIT,116839,1,1
BITE,116720,1,1
BLANKET,116632,1,1
BLOCK,116821,1,1
BLOW,116722,1,1
BLUE,116864,1,1
BOAT,116801,1,1
BOOK,116823,1,1
BOOTS,116935,1,1
BOTTLE,116633,1,1
BOWL,116634,1,1
BOX,116635,1,1
BOY,116672,1,1
BREAD,116841,1,1
BREAK,116724,1,1
BREAKFAST,116692,1,1
BRING,116726,1,1
BROKEN,116866,1,1
BROOM,116636,1,1
BROTHER,116673,1,1
BRUSH (OBJECT),116637,1,1
BUBBLES,116825,1,1
BUCKET,117019,1,1
BUMP,116728,1,1
BUS,116807,1,1
BUTTER,116843,1,1
BUTTERFLY,116737,1,1
BUTTON,116937,1,1
BYE BYE,116693,1,1
CAKE,116845,1,1
CALL,116730,1,1
CAR,116809,1,1
CAREFUL,116868,1,1
CARROTS,116847,1,1
CARRY,116732,1,1
CAT,116739,1,1
CATCH,116734,1,1
CEREAL,116849,1,1
CHAIR,116979,1,1
CHASE,117024,1,1
CHEEK,116897,1,1
CHEESE,116851,1,1
CHICKEN,116853,1,1
CHICKEN (ANIMAL),116741,1,1
CHILD,116674,1,1
CHIPS,116855,1,1
CHOO CHOO,116705,1,1
CHURCH,117021,0,0
CLEAN,116870,1,1
CLEAN (ACTION),116736,1,1
CLOCK,116638,1,1
CLOSE,116822,1,1
COAT,116939,1,1
COCKADOODLEDOO,116707,1,1
COFFEE,116857,0,0
COLD,116872,1,1
COMB (OBJECT),116639,1,1
COOKER,116981,1,1
COT,116983,1,1
COW,116743,1,1
CRY,116738,1,1
CUDDLE,116740,1,1
CUP,116640,1,1
CUT,116742,1,1
DADDY,116675,1,1
DANCE,116744,1,1
DARK,116874,1,1
DAY,116946,1,1
DEER,116745,0,0
DINNER,116694,1,1
DIRTY,116876,1,1
DISH,116641,1,1
DOCTOR,116676,1,1
DOG,116747,1,1
DOLL,116827,1,1
DON'T,116695,1,1
DONKEY,116749,1,1
DOOR,116985,1,1
DOWN,116988,1,1
DRAW,116746,1,1
