word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,51979,0,0
AGAIN,52190,0,0
ALL,52188,0,0
ALL GONE,52038,0,0
ANIMAL,51909,0,0
ANOTHER,52192,0,0
APPLE,52017,0,0
ARM,52075,0,0
ASLEEP,52040,0,0
AUNT,51852,0,0
AWAY,52166,0,0
BAA BAA,51885,1,1
BABY,51853,1,1
BABYSITTER,51869,0,0
BACK (PLACE),52168,0,0
BAD,52042,0,0
BALL,51999,1,0
BALLOON,52001,0,0
BANANA,52019,1,1
BASKET,52231,0,0
BATH,51873,0,0
BATH (FURNITURE),52153,0,0
BATHROOM,52155,0,0
BEACH,52199,0,0
BEAR,51911,0,0
BED,52157,0,0
BEDROOM,52159,0,0
BEE,51913,1,0
BELLY BUTTON,52077,0,0
BIB,52115,0,0
BICYCLE,51981,0,0
BIG,52044,0,0
BIRD,51915,1,0
BISCUIT,52021,1,0
BITE,51902,0,0
BLANKET,52232,0,0
BLOCK,52003,0,0
BLOW,51904,0,0
BLUE,52046,0,0
BOAT,51983,0,0
BOOK,52005,0,0
BOOTS,52117,0,0
BOTTLE,52233,0,0
BOWL,52234,0,0
BOX,52235,0,0
BOY,51854,0,0
BREAD,52023,0,0
BREAK,51906,0,0
BREAKFAST,51874,0,0
BRING,51908,0,0
BROKEN,52048,0,0
BROOM,52236,0,0
BROTHER,51855,0,0
BRUSH (OBJECT),52237,0,0
BUBBLES,52007,1,0
BUCKET,52201,0,0
BUMP,51910,0,0
BUS,51989,0,0
BUTTER,52025,0,0
BUTTERFLY,51919,0,0
BUTTON,52119,0,0
BYE BYE,51875,1,1
CAKE,52027,0,0
CALL,51912,0,0
CAR,51991,0,0
CAREFUL,52050,0,0
CARROTS,52029,0,0
CARRY,51914,0,0
CAT,51921,1,0
CATCH,51916,0,0
CEREAL,52031,0,0
CHAIR,52161,0,0
CHASE,52206,0,0
CHEEK,52079,0,0
CHEESE,52033,0,0
CHICKEN,52035,0,0
CHICKEN (ANIMAL),51923,0,0
CHILD,51856,0,0
CHIPS,52037,0,0
CHOO CHOO,51887,0,0
CHURCH,52203,0,0
CLEAN,52052,0,0
CLEAN (ACTION),51918,0,0
CLOCK,52238,1,1
CLOSE,52004,0,0
COAT,52121,0,0
COCKADOODLEDOO,51889,1,1
COFFEE,52039,0,0
COLD,52054,0,0
COMB (OBJECT),52239,0,0
COOKER,52163,0,0
COT,52165,0,0
COW,51925,0,0
CRY,51920,0,0
CUDDLE,51922,0,0
CUP,52240,0,0
CUT,51924,0,0
DADDY,51857,1,1
DANCE,51926,0,0
DARK,52056,0,0
DAY,52128,0,0
DEER,51927,0,0
DINNER,51876,0,0
DIRTY,52058,0,0
DISH,52241,0,0
DOCTOR,51858,0,0
DOG,51929,1,0
DOLL,52009,0,0
DON'T,51877,0,0
DONKEY,51931,0,0
DOOR,52167,0,0
DOWN,52170,0,0
DRAW,51928,0,0
DRAWER,52169,0,0
DRESS (OBJECT),52123,0,0
DRINK,52041,1,0
DRINK (ACTION),51930,0,0
DRIVE,51932,0,0
DROP,51934,0,0
DRY (DESCRIPTION),52060,0,0
DUCK,51933,0,0
DUMMY,52242,0,0
EAR,52081,0,0
EAT,51936,0,0
EGG,52043,0,0
ELEPHANT,51935,0,0
EMPTY,52062,0,0
EYE,52083,1,0
FACE,52085,0,0
FALL,51938,0,0
FAST,52064,0,0
FEED,51940,0,0
FIND,51942,0,0
FINE,52066,0,0
FINGER,52087,0,0
FINISH,51944,0,0
FIRE ENGINE,51993,0,0
FISH,51937,0,0
FISH (FOOD),52045,0,0
FLOWER,52205,0,0
FOOD,52047,0,0
FOOT,52089,0,0
FORK,52243,0,0
FRIDGE,52183,0,0
FRIEND,51859,0,0
FROG,51939,0,0
GARAGE,52171,0,0
GARDEN,52207,0,0
GENTLE,52068,0,0
GET,51946,0,0
GIRAFFE,51941,0,0
GIRL,51863,0,0
GIVE,51948,0,0
GLASS,52244,0,0
GLASSES,52125,0,0
GO,51950,0,0
GOOD,52070,1,0
GOODNIGHT,51882,0,0
GOOSE,51943,0,0
GRANDMA,51864,0,0
GRANDPA,51865,0,0
GREEN,52072,0,0
GRR,51891,1,1
HAIR,52095,0,0
HAMMER,52245,0,0
HAND,52097,0,0
HAPPY,52074,0,0
HARD,52076,0,0
HAT,52127,0,0
HAVE,51952,0,0
HEAD,52099,0,0
HEAR,51954,0,0
HELLO,51878,1,1
HELP,51956,0,0
HER,52144,0,0
HI,51879,0,0
HIGH CHAIR,52173,0,0
HIS,52146,0,0
HIT,51958,0,0
HOOVER,52246,0,0
HORSE,51945,1,0
HOT,52078,1,1
HOUSE,52209,0,0
HOW,52116,0,0
HUG,51960,0,0
HUNGRY,52080,0,0
HURRY,51962,0,0
HURT,52082,0,0
I,52148,0,0
ICE CREAM,52049,0,0
IN,52172,0,0
INSIDE,52174,0,0
IT,52150,0,0
JACKET,52129,0,0
JAM,52051,0,0
JEANS,52131,0,0
JUG,52247,0,0
JUICE,52053,0,0
JUMP,51964,0,0
JUMPER,52133,0,0
KEY,52248,0,0
KICK,51966,0,0
KISS,51968,1,0
KITCHEN,52175,0,0
KITTEN,51947,0,0
KNEE,52101,0,0
KNOW,51970,0,0
LADY,51866,0,0
LAMB,51949,0,0
LAMP,52249,0,0
LATER,52130,0,0
LEG,52103,0,0
LIGHT (OBJECT),52250,1,0
LIKE,51972,0,0
LION,51951,1,0
LITTLE (DESCRIPTION),52084,0,0
LIVING ROOM,52177,0,0
LOOK,51974,1,1
LORRY,51985,0,0
LOVE,51976,0,0
LUNCH,51880,0,0
MAKE,51978,0,0
MAN,51867,0,0
ME,52152,0,0
MEAT,52055,0,0
MEDICINE,51833,0,0
MEOW,51893,1,1
MILK,52057,0,0
MINE,52154,0,0
MONEY,51834,0,0
MONKEY,51953,0,0
MOO,51895,1,1
MOON,52210,0,0
MORE,52194,0,0
MORNING,52132,0,0
MOTORCYCLE,51987,0,0
MOUSE,51955,1,0
MOUTH,52113,0,0
MUG,51835,0,0
MUMMY,51868,1,0
MY,52156,0,0
NAIL (BODY PART),52105,0,0
NAP,51881,0,0
NAPPY,52135,0,0
NASTY,52086,0,0
NAUGHTY,52088,0,0
NECKLACE,52137,0,0
NICE,52090,0,0
NIGHT,52134,0,0
NO,51883,1,1
NONE,52196,0,0
NOSE,52107,1,0
NOT,52198,0,0
NOW,52136,0,0
OFF,52176,0,0
OLD,52092,0,0
ON,52178,0,0
OPEN,51980,0,0
ORANGE (FOOD),52059,0,0
OTHER,52200,0,0
OUCH,51897,1,0
OUT,52180,0,0
OUTSIDE,52218,0,0
OWL,51957,0,0
PAPER,51836,0,0
PARK,52219,0,0
PARTY,52220,0,0
PASTA,52061,0,0
PATTYCAKE,51884,0,0
PEAS,52063,0,0
PEEKABOO,51886,1,1
PEN,52011,0,0
PENGUIN,51959,0,0
PENNY,51837,0,0
PEOPLE,51870,0,0
PERSON,51860,0,0
PHONE,51848,0,0
PICTURE,51838,0,0
PIG,51961,1,0
PILLOW,51839,0,0
PIZZA,52065,0,0
PLANT,51840,0,0
PLATE,51841,0,0
PLAY,51982,0,0
PLAY PEN,52179,0,0
PLEASE,51888,0,0
POLICE,51861,0,0
PONY,51963,0,0
POOL,52221,0,0
POTTY,52181,0,0
PRETTY,52094,0,0
