word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,144197,0,0
AGAIN,143990,0,0
ALL,143988,0,0
ALL GONE,143838,1,0
ANIMAL,144127,0,0
ANOTHER,143992,0,0
APPLE,143817,0,0
ARM,143875,0,0
ASLEEP,143840,0,0
AUNT,144070,0,0
AWAY,143966,0,0
BAA BAA,144103,0,0
BABY,144071,0,0
BABYSITTER,144087,0,0
BACK (PLACE),143968,0,0
BAD,143842,0,0
BALL,143799,0,0
BALLOON,143801,0,0
BANANA,143819,0,0
BASKET,144031,0,0
BATH,144091,0,0
BATH (FURNITURE),143953,0,0
BATHROOM,143955,0,0
BEACH,143999,0,0
BEAR,144129,0,0
BED,143957,0,0
BEDROOM,143959,0,0
BEE,144131,0,0
BELLY BUTTON,143877,0,0
BIB,143915,0,0
BICYCLE,144199,0,0
BIG,143844,0,0
BIRD,144133,0,0
BISCUIT,143821,0,0
BITE,144120,0,0
BLANKET,144032,0,0
BLOCK,143803,0,0
BLOW,144122,0,0
BLUE,143846,0,0
BOAT,144201,0,0
BOOK,143805,0,0
BOOTS,143917,0,0
BOTTLE,144033,0,0
BOWL,144034,0,0
BOX,144035,0,0
BOY,144072,0,0
BREAD,143823,0,0
BREAK,144124,0,0
BREAKFAST,144092,0,0
BRING,144126,0,0
BROKEN,143848,0,0
BROOM,144036,0,0
BROTHER,144073,0,0
BRUSH (OBJECT),144037,0,0
BUBBLES,143807,0,0
BUCKET,144001,0,0
BUMP,144128,0,0
BUS,144207,0,0
BUTTER,143825,0,0
BUTTERFLY,144137,0,0
BUTTON,143919,0,0
BYE BYE,144093,1,1
CAKE,143827,0,0
CALL,144130,0,0
CAR,144209,0,0
CAREFUL,143850,0,0
CARROTS,143829,0,0
CARRY,144132,0,0
CAT,144139,0,0
CATCH,144134,0,0
CEREAL,143831,0,0
CHAIR,143961,0,0
CHASE,144006,0,0
CHEEK,143879,0,0
CHEESE,143833,0,0
CHICKEN,143835,0,0
CHICKEN (ANIMAL),144141,0,0
CHILD,144074,0,0
CHIPS,143837,0,0
CHOO CHOO,144105,0,0
CHURCH,144003,0,0
CLEAN,143852,0,0
CLEAN (ACTION),144136,0,0
CLOCK,144038,0,0
CLOSE,143804,0,0
COAT,143921,0,0
COCKADOODLEDOO,144107,0,0
COFFEE,143839,0,0
COLD,143854,0,0
COMB (OBJECT),144039,0,0
COOKER,143963,0,0
COT,143965,0,0
COW,144143,0,0
CRY,144138,0,0
CUDDLE,144140,0,0
CUP,144040,0,0
CUT,144142,0,0
DADDY,144075,1,1
DANCE,144144,0,0
DARK,143856,0,0
DAY,143928,0,0
DEER,144145,0,0
DINNER,144094,0,0
DIRTY,143858,0,0
DISH,144041,0,0
DOCTOR,144076,0,0
DOG,144147,0,0
DOLL,143809,0,0
DON'T,144095,0,0
DONKEY,144149,0,0
DOOR,143967,0,0
DOWN,143970,0,0
DRAW,144146,0,0
DRAWER,143969,0,0
DRESS (OBJECT),143923,0,0
DRINK,143841,0,0
DRINK (ACTION),144148,0,0
DRIVE,144150,0,0
DROP,144152,0,0
DRY (DESCRIPTION),143860,0,0
DUCK,144151,0,0
DUMMY,144042,0,0
EAR,143881,0,0
EAT,144154,0,0
EGG,143843,0,0
ELEPHANT,144153,0,0
EMPTY,143862,0,0
EYE,143883,0,0
FACE,143885,0,0
FALL,144156,0,0
FAST,143864,0,0
FEED,144158,0,0
FIND,144160,0,0
FINE,143866,0,0
FINGER,143887,0,0
FINISH,144162,0,0
FIRE ENGINE,143793,0,0
FISH,144155,0,0
FISH (FOOD),143845,0,0
FLOWER,144005,0,0
FOOD,143847,0,0
FOOT,143889,0,0
FORK,144043,0,0
FRIDGE,143983,0,0
FRIEND,144077,0,0
FROG,144157,0,0
GARAGE,143971,0,0
GARDEN,144007,0,0
GENTLE,143868,0,0
GET,144164,0,0
GIRAFFE,144159,0,0
GIRL,144081,0,0
GIVE,144166,0,0
GLASS,144044,0,0
GLASSES,143925,0,0
GO,144168,0,0
GOOD,143870,0,0
GOODNIGHT,144100,1,1
GOOSE,144161,0,0
GRANDMA,144082,0,0
GRANDPA,144083,0,0
GREEN,143872,0,0
GRR,144109,0,0
HAIR,143895,0,0
HAMMER,144045,0,0
HAND,143897,0,0
HAPPY,143874,0,0
HARD,143876,0,0
HAT,143927,0,0
HAVE,144170,0,0
HEAD,143899,0,0
HEAR,144172,0,0
HELLO,144096,0,0
HELP,144174,0,0
HER,143944,0,0
HI,144097,1,1
HIGH CHAIR,143973,0,0
HIS,143946,0,0
HIT,144176,0,0
HOOVER,144046,0,0
HORSE,144163,0,0
HOT,143878,0,0
HOUSE,144009,0,0
HOW,143916,0,0
HUG,144178,0,0
HUNGRY,143880,0,0
HURRY,144180,0,0
HURT,143882,0,0
I,143948,0,0
ICE CREAM,143849,0,0
IN,143972,0,0
INSIDE,143974,0,0
IT,143950,0,0
JACKET,143929,0,0
JAM,143851,0,0
JEANS,143931,0,0
JUG,144047,0,0
JUICE,143853,0,0
JUMP,144182,0,0
JUMPER,143933,0,0
KEY,144048,0,0
KICK,144184,0,0
KISS,144186,1,0
KITCHEN,143975,0,0
KITTEN,144165,0,0
KNEE,143901,0,0
KNOW,144188,0,0
LADY,144084,0,0
LAMB,144167,0,0
LAMP,144049,0,0
LATER,143930,0,0
LEG,143903,0,0
LIGHT (OBJECT),144050,0,0
LIKE,144190,0,0
LION,144169,0,0
LITTLE (DESCRIPTION),143884,0,0
LIVING ROOM,143977,0,0
LOOK,144192,0,0
LORRY,144203,0,0
LOVE,144194,0,0
LUNCH,144098,0,0
MAKE,144196,0,0
MAN,144085,0,0
ME,143952,0,0
MEAT,143855,0,0
MEDICINE,144051,0,0
MEOW,144111,0,0
MILK,143857,0,0
MINE,143954,0,0
MONEY,144052,0,0
MONKEY,144171,0,0
MOO,144113,0,0
MOON,144010,0,0
MORE,143994,0,0
MORNING,143932,0,0
MOTORCYCLE,144205,0,0
MOUSE,144173,0,0
MOUTH,143913,0,0
MUG,144053,0,0
MUMMY,144086,1,1
MY,143956,0,0
NAIL (BODY PART),143905,0,0
NAP,144099,0,0
NAPPY,143935,0,0
NASTY,143886,0,0
NAUGHTY,143888,0,0
NECKLACE,143937,0,0
NICE,143890,0,0
NIGHT,143934,0,0
NO,144101,0,0
NONE,143996,0,0
NOSE,143907,0,0
NOT,143998,0,0
NOW,143936,0,0
OFF,143976,0,0
OLD,143892,0,0
ON,143978,0,0
OPEN,144198,0,0
ORANGE (FOOD),143859,0,0
OTHER,144000,0,0
OUCH,144115,0,0
OUT,143980,0,0
OUTSIDE,144018,0,0
OWL,144175,0,0
PAPER,144054,0,0
PARK,144019,0,0
PARTY,144020,0,0
PASTA,143861,0,0
PATTYCAKE,144102,0,0
PEAS,143863,0,0
PEEKABOO,144104,0,0
PEN,143811,0,0
PENGUIN,144177,0,0
PENNY,144055,0,0
PEOPLE,144088,0,0
PERSON,144078,0,0
PHONE,144066,0,0
PICTURE,144056,0,0
PIG,144179,0,0
PILLOW,144057,0,0
PIZZA,143865,0,0
PLANT,144058,0,0
PLATE,144059,0,0
PLAY,144200,0,0
PLAY PEN,143979,0,0
PLEASE,144106,0,0
POLICE,144079,0,0
PONY,144181,0,0
POOL,144021,0,0
POTTY,143981,0,0
PRETTY,143894,0,0
PULL,144202,0,0
PUPPY,144183,0,0
PURSE,144060,0,0
PUSH,144204,0,0
PUSHCHAIR,143795,0,0
PUT,144206,0,0
PYJAMAS,143939,0,0
QUACK,144117,0,0
RABBIT,144135,0,0
RADIO,144061,0,0
RAIN,144022,0,0
READ,144208,0,0
RED,143896,0,0
RIDE,144210,0,0
ROCKING CHAIR,143985,0,0
RUBBISH,144062,0,0
RUN,143794,0,0
SAD,143898,0,0
SAME,144002,0,0
SAY,143796,0,0
SCARED,143900,0,0
SCHOOL,144023,0,0
SCISSORS,144063,0,0
SCRATCH,143798,0,0
SEE,143800,0,0
SHEEP,144185,0,0
SHH,144108,0,0
SHIRT,143941,0,0
SHOES,143943,0,0
SHOP,144024,0,0
SHORTS,143945,0,0
SHOW,143802,0,0
SICK,143902,0,0
SING,143806,0,0
SINK,143989,0,0
SISTER,144080,0,0
SKY,144011,0,0
SLEEP,143808,0,0
SLEEPY,143904,0,0
SLIDE (OBJECT),144012,0,0
SMELL,144008,0,0
SMILE,143810,0,0
SNOW,144013,0,0
