word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,39003,1,0
AGAIN,39214,1,0
ALL,39212,0,0
ALL GONE,39062,1,0
ANIMAL,38933,0,0
ANOTHER,39216,0,0
APPLE,39041,1,1
ARM,39099,1,0
ASLEEP,39064,1,0
AUNT,38876,0,0
AWAY,39190,0,0
BAA BAA,38909,1,1
BABY,38877,1,1
BABYSITTER,38893,1,0
BACK (PLACE),39192,0,0
BAD,39066,0,0
BALL,39023,1,1
BALLOON,39025,1,1
BANANA,39043,1,1
BASKET,39255,0,0
BATH,38897,1,1
BATH (FURNITURE),39177,1,0
BATHROOM,39179,1,0
BEACH,39223,0,0
BEAR,38935,1,1
BED,39181,1,0
BEDROOM,39183,1,0
BEE,38937,1,0
BELLY BUTTON,39101,1,0
BIB,39139,1,0
BICYCLE,39005,0,0
BIG,39068,0,0
BIRD,38939,1,1
BISCUIT,39045,1,0
BITE,38926,0,0
BLANKET,39256,1,0
BLOCK,39027,1,0
BLOW,38928,0,0
BLUE,39070,0,0
BOAT,39007,0,0
BOOK,39029,1,1
BOOTS,39141,0,0
BOTTLE,39257,1,0
BOWL,39258,1,0
BOX,39259,0,0
BOY,38878,1,0
BREAD,39047,1,0
BREAK,38930,0,0
BREAKFAST,38898,1,0
BRING,38932,0,0
BROKEN,39072,0,0
BROOM,39260,1,0
BROTHER,38879,0,0
BRUSH (OBJECT),39261,1,0
BUBBLES,39031,1,1
BUCKET,39225,0,0
BUMP,38934,0,0
BUS,39013,1,1
BUTTER,39049,0,0
BUTTERFLY,38943,1,0
BUTTON,39143,0,0
BYE BYE,38899,1,1
CAKE,39051,1,1
CALL,38936,0,0
CAR,39015,1,1
CAREFUL,39074,1,0
CARROTS,39053,1,0
CARRY,38938,0,0
CAT,38945,1,1
CATCH,38940,1,1
CEREAL,39055,0,0
CHAIR,39185,1,1
CHASE,39230,0,0
CHEEK,39103,0,0
CHEESE,39057,1,1
CHICKEN,39059,1,1
CHICKEN (ANIMAL),38947,1,0
CHILD,38880,0,0
CHIPS,39061,1,0
CHOO CHOO,38911,1,1
CHURCH,39227,1,0
CLEAN,39076,0,0
CLEAN (ACTION),38942,1,0
CLOCK,39262,0,0
CLOSE,39028,1,0
COAT,39145,1,0
COCKADOODLEDOO,38913,0,0
COFFEE,39063,0,0
COLD,39078,0,0
COMB (OBJECT),39263,0,0
COOKER,39187,0,0
COT,39189,1,0
COW,38949,1,0
CRY,38944,1,0
CUDDLE,38946,1,1
CUP,39264,1,1
CUT,38948,0,0
DADDY,38881,1,1
DANCE,38950,1,0
DARK,39080,1,0
DAY,39152,0,0
DEER,38951,0,0
DINNER,38900,0,0
DIRTY,39082,1,0
DISH,39265,1,0
DOCTOR,38882,0,0
DOG,38953,1,1
DOLL,39033,1,0
DON'T,38901,0,0
DONKEY,38955,0,0
DOOR,39191,1,1
DOWN,39194,0,0
DRAW,38952,1,0
DRAWER,39193,1,0
DRESS (OBJECT),39147,0,0
DRINK,39065,1,0
DRINK (ACTION),38954,1,0
DRIVE,38956,0,0
DROP,38958,1,0
DRY (DESCRIPTION),39084,0,0
DUCK,38957,1,1
DUMMY,39266,0,0
EAR,39105,1,0
EAT,38960,1,0
EGG,39067,0,0
ELEPHANT,38959,0,0
EMPTY,39086,0,0
EYE,39107,1,0
FACE,39109,1,0
FALL,38962,0,0
FAST,39088,0,0
FEED,38964,0,0
FIND,38966,0,0
FINE,39090,0,0
FINGER,39111,1,0
FINISH,38968,1,0
FIRE ENGINE,39017,1,0
FISH,38961,1,1
FISH (FOOD),39069,1,1
FLOWER,39229,0,0
FOOD,39071,1,0
FOOT,39113,1,0
FORK,39267,1,0
FRIDGE,39207,0,0
FRIEND,38883,1,0
FROG,38963,1,0
GARAGE,39195,0,0
GARDEN,39231,0,0
GENTLE,39092,1,0
GET,38970,1,0
GIRAFFE,38965,0,0
GIRL,38887,0,0
GIVE,38972,1,0
GLASS,39268,0,0
GLASSES,39149,1,0
GO,38974,0,0
GOOD,39094,1,0
GOODNIGHT,38906,1,1
GOOSE,38967,0,0
GRANDMA,38888,0,0
GRANDPA,38889,1,0
GREEN,39096,0,0
GRR,38915,1,1
HAIR,39119,1,0
HAMMER,39269,0,0
HAND,39121,1,0
HAPPY,39098,1,0
HARD,39100,0,0
HAT,39151,1,1
HAVE,38976,0,0
HEAD,39123,1,0
HEAR,38978,0,0
HELLO,38902,1,1
HELP,38980,0,0
HER,39168,0,0
HI,38903,1,0
HIGH CHAIR,39197,1,0
HIS,39170,0,0
HIT,38982,0,0
HOOVER,39270,1,0
HORSE,38969,1,0
HOT,39102,1,1
HOUSE,39233,1,0
HOW,39140,0,0
HUG,38984,1,0
HUNGRY,39104,0,0
HURRY,38986,0,0
HURT,39106,0,0
I,39172,1,0
ICE CREAM,39073,1,0
IN,39196,0,0
INSIDE,39198,0,0
IT,39174,0,0
JACKET,39153,0,0
JAM,39075,0,0
JEANS,39155,0,0
JUG,39271,0,0
JUICE,39077,1,1
JUMP,38988,1,0
JUMPER,39157,0,0
KEY,39272,1,1
KICK,38990,0,0
KISS,38992,1,0
KITCHEN,39199,1,0
KITTEN,38971,0,0
KNEE,39125,0,0
KNOW,38994,0,0
LADY,38890,0,0
LAMB,38973,1,0
LAMP,39273,0,0
LATER,39154,0,0
LEG,39127,1,0
LIGHT (OBJECT),39274,1,0
LIKE,38996,1,0
LION,38975,1,0
LITTLE (DESCRIPTION),39108,0,0
LIVING ROOM,39201,0,0
LOOK,38998,1,1
LORRY,39009,0,0
LOVE,39000,1,0
LUNCH,38904,1,0
MAKE,39002,0,0
MAN,38891,0,0
ME,39176,0,0
MEAT,39079,0,0
MEDICINE,39275,1,0
MEOW,38917,1,1
MILK,39081,1,1
MINE,39178,0,0
MONEY,39276,0,0
MONKEY,38977,1,0
MOO,38919,1,1
MOON,39234,0,0
MORE,39218,1,1
MORNING,39156,0,0
MOTORCYCLE,39011,0,0
MOUSE,38979,1,0
MOUTH,39137,1,0
MUG,39277,0,0
MUMMY,38892,1,1
MY,39180,0,0
NAIL (BODY PART),39129,0,0
NAP,38905,1,0
NAPPY,39159,1,0
NASTY,39110,0,0
NAUGHTY,39112,0,0
NECKLACE,39161,0,0
NICE,39114,0,0
NIGHT,39158,1,0
NO,38907,1,1
NONE,39220,0,0
NOSE,39131,1,0
NOT,39222,0,0
NOW,39160,0,0
OFF,39200,0,0
OLD,39116,0,0
ON,39202,0,0
OPEN,39004,0,0
ORANGE (FOOD),39083,0,0
OTHER,39224,0,0
OUCH,38921,1,1
OUT,39204,0,0
OUTSIDE,39242,1,0
OWL,38981,0,0
PAPER,39278,1,0
PARK,39243,1,1
PARTY,39244,0,0
PASTA,39085,1,0
PATTYCAKE,38908,0,0
PEAS,39087,1,1
PEEKABOO,38910,1,1
PEN,39035,1,0
PENGUIN,38983,0,0
PENNY,39279,0,0
PEOPLE,38894,0,0
PERSON,38884,0,0
PHONE,39290,1,0
PICTURE,39280,0,0
PIG,38985,1,1
PILLOW,39281,1,0
PIZZA,39089,0,0
PLANT,39282,0,0
PLATE,39283,0,0
PLAY,39006,1,0
PLAY PEN,39203,0,0
PLEASE,38912,1,1
POLICE,38885,0,0
PONY,38987,0,0
POOL,39245,1,0
POTTY,39205,0,0
PRETTY,39118,0,0
PULL,39008,0,0
PUPPY,38989,0,0
PURSE,39284,0,0
PUSH,39010,0,0
PUSHCHAIR,39019,1,0
PUT,39012,1,0
PYJAMAS,39163,1,0
QUACK,38923,1,1
RABBIT,38941,1,0
RADIO,39285,0,0
RAIN,39246,0,0
READ,39014,0,0
RED,39120,0,0
RIDE,39016,1,0
ROCKING CHAIR,39209,0,0
RUBBISH,39286,0,0
RUN,39018,1,0
SAD,39122,0,0
SAME,39226,0,0
SAY,39020,1,0
SCARED,39124,0,0
SCHOOL,39247,0,0
SCISSORS,39287,0,0
SCRATCH,39022,0,0
SEE,39024,0,0
SHEEP,38991,1,0
SHH,38914,1,0
SHIRT,39165,0,0
SHOES,39167,1,1
SHOP,39248,0,0
SHORTS,39169,1,0
SHOW,39026,0,0
SICK,39126,0,0
SING,39030,1,0
SINK,39213,1,0
SISTER,38886,0,0
SKY,39235,0,0
SLEEP,39032,1,0
SLEEPY,39128,0,0
SLIDE (OBJECT),39236,0,0
SMELL,39232,0,0
SMILE,39034,1,0
SNOW,39237,0,0
SOAP,39288,1,0
SOCK,39171,1,0
SOFA,39211,1,0
SOFT,39130,0,0
SOME,39228,0,0
SPADE,39238,0,0
SPIDER,38993,1,0
SPLASH,39036,1,0
SPOON,39289,1,0
SQUIRREL,38995,0,0
STAIRS,39215,1,0
STAR,39239,1,1
STONE,39240,0,0
STOP,39038,1,0
SUN,39241,0,0
SWEETS,39091,0,0
SWIM,39040,1,0
SWING (ACTION),39042,1,0
SWING (OBJECT),39249,1,0
TABLE,39217,1,0
TAKE,39044,0,0
TEA,38916,1,0
TEA (DRINK),39093,0,0
TEACHER,38895,0,0
TEDDY,39037,1,0
TELL,39046,0,0
THANK YOU,38918,1,1
THAT,39182,0,0
THERE,39206,0,0
THIRSTY,39132,0,0
THIS,39184,0,0
THROW,39048,1,0
TICKLE,39050,1,1
TIGER,38997,1,0
TIRED,39134,1,0
TOAST,39095,1,0
TODAY,39162,0,0
TOE,39133,0,0
TOMORROW,39164,0,0
TONGUE,39115,1,0
TONIGHT,39166,0,0
TOOTH,39117,0,0
TOOTHBRUSH,39291,1,0
TOWEL,39292,1,0
TOY (OBJECT),39039,1,0
TRAIN,39021,1,0
TREE,39250,1,0
TROUSERS,39173,1,0
TUMMY,39135,1,0
TURKEY,38999,0,0
TURTLE,39001,1,0
TV,39219,1,0
UHOH,38925,1,1
UNCLE,38896,0,0
UNDER,39208,0,0
UP,39210,0,0
VROOM,38927,1,1
WAIT,38920,0,0
WALK,39052,1,0
WALL,39251,0,0
WANT TO,38922,0,0
WASH,39054,1,0
WATCH (ACTION),39056,0,0
WATCH (OBJECT),38875,0,0
WATER,39097,1,0
WATER (OUTSIDE),39252,1,0
WET,39136,1,0
WHAT,39142,0,0
WHEN,39144,0,0
WHERE,39146,1,0
WHO,39148,0,0
WHY,39150,0,0
WINDOW,39221,1,0
WIPE,39058,0,0
WOOF,38929,1,1
WORK (PLACE),39253,0,0
WRITE,39060,0,0
YELLOW,39138,0,0
YES,38924,1,1
YOU,39186,1,0
YOUR,39188,0,0
YUM,38931,1,1
ZIP,39175,0,0
ZOO,39254,0,0
