word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,122619,1,1
AGAIN,122830,1,1
ALL,122828,1,0
ALL GONE,122678,1,1
ANIMAL,122549,1,0
ANOTHER,122832,1,0
APPLE,122657,1,1
ARM,122715,1,0
ASLEEP,122680,1,0
AUNT,122492,1,0
AWAY,122806,1,0
BAA BAA,122525,1,1
BABY,122493,1,1
BABYSITTER,122509,1,0
BACK (PLACE),122808,1,0
BAD,122682,0,0
BALL,122639,1,1
BALLOON,122641,1,1
BANANA,122659,1,1
BASKET,122871,1,1
BATH,122513,1,1
BATH (FURNITURE),122793,1,1
BATHROOM,122795,1,0
BEACH,122839,1,0
BEAR,122551,1,1
BED,122797,1,1
BEDROOM,122799,1,0
BEE,122553,1,1
BELLY BUTTON,122717,1,1
BIB,122755,1,1
BICYCLE,122621,1,0
BIG,122684,1,0
BIRD,122555,1,1
BISCUIT,122661,1,1
BITE,122542,1,0
BLANKET,122872,1,0
BLOCK,122643,1,0
BLOW,122544,1,0
BLUE,122686,1,1
BOAT,122623,1,1
BOOK,122645,1,1
BOOTS,122757,1,1
BOTTLE,122873,1,1
BOWL,122874,1,1
BOX,122875,1,0
BOY,122494,1,0
BREAD,122663,1,0
BREAK,122546,1,0
BREAKFAST,122514,1,1
BRING,122548,1,0
BROKEN,122688,1,0
BROOM,122876,1,0
BROTHER,122495,0,0
BRUSH (OBJECT),122877,1,0
BUBBLES,122647,1,1
BUCKET,122841,1,0
BUMP,122550,1,0
BUS,122629,1,1
BUTTER,122665,1,0
BUTTERFLY,122559,1,0
BUTTON,122759,1,0
BYE BYE,122515,1,1
CAKE,122667,1,1
CALL,122552,1,0
CAR,122631,1,1
CAREFUL,122690,1,0
CARROTS,122669,1,1
CARRY,122554,1,1
CAT,122561,1,1
CATCH,122556,1,1
CEREAL,122671,1,1
CHAIR,122801,1,1
CHASE,122846,1,0
CHEEK,122719,1,0
CHEESE,122673,1,1
CHICKEN,122675,1,0
CHICKEN (ANIMAL),122563,1,0
CHILD,122496,0,0
CHIPS,122677,1,0
CHOO CHOO,122527,1,1
CHURCH,122843,1,0
CLEAN,122692,1,1
CLEAN (ACTION),122558,1,1
CLOCK,122878,1,1
CLOSE,122644,1,0
