word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,150245,1,0
AGAIN,150456,1,1
ALL,150454,0,0
ALL GONE,150304,1,1
ANIMAL,150175,1,0
ANOTHER,150458,0,0
APPLE,150283,1,0
ARM,150341,1,0
ASLEEP,150306,1,0
AUNT,150118,1,0
AWAY,150432,1,1
BAA BAA,150151,1,1
BABY,150119,1,1
BABYSITTER,150135,1,1
BACK (PLACE),150434,0,0
BAD,150308,1,0
BALL,150265,1,0
BALLOON,150267,1,0
BANANA,150285,1,1
BASKET,150079,1,0
BATH,150139,1,1
BATH (FURNITURE),150419,1,1
BATHROOM,150421,1,0
BEACH,150465,0,0
BEAR,150177,1,0
BED,150423,1,1
BEDROOM,150425,1,0
BEE,150179,1,1
BELLY BUTTON,150343,1,0
BIB,150381,1,0
BICYCLE,150247,1,0
BIG,150310,0,0
BIRD,150181,1,1
BISCUIT,150287,1,0
BITE,150168,1,0
BLANKET,150080,1,0
BLOCK,150269,1,0
BLOW,150170,1,0
BLUE,150312,1,1
BOAT,150249,1,0
BOOK,150271,1,1
BOOTS,150383,1,1
BOTTLE,150081,0,0
BOWL,150082,1,0
BOX,150083,0,0
BOY,150120,1,0
BREAD,150289,1,0
BREAK,150172,0,0
BREAKFAST,150140,1,0
BRING,150174,1,0
BROKEN,150314,1,0
BROOM,150084,0,0
BROTHER,150121,0,0
BRUSH (OBJECT),150085,1,0
BUBBLES,150273,1,1
BUCKET,150467,0,0
BUMP,150176,1,1
BUS,150255,1,0
BUTTER,150291,0,0
BUTTERFLY,150185,1,0
BUTTON,150385,1,0
BYE BYE,150141,1,1
CAKE,150293,1,0
CALL,150178,0,0
CAR,150257,1,0
CAREFUL,150316,1,0
CARROTS,150295,1,0
CARRY,150180,1,0
CAT,150187,1,1
CATCH,150182,1,0
CEREAL,150297,1,0
CHAIR,150427,1,0
CHASE,150472,1,0
CHEEK,150345,1,0
CHEESE,150299,1,1
CHICKEN,150301,1,0
CHICKEN (ANIMAL),150189,1,0
CHILD,150122,0,0
CHIPS,150303,1,0
CHOO CHOO,150153,1,1
CHURCH,150469,0,0
CLEAN,150318,1,0
CLEAN (ACTION),150184,1,0
CLOCK,150086,1,0
CLOSE,150270,1,0
COAT,150387,1,0
COCKADOODLEDOO,150155,0,0
COFFEE,150305,1,0
COLD,150320,0,0
COMB (OBJECT),150087,0,0
COOKER,150429,1,0
COT,150431,1,0
COW,150191,1,0
CRY,150186,1,0
CUDDLE,150188,1,0
CUP,150088,1,1
CUT,150190,0,0
DADDY,150123,1,1
DANCE,150192,1,0
DARK,150322,0,0
DAY,150394,0,0
DEER,150193,0,0
DINNER,150142,1,0
DIRTY,150324,1,0
DISH,150089,1,0
DOCTOR,150124,0,0
DOG,150195,1,1
DOLL,150275,1,0
DON'T,150143,1,0
DONKEY,150197,0,0
DOOR,150433,1,0
DOWN,150436,1,0
DRAW,150194,1,0
DRAWER,150435,0,0
DRESS (OBJECT),150389,1,0
DRINK,150307,1,0
DRINK (ACTION),150196,1,0
DRIVE,150198,0,0
DROP,150200,1,0
DRY (DESCRIPTION),150326,0,0
DUCK,150199,1,1
DUMMY,150090,1,0
EAR,150347,1,1
EAT,150202,1,0
EGG,150309,1,0
ELEPHANT,150201,1,0
EMPTY,150328,0,0
EYE,150349,1,1
FACE,150351,1,0
FALL,150204,1,0
FAST,150330,1,0
FEED,150206,1,0
FIND,150208,1,0
FINE,150332,0,0
FINGER,150353,1,0
FINISH,150210,1,0
FIRE ENGINE,150259,0,0
FISH,150203,1,0
FISH (FOOD),150311,1,0
FLOWER,150471,1,0
FOOD,150313,1,0
FOOT,150355,1,0
FORK,150091,1,0
FRIDGE,150449,1,0
FRIEND,150125,1,0
FROG,150205,1,0
GARAGE,150437,0,0
GARDEN,150473,1,0
GENTLE,150334,1,0
GET,150212,1,0
GIRAFFE,150207,1,0
GIRL,150129,1,0
GIVE,150214,1,0
GLASS,150092,1,0
GLASSES,150391,1,0
GO,150216,1,1
GOOD,150336,1,0
GOODNIGHT,150148,1,1
GOOSE,150209,0,0
GRANDMA,150130,1,1
GRANDPA,150131,1,0
GREEN,150338,1,1
GRR,150157,1,1
HAIR,150361,1,0
HAMMER,150093,1,0
HAND,150363,1,0
HAPPY,150340,1,0
HARD,150342,0,0
HAT,150393,1,1
HAVE,150218,1,0
HEAD,150365,1,0
HEAR,150220,0,0
HELLO,150144,1,1
HELP,150222,1,0
HER,150410,0,0
HI,150145,1,1
HIGH CHAIR,150439,1,0
HIS,150412,0,0
HIT,150224,1,0
HOOVER,150094,1,0
HORSE,150211,1,0
HOT,150344,1,1
HOUSE,150475,1,0
