word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,137257,1,0
AGAIN,137468,1,0
ALL,137466,0,0
ALL GONE,137316,1,0
ANIMAL,137187,0,0
ANOTHER,137470,0,0
APPLE,137295,0,0
ARM,137353,1,0
ASLEEP,137318,0,0
AUNT,137130,0,0
AWAY,137444,0,0
BAA BAA,137163,1,0
BABY,137131,1,1
BABYSITTER,137147,0,0
BACK (PLACE),137446,0,0
BAD,137320,1,0
BALL,137277,1,0
BALLOON,137279,1,0
BANANA,137297,0,0
BASKET,137509,1,0
BATH,137151,1,0
BATH (FURNITURE),137431,1,0
BATHROOM,137433,1,0
BEACH,137477,1,0
BEAR,137189,0,0
BED,137435,1,0
BEDROOM,137437,1,0
BEE,137191,0,0
BELLY BUTTON,137355,0,0
BIB,137393,0,0
BICYCLE,137259,1,0
BIG,137322,0,0
BIRD,137193,1,0
BISCUIT,137299,1,0
BITE,137180,0,0
BLANKET,137510,1,0
BLOCK,137281,1,0
BLOW,137182,1,0
BLUE,137324,0,0
BOAT,137261,1,0
BOOK,137283,1,0
BOOTS,137395,1,0
BOTTLE,137511,0,0
BOWL,137512,1,1
BOX,137513,1,0
BOY,137132,0,0
BREAD,137301,1,0
BREAK,137184,0,0
BREAKFAST,137152,1,0
BRING,137186,1,0
BROKEN,137326,0,0
BROOM,137514,1,0
BROTHER,137133,0,0
BRUSH (OBJECT),137515,1,0
BUBBLES,137285,0,0
BUCKET,137479,1,0
BUMP,137188,0,0
BUS,137267,1,0
BUTTER,137303,0,0
BUTTERFLY,137197,0,0
BUTTON,137397,0,0
BYE BYE,137153,1,0
CAKE,137305,0,0
CALL,137190,1,0
CAR,137269,1,0
CAREFUL,137328,1,0
CARROTS,137307,0,0
CARRY,137192,1,0
CAT,137199,1,1
CATCH,137194,1,0
CEREAL,137309,1,0
CHAIR,137439,1,0
CHASE,137484,1,0
CHEEK,137357,0,0
CHEESE,137311,1,0
CHICKEN,137313,0,0
CHICKEN (ANIMAL),137201,0,0
CHILD,137134,0,0
CHIPS,137315,0,0
CHOO CHOO,137165,1,0
CHURCH,137481,0,0
CLEAN,137330,1,0
CLEAN (ACTION),137196,1,0
CLOCK,137516,0,0
CLOSE,137282,0,0
COAT,137399,0,0
COCKADOODLEDOO,137167,0,0
COFFEE,137317,0,0
COLD,137332,0,0
COMB (OBJECT),137517,0,0
COOKER,137441,0,0
COT,137443,1,0
COW,137203,1,0
CRY,137198,0,0
CUDDLE,137200,1,0
CUP,137518,1,0
CUT,137202,0,0
DADDY,137135,1,1
DANCE,137204,0,0
DARK,137334,0,0
DAY,137406,0,0
DEER,137205,0,0
DINNER,137154,1,0
DIRTY,137336,1,0
DISH,137519,0,0
DOCTOR,137136,0,0
DOG,137207,1,1
DOLL,137287,1,0
DON'T,137155,1,0
DONKEY,137209,0,0
DOOR,137445,1,1
DOWN,137448,1,0
DRAW,137206,0,0
DRAWER,137447,0,0
DRESS (OBJECT),137401,0,0
DRINK,137319,1,1
DRINK (ACTION),137208,1,0
DRIVE,137210,0,0
DROP,137212,1,0
DRY (DESCRIPTION),137338,0,0
DUCK,137211,1,0
DUMMY,137520,0,0
EAR,137359,1,0
EAT,137214,1,0
EGG,137321,0,0
ELEPHANT,137213,0,0
EMPTY,137340,0,0
EYE,137361,1,0
FACE,137363,1,0
FALL,137216,0,0
FAST,137342,0,0
FEED,137218,1,0
FIND,137220,0,0
FINE,137344,0,0
