word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,19533,1,0
AGAIN,19326,0,0
ALL,19324,0,0
ALL GONE,19592,1,0
ANIMAL,19463,1,0
ANOTHER,19328,0,0
APPLE,19571,1,0
ARM,19629,1,0
ASLEEP,19594,1,0
AUNT,19406,0,0
AWAY,19302,0,0
BAA BAA,19439,1,1
BABY,19407,1,0
BABYSITTER,19423,1,1
BACK (PLACE),19304,0,0
BAD,19596,0,0
BALL,19553,1,0
BALLOON,19555,1,0
BANANA,19573,1,0
BASKET,19367,1,0
BATH,19427,1,0
BATH (FURNITURE),19289,1,0
BATHROOM,19291,1,0
BEACH,19335,1,0
BEAR,19465,1,0
BED,19293,1,0
BEDROOM,19295,1,0
BEE,19467,1,0
BELLY BUTTON,19631,0,0
BIB,19251,1,0
BICYCLE,19535,1,0
BIG,19598,0,0
BIRD,19469,1,0
BISCUIT,19575,1,0
BITE,19456,1,0
BLANKET,19368,1,0
BLOCK,19557,1,0
BLOW,19458,1,0
BLUE,19600,0,0
BOAT,19537,1,0
BOOK,19559,1,0
BOOTS,19253,0,0
BOTTLE,19369,1,0
BOWL,19370,1,1
BOX,19371,1,0
BOY,19408,1,0
BREAD,19577,1,0
BREAK,19460,1,0
BREAKFAST,19428,1,0
BRING,19462,1,0
BROKEN,19602,1,0
BROOM,19372,1,0
BROTHER,19409,1,0
BRUSH (OBJECT),19373,1,0
BUBBLES,19561,1,0
BUCKET,19337,1,0
BUMP,19464,1,0
BUS,19543,1,0
BUTTER,19579,0,0
BUTTERFLY,19473,1,0
BUTTON,19255,0,0
BYE BYE,19429,1,0
CAKE,19581,1,0
CALL,19466,0,0
CAR,19545,1,0
CAREFUL,19604,0,0
CARROTS,19583,1,0
CARRY,19468,1,0
CAT,19475,1,0
CATCH,19470,0,0
CEREAL,19585,1,0
CHAIR,19297,1,0
CHASE,19342,0,0
CHEEK,19633,0,0
CHEESE,19587,1,0
CHICKEN,19589,1,0
CHICKEN (ANIMAL),19477,1,0
CHILD,19410,0,0
CHIPS,19591,1,0
CHOO CHOO,19441,1,1
CHURCH,19339,0,0
CLEAN,19606,0,0
CLEAN (ACTION),19472,1,0
CLOCK,19374,0,0
CLOSE,19558,1,0
COAT,19257,1,0
COCKADOODLEDOO,19443,0,0
COFFEE,19593,0,0
COLD,19608,1,0
COMB (OBJECT),19375,0,0
COOKER,19299,1,0
COT,19301,0,0
COW,19479,1,0
CRY,19474,0,0
CUDDLE,19476,1,0
CUP,19376,1,0
CUT,19478,0,0
DADDY,19411,1,1
DANCE,19480,1,0
DARK,19610,0,0
DAY,19264,0,0
DEER,19481,1,0
DINNER,19430,1,0
DIRTY,19612,1,0
DISH,19377,0,0
DOCTOR,19412,0,0
DOG,19483,1,0
DOLL,19563,0,0
DON'T,19431,1,0
DONKEY,19485,0,0
DOOR,19303,1,0
DOWN,19306,0,0
DRAW,19482,1,0
DRAWER,19305,0,0
DRESS (OBJECT),19259,0,0
DRINK,19595,1,0
DRINK (ACTION),19484,1,0
DRIVE,19486,0,0
DROP,19488,1,0
DRY (DESCRIPTION),19614,0,0
DUCK,19487,1,0
DUMMY,19378,0,0
EAR,19635,1,0
EAT,19490,1,0
EGG,19597,1,0
ELEPHANT,19489,1,0
EMPTY,19616,1,0
EYE,19637,1,0
FACE,19639,1,0
FALL,19492,0,0
FAST,19618,0,0
FEED,19494,0,0
FIND,19496,1,0
FINE,19620,0,0
FINGER,19641,1,0
FINISH,19498,0,0
FIRE ENGINE,19547,1,0
FISH,19491,1,0
FISH (FOOD),19599,1,0
FLOWER,19341,1,0
FOOD,19601,1,0
FOOT,19643,1,0
FORK,19379,1,0
FRIDGE,19319,1,0
FRIEND,19413,0,0
FROG,19493,1,0
GARAGE,19307,1,0
GARDEN,19343,1,0
GENTLE,19622,0,0
GET,19500,1,0
GIRAFFE,19495,1,0
GIRL,19417,1,0
GIVE,19502,1,0
GLASS,19380,0,0
GLASSES,19261,1,0
GO,19504,1,0
GOOD,19624,0,0
GOODNIGHT,19436,1,0
GOOSE,19497,0,0
GRANDMA,19418,1,0
GRANDPA,19419,1,0
GREEN,19626,0,0
GRR,19445,1,1
HAIR,19231,1,0
HAMMER,19381,0,0
HAND,19233,1,0
HAPPY,19628,0,0
HARD,19630,0,0
HAT,19263,1,0
HAVE,19506,0,0
HEAD,19235,1,0
HEAR,19508,1,0
HELLO,19432,1,0
HELP,19510,0,0
HER,19280,0,0
HI,19433,0,0
HIGH CHAIR,19309,0,0
HIS,19282,0,0
HIT,19512,1,0
HOOVER,19382,0,0
HORSE,19499,1,0
HOT,19632,1,0
HOUSE,19345,1,0
HOW,19252,0,0
HUG,19514,1,0
HUNGRY,19634,1,0
HURRY,19516,0,0
HURT,19636,0,0
I,19284,0,0
ICE CREAM,19603,1,0
IN,19308,0,0
INSIDE,19310,0,0
IT,19286,0,0
JACKET,19265,0,0
JAM,19605,1,0
JEANS,19267,0,0
JUG,19383,0,0
JUICE,19607,1,0
JUMP,19518,1,0
JUMPER,19269,1,0
KEY,19384,0,0
KICK,19520,0,0
KISS,19522,1,0
KITCHEN,19311,1,0
KITTEN,19501,0,0
KNEE,19237,1,0
KNOW,19524,0,0
LADY,19420,0,0
LAMB,19503,0,0
LAMP,19385,0,0
LATER,19266,0,0
LEG,19239,1,0
LIGHT (OBJECT),19386,1,0
LIKE,19526,0,0
LION,19505,1,0
LITTLE (DESCRIPTION),19638,0,0
LIVING ROOM,19313,0,0
LOOK,19528,1,0
LORRY,19539,1,0
LOVE,19530,0,0
LUNCH,19434,1,0
MAKE,19532,0,0
MAN,19421,1,0
ME,19288,0,0
MEAT,19609,0,0
MEDICINE,19387,0,0
MEOW,19447,1,1
MILK,19611,1,0
MINE,19290,0,0
MONEY,19388,0,0
MONKEY,19507,1,0
MOO,19449,1,1
MOON,19346,1,0
MORE,19330,0,0
MORNING,19268,0,0
MOTORCYCLE,19541,1,0
MOUSE,19509,1,0
MOUTH,19249,1,0
MUG,19389,0,0
MUMMY,19422,1,1
MY,19292,0,0
NAIL (BODY PART),19241,1,0
NAP,19435,1,0
NAPPY,19271,1,0
NASTY,19640,0,0
NAUGHTY,19642,1,0
NECKLACE,19273,0,0
NICE,19644,0,0
NIGHT,19270,0,0
NO,19437,1,0
NONE,19332,0,0
NOSE,19243,1,0
NOT,19334,0,0
NOW,19272,0,0
OFF,19312,0,0
OLD,19646,0,0
ON,19314,0,0
OPEN,19534,1,0
ORANGE (FOOD),19613,1,0
OTHER,19336,0,0
OUCH,19451,1,0
OUT,19316,0,0
OUTSIDE,19354,1,0
OWL,19511,1,0
PAPER,19390,1,0
PARK,19355,1,0
PARTY,19356,0,0
PASTA,19615,1,0
PATTYCAKE,19438,0,0
PEAS,19617,1,0
PEEKABOO,19440,1,0
PEN,19565,0,0
PENGUIN,19513,1,0
PENNY,19391,0,0
PEOPLE,19424,1,0
PERSON,19414,1,0
PHONE,19402,1,0
PICTURE,19392,1,0
PIG,19515,1,0
PILLOW,19393,1,0
PIZZA,19619,0,0
PLANT,19394,1,0
PLATE,19395,1,0
PLAY,19536,1,0
PLAY PEN,19315,0,0
PLEASE,19442,0,0
POLICE,19415,0,0
PONY,19517,1,0
POOL,19357,0,0
POTTY,19317,0,0
PRETTY,19230,0,0
PULL,19538,0,0
PUPPY,19519,0,0
PURSE,19396,0,0
PUSH,19540,0,0
PUSHCHAIR,19549,1,0
