word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,140989,1,1
AGAIN,141200,0,0
ALL,141198,0,0
ALL GONE,141048,1,1
ANIMAL,140919,0,0
ANOTHER,141202,1,0
APPLE,141027,1,1
ARM,141085,1,1
ASLEEP,141050,1,0
AUNT,141280,0,0
AWAY,141176,0,0
BAA BAA,140895,1,1
BABY,141281,1,1
BABYSITTER,140879,0,0
BACK (PLACE),141178,1,1
BAD,141052,1,0
BALL,141009,1,1
BALLOON,141011,1,1
BANANA,141029,1,1
BASKET,141241,1,1
BATH,140883,1,1
BATH (FURNITURE),141163,1,1
BATHROOM,141165,1,1
BEACH,141209,1,1
BEAR,140921,1,1
BED,141167,1,1
BEDROOM,141169,1,1
BEE,140923,1,1
BELLY BUTTON,141087,1,1
BIB,141125,1,1
BICYCLE,140991,1,1
BIG,141054,1,0
BIRD,140925,1,1
BISCUIT,141031,1,0
BITE,140912,1,1
BLANKET,141242,1,0
BLOCK,141013,1,1
BLOW,140914,1,0
BLUE,141056,1,1
BOAT,140993,1,1
BOOK,141015,1,1
BOOTS,141127,1,1
BOTTLE,141243,1,1
BOWL,141244,1,1
BOX,141245,1,1
BOY,141282,1,1
BREAD,141033,1,1
BREAK,140916,1,0
BREAKFAST,140884,1,0
BRING,140918,1,0
BROKEN,141058,1,0
BROOM,141246,1,1
BROTHER,141283,0,0
BRUSH (OBJECT),141247,1,1
BUBBLES,141017,1,1
BUCKET,141211,1,1
BUMP,140920,0,0
BUS,140999,1,1
BUTTER,141035,1,0
BUTTERFLY,140929,1,1
BUTTON,141129,1,1
BYE BYE,140885,1,0
CAKE,141037,1,1
CALL,140922,1,0
CAR,141001,1,1
CAREFUL,141060,1,0
CARROTS,141039,1,0
CARRY,140924,1,0
CAT,140931,1,1
CATCH,140926,1,0
CEREAL,141041,1,1
CHAIR,141171,1,1
CHASE,141216,0,0
CHEEK,141089,1,1
CHEESE,141043,1,1
CHICKEN,141045,1,1
CHICKEN (ANIMAL),140933,1,1
CHILD,141284,1,0
CHIPS,141047,1,1
CHOO CHOO,140897,0,0
CHURCH,141213,0,0
CLEAN,141062,1,1
CLEAN (ACTION),140928,1,1
CLOCK,141248,1,1
CLOSE,141014,1,1
COAT,141131,1,1
COCKADOODLEDOO,140899,0,0
COFFEE,141049,0,0
COLD,141064,1,0
COMB (OBJECT),141249,0,0
COOKER,141173,1,1
COT,141175,1,0
COW,140935,1,1
CRY,140930,1,0
CUDDLE,140932,1,0
CUP,141250,1,1
CUT,140934,0,0
DADDY,140867,1,1
DANCE,140936,1,1
DARK,141066,1,1
DAY,141138,0,0
DEER,140937,0,0
DINNER,140886,1,1
DIRTY,141068,1,1
DISH,141251,0,0
DOCTOR,140868,0,0
DOG,140939,1,1
DOLL,141019,1,1
DON'T,140887,1,0
DONKEY,140941,0,0
DOOR,141177,1,1
DOWN,141180,1,1
DRAW,140938,1,0
DRAWER,141179,1,0
DRESS (OBJECT),141133,0,0
DRINK,141051,1,0
DRINK (ACTION),140940,1,0
DRIVE,140942,1,0
DROP,140944,1,0
DRY (DESCRIPTION),141070,1,0
DUCK,140943,1,1
DUMMY,141252,0,0
EAR,141091,1,1
EAT,140946,1,0
EGG,141053,1,1
ELEPHANT,140945,1,0
EMPTY,141072,1,0
EYE,141093,1,1
FACE,141095,1,0
FALL,140948,1,0
FAST,141074,1,0
FEED,140950,0,0
FIND,140952,0,0
FINE,141076,0,0
FINGER,141097,1,1
FINISH,140954,0,0
FIRE ENGINE,141003,0,0
FISH,140947,1,1
FISH (FOOD),141055,1,1
FLOWER,141215,1,1
FOOD,141057,1,0
FOOT,141099,1,1
FORK,141253,1,1
FRIDGE,141193,1,0
FRIEND,140869,1,1
FROG,140949,1,1
GARAGE,141181,0,0
GARDEN,141217,0,0
GENTLE,141078,1,0
GET,140956,1,0
GIRAFFE,140951,1,1
GIRL,140873,1,1
GIVE,140958,1,0
GLASS,141254,1,1
GLASSES,141135,1,0
GO,140960,1,1
GOOD,141080,1,0
GOODNIGHT,140892,1,1
GOOSE,140953,1,1
GRANDMA,140874,1,1
GRANDPA,140875,0,0
GREEN,141082,1,1
GRR,140901,1,1
HAIR,141105,1,1
HAMMER,141255,0,0
HAND,141107,1,1
HAPPY,141084,0,0
HARD,141086,1,1
HAT,141137,1,1
HAVE,140962,1,1
HEAD,141109,1,1
HEAR,140964,0,0
HELLO,140888,1,1
HELP,140966,1,1
HER,141154,1,0
HI,140889,1,1
HIGH CHAIR,141183,1,1
HIS,141156,1,0
HIT,140968,1,0
HOOVER,141256,1,0
HORSE,140955,1,1
HOT,141088,1,1
HOUSE,141219,1,1
HOW,141126,0,0
HUG,140970,1,0
HUNGRY,141090,1,0
HURRY,140972,0,0
HURT,141092,0,0
I,141158,1,1
ICE CREAM,141059,1,0
IN,141182,1,1
INSIDE,141184,1,1
IT,141160,1,1
JACKET,141139,1,1
JAM,141061,1,1
JEANS,141141,1,0
JUG,141257,0,0
JUICE,141063,1,1
JUMP,140974,1,0
JUMPER,141143,1,1
KEY,141258,1,1
KICK,140976,1,1
KISS,140978,1,1
KITCHEN,141185,1,1
KITTEN,140957,0,0
KNEE,141111,1,1
KNOW,140980,0,0
LADY,140876,0,0
LAMB,140959,1,1
LAMP,141259,0,0
LATER,141140,0,0
LEG,141113,1,1
LIGHT (OBJECT),141260,1,1
LIKE,140982,1,0
LION,140961,1,1
LITTLE (DESCRIPTION),141094,0,0
LIVING ROOM,141187,1,0
LOOK,140984,1,0
LORRY,140995,0,0
LOVE,140986,0,0
LUNCH,140890,1,0
MAKE,140988,0,0
MAN,140877,1,1
ME,141162,1,0
MEAT,141065,1,1
MEDICINE,141261,0,0
MEOW,140903,1,1
MILK,141067,1,1
MINE,141164,1,0
MONEY,141262,0,0
MONKEY,140963,1,1
MOO,140905,1,1
MOON,141220,1,1
MORE,141204,1,1
MORNING,141142,0,0
MOTORCYCLE,140997,0,0
MOUSE,140965,1,1
MOUTH,141123,1,1
MUG,141263,0,0
MUMMY,140878,1,1
MY,141166,1,1
NAIL (BODY PART),141115,0,0
NAP,140891,1,1
NAPPY,141145,0,0
NASTY,141096,0,0
NAUGHTY,141098,1,0
NECKLACE,141147,1,1
NICE,141100,1,0
NIGHT,141144,1,1
NO,140893,1,1
NONE,141206,0,0
NOSE,141117,1,1
NOT,141208,1,0
NOW,141146,0,0
OFF,141186,1,1
OLD,141102,0,0
ON,141188,1,1
OPEN,140990,1,1
ORANGE (FOOD),141069,1,1
OTHER,141210,0,0
OUCH,140907,1,1
OUT,141190,1,1
OUTSIDE,141228,1,1
OWL,140967,1,1
PAPER,141264,1,1
PARK,141229,1,1
PARTY,141230,0,0
PASTA,141071,1,1
PATTYCAKE,140894,0,0
PEAS,141073,1,1
PEEKABOO,140896,1,0
PEN,141021,0,0
PENGUIN,140969,1,1
PENNY,141265,0,0
PEOPLE,140880,1,1
PERSON,140870,0,0
PHONE,141276,1,1
PICTURE,141266,1,0
PIG,140971,1,1
PILLOW,141267,0,0
PIZZA,141075,0,0
PLANT,141268,1,0
PLATE,141269,1,1
PLAY,140992,1,1
PLAY PEN,141189,0,0
PLEASE,140898,1,1
POLICE,140871,0,0
PONY,140973,0,0
POOL,141231,1,1
POTTY,141191,1,1
PRETTY,141104,0,0
PULL,140994,0,0
PUPPY,140975,1,1
PURSE,141270,1,0
PUSH,140996,1,0
PUSHCHAIR,141005,1,0
PUT,140998,1,0
PYJAMAS,141149,1,1
QUACK,140909,1,1
RABBIT,140927,1,1
RADIO,141271,0,0
RAIN,141232,1,1
READ,141000,1,1
RED,141106,1,1
RIDE,141002,1,1
ROCKING CHAIR,141195,0,0
RUBBISH,141272,1,0
RUN,141004,1,0
SAD,141108,0,0
SAME,141212,0,0
SAY,141006,1,1
SCARED,141110,0,0
SCHOOL,141233,0,0
SCISSORS,141273,0,0
SCRATCH,141008,0,0
SEE,141010,1,1
SHEEP,140977,1,1
SHH,140900,1,1
SHIRT,141151,1,1
SHOES,141153,1,1
SHOP,141234,1,0
SHORTS,141155,1,1
SHOW,141012,1,0
SICK,141112,0,0
SING,141016,1,0
SINK,141199,1,1
SISTER,140872,0,0
SKY,141221,1,1
SLEEP,141018,1,0
SLEEPY,141114,0,0
SLIDE (OBJECT),141222,1,1
SMELL,141218,1,0
SMILE,141020,1,0
SNOW,141223,1,1
SOAP,141274,1,1
SOCK,141157,1,1
SOFA,141197,0,0
SOFT,141116,1,1
SOME,141214,1,0
SPADE,141224,0,0
SPIDER,140979,1,1
SPLASH,141022,1,1
SPOON,141275,1,1
SQUIRREL,140981,1,1
STAIRS,141201,1,1
STAR,141225,1,1
STONE,141226,1,1
STOP,141024,1,0
SUN,141227,1,1
SWEETS,141077,0,0
SWIM,141026,1,0
SWING (ACTION),141028,1,1
SWING (OBJECT),141235,1,1
TABLE,141203,1,1
TAKE,141030,1,0
TEA,140902,1,1
TEA (DRINK),141079,1,1
TEACHER,140881,0,0
TEDDY,141023,0,0
TELL,141032,0,0
THANK YOU,140904,1,1
THAT,141168,1,1
THERE,141192,1,0
THIRSTY,141118,1,0
THIS,141170,1,0
THROW,141034,1,1
TICKLE,141036,0,0
TIGER,140983,1,0
TIRED,141120,0,0
TOAST,141081,1,1
TODAY,141148,1,0
TOE,141119,1,1
TOMORROW,141150,0,0
TONGUE,141101,1,1
TONIGHT,141152,0,0
TOOTH,141103,1,1
TOOTHBRUSH,141277,1,1
TOWEL,141278,1,0
TOY (OBJECT),141025,1,1
TRAIN,141007,1,1
TREE,141236,1,1
TROUSERS,141159,1,0
TUMMY,141121,1,1
TURKEY,140985,0,0
TURTLE,140987,1,1
TV,141205,1,0
UHOH,140911,1,1
UNCLE,140882,0,0
UNDER,141194,1,0
UP,141196,1,1
VROOM,140913,1,1
WAIT,140906,1,1
WALK,141038,1,1
WALL,141237,1,1
WANT TO,140908,1,1
WASH,141040,1,1
