word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,91035,1,0
AGAIN,90828,1,1
ALL,90826,0,0
ALL GONE,91094,1,0
ANIMAL,90965,1,0
ANOTHER,90830,0,0
APPLE,91073,1,1
ARM,90713,1,0
ASLEEP,91096,1,0
AUNT,90908,0,0
AWAY,90804,0,0
BAA BAA,90941,1,1
BABY,90909,1,1
BABYSITTER,90925,1,1
BACK (PLACE),90806,0,0
BAD,91098,0,0
BALL,91055,1,1
BALLOON,91057,1,0
BANANA,91075,1,1
BASKET,90869,1,0
BATH,90929,1,0
BATH (FURNITURE),90791,1,0
BATHROOM,90793,1,0
BEACH,90837,0,0
BEAR,90967,1,1
BED,90795,1,0
BEDROOM,90797,0,0
BEE,90969,0,0
BELLY BUTTON,90715,0,0
BIB,90753,0,0
BICYCLE,91037,1,0
BIG,91100,1,0
BIRD,90971,1,1
BISCUIT,91077,1,0
BITE,90958,1,0
BLANKET,90870,1,1
BLOCK,91059,0,0
BLOW,90960,1,0
BLUE,91102,1,0
BOAT,91039,1,0
BOOK,91061,1,1
BOOTS,90755,0,0
BOTTLE,90871,1,0
BOWL,90872,1,0
BOX,90873,0,0
BOY,90910,1,0
BREAD,91079,0,0
BREAK,90962,0,0
BREAKFAST,90930,1,0
BRING,90964,0,0
BROKEN,91104,1,0
BROOM,90874,0,0
BROTHER,90911,0,0
BRUSH (OBJECT),90875,1,0
BUBBLES,91063,1,0
BUCKET,90839,0,0
BUMP,90966,1,0
BUS,91045,1,0
BUTTER,91081,0,0
BUTTERFLY,90975,1,0
BUTTON,90757,1,0
BYE BYE,90931,1,1
CAKE,91083,0,0
CALL,90968,0,0
CAR,91047,1,1
CAREFUL,91106,1,0
CARROTS,91085,1,0
CARRY,90970,0,0
CAT,90977,1,1
CATCH,90972,1,1
CEREAL,91087,1,0
CHAIR,90799,1,0
CHASE,90844,0,0
CHEEK,90717,1,0
CHEESE,91089,1,1
CHICKEN,91091,0,0
CHICKEN (ANIMAL),90979,1,0
CHILD,90912,0,0
CHIPS,91093,1,1
CHOO CHOO,90943,1,1
CHURCH,90841,0,0
CLEAN,91108,1,1
CLEAN (ACTION),90974,1,0
