word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,111449,0,0
AGAIN,111242,1,0
ALL,111240,0,0
ALL GONE,111508,1,0
ANIMAL,111379,0,0
ANOTHER,111244,0,0
APPLE,111487,0,0
ARM,111545,0,0
ASLEEP,111510,1,0
AUNT,111322,0,0
AWAY,111218,0,0
BAA BAA,111355,0,0
BABY,111323,1,0
BABYSITTER,111339,1,0
BACK (PLACE),111220,0,0
BAD,111512,0,0
BALL,111469,0,0
BALLOON,111471,1,0
BANANA,111489,1,0
BASKET,111283,1,0
BATH,111343,0,0
BATH (FURNITURE),111205,1,0
BATHROOM,111207,0,0
BEACH,111251,0,0
BEAR,111381,0,0
BED,111209,1,0
BEDROOM,111211,1,0
BEE,111383,0,0
BELLY BUTTON,111547,0,0
BIB,111585,0,0
BICYCLE,111451,0,0
BIG,111514,0,0
BIRD,111385,1,0
BISCUIT,111491,0,0
BITE,111372,0,0
BLANKET,111284,1,0
BLOCK,111473,0,0
BLOW,111374,0,0
BLUE,111516,0,0
BOAT,111453,1,0
BOOK,111475,1,0
BOOTS,111587,0,0
BOTTLE,111285,1,0
BOWL,111286,0,0
BOX,111287,0,0
BOY,111324,1,0
BREAD,111493,0,0
BREAK,111376,0,0
BREAKFAST,111344,1,0
BRING,111378,0,0
BROKEN,111518,0,0
BROOM,111288,0,0
BROTHER,111325,0,0
BRUSH (OBJECT),111289,1,0
BUBBLES,111477,1,0
BUCKET,111253,0,0
BUMP,111380,1,0
BUS,111459,1,0
BUTTER,111495,0,0
BUTTERFLY,111389,0,0
BUTTON,111589,0,0
BYE BYE,111345,1,0
CAKE,111497,0,0
CALL,111382,0,0
CAR,111461,1,0
CAREFUL,111520,1,0
CARROTS,111499,0,0
CARRY,111384,0,0
CAT,111391,1,0
CATCH,111386,0,0
CEREAL,111501,0,0
CHAIR,111213,0,0
CHASE,111258,0,0
CHEEK,111549,0,0
CHEESE,111503,1,0
CHICKEN,111505,0,0
CHICKEN (ANIMAL),111393,0,0
CHILD,111326,0,0
CHIPS,111507,0,0
CHOO CHOO,111357,0,0
CHURCH,111255,0,0
CLEAN,111522,0,0
CLEAN (ACTION),111388,0,0
CLOCK,111290,1,0
CLOSE,111474,1,0
COAT,111591,1,0
COCKADOODLEDOO,111359,0,0
COFFEE,111509,0,0
COLD,111524,1,0
COMB (OBJECT),111291,0,0
COOKER,111215,1,0
COT,111217,1,0
COW,111395,1,0
CRY,111390,0,0
CUDDLE,111392,1,0
CUP,111292,0,0
CUT,111394,0,0
DADDY,111327,1,0
DANCE,111396,1,0
DARK,111526,0,0
DAY,111598,0,0
DEER,111397,0,0
DINNER,111346,1,0
DIRTY,111528,0,0
DISH,111293,0,0
DOCTOR,111328,0,0
DOG,111399,1,0
DOLL,111479,0,0
DON'T,111347,0,0
DONKEY,111401,0,0
DOOR,111219,1,0
DOWN,111222,0,0
DRAW,111398,0,0
DRAWER,111221,0,0
DRESS (OBJECT),111593,0,0
DRINK,111511,1,0
DRINK (ACTION),111400,1,0
DRIVE,111402,1,0
DROP,111404,1,0
DRY (DESCRIPTION),111530,0,0
DUCK,111403,1,0
DUMMY,111294,1,0
EAR,111551,1,0
EAT,111406,0,0
EGG,111513,0,0
ELEPHANT,111405,1,0
EMPTY,111532,0,0
EYE,111553,1,0
FACE,111555,1,0
FALL,111408,1,0
FAST,111534,0,0
FEED,111410,0,0
FIND,111412,1,0
FINE,111536,0,0
FINGER,111557,0,0
FINISH,111414,0,0
FIRE ENGINE,111463,1,0
FISH,111407,0,0
FISH (FOOD),111515,0,0
FLOWER,111257,1,0
FOOD,111517,0,0
FOOT,111559,1,0
FORK,111295,0,0
FRIDGE,111235,0,0
FRIEND,111329,0,0
FROG,111409,0,0
GARAGE,111223,0,0
GARDEN,111259,0,0
GENTLE,111538,1,0
GET,111416,1,0
GIRAFFE,111411,1,0
GIRL,111333,0,0
GIVE,111418,1,0
GLASS,111296,0,0
GLASSES,111595,0,0
GO,111420,0,0
GOOD,111540,1,0
GOODNIGHT,111352,0,0
GOOSE,111413,0,0
GRANDMA,111334,1,0
GRANDPA,111335,1,0
GREEN,111542,0,0
GRR,111361,0,0
HAIR,111565,1,0
HAMMER,111297,0,0
HAND,111567,1,0
HAPPY,111544,0,0
HARD,111546,0,0
HAT,111597,1,0
HAVE,111422,1,0
HEAD,111569,1,0
HEAR,111424,1,0
HELLO,111348,1,0
HELP,111426,0,0
HER,111196,0,0
HI,111349,0,0
HIGH CHAIR,111225,1,0
HIS,111198,0,0
HIT,111428,0,0
HOOVER,111298,1,0
HORSE,111415,1,0
HOT,111548,1,0
HOUSE,111261,0,0
HOW,111586,0,0
