word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,22271,0,0
AGAIN,22482,0,0
ALL,22480,0,0
ALL GONE,22330,1,0
ANIMAL,22201,0,0
ANOTHER,22484,0,0
APPLE,22309,1,0
ARM,22367,0,0
ASLEEP,22332,0,0
AUNT,22562,0,0
AWAY,22458,0,0
BAA BAA,22177,0,0
BABY,22563,1,0
BABYSITTER,22161,1,0
BACK (PLACE),22460,0,0
BAD,22334,0,0
BALL,22291,1,0
BALLOON,22293,1,0
BANANA,22311,1,0
BASKET,22523,1,0
BATH,22165,1,0
BATH (FURNITURE),22445,0,0
BATHROOM,22447,0,0
BEACH,22491,0,0
BEAR,22203,0,0
BED,22449,1,0
BEDROOM,22451,1,0
BEE,22205,0,0
BELLY BUTTON,22369,1,0
BIB,22407,0,0
BICYCLE,22273,1,0
BIG,22336,0,0
BIRD,22207,0,0
BISCUIT,22313,1,0
BITE,22194,0,0
BLANKET,22524,0,0
BLOCK,22295,0,0
BLOW,22196,0,0
BLUE,22338,0,0
BOAT,22275,0,0
BOOK,22297,1,0
BOOTS,22409,0,0
BOTTLE,22525,1,0
BOWL,22526,0,0
BOX,22527,0,0
BOY,22564,0,0
BREAD,22315,1,0
BREAK,22198,0,0
BREAKFAST,22166,1,0
BRING,22200,1,0
BROKEN,22340,0,0
BROOM,22528,0,0
BROTHER,22565,1,0
BRUSH (OBJECT),22529,0,0
BUBBLES,22299,1,0
BUCKET,22493,1,0
BUMP,22202,0,0
BUS,22281,0,0
BUTTER,22317,0,0
BUTTERFLY,22211,0,0
BUTTON,22411,1,0
BYE BYE,22167,1,0
CAKE,22319,0,0
CALL,22204,0,0
CAR,22283,1,0
CAREFUL,22342,0,0
CARROTS,22321,0,0
CARRY,22206,0,0
CAT,22213,1,0
CATCH,22208,1,0
CEREAL,22323,1,0
CHAIR,22453,1,0
CHASE,22498,0,0
CHEEK,22371,0,0
CHEESE,22325,1,0
CHICKEN,22327,0,0
CHICKEN (ANIMAL),22215,0,0
CHILD,22566,0,0
CHIPS,22329,0,0
CHOO CHOO,22179,0,0
CHURCH,22495,0,0
CLEAN,22344,0,0
CLEAN (ACTION),22210,0,0
CLOCK,22530,0,0
CLOSE,22296,0,0
COAT,22413,1,0
COCKADOODLEDOO,22181,0,0
COFFEE,22331,0,0
COLD,22346,0,0
COMB (OBJECT),22531,0,0
COOKER,22455,0,0
COT,22457,1,0
COW,22217,1,0
CRY,22212,0,0
CUDDLE,22214,1,0
CUP,22532,0,0
CUT,22216,0,0
DADDY,22567,1,0
DANCE,22218,1,0
DARK,22348,0,0
DAY,22420,0,0
DEER,22219,0,0
DINNER,22168,0,0
DIRTY,22350,1,0
DISH,22533,0,0
DOCTOR,22568,0,0
DOG,22221,1,0
DOLL,22301,0,0
DON'T,22169,0,0
DONKEY,22223,0,0
DOOR,22459,1,0
DOWN,22462,1,0
DRAW,22220,0,0
DRAWER,22461,0,0
DRESS (OBJECT),22415,0,0
DRINK,22333,1,0
DRINK (ACTION),22222,0,0
DRIVE,22224,0,0
DROP,22226,0,0
DRY (DESCRIPTION),22352,0,0
DUCK,22225,0,0
DUMMY,22534,1,0
EAR,22373,0,0
EAT,22228,1,0
EGG,22335,0,0
ELEPHANT,22227,0,0
EMPTY,22354,0,0
EYE,22375,0,0
FACE,22377,0,0
FALL,22230,0,0
FAST,22356,0,0
FEED,22232,0,0
FIND,22234,1,0
FINE,22358,0,0
FINGER,22379,0,0
