word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,102597,0,0
AGAIN,102808,0,0
ALL,102806,0,0
ALL GONE,102656,1,0
ANIMAL,102527,1,0
ANOTHER,102810,0,0
APPLE,102635,1,0
ARM,102693,0,0
ASLEEP,102658,0,0
AUNT,102470,0,0
AWAY,102784,0,0
BAA BAA,102503,1,1
BABY,102471,0,0
BABYSITTER,102487,1,0
BACK (PLACE),102786,1,0
BAD,102660,0,0
BALL,102617,1,1
BALLOON,102619,1,0
BANANA,102637,1,0
BASKET,102431,0,0
BATH,102491,1,0
BATH (FURNITURE),102771,1,0
BATHROOM,102773,0,0
BEACH,102817,0,0
BEAR,102529,0,0
BED,102775,1,1
BEDROOM,102777,0,0
BEE,102531,0,0
BELLY BUTTON,102695,0,0
BIB,102733,0,0
BICYCLE,102599,0,0
BIG,102662,0,0
BIRD,102533,1,0
BISCUIT,102639,1,0
BITE,102520,0,0
BLANKET,102432,1,0
BLOCK,102621,0,0
BLOW,102522,0,0
BLUE,102664,0,0
BOAT,102601,0,0
BOOK,102623,1,1
BOOTS,102735,0,0
BOTTLE,102433,0,0
BOWL,102434,0,0
BOX,102435,0,0
BOY,102472,0,0
BREAD,102641,0,0
BREAK,102524,0,0
BREAKFAST,102492,0,0
BRING,102526,0,0
BROKEN,102666,0,0
BROOM,102436,0,0
BROTHER,102473,1,1
BRUSH (OBJECT),102437,0,0
BUBBLES,102625,1,1
BUCKET,102819,0,0
BUMP,102528,0,0
BUS,102607,1,0
BUTTER,102643,0,0
BUTTERFLY,102537,0,0
BUTTON,102737,0,0
BYE BYE,102493,1,1
CAKE,102645,0,0
CALL,102530,0,0
CAR,102609,1,0
CAREFUL,102668,1,0
CARROTS,102647,0,0
CARRY,102532,0,0
CAT,102539,0,0
CATCH,102534,0,0
CEREAL,102649,0,0
CHAIR,102779,0,0
CHASE,102824,0,0
CHEEK,102697,0,0
CHEESE,102651,0,0
CHICKEN,102653,0,0
CHICKEN (ANIMAL),102541,0,0
CHILD,102474,0,0
CHIPS,102655,0,0
CHOO CHOO,102505,1,1
CHURCH,102821,0,0
CLEAN,102670,0,0
CLEAN (ACTION),102536,0,0
CLOCK,102438,0,0
CLOSE,102622,1,0
COAT,102739,0,0
COCKADOODLEDOO,102507,0,0
COFFEE,102657,0,0
COLD,102672,0,0
COMB (OBJECT),102439,0,0
COOKER,102781,0,0
COT,102783,0,0
COW,102543,1,0
CRY,102538,0,0
CUDDLE,102540,1,0
CUP,102440,0,0
CUT,102542,0,0
DADDY,102475,1,1
DANCE,102544,0,0
DARK,102674,0,0
DAY,102746,0,0
DEER,102545,0,0
DINNER,102494,0,0
DIRTY,102676,0,0
DISH,102441,0,0
DOCTOR,102476,0,0
DOG,102547,1,1
DOLL,102627,0,0
DON'T,102495,1,0
DONKEY,102549,0,0
DOOR,102785,1,0
DOWN,102788,1,0
DRAW,102546,0,0
DRAWER,102787,0,0
DRESS (OBJECT),102741,0,0
DRINK,102659,1,0
DRINK (ACTION),102548,1,0
DRIVE,102550,0,0
DROP,102552,0,0
DRY (DESCRIPTION),102678,0,0
DUCK,102551,1,1
DUMMY,102442,0,0
EAR,102699,0,0
EAT,102554,1,0
EGG,102661,0,0
ELEPHANT,102553,0,0
EMPTY,102680,0,0
EYE,102701,0,0
FACE,102703,0,0
FALL,102556,0,0
FAST,102682,0,0
FEED,102558,0,0
FIND,102560,0,0
FINE,102684,0,0
FINGER,102705,0,0
FINISH,102562,1,0
FIRE ENGINE,102611,0,0
FISH,102555,1,0
FISH (FOOD),102663,1,0
FLOWER,102823,0,0
FOOD,102665,0,0
FOOT,102707,0,0
FORK,102443,0,0
FRIDGE,102801,0,0
FRIEND,102477,0,0
FROG,102557,1,0
GARAGE,102789,0,0
GARDEN,102825,0,0
GENTLE,102686,0,0
GET,102564,0,0
GIRAFFE,102559,0,0
GIRL,102481,0,0
GIVE,102566,0,0
GLASS,102444,0,0
GLASSES,102743,1,0
GO,102568,0,0
GOOD,102688,0,0
GOODNIGHT,102500,1,1
GOOSE,102561,0,0
GRANDMA,102482,1,0
GRANDPA,102483,1,1
GREEN,102690,0,0
GRR,102509,0,0
HAIR,102713,0,0
HAMMER,102445,0,0
HAND,102715,0,0
HAPPY,102692,0,0
HARD,102694,0,0
HAT,102745,0,0
HAVE,102570,0,0
HEAD,102717,0,0
HEAR,102572,0,0
HELLO,102496,1,0
HELP,102574,0,0
HER,102762,0,0
HI,102497,1,0
HIGH CHAIR,102791,0,0
HIS,102764,0,0
HIT,102576,0,0
HOOVER,102446,0,0
HORSE,102563,1,0
HOT,102696,1,1
HOUSE,102827,0,0
HOW,102734,0,0
HUG,102578,0,0
HUNGRY,102698,0,0
HURRY,102580,0,0
HURT,102700,0,0
I,102766,0,0
ICE CREAM,102667,1,0
IN,102790,0,0
INSIDE,102792,0,0
IT,102768,0,0
JACKET,102747,0,0
JAM,102669,0,0
JEANS,102749,0,0
JUG,102447,0,0
JUICE,102671,0,0
JUMP,102582,0,0
JUMPER,102751,0,0
KEY,102448,0,0
KICK,102584,0,0
KISS,102586,1,0
KITCHEN,102793,0,0
KITTEN,102565,0,0
KNEE,102719,0,0
KNOW,102588,0,0
LADY,102484,0,0
LAMB,102567,0,0
LAMP,102449,0,0
LATER,102748,0,0
LEG,102721,0,0
LIGHT (OBJECT),102450,0,0
LIKE,102590,0,0
LION,102569,0,0
LITTLE (DESCRIPTION),102702,0,0
LIVING ROOM,102795,1,0
LOOK,102592,1,0
LORRY,102603,0,0
LOVE,102594,0,0
LUNCH,102498,1,0
MAKE,102596,0,0
MAN,102485,0,0
ME,102770,0,0
MEAT,102673,0,0
MEDICINE,102451,0,0
MEOW,102511,0,0
MILK,102675,1,0
MINE,102772,0,0
MONEY,102452,0,0
MONKEY,102571,0,0
MOO,102513,1,1
MOON,102828,0,0
MORE,102812,0,0
MORNING,102750,0,0
MOTORCYCLE,102605,0,0
MOUSE,102573,0,0
MOUTH,102731,0,0
MUG,102453,0,0
MUMMY,102486,1,1
MY,102774,0,0
NAIL (BODY PART),102723,0,0
NAP,102499,1,0
NAPPY,102753,1,0
NASTY,102704,0,0
NAUGHTY,102706,0,0
NECKLACE,102755,0,0
NICE,102708,0,0
NIGHT,102752,0,0
NO,102501,1,0
NONE,102814,0,0
NOSE,102725,0,0
NOT,102816,0,0
NOW,102754,0,0
OFF,102794,0,0
OLD,102710,0,0
ON,102796,0,0
OPEN,102598,0,0
ORANGE (FOOD),102677,0,0
OTHER,102818,0,0
OUCH,102515,0,0
OUT,102798,0,0
OUTSIDE,102418,0,0
OWL,102575,0,0
PAPER,102454,0,0
PARK,102419,0,0
PARTY,102420,0,0
PASTA,102679,0,0
PATTYCAKE,102502,0,0
PEAS,102681,0,0
PEEKABOO,102504,1,1
PEN,102629,0,0
PENGUIN,102577,0,0
PENNY,102455,0,0
PEOPLE,102488,0,0
PERSON,102478,0,0
PHONE,102466,1,0
