word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,56165,1,1
AGAIN,56376,1,1
ALL,56374,1,1
ALL GONE,56224,1,1
ANIMAL,56095,1,1
ANOTHER,56378,1,1
APPLE,56203,1,1
ARM,56261,1,1
ASLEEP,56226,1,1
AUNT,56038,1,1
AWAY,56352,1,1
BAA BAA,56071,1,1
BABY,56039,1,1
BABYSITTER,56055,1,1
BACK (PLACE),56354,1,1
BAD,56228,1,0
BALL,56185,1,1
BALLOON,56187,1,1
BANANA,56205,1,1
BASKET,56417,1,1
BATH,56059,1,1
BATH (FURNITURE),56339,1,1
BATHROOM,56341,1,1
BEACH,56385,1,1
BEAR,56097,1,1
BED,56343,1,1
BEDROOM,56345,1,1
BEE,56099,1,1
BELLY BUTTON,56263,1,1
BIB,56301,1,1
BICYCLE,56167,1,1
BIG,56230,1,1
BIRD,56101,1,1
BISCUIT,56207,1,1
BITE,56088,1,1
BLANKET,56418,1,1
BLOCK,56189,1,1
BLOW,56090,1,1
BLUE,56232,1,1
BOAT,56169,1,1
BOOK,56191,1,1
BOOTS,56303,1,1
BOTTLE,56419,1,1
BOWL,56420,1,1
BOX,56421,1,1
BOY,56040,1,1
BREAD,56209,1,1
BREAK,56092,1,1
BREAKFAST,56060,1,1
BRING,56094,1,1
BROKEN,56234,1,0
BROOM,56422,1,1
BROTHER,56041,1,1
BRUSH (OBJECT),56423,1,1
BUBBLES,56193,1,1
BUCKET,56387,1,1
BUMP,56096,1,1
BUS,56175,1,1
BUTTER,56211,1,1
BUTTERFLY,56105,1,1
BUTTON,56305,1,1
BYE BYE,56061,1,1
CAKE,56213,1,1
CALL,56098,1,1
CAR,56177,1,1
CAREFUL,56236,1,1
CARROTS,56215,1,1
CARRY,56100,1,1
CAT,56107,1,1
CATCH,56102,1,1
CEREAL,56217,1,1
CHAIR,56347,1,1
CHASE,56392,1,1
CHEEK,56265,1,1
CHEESE,56219,1,1
CHICKEN,56221,1,1
CHICKEN (ANIMAL),56109,1,1
CHILD,56042,1,1
CHIPS,56223,1,1
CHOO CHOO,56073,1,1
CHURCH,56389,1,0
CLEAN,56238,1,1
CLEAN (ACTION),56104,1,1
CLOCK,56424,1,1
CLOSE,56190,1,1
COAT,56307,1,1
COCKADOODLEDOO,56075,1,1
COFFEE,56225,1,1
COLD,56240,1,1
COMB (OBJECT),56425,1,1
COOKER,56349,1,1
COT,56351,1,1
COW,56111,1,1
CRY,56106,1,1
CUDDLE,56108,1,1
CUP,56426,1,1
CUT,56110,1,1
DADDY,56043,1,1
DANCE,56112,1,1
DARK,56242,1,1
DAY,56314,1,1
DEER,56113,1,1
DINNER,56062,1,1
DIRTY,56244,1,1
DISH,56427,1,1
DOCTOR,56044,1,1
DOG,56115,1,1
DOLL,56195,1,1
DON'T,56063,1,1
DONKEY,56117,1,1
DOOR,56353,1,1
DOWN,56356,1,1
DRAW,56114,1,1
DRAWER,56355,1,1
DRESS (OBJECT),56309,1,1
DRINK,56227,1,1
DRINK (ACTION),56116,1,1
DRIVE,56118,1,1
DROP,56120,1,1
DRY (DESCRIPTION),56246,1,1
DUCK,56119,1,1
DUMMY,56428,1,0
EAR,56267,1,1
EAT,56122,1,1
EGG,56229,1,1
ELEPHANT,56121,1,1
EMPTY,56248,1,1
EYE,56269,1,1
FACE,56271,1,1
FALL,56124,1,1
FAST,56250,1,1
FEED,56126,1,1
FIND,56128,1,1
FINE,56252,1,1
FINGER,56273,1,1
FINISH,56130,1,1
FIRE ENGINE,56179,1,1
FISH,56123,1,1
FISH (FOOD),56231,1,1
FLOWER,56391,1,1
FOOD,56233,1,1
FOOT,56275,1,1
FORK,56429,1,1
FRIDGE,56369,1,1
FRIEND,56045,1,1
FROG,56125,1,1
GARAGE,56357,1,1
GARDEN,56393,1,1
GENTLE,56254,1,1
GET,56132,1,1
GIRAFFE,56127,1,1
GIRL,56049,1,1
GIVE,56134,1,1
GLASS,56430,1,1
GLASSES,56311,1,1
GO,56136,1,1
GOOD,56256,1,1
GOODNIGHT,56068,1,1
GOOSE,56129,1,1
GRANDMA,56050,1,1
GRANDPA,56051,1,1
GREEN,56258,1,1
GRR,56077,1,1
HAIR,56281,1,1
HAMMER,56013,1,1
HAND,56283,1,1
HAPPY,56260,1,1
HARD,56262,1,1
HAT,56313,1,1
HAVE,56138,1,1
HEAD,56285,1,1
HEAR,56140,1,1
HELLO,56064,1,1
HELP,56142,1,1
HER,56330,1,1
HI,56065,1,1
HIGH CHAIR,56359,1,1
HIS,56332,1,1
HIT,56144,1,1
HOOVER,56014,1,1
HORSE,56131,1,1
HOT,56264,1,1
HOUSE,56395,1,1
HOW,56302,1,1
HUG,56146,1,1
HUNGRY,56266,1,1
HURRY,56148,1,1
HURT,56268,1,1
I,56334,1,1
ICE CREAM,56235,1,1
IN,56358,1,1
INSIDE,56360,1,1
IT,56336,1,1
JACKET,56315,1,1
JAM,56237,1,1
JEANS,56317,1,1
JUG,56015,1,1
JUICE,56239,1,1
JUMP,56150,1,1
JUMPER,56319,1,1
KEY,56016,1,1
KICK,56152,1,1
KISS,56154,1,1
KITCHEN,56361,1,1
KITTEN,56133,1,1
KNEE,56287,1,1
KNOW,56156,1,1
LADY,56052,1,1
LAMB,56135,1,1
LAMP,56017,1,1
LATER,56316,1,1
LEG,56289,1,1
LIGHT (OBJECT),56018,1,1
LIKE,56158,1,1
LION,56137,1,1
LITTLE (DESCRIPTION),56270,1,0
LIVING ROOM,56363,1,1
LOOK,56160,1,1
LORRY,56171,1,1
LOVE,56162,1,1
LUNCH,56066,1,1
MAKE,56164,1,1
MAN,56053,1,1
ME,56338,1,1
MEAT,56241,1,1
MEDICINE,56019,1,1
MEOW,56079,1,1
MILK,56243,1,1
MINE,56340,1,1
MONEY,56020,1,1
MONKEY,56139,1,1
MOO,56081,1,1
MOON,56396,1,1
MORE,56380,1,1
MORNING,56318,1,1
MOTORCYCLE,56173,1,1
MOUSE,56141,1,1
MOUTH,56299,1,1
MUG,56021,1,1
MUMMY,56054,1,1
MY,56342,1,1
NAIL (BODY PART),56291,1,1
NAP,56067,1,1
NAPPY,56321,1,1
NASTY,56272,1,0
NAUGHTY,56274,1,1
NECKLACE,56323,1,1
NICE,56276,1,1
NIGHT,56320,1,1
NO,56069,1,1
NONE,56382,1,1
NOSE,56293,1,1
NOT,56384,1,1
NOW,56322,1,1
OFF,56362,1,1
OLD,56278,1,0
ON,56364,1,1
OPEN,56166,1,1
ORANGE (FOOD),56245,1,1
OTHER,56386,1,1
OUCH,56083,1,1
OUT,56366,1,1
OUTSIDE,56404,1,1
OWL,56143,1,1
PAPER,56022,1,1
PARK,56405,1,1
PARTY,56406,1,1
PASTA,56247,1,1
PATTYCAKE,56070,1,1
PEAS,56249,1,1
PEEKABOO,56072,1,1
PEN,56197,1,1
PENGUIN,56145,1,1
PENNY,56023,1,1
PEOPLE,56056,1,1
PERSON,56046,1,1
PHONE,56034,1,1
PICTURE,56024,1,1
PIG,56147,1,1
PILLOW,56025,1,1
PIZZA,56251,1,1
PLANT,56026,1,1
PLATE,56027,1,1
PLAY,56168,1,1
PLAY PEN,56365,0,0
PLEASE,56074,1,1
POLICE,56047,1,1
PONY,56149,1,1
POOL,56407,1,1
POTTY,56367,1,1
PRETTY,56280,1,0
PULL,56170,1,1
PUPPY,56151,1,1
