word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,64745,1,0
AGAIN,64538,1,0
ALL,64536,0,0
ALL GONE,64386,1,1
ANIMAL,64675,0,0
ANOTHER,64540,0,0
APPLE,64783,1,1
ARM,64423,1,0
ASLEEP,64388,0,0
AUNT,64618,0,0
AWAY,64514,0,0
BAA BAA,64651,1,1
BABY,64619,1,1
BABYSITTER,64635,0,0
BACK (PLACE),64516,0,0
BAD,64390,0,0
BALL,64765,1,1
BALLOON,64767,1,0
BANANA,64785,1,1
BASKET,64579,1,0
BATH,64639,1,0
BATH (FURNITURE),64501,1,0
BATHROOM,64503,0,0
BEACH,64547,0,0
BEAR,64677,1,1
BED,64505,1,0
BEDROOM,64507,1,0
BEE,64679,1,1
BELLY BUTTON,64425,0,0
BIB,64463,0,0
BICYCLE,64747,0,0
BIG,64392,0,0
BIRD,64681,1,1
BISCUIT,64787,1,0
BITE,64668,1,0
BLANKET,64580,1,0
BLOCK,64769,0,0
BLOW,64670,1,0
BLUE,64394,0,0
BOAT,64749,0,0
BOOK,64771,1,1
BOOTS,64465,1,0
BOTTLE,64581,1,0
BOWL,64582,1,0
BOX,64583,0,0
BOY,64620,0,0
BREAD,64789,0,0
BREAK,64672,0,0
BREAKFAST,64640,1,0
BRING,64674,1,0
BROKEN,64396,0,0
BROOM,64584,0,0
BROTHER,64621,1,1
BRUSH (OBJECT),64585,1,0
BUBBLES,64773,1,1
BUCKET,64549,0,0
BUMP,64676,1,0
BUS,64755,1,0
BUTTER,64373,0,0
BUTTERFLY,64685,1,0
BUTTON,64467,0,0
BYE BYE,64641,1,1
CAKE,64375,1,1
CALL,64678,0,0
CAR,64757,1,0
CAREFUL,64398,1,0
CARROTS,64377,0,0
CARRY,64680,0,0
CAT,64687,1,1
CATCH,64682,1,0
CEREAL,64379,1,0
CHAIR,64509,1,0
CHASE,64554,0,0
CHEEK,64427,1,0
CHEESE,64381,1,0
CHICKEN,64383,1,0
CHICKEN (ANIMAL),64689,1,0
CHILD,64622,0,0
CHIPS,64385,0,0
CHOO CHOO,64653,1,1
CHURCH,64551,0,0
CLEAN,64400,1,0
CLEAN (ACTION),64684,1,0
CLOCK,64586,0,0
CLOSE,64770,1,0
COAT,64469,1,0
COCKADOODLEDOO,64655,1,0
COFFEE,64387,0,0
COLD,64402,1,0
COMB (OBJECT),64587,0,0
COOKER,64511,0,0
COT,64513,1,0
COW,64691,1,0
CRY,64686,0,0
CUDDLE,64688,1,0
CUP,64588,1,0
CUT,64690,0,0
DADDY,64623,1,1
DANCE,64692,0,0
DARK,64404,0,0
DAY,64476,0,0
DEER,64693,0,0
DINNER,64642,1,0
DIRTY,64406,1,0
DISH,64589,0,0
DOCTOR,64624,0,0
DOG,64695,1,1
DOLL,64775,1,0
DON'T,64643,1,0
DONKEY,64697,1,0
DOOR,64515,0,0
DOWN,64518,1,0
DRAW,64694,1,0
DRAWER,64517,0,0
DRESS (OBJECT),64471,0,0
DRINK,64389,1,0
DRINK (ACTION),64696,1,0
DRIVE,64698,1,0
DROP,64700,1,0
DRY (DESCRIPTION),64408,0,0
DUCK,64699,1,1
DUMMY,64590,0,0
EAR,64429,1,0
EAT,64702,1,0
EGG,64391,0,0
ELEPHANT,64701,1,0
EMPTY,64410,1,0
EYE,64431,1,0
FACE,64433,0,0
FALL,64704,0,0
FAST,64412,0,0
FEED,64706,0,0
FIND,64708,1,0
FINE,64414,0,0
FINGER,64435,0,0
FINISH,64710,0,0
FIRE ENGINE,64759,0,0
FISH,64703,1,1
FISH (FOOD),64393,1,1
FLOWER,64553,1,0
FOOD,64395,1,0
FOOT,64437,1,0
FORK,64591,1,0
FRIDGE,64531,0,0
FRIEND,64625,0,0
FROG,64705,1,0
GARAGE,64519,0,0
GARDEN,64555,0,0
GENTLE,64416,1,0
GET,64712,1,0
GIRAFFE,64707,1,0
GIRL,64629,0,0
GIVE,64714,1,0
GLASS,64592,0,0
GLASSES,64473,1,0
GO,64716,1,0
GOOD,64418,0,0
GOODNIGHT,64648,1,0
GOOSE,64709,0,0
GRANDMA,64630,0,0
GRANDPA,64631,0,0
GREEN,64420,0,0
GRR,64657,1,1
HAIR,64443,1,1
HAMMER,64593,0,0
HAND,64445,1,0
HAPPY,64422,0,0
HARD,64424,0,0
HAT,64475,1,0
HAVE,64718,0,0
HEAD,64447,1,0
HEAR,64720,0,0
HELLO,64644,1,0
HELP,64722,0,0
HER,64492,0,0
HI,64645,0,0
HIGH CHAIR,64521,1,0
HIS,64494,0,0
HIT,64724,0,0
HOOVER,64594,0,0
HORSE,64711,1,1
HOT,64426,1,1
HOUSE,64557,0,0
HOW,64464,0,0
HUG,64726,1,0
HUNGRY,64428,0,0
HURRY,64728,0,0
HURT,64430,1,0
I,64496,0,0
ICE CREAM,64397,1,0
IN,64520,0,0
INSIDE,64522,0,0
IT,64498,0,0
JACKET,64477,0,0
JAM,64399,0,0
JEANS,64479,0,0
JUG,64595,0,0
JUICE,64401,1,1
JUMP,64730,1,0
JUMPER,64481,0,0
KEY,64596,0,0
KICK,64732,1,0
KISS,64734,1,0
KITCHEN,64523,0,0
KITTEN,64713,1,0
KNEE,64449,0,0
KNOW,64736,0,0
LADY,64632,0,0
LAMB,64715,1,0
LAMP,64597,0,0
LATER,64478,0,0
LEG,64451,1,0
LIGHT (OBJECT),64598,0,0
LIKE,64738,0,0
LION,64717,1,0
LITTLE (DESCRIPTION),64432,0,0
LIVING ROOM,64525,0,0
LOOK,64740,1,1
LORRY,64751,0,0
LOVE,64742,0,0
LUNCH,64646,1,0
MAKE,64744,0,0
MAN,64633,0,0
ME,64500,0,0
MEAT,64403,0,0
MEDICINE,64599,0,0
MEOW,64659,1,1
MILK,64405,1,0
MINE,64502,0,0
MONEY,64600,0,0
MONKEY,64719,1,0
MOO,64661,1,1
MOON,64558,1,1
MORE,64542,1,0
MORNING,64480,0,0
MOTORCYCLE,64753,0,0
MOUSE,64721,1,0
MOUTH,64461,1,0
MUG,64601,0,0
MUMMY,64634,1,1
MY,64504,0,0
NAIL (BODY PART),64453,0,0
NAP,64647,0,0
NAPPY,64483,1,0
NASTY,64434,0,0
NAUGHTY,64436,0,0
NECKLACE,64485,0,0
NICE,64438,0,0
NIGHT,64482,0,0
NO,64649,1,1
NONE,64544,0,0
NOSE,64455,1,1
NOT,64546,0,0
NOW,64484,0,0
OFF,64524,0,0
OLD,64440,0,0
ON,64526,0,0
OPEN,64746,1,0
ORANGE (FOOD),64407,1,0
OTHER,64548,0,0
OUCH,64663,1,1
OUT,64528,0,0
OUTSIDE,64566,1,0
OWL,64723,1,0
PAPER,64602,1,0
PARK,64567,1,0
PARTY,64568,0,0
PASTA,64409,1,0
PATTYCAKE,64650,1,0
PEAS,64411,0,0
PEEKABOO,64652,1,1
PEN,64777,1,0
PENGUIN,64725,1,0
PENNY,64603,0,0
PEOPLE,64636,0,0
PERSON,64626,0,0
PHONE,64614,1,0
PICTURE,64604,1,0
PIG,64727,1,0
PILLOW,64605,0,0
PIZZA,64413,0,0
PLANT,64606,0,0
PLATE,64607,1,0
PLAY,64748,0,0
PLAY PEN,64527,0,0
PLEASE,64654,1,0
POLICE,64627,0,0
PONY,64729,1,0
POOL,64569,0,0
POTTY,64529,0,0
PRETTY,64442,1,0
PULL,64750,0,0
PUPPY,64731,1,1
PURSE,64608,0,0
PUSH,64752,0,0
PUSHCHAIR,64761,1,0
PUT,64754,0,0
PYJAMAS,64487,1,0
QUACK,64665,1,1
RABBIT,64683,1,1
RADIO,64609,0,0
RAIN,64570,0,0
READ,64756,1,0
RED,64444,0,0
RIDE,64758,0,0
ROCKING CHAIR,64533,0,0
RUBBISH,64610,1,0
RUN,64760,1,0
SAD,64446,0,0
SAME,64550,0,0
SAY,64762,0,0
SCARED,64448,0,0
SCHOOL,64571,0,0
SCISSORS,64611,0,0
SCRATCH,64764,0,0
SEE,64766,1,0
SHEEP,64733,1,0
SHH,64656,0,0
SHIRT,64489,0,0
SHOES,64491,1,1
SHOP,64572,1,0
SHORTS,64493,0,0
SHOW,64768,1,0
SICK,64450,0,0
SING,64772,0,0
SINK,64537,0,0
SISTER,64628,0,0
SKY,64559,0,0
SLEEP,64774,1,0
SLEEPY,64452,0,0
SLIDE (OBJECT),64560,1,0
SMELL,64556,1,0
SMILE,64776,1,0
SNOW,64561,0,0
SOAP,64612,0,0
SOCK,64495,1,0
SOFA,64535,0,0
SOFT,64454,1,0
SOME,64552,0,0
SPADE,64562,0,0
SPIDER,64735,0,0
SPLASH,64778,1,0
SPOON,64613,1,1
SQUIRREL,64737,1,0
STAIRS,64539,1,0
STAR,64563,1,1
STONE,64564,0,0
STOP,64780,1,0
SUN,64565,0,0
SWEETS,64415,1,0
SWIM,64782,1,0
SWING (ACTION),64784,1,0
SWING (OBJECT),64573,1,0
TABLE,64541,0,0
TAKE,64786,0,0
TEA,64658,1,1
TEA (DRINK),64417,1,0
TEACHER,64637,0,0
TEDDY,64779,1,1
TELL,64788,0,0
THANK YOU,64660,1,1
THAT,64506,0,0
THERE,64530,0,0
THIRSTY,64456,0,0
THIS,64508,0,0
THROW,64790,1,0
TICKLE,64374,1,1
TIGER,64739,1,1
TIRED,64458,0,0
TOAST,64419,1,0
TODAY,64486,0,0
TOE,64457,1,0
TOMORROW,64488,0,0
TONGUE,64439,1,0
TONIGHT,64490,0,0
TOOTH,64441,1,0
TOOTHBRUSH,64615,1,0
TOWEL,64616,0,0
TOY (OBJECT),64781,0,0
TRAIN,64763,1,0
TREE,64574,1,1
TROUSERS,64497,0,0
TUMMY,64459,1,0
TURKEY,64741,0,0
TURTLE,64743,1,0
TV,64543,1,0
UHOH,64667,1,1
UNCLE,64638,0,0
UNDER,64532,1,0
UP,64534,1,0
VROOM,64669,1,1
WAIT,64662,1,0
WALK,64376,1,0
WALL,64575,0,0
WANT TO,64664,0,0
WASH,64378,1,0
WATCH (ACTION),64380,1,0
WATCH (OBJECT),64617,0,0
WATER,64421,1,1
WATER (OUTSIDE),64576,1,0
WET,64460,1,0
WHAT,64466,0,0
WHEN,64468,0,0
WHERE,64470,0,0
WHO,64472,0,0
WHY,64474,0,0
WINDOW,64545,0,0
WIPE,64382,1,0
WOOF,64671,1,1
WORK (PLACE),64577,0,0
WRITE,64384,1,0
YELLOW,64462,0,0
YES,64666,0,0
YOU,64510,0,0
YOUR,64512,0,0
YUM,64673,0,0
ZIP,64499,0,0
ZOO,64578,0,0
