word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,131781,1,1
AGAIN,131992,1,1
ALL,131990,1,1
ALL GONE,131840,1,1
ANIMAL,131711,1,1
ANOTHER,131994,1,1
APPLE,131819,1,1
ARM,131877,1,1
ASLEEP,131842,1,1
AUNT,132072,1,1
AWAY,131968,1,1
BAA BAA,131687,1,1
BABY,132073,1,1
BABYSITTER,131671,1,1
BACK (PLACE),131970,1,1
BAD,131844,1,1
BALL,131801,1,1
BALLOON,131803,1,1
BANANA,131821,1,1
BASKET,132033,1,1
BATH,131675,1,1
BATH (FURNITURE),131955,1,1
BATHROOM,131957,1,1
BEACH,132001,1,1
BEAR,131713,1,1
BED,131959,1,1
BEDROOM,131961,1,1
BEE,131715,1,1
BELLY BUTTON,131879,1,1
BIB,131917,1,1
BICYCLE,131783,1,1
BIG,131846,1,1
BIRD,131717,1,1
BISCUIT,131823,1,1
BITE,131704,1,1
BLANKET,132034,1,1
BLOCK,131805,1,1
BLOW,131706,1,1
BLUE,131848,1,1
BOAT,131785,1,1
BOOK,131807,1,1
BOOTS,131919,1,1
BOTTLE,132035,1,1
BOWL,132036,1,1
BOX,132037,1,1
BOY,132074,1,1
BREAD,131825,1,1
BREAK,131708,1,1
BREAKFAST,131676,1,1
BRING,131710,1,1
BROKEN,131850,1,1
BROOM,132038,0,0
BROTHER,132075,1,1
BRUSH (OBJECT),132039,1,1
BUBBLES,131809,1,1
BUCKET,132003,1,1
BUMP,131712,1,1
BUS,131791,1,1
BUTTER,131827,1,1
BUTTERFLY,131721,1,1
BUTTON,131921,1,1
BYE BYE,131677,1,1
CAKE,131829,1,1
CALL,131714,1,1
CAR,131793,1,1
CAREFUL,131852,1,1
CARROTS,131831,1,1
CARRY,131716,1,1
CAT,131723,1,1
CATCH,131718,1,1
CEREAL,131833,1,1
CHAIR,131963,1,1
CHASE,132008,1,1
CHEEK,131881,1,1
CHEESE,131835,1,1
CHICKEN,131837,1,1
CHICKEN (ANIMAL),131725,1,1
CHILD,132076,1,1
CHIPS,131839,1,1
CHOO CHOO,131689,1,1
CHURCH,132005,1,0
CLEAN,131854,1,1
CLEAN (ACTION),131720,1,1
CLOCK,132040,1,1
CLOSE,131806,1,1
COAT,131923,1,1
COCKADOODLEDOO,131691,1,1
COFFEE,131841,1,1
COLD,131856,1,1
COMB (OBJECT),132041,1,1
COOKER,131965,1,1
COT,131967,1,1
COW,131727,1,1
CRY,131722,1,1
CUDDLE,131724,1,1
CUP,132042,1,1
CUT,131726,1,1
DADDY,132077,1,1
DANCE,131728,1,1
DARK,131858,1,1
DAY,131930,1,1
DEER,131729,1,1
DINNER,131678,1,1
DIRTY,131860,1,1
DISH,132043,1,1
DOCTOR,132078,1,1
DOG,131731,1,1
DOLL,131811,1,1
DON'T,131679,1,1
DONKEY,131733,1,1
DOOR,131969,1,1
DOWN,131972,1,1
DRAW,131730,1,1
DRAWER,131971,1,1
DRESS (OBJECT),131925,1,1
DRINK,131843,1,1
DRINK (ACTION),131732,1,1
