word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,146099,0,0
AGAIN,145892,1,0
ALL,145890,0,0
ALL GONE,146158,1,0
ANIMAL,146029,1,0
ANOTHER,145894,1,0
APPLE,146137,0,0
ARM,146195,0,0
ASLEEP,146160,1,0
AUNT,145972,0,0
AWAY,146286,0,0
BAA BAA,146005,0,0
BABY,145973,1,0
BABYSITTER,145989,1,0
BACK (PLACE),146288,1,0
BAD,146162,0,0
BALL,146119,1,0
BALLOON,146121,1,0
BANANA,146139,1,0
BASKET,145933,1,0
BATH,145993,1,0
BATH (FURNITURE),146273,1,0
BATHROOM,146275,0,0
BEACH,145901,0,0
BEAR,146031,0,0
BED,146277,1,0
BEDROOM,146279,0,0
BEE,146033,0,0
BELLY BUTTON,146197,0,0
BIB,146235,1,0
BICYCLE,146101,0,0
BIG,146164,0,0
BIRD,146035,1,0
BISCUIT,146141,1,0
BITE,146022,1,0
BLANKET,145934,0,0
BLOCK,146123,0,0
BLOW,146024,1,0
BLUE,146166,0,0
BOAT,146103,0,0
BOOK,146125,1,0
BOOTS,146237,0,0
BOTTLE,145935,1,0
BOWL,145936,1,0
BOX,145937,1,0
BOY,145974,0,0
BREAD,146143,0,0
BREAK,146026,0,0
BREAKFAST,145994,1,0
BRING,146028,0,0
BROKEN,146168,0,0
BROOM,145938,0,0
BROTHER,145975,1,0
BRUSH (OBJECT),145939,0,0
BUBBLES,146127,0,0
BUCKET,145903,0,0
BUMP,146030,0,0
BUS,146109,0,0
BUTTER,146145,0,0
BUTTERFLY,146039,0,0
BUTTON,146239,0,0
BYE BYE,145995,1,1
CAKE,146147,0,0
CALL,146032,0,0
CAR,146111,1,0
CAREFUL,146170,1,0
CARROTS,146149,0,0
CARRY,146034,0,0
CAT,146041,1,0
CATCH,146036,0,0
CEREAL,146151,0,0
CHAIR,146281,0,0
CHASE,145908,1,0
CHEEK,146199,0,0
CHEESE,146153,1,0
CHICKEN,146155,0,0
CHICKEN (ANIMAL),146043,0,0
CHILD,145976,0,0
CHIPS,146157,0,0
CHOO CHOO,146007,0,0
CHURCH,145905,0,0
CLEAN,146172,0,0
CLEAN (ACTION),146038,0,0
CLOCK,145940,0,0
CLOSE,146124,1,0
COAT,146241,1,0
COCKADOODLEDOO,146009,0,0
COFFEE,146159,0,0
COLD,146174,0,0
COMB (OBJECT),145941,1,0
COOKER,146283,1,0
COT,146285,1,0
COW,146045,0,0
CRY,146040,1,0
CUDDLE,146042,1,0
CUP,145942,1,0
CUT,146044,0,0
DADDY,145977,1,1
DANCE,146046,1,0
DARK,146176,0,0
DAY,146248,0,0
DEER,146047,0,0
DINNER,145996,0,0
DIRTY,146178,0,0
DISH,145943,0,0
DOCTOR,145978,0,0
DOG,146049,1,0
DOLL,146129,0,0
DON'T,145997,0,0
DONKEY,146051,0,0
DOOR,146287,1,0
DOWN,146290,1,1
DRAW,146048,0,0
DRAWER,146289,1,0
DRESS (OBJECT),146243,0,0
DRINK,146161,1,0
DRINK (ACTION),146050,1,0
DRIVE,146052,0,0
DROP,146054,0,0
DRY (DESCRIPTION),146180,0,0
DUCK,146053,1,0
DUMMY,145944,0,0
EAR,146201,1,0
EAT,146056,1,0
EGG,146163,0,0
ELEPHANT,146055,0,0
EMPTY,146182,0,0
EYE,146203,1,0
FACE,146205,0,0
FALL,146058,0,0
FAST,146184,0,0
FEED,146060,0,0
FIND,146062,1,0
FINE,146186,0,0
FINGER,146207,0,0
FINISH,146064,1,0
FIRE ENGINE,146113,0,0
FISH,146057,0,0
FISH (FOOD),146165,0,0
FLOWER,145907,0,0
FOOD,146167,0,0
FOOT,146209,0,0
FORK,145945,0,0
FRIDGE,145885,0,0
FRIEND,145979,0,0
FROG,146059,0,0
GARAGE,146291,0,0
GARDEN,145909,0,0
GENTLE,146188,1,0
GET,146066,0,0
GIRAFFE,146061,0,0
GIRL,145983,0,0
GIVE,146068,0,0
GLASS,145946,0,0
GLASSES,146245,0,0
GO,146070,0,0
GOOD,146190,1,0
GOODNIGHT,146002,1,1
GOOSE,146063,0,0
GRANDMA,145984,0,0
GRANDPA,145985,1,0
GREEN,146192,0,0
GRR,146011,1,0
HAIR,146215,0,0
HAMMER,145947,0,0
HAND,146217,0,0
HAPPY,146194,0,0
HARD,146196,0,0
HAT,146247,1,0
HAVE,146072,0,0
HEAD,146219,1,0
HEAR,146074,0,0
HELLO,145998,1,1
HELP,146076,0,0
HER,146264,0,0
HI,145999,1,1
HIGH CHAIR,146293,0,0
HIS,146266,0,0
HIT,146078,0,0
HOOVER,145948,1,0
HORSE,146065,1,0
HOT,146198,1,0
HOUSE,145911,0,0
HOW,146236,0,0
HUG,146080,1,0
HUNGRY,146200,1,0
HURRY,146082,0,0
HURT,146202,0,0
I,146268,1,0
ICE CREAM,146169,0,0
IN,146292,0,0
INSIDE,146294,1,0
IT,146270,1,0
JACKET,146249,0,0
JAM,146171,0,0
JEANS,146251,0,0
JUG,145949,0,0
JUICE,146173,0,0
JUMP,146084,0,0
JUMPER,146253,0,0
KEY,145950,0,0
KICK,146086,0,0
KISS,146088,1,0
KITCHEN,146295,0,0
KITTEN,146067,1,0
KNEE,146221,0,0
KNOW,146090,0,0
LADY,145986,0,0
LAMB,146069,0,0
LAMP,145951,0,0
LATER,146250,0,0
LEG,146223,0,0
LIGHT (OBJECT),145952,1,0
LIKE,146092,0,0
LION,146071,0,0
LITTLE (DESCRIPTION),146204,0,0
LIVING ROOM,146297,0,0
LOOK,146094,1,0
LORRY,146105,0,0
LOVE,146096,0,0
LUNCH,146000,1,0
MAKE,146098,0,0
MAN,145987,0,0
ME,146272,0,0
MEAT,146175,0,0
MEDICINE,145953,1,0
MEOW,146013,1,0
MILK,146177,1,0
MINE,146274,0,0
MONEY,145954,0,0
MONKEY,146073,1,0
MOO,146015,0,0
MOON,145912,0,0
MORE,145896,1,0
MORNING,146252,0,0
