word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,146895,1,0
AGAIN,147106,1,1
ALL,147104,1,0
ALL GONE,146954,1,1
ANIMAL,146825,1,0
ANOTHER,147108,1,0
APPLE,146933,1,0
ARM,146991,1,0
ASLEEP,146956,1,0
AUNT,146768,1,0
AWAY,147082,1,0
BAA BAA,146801,1,0
BABY,146769,1,0
BABYSITTER,146785,1,1
BACK (PLACE),147084,1,0
BAD,146958,0,0
BALL,146915,1,0
BALLOON,146917,1,0
BANANA,146935,1,0
BASKET,146729,1,0
BATH,146789,1,1
BATH (FURNITURE),147069,1,1
BATHROOM,147071,1,0
BEACH,147115,1,0
BEAR,146827,1,0
BED,147073,1,1
BEDROOM,147075,1,0
BEE,146829,1,1
BELLY BUTTON,146993,1,0
BIB,147031,1,0
BICYCLE,146897,1,0
BIG,146960,1,0
BIRD,146831,1,0
BISCUIT,146937,1,0
BITE,146818,1,0
BLANKET,146730,1,0
BLOCK,146919,1,0
BLOW,146820,1,0
BLUE,146962,0,0
BOAT,146899,1,0
BOOK,146921,1,0
BOOTS,147033,0,0
BOTTLE,146731,1,0
BOWL,146732,1,0
BOX,146733,1,0
BOY,146770,1,0
BREAD,146939,1,0
BREAK,146822,1,0
BREAKFAST,146790,1,0
BRING,146824,1,0
BROKEN,146964,1,0
BROOM,146734,0,0
BROTHER,146771,1,0
BRUSH (OBJECT),146735,1,0
BUBBLES,146923,1,0
BUCKET,147117,1,0
BUMP,146826,1,0
BUS,146905,1,0
BUTTER,146941,0,0
BUTTERFLY,146835,1,0
BUTTON,147035,1,0
BYE BYE,146791,1,1
CAKE,146943,1,0
CALL,146828,1,0
CAR,146907,1,1
CAREFUL,146966,1,0
CARROTS,146945,0,0
CARRY,146830,1,0
CAT,146837,1,1
CATCH,146832,0,0
CEREAL,146947,1,0
CHAIR,147077,1,0
CHASE,147122,1,0
CHEEK,146995,1,0
CHEESE,146949,1,0
CHICKEN,146951,1,0
CHICKEN (ANIMAL),146839,1,0
CHILD,146772,0,0
CHIPS,146953,1,0
CHOO CHOO,146803,1,0
CHURCH,147119,0,0
CLEAN,146968,1,0
CLEAN (ACTION),146834,1,0
CLOCK,146736,0,0
CLOSE,146920,1,0
COAT,147037,1,0
COCKADOODLEDOO,146805,0,0
COFFEE,146955,0,0
COLD,146970,1,0
COMB (OBJECT),146737,1,0
COOKER,147079,1,0
COT,147081,1,0
COW,146841,1,0
CRY,146836,1,0
CUDDLE,146838,1,0
CUP,146738,1,0
CUT,146840,0,0
DADDY,146773,1,1
DANCE,146842,1,0
DARK,146972,1,0
DAY,147044,1,0
DEER,146843,0,0
DINNER,146792,1,0
DIRTY,146974,1,0
DISH,146739,1,0
DOCTOR,146774,0,0
DOG,146845,1,1
DOLL,146925,1,0
DON'T,146793,1,0
DONKEY,146847,1,0
DOOR,147083,1,0
DOWN,147086,1,1
DRAW,146844,1,0
DRAWER,147085,1,0
DRESS (OBJECT),147039,0,0
DRINK,146957,1,0
DRINK (ACTION),146846,1,0
DRIVE,146848,1,0
DROP,146850,1,0
DRY (DESCRIPTION),146976,1,0
DUCK,146849,1,1
DUMMY,146740,0,0
EAR,146997,1,0
EAT,146852,1,0
EGG,146959,1,0
ELEPHANT,146851,1,0
EMPTY,146978,1,0
EYE,146999,1,0
FACE,147001,1,0
FALL,146854,1,0
FAST,146980,0,0
FEED,146856,1,0
FIND,146858,1,0
FINE,146982,1,0
FINGER,147003,1,0
FINISH,146860,1,0
FIRE ENGINE,146909,0,0
FISH,146853,1,1
FISH (FOOD),146961,1,1
FLOWER,147121,1,0
FOOD,146963,1,0
FOOT,147005,1,0
