word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,147385,0,0
AGAIN,147178,0,0
ALL,147176,0,0
ALL GONE,147444,1,0
ANIMAL,147315,0,0
ANOTHER,147180,0,0
APPLE,147423,1,0
ARM,147481,1,0
ASLEEP,147446,0,0
AUNT,147258,0,0
AWAY,147154,0,0
BAA BAA,147291,0,0
BABY,147259,1,0
BABYSITTER,147275,1,0
BACK (PLACE),147156,0,0
BAD,147448,0,0
BALL,147405,1,0
BALLOON,147407,1,0
BANANA,147425,1,0
BASKET,147219,1,0
BATH,147279,1,0
BATH (FURNITURE),147141,1,0
BATHROOM,147143,0,0
BEACH,147187,0,0
BEAR,147317,0,0
BED,147145,1,0
BEDROOM,147147,1,0
BEE,147319,0,0
BELLY BUTTON,147483,1,0
BIB,147521,1,0
BICYCLE,147387,0,0
BIG,147450,0,0
BIRD,147321,0,0
BISCUIT,147427,1,0
BITE,147308,0,0
BLANKET,147220,1,0
BLOCK,147409,0,0
BLOW,147310,0,0
BLUE,147452,0,0
BOAT,147389,0,0
BOOK,147411,1,0
BOOTS,147523,1,0
BOTTLE,147221,1,0
BOWL,147222,0,0
BOX,147223,0,0
BOY,147260,0,0
BREAD,147429,0,0
BREAK,147312,0,0
BREAKFAST,147280,0,0
BRING,147314,0,0
BROKEN,147454,0,0
BROOM,147224,0,0
BROTHER,147261,0,0
BRUSH (OBJECT),147225,1,0
BUBBLES,147413,0,0
BUCKET,147189,0,0
BUMP,147316,0,0
BUS,147395,0,0
BUTTER,147431,0,0
BUTTERFLY,147325,0,0
BUTTON,147525,0,0
BYE BYE,147281,1,1
CAKE,147433,1,0
CALL,147318,0,0
CAR,147397,1,0
CAREFUL,147456,1,0
CARROTS,147435,0,0
CARRY,147320,0,0
CAT,147327,0,0
CATCH,147322,0,0
CEREAL,147437,0,0
CHAIR,147149,0,0
CHASE,147194,0,0
CHEEK,147485,0,0
CHEESE,147439,0,0
CHICKEN,147441,0,0
CHICKEN (ANIMAL),147329,0,0
CHILD,147262,0,0
CHIPS,147443,0,0
CHOO CHOO,147293,0,0
CHURCH,147191,0,0
CLEAN,147458,0,0
CLEAN (ACTION),147324,0,0
CLOCK,147226,0,0
CLOSE,147410,1,0
COAT,147527,1,0
COCKADOODLEDOO,147295,0,0
COFFEE,147445,0,0
COLD,147460,0,0
COMB (OBJECT),147227,0,0
COOKER,147151,0,0
COT,147153,0,0
COW,147331,0,0
CRY,147326,0,0
CUDDLE,147328,1,0
CUP,147228,1,0
CUT,147330,0,0
DADDY,147263,1,1
DANCE,147332,1,0
DARK,147462,0,0
DAY,147534,0,0
DEER,147333,0,0
DINNER,147282,1,0
DIRTY,147464,1,0
DISH,147229,0,0
DOCTOR,147264,0,0
DOG,147335,1,0
DOLL,147415,1,0
DON'T,147283,0,0
DONKEY,147337,0,0
DOOR,147155,1,0
DOWN,147158,1,0
DRAW,147334,0,0
DRAWER,147157,0,0
DRESS (OBJECT),147529,0,0
DRINK,147447,0,0
DRINK (ACTION),147336,0,0
DRIVE,147338,0,0
DROP,147340,0,0
DRY (DESCRIPTION),147466,0,0
DUCK,147339,0,0
DUMMY,147230,0,0
EAR,147487,0,0
EAT,147342,1,0
EGG,147449,0,0
ELEPHANT,147341,0,0
EMPTY,147468,1,0
EYE,147489,0,0
FACE,147491,0,0
FALL,147344,0,0
FAST,147470,0,0
FEED,147346,0,0
FIND,147348,0,0
FINE,147472,0,0
FINGER,147493,0,0
FINISH,147350,0,0
FIRE ENGINE,147399,0,0
FISH,147343,0,0
FISH (FOOD),147451,0,0
FLOWER,147193,1,0
FOOD,147453,0,0
FOOT,147495,0,0
FORK,147231,0,0
FRIDGE,147171,0,0
FRIEND,147265,0,0
FROG,147345,0,0
GARAGE,147159,1,0
GARDEN,147195,0,0
GENTLE,147474,0,0
GET,147352,1,0
GIRAFFE,147347,0,0
GIRL,147269,0,0
GIVE,147354,0,0
GLASS,147232,0,0
GLASSES,147531,0,0
GO,147356,0,0
GOOD,147476,0,0
GOODNIGHT,147288,1,0
GOOSE,147349,0,0
GRANDMA,147270,0,0
GRANDPA,147271,0,0
GREEN,147478,0,0
GRR,147297,0,0
HAIR,147501,0,0
HAMMER,147233,0,0
HAND,147503,1,0
HAPPY,147480,0,0
HARD,147482,0,0
HAT,147533,0,0
HAVE,147358,0,0
HEAD,147505,1,0
HEAR,147360,0,0
HELLO,147284,0,0
HELP,147362,0,0
HER,147550,0,0
HI,147285,1,1
HIGH CHAIR,147161,1,0
HIS,147552,0,0
HIT,147364,0,0
HOOVER,147234,0,0
HORSE,147351,0,0
HOT,147484,0,0
HOUSE,147197,0,0
HOW,147522,0,0
HUG,147366,0,0
HUNGRY,147486,0,0
HURRY,147368,0,0
HURT,147488,0,0
I,147554,0,0
ICE CREAM,147455,0,0
IN,147160,0,0
INSIDE,147162,0,0
IT,147138,0,0
JACKET,147535,0,0
JAM,147457,0,0
JEANS,147537,0,0
JUG,147235,0,0
JUICE,147459,1,0
JUMP,147370,0,0
JUMPER,147539,0,0
KEY,147236,0,0
KICK,147372,1,0
KISS,147374,0,0
KITCHEN,147163,1,0
KITTEN,147353,0,0
KNEE,147507,0,0
KNOW,147376,0,0
LADY,147272,0,0
LAMB,147355,0,0
LAMP,147237,0,0
LATER,147536,0,0
LEG,147509,1,0
LIGHT (OBJECT),147238,1,0
LIKE,147378,0,0
LION,147357,0,0
LITTLE (DESCRIPTION),147490,0,0
LIVING ROOM,147165,0,0
LOOK,147380,0,0
LORRY,147391,0,0
LOVE,147382,0,0
LUNCH,147286,0,0
MAKE,147384,0,0
MAN,147273,0,0
ME,147140,0,0
MEAT,147461,0,0
MEDICINE,147239,0,0
MEOW,147299,0,0
MILK,147463,0,0
MINE,147142,1,0
MONEY,147240,0,0
MONKEY,147359,0,0
MOO,147301,0,0
MOON,147198,0,0
MORE,147182,0,0
MORNING,147538,0,0
MOTORCYCLE,147393,0,0
MOUSE,147361,0,0
MOUTH,147519,1,0
MUG,147241,0,0
MUMMY,147274,1,1
MY,147144,0,0
NAIL (BODY PART),147511,0,0
NAP,147287,0,0
NAPPY,147541,1,0
NASTY,147492,0,0
NAUGHTY,147494,1,0
NECKLACE,147543,0,0
NICE,147496,1,0
NIGHT,147540,0,0
NO,147289,1,1
NONE,147184,0,0
NOSE,147513,0,0
NOT,147186,0,0
NOW,147542,0,0
OFF,147164,0,0
OLD,147498,0,0
ON,147166,0,0
OPEN,147386,1,0
ORANGE (FOOD),147465,0,0
OTHER,147188,0,0
OUCH,147303,1,0
OUT,147168,0,0
OUTSIDE,147206,0,0
OWL,147363,0,0
PAPER,147242,0,0
PARK,147207,0,0
PARTY,147208,0,0
PASTA,147467,0,0
PATTYCAKE,147290,0,0
PEAS,147469,0,0
PEEKABOO,147292,0,0
PEN,147417,1,0
PENGUIN,147365,0,0
PENNY,147243,0,0
PEOPLE,147276,0,0
PERSON,147266,0,0
PHONE,147254,0,0
PICTURE,147244,0,0
PIG,147367,0,0
PILLOW,147245,0,0
PIZZA,147471,0,0
PLANT,147246,0,0
PLATE,147247,0,0
PLAY,147388,1,0
PLAY PEN,147167,0,0
PLEASE,147294,0,0
POLICE,147267,0,0
PONY,147369,0,0
POOL,147209,0,0
POTTY,147169,0,0
PRETTY,147500,1,0
PULL,147390,0,0
PUPPY,147371,0,0
PURSE,147248,0,0
PUSH,147392,0,0
PUSHCHAIR,147401,1,0
PUT,147394,0,0
PYJAMAS,147545,1,0
QUACK,147305,0,0
RABBIT,147323,1,0
RADIO,147249,0,0
RAIN,147210,0,0
READ,147396,0,0
RED,147502,0,0
RIDE,147398,0,0
ROCKING CHAIR,147173,0,0
RUBBISH,147250,0,0
