word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,8983,1,1
AGAIN,9194,1,1
ALL,9192,1,1
ALL GONE,9042,1,1
ANIMAL,8913,1,0
ANOTHER,9196,1,0
APPLE,9021,1,1
ARM,9079,1,1
ASLEEP,9044,1,1
AUNT,8856,0,0
AWAY,9170,1,0
BAA BAA,8889,1,1
BABY,8857,1,1
BABYSITTER,8873,1,1
BACK (PLACE),9172,1,1
BAD,9046,1,1
BALL,9003,1,1
BALLOON,9005,1,1
BANANA,9023,1,1
BASKET,8817,1,1
BATH,8877,1,1
BATH (FURNITURE),9157,1,1
BATHROOM,9159,1,0
BEACH,8785,1,1
BEAR,8915,0,0
BED,9161,1,1
BEDROOM,9163,1,1
BEE,8917,1,1
BELLY BUTTON,9081,0,0
BIB,9119,0,0
BICYCLE,8985,0,0
BIG,9048,1,1
BIRD,8919,1,1
BISCUIT,9025,1,1
BITE,8906,1,1
BLANKET,8818,1,1
BLOCK,9007,1,1
BLOW,8908,1,1
BLUE,9050,1,1
BOAT,8987,1,1
BOOK,9009,1,1
BOOTS,9121,1,1
BOTTLE,8819,1,1
BOWL,8820,1,1
BOX,8821,1,1
BOY,8858,1,0
BREAD,9027,1,1
BREAK,8910,1,1
BREAKFAST,8878,1,1
BRING,8912,1,1
BROKEN,9052,1,1
BROOM,8822,1,1
BROTHER,8859,1,1
BRUSH (OBJECT),8823,1,1
BUBBLES,9011,1,1
BUCKET,8787,1,1
BUMP,8914,1,1
BUS,8993,1,1
BUTTER,9029,0,0
BUTTERFLY,8923,1,1
BUTTON,9123,1,1
BYE BYE,8879,1,1
CAKE,9031,1,1
CALL,8916,0,0
CAR,8995,1,1
CAREFUL,9054,1,1
CARROTS,9033,1,1
CARRY,8918,1,1
CAT,8925,1,1
CATCH,8920,0,0
CEREAL,9035,1,1
CHAIR,9165,1,1
CHASE,8792,1,1
CHEEK,9083,1,1
CHEESE,9037,1,1
CHICKEN,9039,1,1
CHICKEN (ANIMAL),8927,1,1
CHILD,8860,1,0
CHIPS,9041,1,1
CHOO CHOO,8891,1,1
CHURCH,8789,0,0
CLEAN,9056,0,0
CLEAN (ACTION),8922,1,1
CLOCK,8824,1,1
CLOSE,9008,1,1
COAT,9125,1,1
COCKADOODLEDOO,8893,0,0
COFFEE,9043,0,0
COLD,9058,1,1
COMB (OBJECT),8825,0,0
COOKER,9167,1,1
COT,9169,1,0
COW,8929,1,1
CRY,8924,1,1
CUDDLE,8926,1,1
CUP,8826,1,1
CUT,8928,1,1
DADDY,8861,1,1
DANCE,8930,1,1
DARK,9060,1,1
DAY,9132,1,0
DEER,8931,0,0
DINNER,8880,1,1
DIRTY,9062,1,1
DISH,8827,0,0
DOCTOR,8862,1,1
DOG,8933,1,1
DOLL,9013,1,1
DON'T,8881,1,1
DONKEY,8935,0,0
DOOR,9171,1,1
DOWN,9174,1,1
DRAW,8932,1,0
DRAWER,9173,1,0
DRESS (OBJECT),9127,1,1
DRINK,9045,1,1
DRINK (ACTION),8934,1,1
DRIVE,8936,1,1
DROP,8938,1,1
DRY (DESCRIPTION),9064,1,0
DUCK,8937,1,1
DUMMY,8828,0,0
EAR,9085,1,1
EAT,8940,1,1
EGG,9047,1,1
ELEPHANT,8939,1,1
EMPTY,9066,1,1
EYE,9087,1,1
FACE,9089,1,1
FALL,8942,1,0
FAST,9068,1,1
FEED,8944,1,1
FIND,8946,1,1
FINE,9070,0,0
FINGER,9091,1,1
FINISH,8948,1,1
FIRE ENGINE,8997,1,1
FISH,8941,1,1
FISH (FOOD),9049,0,0
FLOWER,8791,1,1
FOOD,9051,1,1
FOOT,9093,1,1
FORK,8829,1,1
FRIDGE,9187,1,0
FRIEND,8863,1,0
FROG,8943,1,1
GARAGE,9175,0,0
GARDEN,8793,1,1
GENTLE,9072,1,0
GET,8950,1,1
GIRAFFE,8945,1,0
GIRL,8867,1,1
GIVE,8952,1,1
GLASS,8830,1,1
GLASSES,9129,1,1
GO,8954,1,1
GOOD,9074,1,1
GOODNIGHT,8886,1,1
GOOSE,8947,0,0
GRANDMA,8868,1,0
GRANDPA,8869,1,0
GREEN,9076,1,1
GRR,8895,1,1
HAIR,9099,1,1
HAMMER,8831,1,1
HAND,9101,1,1
HAPPY,9078,1,0
HARD,9080,1,0
HAT,9131,1,1
HAVE,8956,1,1
HEAD,9103,1,1
HEAR,8958,0,0
HELLO,8882,1,1
HELP,8960,1,1
HER,9148,1,0
HI,8883,1,1
HIGH CHAIR,9177,1,0
HIS,9150,1,0
HIT,8962,1,1
HOOVER,8832,1,1
HORSE,8949,1,1
HOT,9082,1,1
HOUSE,8795,1,1
HOW,9120,1,0
HUG,8964,1,1
HUNGRY,9084,1,1
HURRY,8966,1,1
HURT,9086,1,1
I,9152,1,0
ICE CREAM,9053,1,1
IN,9176,1,1
INSIDE,9178,1,0
IT,9154,0,0
JACKET,9133,1,1
JAM,9055,1,1
JEANS,9135,1,0
JUG,8833,1,1
JUICE,9057,1,1
JUMP,8968,1,1
JUMPER,9137,1,1
KEY,8834,1,1
KICK,8970,1,1
KISS,8972,1,1
KITCHEN,9179,1,1
KITTEN,8951,1,0
KNEE,9105,1,0
KNOW,8974,1,0
LADY,8870,1,0
LAMB,8953,0,0
LAMP,8835,1,1
LATER,9134,1,1
LEG,9107,1,1
LIGHT (OBJECT),8836,1,1
LIKE,8976,1,1
LION,8955,1,0
LITTLE (DESCRIPTION),9088,1,1
LIVING ROOM,9181,1,0
LOOK,8978,1,1
LORRY,8989,1,1
LOVE,8980,1,1
LUNCH,8884,1,1
MAKE,8982,1,0
MAN,8871,1,0
ME,9156,1,1
MEAT,9059,1,1
MEDICINE,8837,1,1
MEOW,8897,1,1
MILK,9061,1,1
MINE,9158,1,1
MONEY,8838,1,1
MONKEY,8957,1,1
MOO,8899,1,1
MOON,8796,1,1
MORE,8780,1,1
MORNING,9136,1,1
MOTORCYCLE,8991,1,1
MOUSE,8959,1,1
MOUTH,9117,1,1
MUG,8839,0,0
MUMMY,8872,1,1
MY,9160,1,1
NAIL (BODY PART),9109,1,1
NAP,8885,1,1
NAPPY,9139,1,1
NASTY,9090,1,1
NAUGHTY,9092,1,1
NECKLACE,9141,1,0
NICE,9094,1,1
NIGHT,9138,1,1
NO,8887,1,1
NONE,8782,1,1
NOSE,9111,1,1
NOT,8784,1,1
NOW,9140,1,0
OFF,9180,1,1
OLD,9096,1,0
ON,9182,1,1
OPEN,8984,1,1
ORANGE (FOOD),9063,1,1
OTHER,8786,0,0
OUCH,8901,1,1
OUT,9184,1,1
OUTSIDE,8804,1,1
OWL,8961,1,1
PAPER,8840,1,1
PARK,8805,1,1
PARTY,8806,1,1
