word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,95279,1,1
AGAIN,95072,1,1
ALL,95070,1,0
ALL GONE,94920,1,1
ANIMAL,95209,1,1
ANOTHER,95074,1,1
APPLE,94899,1,1
ARM,94957,1,1
ASLEEP,94922,1,1
AUNT,95152,0,0
AWAY,95048,1,1
BAA BAA,95185,1,1
BABY,95153,1,1
BABYSITTER,95169,0,0
BACK (PLACE),95050,1,0
BAD,94924,0,0
BALL,95299,1,1
BALLOON,95301,1,1
BANANA,94901,1,1
BASKET,95113,1,1
BATH,95173,1,1
BATH (FURNITURE),95035,1,1
BATHROOM,95037,1,0
BEACH,95081,1,0
BEAR,95211,1,1
BED,95039,1,1
BEDROOM,95041,1,0
BEE,95213,1,1
BELLY BUTTON,94959,0,0
BIB,94997,1,1
BICYCLE,95281,1,1
BIG,94926,1,1
BIRD,95215,1,1
BISCUIT,94903,1,1
BITE,95202,1,1
BLANKET,95114,1,1
BLOCK,95303,1,1
BLOW,95204,1,1
BLUE,94928,0,0
BOAT,95283,1,1
BOOK,94887,1,1
BOOTS,94999,1,1
BOTTLE,95115,1,1
BOWL,95116,1,1
BOX,95117,1,1
BOY,95154,1,1
BREAD,94905,1,1
BREAK,95206,1,0
BREAKFAST,95174,1,1
BRING,95208,0,0
BROKEN,94930,1,1
BROOM,95118,0,0
BROTHER,95155,1,1
BRUSH (OBJECT),95119,1,1
BUBBLES,94889,1,1
BUCKET,95083,1,0
BUMP,95210,1,0
BUS,95289,1,1
BUTTER,94907,1,0
BUTTERFLY,95219,1,1
BUTTON,95001,1,1
BYE BYE,95175,1,1
CAKE,94909,1,1
CALL,95212,0,0
CAR,95291,1,1
CAREFUL,94932,1,0
CARROTS,94911,1,1
CARRY,95214,1,1
CAT,95221,1,1
CATCH,95216,1,0
CEREAL,94913,1,1
CHAIR,95043,1,1
CHASE,95088,0,0
CHEEK,94961,1,1
CHEESE,94915,1,1
CHICKEN,94917,1,1
CHICKEN (ANIMAL),95223,1,1
CHILD,95156,0,0
CHIPS,94919,1,1
CHOO CHOO,95187,1,1
CHURCH,95085,0,0
CLEAN,94934,0,0
CLEAN (ACTION),95218,0,0
CLOCK,95120,1,0
CLOSE,95304,1,1
COAT,95003,1,1
COCKADOODLEDOO,95189,1,0
COFFEE,94921,0,0
COLD,94936,1,1
COMB (OBJECT),95121,0,0
COOKER,95045,0,0
COT,95047,1,1
COW,95225,1,1
CRY,95220,1,0
CUDDLE,95222,1,1
CUP,95122,1,1
CUT,95224,1,0
DADDY,95157,1,1
DANCE,95226,1,0
DARK,94938,1,1
DAY,95010,0,0
DEER,95227,0,0
DINNER,95176,1,1
DIRTY,94940,1,1
DISH,95123,0,0
DOCTOR,95158,0,0
DOG,95229,1,1
DOLL,94891,0,0
DON'T,95177,1,1
DONKEY,95231,1,0
DOOR,95049,1,1
DOWN,95052,1,1
DRAW,95228,1,1
DRAWER,95051,1,0
DRESS (OBJECT),95005,0,0
DRINK,94923,1,1
DRINK (ACTION),95230,1,1
DRIVE,95232,0,0
DROP,95234,1,1
DRY (DESCRIPTION),94942,0,0
DUCK,95233,1,1
DUMMY,95124,0,0
EAR,94963,1,1
EAT,95236,1,1
EGG,94925,1,1
ELEPHANT,95235,1,1
EMPTY,94944,1,0
EYE,94965,1,1
FACE,94967,1,1
FALL,95238,1,0
FAST,94946,1,1
FEED,95240,0,0
FIND,95242,1,0
FINE,94948,0,0
FINGER,94969,1,1
FINISH,95244,1,0
FIRE ENGINE,95293,1,1
FISH,95237,1,1
FISH (FOOD),94927,1,1
FLOWER,95087,1,1
FOOD,94929,1,0
FOOT,94971,1,1
FORK,95125,1,1
FRIDGE,95065,1,1
FRIEND,95159,0,0
FROG,95239,1,1
GARAGE,95053,0,0
GARDEN,95089,1,0
GENTLE,94950,1,0
GET,95246,1,0
GIRAFFE,95241,1,1
GIRL,95163,1,1
GIVE,95248,1,0
GLASS,95126,0,0
GLASSES,95007,1,1
GO,95250,1,0
GOOD,94952,1,1
GOODNIGHT,95182,1,1
GOOSE,95243,0,0
GRANDMA,95164,1,1
GRANDPA,95165,1,1
GREEN,94954,0,0
GRR,95191,1,1
HAIR,94977,1,1
HAMMER,95127,1,0
HAND,94979,1,1
HAPPY,94956,1,1
HARD,94958,0,0
HAT,95009,1,1
HAVE,95252,1,1
HEAD,94981,1,1
HEAR,95254,0,0
HELLO,95178,1,1
HELP,95256,1,0
HER,95026,0,0
HI,95179,1,1
HIGH CHAIR,95055,1,0
HIS,95028,0,0
HIT,95258,1,0
HOOVER,95128,1,1
HORSE,95245,1,1
HOT,94960,1,1
HOUSE,95091,1,1
HOW,94998,0,0
HUG,95260,1,0
HUNGRY,94962,0,0
HURRY,95262,0,0
HURT,94964,1,1
I,95030,1,0
ICE CREAM,94931,1,1
IN,95054,1,1
INSIDE,95056,1,0
IT,95032,1,1
JACKET,95011,1,0
JAM,94933,1,1
JEANS,95013,1,0
JUG,95129,0,0
JUICE,94935,1,1
JUMP,95264,1,1
JUMPER,95015,1,0
KEY,95130,1,1
KICK,95266,1,0
KISS,95268,1,1
KITCHEN,95057,1,0
KITTEN,95247,0,0
KNEE,94983,1,0
KNOW,95270,1,1
LADY,95166,1,1
LAMB,95249,0,0
LAMP,95131,0,0
LATER,95012,0,0
LEG,94985,1,1
LIGHT (OBJECT),95132,1,1
LIKE,95272,1,0
LION,95251,1,1
LITTLE (DESCRIPTION),94966,0,0
LIVING ROOM,95059,1,0
LOOK,95274,1,1
LORRY,95285,0,0
LOVE,95276,0,0
LUNCH,95180,1,1
MAKE,95278,0,0
MAN,95167,1,1
ME,95034,1,1
MEAT,94937,1,0
MEDICINE,95133,1,1
MEOW,95193,1,1
MILK,94939,1,1
MINE,95036,1,1
MONEY,95134,1,1
MONKEY,95253,1,1
MOO,95195,1,1
MOON,95092,1,1
MORE,95076,1,1
MORNING,95014,0,0
MOTORCYCLE,95287,1,1
MOUSE,95255,1,1
MOUTH,94995,1,1
MUG,95135,0,0
MUMMY,95168,1,1
MY,95038,1,1
NAIL (BODY PART),94987,1,0
NAP,95181,1,0
NAPPY,95017,1,1
NASTY,94968,0,0
NAUGHTY,94970,1,1
NECKLACE,95019,0,0
NICE,94972,1,0
NIGHT,95016,0,0
NO,95183,1,1
NONE,95078,0,0
NOSE,94989,1,1
NOT,95080,1,0
NOW,95018,0,0
OFF,95058,1,1
OLD,94974,0,0
ON,95060,1,1
OPEN,95280,1,1
ORANGE (FOOD),94941,1,1
OTHER,95082,1,1
OUCH,95197,1,1
OUT,95062,1,1
OUTSIDE,95100,1,1
OWL,95257,1,1
PAPER,95136,1,1
PARK,95101,1,0
PARTY,95102,0,0
PASTA,94943,1,1
PATTYCAKE,95184,1,0
PEAS,94945,1,1
PEEKABOO,95186,1,0
PEN,94893,1,1
PENGUIN,95259,1,1
PENNY,95137,1,1
PEOPLE,95170,0,0
PERSON,95160,1,0
PHONE,95148,1,1
PICTURE,95138,1,1
PIG,95261,1,1
PILLOW,95139,1,0
PIZZA,94947,1,1
PLANT,95140,0,0
PLATE,95141,1,1
PLAY,95282,1,0
PLAY PEN,95061,0,0
PLEASE,95188,1,1
POLICE,95161,0,0
PONY,95263,1,0
POOL,95103,1,0
POTTY,95063,0,0
PRETTY,94976,0,0
PULL,95284,1,1
PUPPY,95265,0,0
PURSE,95142,1,0
PUSH,95286,1,1
PUSHCHAIR,95295,1,1
PUT,95288,1,0
PYJAMAS,95021,1,0
QUACK,95199,1,1
RABBIT,95217,1,1
RADIO,95143,0,0
RAIN,95104,1,1
READ,95290,0,0
RED,94978,0,0
RIDE,95292,1,0
ROCKING CHAIR,95067,0,0
RUBBISH,95144,1,0
RUN,95294,1,1
SAD,94980,1,0
SAME,95084,0,0
SAY,95296,1,1
SCARED,94982,1,1
SCHOOL,95105,0,0
SCISSORS,95145,1,0
SCRATCH,95298,1,0
SEE,95300,1,0
SHEEP,95267,1,1
SHH,95190,1,1
SHIRT,95023,1,0
SHOES,95025,1,1
SHOP,95106,0,0
SHORTS,95027,1,1
SHOW,95302,1,0
SICK,94984,0,0
SING,94888,0,0
SINK,95071,1,0
SISTER,95162,0,0
SKY,95093,1,1
SLEEP,94890,1,1
SLEEPY,94986,1,0
SLIDE (OBJECT),95094,1,1
SMELL,95090,0,0
SMILE,94892,1,0
SNOW,95095,0,0
SOAP,95146,1,0
SOCK,95029,1,1
SOFA,95069,1,0
SOFT,94988,1,0
SOME,95086,1,1
SPADE,95096,1,1
SPIDER,95269,1,1
SPLASH,94894,1,1
SPOON,95147,1,1
SQUIRREL,95271,1,1
STAIRS,95073,1,1
STAR,95097,1,1
STONE,95098,1,1
STOP,94896,1,1
SUN,95099,1,1
SWEETS,94949,1,1
SWIM,94898,1,0
SWING (ACTION),94900,1,0
SWING (OBJECT),95107,1,1
TABLE,95075,1,1
TAKE,94902,0,0
TEA,95192,1,1
TEA (DRINK),94951,1,1
TEACHER,95171,0,0
TEDDY,94895,1,1
TELL,94904,0,0
THANK YOU,95194,1,1
THAT,95040,1,0
THERE,95064,1,1
THIRSTY,94990,0,0
THIS,95042,1,1
THROW,94906,1,0
TICKLE,94908,1,1
TIGER,95273,1,1
TIRED,94992,1,0
TOAST,94953,1,1
TODAY,95020,0,0
TOE,94991,1,1
TOMORROW,95022,0,0
TONGUE,94973,1,0
TONIGHT,95024,0,0
TOOTH,94975,1,1
TOOTHBRUSH,95149,1,0
TOWEL,95150,1,1
TOY (OBJECT),94897,1,1
TRAIN,95297,1,1
TREE,95108,1,1
TROUSERS,95031,1,1
TUMMY,94993,1,1
TURKEY,95275,0,0
TURTLE,95277,1,1
TV,95077,1,1
UHOH,95201,1,1
UNCLE,95172,0,0
UNDER,95066,1,0
UP,95068,1,1
VROOM,95203,1,1
WAIT,95196,1,1
WALK,94910,1,1
WALL,95109,0,0
WANT TO,95198,1,0
WASH,94912,1,0
WATCH (ACTION),94914,0,0
WATCH (OBJECT),95151,0,0
WATER,94955,1,1
WATER (OUTSIDE),95110,1,1
WET,94994,1,1
WHAT,95000,1,0
WHEN,95002,0,0
WHERE,95004,1,0
WHO,95006,1,0
WHY,95008,0,0
WINDOW,95079,1,0
WIPE,94916,1,0
WOOF,95205,1,1
WORK (PLACE),95111,0,0
WRITE,94918,0,0
YELLOW,94996,1,1
YES,95200,1,1
YOU,95044,1,0
YOUR,95046,1,0
YUM,95207,1,1
ZIP,95033,1,1
ZOO,95112,0,0
