word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,21321,1,1
AGAIN,21532,1,1
ALL,21530,1,1
ALL GONE,21380,1,1
ANIMAL,21669,1,1
ANOTHER,21534,1,1
APPLE,21359,1,1
ARM,21417,1,1
ASLEEP,21382,1,1
AUNT,21612,1,1
AWAY,21508,1,1
BAA BAA,21645,1,1
BABY,21613,1,1
BABYSITTER,21629,1,1
BACK (PLACE),21510,1,1
BAD,21384,1,1
BALL,21341,1,1
BALLOON,21343,1,1
BANANA,21361,1,1
BASKET,21573,1,1
BATH,21633,1,1
BATH (FURNITURE),21495,1,1
BATHROOM,21497,1,1
BEACH,21541,1,1
BEAR,21671,1,1
BED,21499,1,1
BEDROOM,21501,1,1
BEE,21673,1,1
BELLY BUTTON,21419,1,1
BIB,21457,1,1
BICYCLE,21323,1,1
BIG,21386,1,1
BIRD,21675,1,1
BISCUIT,21363,1,1
BITE,21662,1,1
BLANKET,21574,1,1
BLOCK,21345,1,1
BLOW,21664,1,1
BLUE,21388,1,1
BOAT,21325,1,1
BOOK,21347,1,1
BOOTS,21459,1,1
BOTTLE,21575,1,1
BOWL,21576,1,1
BOX,21577,1,1
BOY,21614,1,1
BREAD,21365,1,1
BREAK,21666,1,1
BREAKFAST,21634,1,1
BRING,21668,1,1
BROKEN,21390,1,1
BROOM,21578,1,1
BROTHER,21615,1,1
BRUSH (OBJECT),21579,1,1
BUBBLES,21349,1,1
BUCKET,21543,1,1
BUMP,21670,1,1
BUS,21331,1,1
BUTTER,21367,1,1
BUTTERFLY,21679,1,1
BUTTON,21461,1,1
BYE BYE,21635,1,1
CAKE,21369,1,1
CALL,21672,1,1
CAR,21333,1,1
CAREFUL,21392,1,1
CARROTS,21371,1,1
CARRY,21674,1,1
CAT,21681,1,1
CATCH,21676,1,1
CEREAL,21373,1,1
CHAIR,21503,1,1
CHASE,21548,1,1
CHEEK,21421,1,1
CHEESE,21375,1,1
CHICKEN,21377,1,1
CHICKEN (ANIMAL),21683,1,1
CHILD,21616,1,1
CHIPS,21379,1,1
CHOO CHOO,21647,1,1
CHURCH,21545,1,1
CLEAN,21394,1,1
CLEAN (ACTION),21678,1,1
CLOCK,21580,1,1
CLOSE,21346,1,1
COAT,21463,1,1
COCKADOODLEDOO,21649,1,1
COFFEE,21381,1,1
COLD,21396,1,1
COMB (OBJECT),21581,1,1
COOKER,21505,1,1
COT,21507,1,1
COW,21685,1,1
CRY,21680,1,1
CUDDLE,21682,1,1
CUP,21582,1,1
CUT,21684,1,1
DADDY,21617,1,1
DANCE,21686,1,1
DARK,21398,1,1
DAY,21470,1,1
DEER,21687,1,1
DINNER,21636,1,1
DIRTY,21400,1,1
DISH,21583,1,1
DOCTOR,21618,1,1
DOG,21689,1,1
DOLL,21351,1,1
DON'T,21637,1,1
DONKEY,21691,1,1
DOOR,21509,1,1
DOWN,21512,1,1
DRAW,21688,1,1
DRAWER,21511,1,1
DRESS (OBJECT),21465,1,1
DRINK,21383,1,1
DRINK (ACTION),21690,1,1
DRIVE,21692,1,1
DROP,21694,1,1
DRY (DESCRIPTION),21402,1,1
DUCK,21693,1,1
DUMMY,21584,1,1
EAR,21423,1,1
EAT,21696,1,1
EGG,21385,1,1
ELEPHANT,21695,1,1
EMPTY,21404,1,1
EYE,21425,1,1
FACE,21427,1,1
FALL,21698,1,1
FAST,21406,1,1
FEED,21700,1,1
FIND,21702,1,1
FINE,21408,1,1
FINGER,21429,1,1
FINISH,21704,1,1
FIRE ENGINE,21335,1,1
FISH,21697,1,1
FISH (FOOD),21387,1,1
FLOWER,21547,1,1
FOOD,21389,1,1
FOOT,21431,1,1
FORK,21585,1,1
FRIDGE,21525,1,1
FRIEND,21619,1,1
FROG,21699,1,1
GARAGE,21513,1,1
GARDEN,21549,1,1
GENTLE,21410,1,1
GET,21706,1,1
GIRAFFE,21701,1,1
GIRL,21623,1,1
GIVE,21708,1,1
GLASS,21586,1,1
GLASSES,21467,1,1
GO,21710,1,1
GOOD,21412,1,1
GOODNIGHT,21642,1,1
GOOSE,21703,1,1
GRANDMA,21624,1,1
GRANDPA,21625,1,1
GREEN,21414,1,1
GRR,21651,1,1
HAIR,21437,1,1
HAMMER,21587,1,1
HAND,21439,1,1
HAPPY,21416,1,1
HARD,21418,1,1
HAT,21469,1,1
HAVE,21712,1,1
HEAD,21441,1,1
HEAR,21714,1,1
HELLO,21638,1,1
HELP,21716,1,1
HER,21486,1,1
HI,21639,1,1
HIGH CHAIR,21515,1,1
HIS,21488,1,1
HIT,21718,1,1
HOOVER,21588,1,1
HORSE,21705,1,1
HOT,21420,1,1
HOUSE,21551,1,1
HOW,21458,1,1
HUG,21720,1,1
HUNGRY,21422,1,1
HURRY,21722,1,1
HURT,21424,1,1
I,21490,1,1
ICE CREAM,21391,1,1
IN,21514,1,1
INSIDE,21516,1,1
IT,21492,1,1
JACKET,21471,1,1
JAM,21393,1,1
JEANS,21473,1,1
JUG,21589,1,1
JUICE,21395,1,1
JUMP,21724,1,1
JUMPER,21475,1,1
KEY,21590,1,1
KICK,21726,1,1
KISS,21728,1,1
KITCHEN,21517,1,1
KITTEN,21707,1,1
KNEE,21443,1,1
KNOW,21730,1,1
LADY,21626,1,1
LAMB,21709,1,1
LAMP,21591,1,1
LATER,21472,1,1
LEG,21445,1,1
LIGHT (OBJECT),21592,1,1
LIKE,21732,1,1
LION,21711,1,1
LITTLE (DESCRIPTION),21426,1,1
LIVING ROOM,21519,1,1
LOOK,21734,1,1
LORRY,21327,1,1
LOVE,21736,1,1
LUNCH,21640,1,1
MAKE,21320,1,1
MAN,21627,1,1
ME,21494,1,1
MEAT,21397,1,1
MEDICINE,21593,1,1
MEOW,21653,1,1
MILK,21399,1,1
MINE,21496,1,1
MONEY,21594,1,1
MONKEY,21713,1,1
MOO,21655,1,1
MOON,21552,1,1
MORE,21536,1,1
MORNING,21474,1,1
MOTORCYCLE,21329,1,1
MOUSE,21715,1,1
MOUTH,21455,1,1
MUG,21595,1,1
MUMMY,21628,1,1
MY,21498,1,1
NAIL (BODY PART),21447,1,1
NAP,21641,1,1
NAPPY,21477,1,1
NASTY,21428,1,1
NAUGHTY,21430,1,1
NECKLACE,21479,1,1
NICE,21432,1,1
NIGHT,21476,1,1
NO,21643,1,1
NONE,21538,1,1
NOSE,21449,1,1
NOT,21540,1,1
NOW,21478,1,1
OFF,21518,1,1
OLD,21434,1,1
ON,21520,1,1
OPEN,21322,1,1
ORANGE (FOOD),21401,1,1
OTHER,21542,1,1
OUCH,21657,1,1
OUT,21522,1,1
OUTSIDE,21560,1,1
OWL,21717,1,1
PAPER,21596,1,1
PARK,21561,1,1
PARTY,21562,1,1
PASTA,21403,1,1
PATTYCAKE,21644,1,1
PEAS,21405,1,1
PEEKABOO,21646,1,1
PEN,21353,1,1
PENGUIN,21719,1,1
PENNY,21597,1,1
PEOPLE,21630,1,1
PERSON,21620,1,1
PHONE,21608,1,1
PICTURE,21598,1,1
PIG,21721,1,1
PILLOW,21599,1,1
PIZZA,21407,1,1
PLANT,21600,1,1
PLATE,21601,1,1
PLAY,21324,1,1
PLAY PEN,21521,0,0
PLEASE,21648,1,1
POLICE,21621,1,1
PONY,21723,1,1
POOL,21563,1,1
POTTY,21523,1,1
PRETTY,21436,1,1
PULL,21326,1,1
PUPPY,21725,1,1
PURSE,21602,1,1
PUSH,21328,1,1
PUSHCHAIR,21337,1,1
PUT,21330,1,1
PYJAMAS,21481,1,1
QUACK,21659,1,1
RABBIT,21677,1,1
RADIO,21603,1,1
RAIN,21564,1,1
READ,21332,1,1
RED,21438,1,1
RIDE,21334,1,1
ROCKING CHAIR,21527,1,1
RUBBISH,21604,1,1
RUN,21336,1,1
SAD,21440,1,1
SAME,21544,1,1
SAY,21338,1,1
SCARED,21442,1,1
SCHOOL,21565,1,1
SCISSORS,21605,1,1
SCRATCH,21340,1,1
SEE,21342,1,1
SHEEP,21727,1,1
SHH,21650,1,1
SHIRT,21483,1,1
SHOES,21485,1,1
SHOP,21566,1,1
SHORTS,21487,1,1
SHOW,21344,1,1
SICK,21444,1,1
SING,21348,1,1
SINK,21531,1,1
SISTER,21622,1,1
SKY,21553,1,1
SLEEP,21350,1,1
SLEEPY,21446,1,1
SLIDE (OBJECT),21554,1,1
SMELL,21550,1,1
SMILE,21352,1,1
SNOW,21555,1,1
SOAP,21606,1,1
SOCK,21489,1,1
SOFA,21529,1,1
SOFT,21448,1,1
SOME,21546,1,1
SPADE,21556,1,1
SPIDER,21729,1,1
SPLASH,21354,1,1
SPOON,21607,1,1
SQUIRREL,21731,1,1
STAIRS,21533,1,1
STAR,21557,1,1
STONE,21558,1,1
STOP,21356,1,1
SUN,21559,1,1
SWEETS,21409,1,1
SWIM,21358,1,1
SWING (ACTION),21360,1,1
