word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,75785,0,0
AGAIN,75996,1,1
ALL,75994,1,0
ALL GONE,75844,1,0
ANIMAL,75715,1,0
ANOTHER,75998,1,0
APPLE,75823,1,1
ARM,75881,0,0
ASLEEP,75846,1,0
AUNT,76076,0,0
AWAY,75972,0,0
BAA BAA,75691,0,0
BABY,75659,1,1
BABYSITTER,75675,1,1
BACK (PLACE),75974,0,0
BAD,75848,0,0
BALL,75805,1,1
BALLOON,75807,1,1
BANANA,75825,1,1
BASKET,76037,1,0
BATH,75679,1,1
BATH (FURNITURE),75959,1,1
BATHROOM,75961,1,0
BEACH,76005,1,0
BEAR,75717,0,0
BED,75963,1,1
BEDROOM,75965,1,0
BEE,75719,0,0
BELLY BUTTON,75883,0,0
BIB,75921,0,0
BICYCLE,75787,1,1
BIG,75850,0,0
BIRD,75721,1,1
BISCUIT,75827,1,0
BITE,75708,1,0
BLANKET,76038,1,0
BLOCK,75809,1,1
BLOW,75710,1,0
BLUE,75852,0,0
BOAT,75789,1,1
BOOK,75811,1,1
BOOTS,75923,0,0
BOTTLE,76039,1,0
BOWL,76040,1,1
BOX,76041,0,0
BOY,75660,1,0
BREAD,75829,1,0
BREAK,75712,1,0
BREAKFAST,75680,1,0
BRING,75714,1,0
BROKEN,75854,0,0
BROOM,76042,0,0
BROTHER,75661,0,0
BRUSH (OBJECT),76043,0,0
BUBBLES,75813,0,0
BUCKET,76007,0,0
BUMP,75716,1,0
BUS,75795,1,1
BUTTER,75831,0,0
BUTTERFLY,75725,0,0
BUTTON,75925,0,0
BYE BYE,75681,1,1
CAKE,75833,1,0
CALL,75718,1,0
CAR,75797,1,1
CAREFUL,75856,1,0
CARROTS,75835,0,0
CARRY,75720,1,0
CAT,75727,1,1
CATCH,75722,1,0
CEREAL,75837,0,0
CHAIR,75967,1,1
CHASE,76012,0,0
CHEEK,75885,0,0
CHEESE,75839,1,1
CHICKEN,75841,1,0
CHICKEN (ANIMAL),75729,1,1
CHILD,75662,0,0
CHIPS,75843,1,1
CHOO CHOO,75693,0,0
CHURCH,76009,0,0
CLEAN,75858,0,0
CLEAN (ACTION),75724,1,0
CLOCK,76044,0,0
CLOSE,75810,1,0
COAT,75927,1,0
COCKADOODLEDOO,75695,0,0
COFFEE,75845,1,0
COLD,75860,1,0
COMB (OBJECT),76045,0,0
COOKER,75969,1,0
COT,75971,0,0
COW,75731,1,1
CRY,75726,1,0
CUDDLE,75728,1,0
CUP,76046,1,1
CUT,75730,0,0
DADDY,75663,1,1
DANCE,75732,1,0
DARK,75862,1,0
DAY,75934,0,0
DEER,75733,0,0
DINNER,75682,1,1
DIRTY,75864,1,1
DISH,76047,0,0
DOCTOR,75664,0,0
DOG,75735,1,1
DOLL,75815,1,1
DON'T,75683,0,0
DONKEY,75737,1,0
DOOR,75973,1,1
DOWN,75976,1,1
DRAW,75734,1,0
DRAWER,75975,1,0
DRESS (OBJECT),75929,1,0
DRINK,75847,1,0
DRINK (ACTION),75736,1,0
DRIVE,75738,1,0
DROP,75740,0,0
DRY (DESCRIPTION),75866,0,0
DUCK,75739,1,1
DUMMY,76048,0,0
EAR,75887,1,1
EAT,75742,1,1
EGG,75849,0,0
ELEPHANT,75741,1,0
EMPTY,75868,1,0
EYE,75889,1,1
FACE,75891,1,0
FALL,75744,0,0
