word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,1497,0,0
AGAIN,1819,0,0
ALL,1820,0,0
ALL GONE,1753,1,1
ANIMAL,1463,0,0
ANOTHER,1821,0,0
APPLE,1518,0,0
ARM,1551,0,0
ASLEEP,1754,0,0
AUNT,1672,0,0
AWAY,202,0,0
BAA BAA,1450,1,1
BABY,1673,0,0
BABYSITTER,323,0,0
BACK (PLACE),1808,0,0
BAD,78,0,0
BALL,1508,0,0
BALLOON,1509,0,0
BANANA,1519,0,0
BASKET,267,0,0
BATH,327,1,1
BATH (FURNITURE),1593,1,1
BATHROOM,1594,0,0
BEACH,235,0,0
BEAR,1464,0,0
BED,1595,1,1
BEDROOM,1596,0,0
BEE,1465,1,1
BELLY BUTTON,1554,0,0
BIB,1575,1,1
BICYCLE,1498,0,0
BIG,1755,0,0
BIRD,1466,1,1
BISCUIT,1520,0,0
BITE,1694,0,0
BLANKET,268,0,0
BLOCK,1510,0,0
BLOW,1695,1,1
BLUE,1756,0,0
BOAT,1499,1,1
BOOK,1511,1,1
BOOTS,1576,1,1
BOTTLE,1618,1,1
BOWL,1619,1,1
BOX,1620,1,1
BOY,1674,1,1
BREAD,1521,0,0
BREAK,1696,0,0
BREAKFAST,328,0,0
BRING,1697,0,0
BROKEN,1757,1,1
BROOM,1621,0,0
BROTHER,1675,1,1
BRUSH (OBJECT),273,1,1
BUBBLES,1513,1,1
BUCKET,1623,1,1
BUMP,1698,0,0
BUS,1500,0,0
BUTTER,1522,0,0
BUTTERFLY,1469,0,0
BUTTON,1577,1,1
BYE BYE,329,0,0
CAKE,1523,0,0
CALL,366,0,0
CAR,1501,0,0
CAREFUL,1758,1,1
CARROTS,1524,0,0
CARRY,1699,0,0
CAT,1470,0,0
CATCH,1700,1,1
CEREAL,1525,1,1
CHAIR,1597,1,1
CHASE,242,0,0
CHEEK,1556,0,0
CHEESE,1526,1,1
CHICKEN,1527,0,0
CHICKEN (ANIMAL),1471,1,1
CHILD,310,0,0
CHIPS,1528,1,1
CHOO CHOO,1451,1,1
CHURCH,239,0,0
CLEAN,1759,0,0
