word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,143735,1,1
AGAIN,143528,1,0
ALL,143526,0,0
ALL GONE,143376,1,1
ANIMAL,143665,1,0
ANOTHER,143530,0,0
APPLE,143773,1,1
ARM,143413,1,1
ASLEEP,143378,1,1
AUNT,143608,0,0
AWAY,143504,1,0
BAA BAA,143641,1,1
BABY,143609,1,1
BABYSITTER,143625,0,0
BACK (PLACE),143506,1,0
BAD,143380,0,0
BALL,143755,1,1
BALLOON,143757,1,1
BANANA,143775,1,1
BASKET,143569,1,1
BATH,143629,1,1
BATH (FURNITURE),143491,1,1
BATHROOM,143493,1,0
BEACH,143537,1,1
BEAR,143667,0,0
BED,143495,1,1
BEDROOM,143497,1,1
BEE,143669,1,1
BELLY BUTTON,143415,1,1
BIB,143453,1,1
BICYCLE,143737,1,1
BIG,143382,1,0
BIRD,143671,1,1
BISCUIT,143777,1,1
BITE,143658,1,0
BLANKET,143570,1,1
BLOCK,143759,0,0
BLOW,143660,1,0
BLUE,143384,0,0
BOAT,143739,1,1
BOOK,143761,1,1
BOOTS,143455,1,1
BOTTLE,143571,1,1
BOWL,143572,1,0
BOX,143573,1,0
BOY,143610,0,0
BREAD,143779,1,1
BREAK,143662,1,1
BREAKFAST,143630,1,0
BRING,143664,1,0
BROKEN,143386,1,1
BROOM,143574,0,0
BROTHER,143611,0,0
BRUSH (OBJECT),143575,1,0
BUBBLES,143763,1,1
BUCKET,143539,1,0
BUMP,143666,0,0
BUS,143745,1,1
BUTTER,143781,1,0
BUTTERFLY,143675,1,1
BUTTON,143457,1,1
BYE BYE,143631,1,1
CAKE,143783,1,1
CALL,143668,1,0
CAR,143747,1,1
CAREFUL,143388,1,1
CARROTS,143785,1,1
CARRY,143670,1,0
CAT,143677,1,1
CATCH,143672,1,1
CEREAL,143787,1,0
CHAIR,143499,1,1
CHASE,143544,0,0
CHEEK,143417,1,0
CHEESE,143789,1,1
CHICKEN,143791,1,0
CHICKEN (ANIMAL),143679,1,0
CHILD,143612,0,0
CHIPS,143375,1,1
CHOO CHOO,143643,1,1
CHURCH,143541,1,1
CLEAN,143390,1,0
CLEAN (ACTION),143674,1,0
CLOCK,143576,1,0
CLOSE,143760,1,1
COAT,143459,1,1
COCKADOODLEDOO,143645,1,0
COFFEE,143377,1,0
COLD,143392,1,0
COMB (OBJECT),143577,1,0
COOKER,143501,1,0
COT,143503,1,1
COW,143681,1,1
CRY,143676,1,0
CUDDLE,143678,1,1
CUP,143578,1,1
CUT,143680,0,0
DADDY,143613,1,1
DANCE,143682,1,1
DARK,143394,1,1
DAY,143466,0,0
DEER,143683,0,0
DINNER,143632,1,0
DIRTY,143396,1,1
DISH,143579,0,0
DOCTOR,143614,1,0
DOG,143685,1,1
DOLL,143765,1,0
DON'T,143633,1,0
DONKEY,143687,1,0
DOOR,143505,1,1
DOWN,143508,1,0
DRAW,143684,1,1
DRAWER,143507,1,0
DRESS (OBJECT),143461,1,1
DRINK,143379,1,1
DRINK (ACTION),143686,1,1
DRIVE,143688,1,0
DROP,143690,1,0
DRY (DESCRIPTION),143398,0,0
DUCK,143689,1,1
DUMMY,143580,1,1
EAR,143419,1,1
EAT,143692,1,0
EGG,143381,1,1
ELEPHANT,143691,1,0
EMPTY,143400,1,0
EYE,143421,1,1
FACE,143423,1,0
FALL,143694,0,0
FAST,143402,0,0
FEED,143696,0,0
FIND,143698,1,0
FINE,143404,0,0
FINGER,143425,1,1
FINISH,143700,1,1
FIRE ENGINE,143749,1,0
FISH,143693,1,1
FISH (FOOD),143383,1,1
FLOWER,143543,1,1
FOOD,143385,1,0
FOOT,143427,1,1
FORK,143581,1,1
FRIDGE,143521,1,0
FRIEND,143615,1,0
FROG,143695,1,1
GARAGE,143509,0,0
GARDEN,143545,1,1
GENTLE,143406,1,0
GET,143702,1,0
GIRAFFE,143697,1,1
GIRL,143619,0,0
GIVE,143704,1,0
GLASS,143582,0,0
GLASSES,143463,1,1
GO,143706,1,0
GOOD,143408,1,0
GOODNIGHT,143638,1,1
GOOSE,143699,0,0
GRANDMA,143620,1,1
GRANDPA,143621,1,1
GREEN,143410,0,0
GRR,143647,1,1
HAIR,143433,1,1
HAMMER,143583,0,0
HAND,143435,1,1
HAPPY,143412,1,1
HARD,143414,0,0
HAT,143465,1,1
HAVE,143708,1,0
HEAD,143437,1,1
HEAR,143710,0,0
HELLO,143634,1,1
HELP,143712,1,1
HER,143482,0,0
HI,143635,1,1
HIGH CHAIR,143511,1,0
HIS,143484,0,0
HIT,143714,1,0
HOOVER,143584,1,1
HORSE,143701,1,1
HOT,143416,1,1
HOUSE,143547,1,1
HOW,143454,0,0
HUG,143716,0,0
HUNGRY,143418,1,0
HURRY,143718,1,0
HURT,143420,1,1
I,143486,0,0
ICE CREAM,143387,1,0
IN,143510,1,0
INSIDE,143512,0,0
IT,143488,1,1
JACKET,143467,0,0
JAM,143389,1,0
JEANS,143469,1,0
JUG,143585,0,0
JUICE,143391,1,1
JUMP,143720,1,1
JUMPER,143471,1,0
KEY,143586,1,1
KICK,143722,1,1
KISS,143724,1,1
KITCHEN,143513,1,0
KITTEN,143703,0,0
KNEE,143439,1,1
KNOW,143726,1,0
LADY,143622,1,0
LAMB,143705,1,0
LAMP,143587,0,0
LATER,143468,1,0
LEG,143441,1,1
LIGHT (OBJECT),143588,1,1
LIKE,143728,1,0
LION,143707,1,1
LITTLE (DESCRIPTION),143422,1,0
LIVING ROOM,143515,1,0
LOOK,143730,1,1
LORRY,143741,1,0
LOVE,143732,1,1
LUNCH,143636,1,0
MAKE,143734,0,0
MAN,143623,1,1
ME,143490,0,0
MEAT,143393,0,0
MEDICINE,143589,1,0
MEOW,143649,1,1
MILK,143395,1,1
MINE,143492,1,1
MONEY,143590,0,0
MONKEY,143709,1,1
MOO,143651,1,1
MOON,143548,1,0
MORE,143532,1,0
MORNING,143470,1,0
MOTORCYCLE,143743,1,1
MOUSE,143711,1,1
MOUTH,143451,1,1
MUG,143591,0,0
MUMMY,143624,1,1
MY,143494,0,0
NAIL (BODY PART),143443,1,0
NAP,143637,1,0
NAPPY,143473,1,1
NASTY,143424,0,0
NAUGHTY,143426,1,1
NECKLACE,143475,1,0
NICE,143428,1,1
NIGHT,143472,1,0
NO,143639,1,1
NONE,143534,1,0
NOSE,143445,1,1
NOT,143536,0,0
NOW,143474,0,0
OFF,143514,1,1
OLD,143430,1,0
ON,143516,1,0
OPEN,143736,1,1
ORANGE (FOOD),143397,1,1
OTHER,143538,0,0
OUCH,143653,1,1
OUT,143518,0,0
OUTSIDE,143556,1,1
OWL,143713,1,0
PAPER,143592,1,1
PARK,143557,1,1
PARTY,143558,1,0
PASTA,143399,1,1
PATTYCAKE,143640,1,0
PEAS,143401,1,1
PEEKABOO,143642,1,1
PEN,143767,1,1
PENGUIN,143715,0,0
PENNY,143593,0,0
PEOPLE,143626,0,0
PERSON,143616,0,0
PHONE,143604,1,1
PICTURE,143594,1,1
PIG,143717,1,1
PILLOW,143595,1,0
PIZZA,143403,1,0
PLANT,143596,0,0
PLATE,143597,1,0
PLAY,143738,1,1
PLAY PEN,143517,0,0
PLEASE,143644,1,1
POLICE,143617,0,0
PONY,143719,1,0
POOL,143559,0,0
POTTY,143519,1,1
PRETTY,143432,1,1
PULL,143740,1,0
PUPPY,143721,1,0
PURSE,143598,1,0
PUSH,143742,1,0
PUSHCHAIR,143751,1,1
PUT,143744,0,0
PYJAMAS,143477,1,1
QUACK,143655,1,1
RABBIT,143673,1,1
RADIO,143599,0,0
RAIN,143560,1,0
READ,143746,1,0
RED,143434,0,0
RIDE,143748,1,0
ROCKING CHAIR,143523,0,0
RUBBISH,143600,1,0
RUN,143750,1,1
SAD,143436,1,0
SAME,143540,0,0
SAY,143752,0,0
SCARED,143438,1,0
SCHOOL,143561,1,0
SCISSORS,143601,1,0
SCRATCH,143754,0,0
SEE,143756,0,0
SHEEP,143723,1,1
SHH,143646,1,1
SHIRT,143479,0,0
SHOES,143481,1,1
SHOP,143562,1,0
SHORTS,143483,0,0
SHOW,143758,1,0
SICK,143440,0,0
SING,143762,1,0
SINK,143527,1,0
SISTER,143618,0,0
SKY,143549,1,1
SLEEP,143764,1,1
SLEEPY,143442,1,0
SLIDE (OBJECT),143550,1,1
SMELL,143546,1,0
SMILE,143766,1,0
SNOW,143551,1,0
SOAP,143602,1,0
SOCK,143485,1,1
SOFA,143525,1,0
SOFT,143444,1,0
SOME,143542,0,0
SPADE,143552,1,0
SPIDER,143725,1,0
SPLASH,143768,1,1
SPOON,143603,1,1
SQUIRREL,143727,1,0
STAIRS,143529,1,1
STAR,143553,1,1
STONE,143554,1,1
STOP,143770,1,1
SUN,143555,1,0
SWEETS,143405,1,1
SWIM,143772,1,0
SWING (ACTION),143774,1,1
SWING (OBJECT),143563,1,1
TABLE,143531,1,0
TAKE,143776,1,0
TEA,143648,1,1
TEA (DRINK),143407,1,1
TEACHER,143627,0,0
TEDDY,143769,1,1
TELL,143778,0,0
THANK YOU,143650,1,1
THAT,143496,0,0
THERE,143520,1,1
THIRSTY,143446,1,1
THIS,143498,0,0
THROW,143780,1,0
TICKLE,143782,1,1
TIGER,143729,1,0
TIRED,143448,1,1
TOAST,143409,1,1
TODAY,143476,0,0
TOE,143447,1,1
TOMORROW,143478,1,0
TONGUE,143429,1,0
TONIGHT,143480,0,0
TOOTH,143431,1,1
TOOTHBRUSH,143605,1,1
TOWEL,143606,1,0
TOY (OBJECT),143771,1,0
TRAIN,143753,1,1
TREE,143564,1,1
TROUSERS,143487,1,0
TUMMY,143449,1,1
TURKEY,143731,0,0
TURTLE,143733,1,0
TV,143533,1,1
UHOH,143657,1,1
UNCLE,143628,0,0
UNDER,143522,1,0
UP,143524,1,1
VROOM,143659,1,0
WAIT,143652,1,1
WALK,143784,1,1
WALL,143565,1,0
WANT TO,143654,0,0
WASH,143786,1,0
WATCH (ACTION),143788,1,0
WATCH (OBJECT),143607,0,0
WATER,143411,1,1
WATER (OUTSIDE),143566,1,1
WET,143450,1,0
WHAT,143456,1,0
WHEN,143458,0,0
WHERE,143460,1,0
WHO,143462,1,0
WHY,143464,1,0
WINDOW,143535,1,0
WIPE,143790,0,0
WOOF,143661,1,1
WORK (PLACE),143567,1,1
WRITE,143792,0,0
YELLOW,143452,0,0
YES,143656,1,1
YOU,143500,0,0
YOUR,143502,1,0
YUM,143663,1,0
ZIP,143489,1,1
ZOO,143568,1,0
