word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,149037,1,0
AGAIN,148830,1,1
ALL,148828,0,0
ALL GONE,149096,1,1
ANIMAL,148967,1,0
ANOTHER,148832,0,0
APPLE,149075,1,0
ARM,149133,1,0
ASLEEP,149098,1,0
AUNT,148910,1,0
AWAY,149224,1,1
BAA BAA,148943,1,1
BABY,148911,1,0
BABYSITTER,148927,1,0
BACK (PLACE),149226,0,0
BAD,149100,0,0
BALL,149057,1,0
BALLOON,149059,1,0
BANANA,149077,1,0
BASKET,148871,1,0
BATH,148931,1,0
BATH (FURNITURE),149211,1,0
BATHROOM,149213,0,0
BEACH,148839,0,0
BEAR,148969,1,0
BED,149215,1,0
BEDROOM,149217,0,0
BEE,148971,1,0
BELLY BUTTON,149135,0,0
BIB,149173,1,0
BICYCLE,149039,1,0
BIG,149102,0,0
BIRD,148973,1,0
BISCUIT,149079,1,0
BITE,148960,1,0
BLANKET,148872,1,0
BLOCK,149061,0,0
BLOW,148962,1,0
BLUE,149104,0,0
BOAT,149041,1,0
BOOK,149063,1,0
BOOTS,149175,1,0
BOTTLE,148873,0,0
BOWL,148874,1,0
BOX,148875,0,0
BOY,148912,0,0
BREAD,149081,0,0
BREAK,148964,0,0
BREAKFAST,148932,1,0
BRING,148966,1,0
BROKEN,149106,0,0
BROOM,148876,0,0
BROTHER,148913,0,0
BRUSH (OBJECT),148877,1,0
BUBBLES,149065,1,0
BUCKET,148841,0,0
BUMP,148968,0,0
BUS,149047,0,0
BUTTER,149083,0,0
BUTTERFLY,148977,1,0
BUTTON,149177,0,0
BYE BYE,148933,1,1
CAKE,149085,0,0
CALL,148970,0,0
CAR,149049,1,0
CAREFUL,149108,1,0
CARROTS,149087,1,0
CARRY,148972,1,0
CAT,148979,1,0
CATCH,148974,0,0
CEREAL,149089,0,0
CHAIR,149219,1,0
CHASE,148846,0,0
CHEEK,149137,0,0
CHEESE,149091,1,0
CHICKEN,149093,0,0
CHICKEN (ANIMAL),148981,0,0
CHILD,148914,0,0
CHIPS,149095,1,0
CHOO CHOO,148945,1,0
CHURCH,148843,0,0
CLEAN,149110,0,0
CLEAN (ACTION),148976,1,0
CLOCK,148878,0,0
CLOSE,149062,0,0
COAT,149179,1,0
COCKADOODLEDOO,148947,0,0
COFFEE,149097,1,0
COLD,149112,0,0
COMB (OBJECT),148879,0,0
COOKER,149221,0,0
COT,149223,0,0
COW,148983,1,0
CRY,148978,1,0
CUDDLE,148980,1,0
CUP,148880,0,0
CUT,148982,0,0
DADDY,148915,1,0
DANCE,148984,1,0
DARK,149114,0,0
DAY,149186,0,0
DEER,148985,0,0
DINNER,148934,1,0
DIRTY,149116,1,0
DISH,148881,0,0
DOCTOR,148916,0,0
DOG,148987,1,0
DOLL,149067,1,0
DON'T,148935,0,0
DONKEY,148989,0,0
DOOR,149225,1,0
DOWN,148810,0,0
DRAW,148986,0,0
DRAWER,148809,0,0
DRESS (OBJECT),149181,0,0
DRINK,149099,1,0
DRINK (ACTION),148988,1,0
DRIVE,148990,0,0
DROP,148992,0,0
DRY (DESCRIPTION),149118,0,0
DUCK,148991,1,0
DUMMY,148882,0,0
EAR,149139,1,0
EAT,148994,1,0
EGG,149101,0,0
ELEPHANT,148993,1,0
EMPTY,149120,0,0
EYE,149141,1,1
FACE,149143,1,0
FALL,148996,0,0
FAST,149122,0,0
FEED,148998,0,0
FIND,149000,0,0
FINE,149124,0,0
FINGER,149145,1,0
FINISH,149002,1,0
FIRE ENGINE,149051,0,0
FISH,148995,1,0
FISH (FOOD),149103,1,0
FLOWER,148845,1,0
FOOD,149105,1,0
FOOT,149147,1,0
FORK,148883,0,0
FRIDGE,148823,1,0
FRIEND,148917,0,0
FROG,148997,0,0
GARAGE,148811,0,0
GARDEN,148847,1,0
GENTLE,149126,1,0
GET,149004,0,0
GIRAFFE,148999,1,0
GIRL,148921,0,0
GIVE,149006,0,0
GLASS,148884,0,0
GLASSES,149183,0,0
GO,149008,0,0
GOOD,149128,1,0
GOODNIGHT,148940,1,0
GOOSE,149001,0,0
GRANDMA,148922,1,0
GRANDPA,148923,1,0
GREEN,149130,0,0
GRR,148949,1,1
HAIR,149153,1,0
HAMMER,148885,0,0
HAND,149155,1,0
HAPPY,149132,0,0
HARD,149134,0,0
HAT,149185,1,0
HAVE,149010,0,0
HEAD,149157,1,0
HEAR,149012,0,0
HELLO,148936,1,1
HELP,149014,1,0
HER,149202,0,0
HI,148937,1,1
HIGH CHAIR,148813,1,0
HIS,149204,0,0
HIT,149016,0,0
HOOVER,148886,1,0
HORSE,149003,1,0
HOT,149136,1,1
HOUSE,148849,1,0
HOW,149174,0,0
HUG,149018,1,0
HUNGRY,149138,0,0
HURRY,149020,1,0
HURT,149140,0,0
I,149206,0,0
ICE CREAM,149107,0,0
IN,148812,0,0
INSIDE,148814,0,0
IT,149208,0,0
JACKET,149187,0,0
JAM,149109,0,0
JEANS,149189,0,0
JUG,148887,0,0
JUICE,149111,0,0
JUMP,149022,1,0
JUMPER,149191,0,0
KEY,148888,1,0
KICK,149024,1,0
KISS,149026,1,0
KITCHEN,148815,0,0
KITTEN,149005,1,0
KNEE,149159,0,0
KNOW,149028,0,0
LADY,148924,1,0
LAMB,149007,0,0
LAMP,148889,0,0
LATER,149188,0,0
LEG,149161,1,0
LIGHT (OBJECT),148890,1,0
LIKE,149030,0,0
LION,149009,1,0
LITTLE (DESCRIPTION),149142,0,0
LIVING ROOM,148817,0,0
LOOK,149032,1,0
LORRY,149043,0,0
LOVE,149034,0,0
LUNCH,148938,1,0
MAKE,149036,0,0
MAN,148925,1,0
ME,149210,0,0
MEAT,149113,0,0
MEDICINE,148891,1,0
MEOW,148951,1,0
MILK,149115,0,0
MINE,149212,1,1
MONEY,148892,1,0
MONKEY,149011,1,0
MOO,148953,1,1
MOON,148850,0,0
MORE,148834,1,0
MORNING,149190,0,0
MOTORCYCLE,149045,0,0
MOUSE,149013,1,0
MOUTH,149171,1,0
MUG,148893,0,0
MUMMY,148926,1,0
MY,149214,1,1
NAIL (BODY PART),149163,0,0
NAP,148939,0,0
NAPPY,149193,1,0
NASTY,149144,0,0
NAUGHTY,149146,0,0
NECKLACE,149195,0,0
NICE,149148,0,0
NIGHT,149192,1,0
NO,148941,1,1
NONE,148836,0,0
NOSE,149165,1,0
NOT,148838,0,0
NOW,149194,0,0
OFF,148816,1,0
OLD,149150,0,0
ON,148818,1,0
OPEN,149038,0,0
ORANGE (FOOD),149117,1,0
OTHER,148840,0,0
OUCH,148955,1,0
OUT,148820,0,0
OUTSIDE,148858,1,0
OWL,149015,1,0
PAPER,148894,0,0
PARK,148859,1,0
PARTY,148860,0,0
PASTA,149119,1,0
PATTYCAKE,148942,0,0
PEAS,149121,1,0
PEEKABOO,148944,1,0
PEN,149069,1,0
PENGUIN,149017,1,0
PENNY,148895,1,0
PEOPLE,148928,0,0
PERSON,148918,0,0
PHONE,148906,1,0
PICTURE,148896,0,0
PIG,149019,1,0
