word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,133145,1,1
AGAIN,132938,1,1
ALL,132936,1,0
ALL GONE,133204,1,1
ANIMAL,133075,1,1
ANOTHER,132940,1,1
APPLE,133183,1,1
ARM,133241,1,1
ASLEEP,133206,1,1
AUNT,133018,1,1
AWAY,133332,0,0
BAA BAA,133051,1,1
BABY,133019,1,1
BABYSITTER,133035,1,1
BACK (PLACE),133334,1,1
BAD,133208,1,1
BALL,133165,1,1
BALLOON,133167,1,1
BANANA,133185,1,1
BASKET,132979,1,1
BATH,133039,1,1
BATH (FURNITURE),133319,1,1
BATHROOM,133321,1,1
BEACH,132947,1,1
BEAR,133077,1,1
BED,133323,1,1
BEDROOM,133325,1,1
BEE,133079,1,1
BELLY BUTTON,133243,1,1
BIB,133281,1,1
BICYCLE,133147,1,1
BIG,133210,1,1
BIRD,133081,1,1
BISCUIT,133187,1,1
BITE,133068,1,1
BLANKET,132980,1,1
BLOCK,133169,1,1
BLOW,133070,1,1
BLUE,133212,1,1
BOAT,133149,1,1
BOOK,133171,1,1
BOOTS,133283,1,1
BOTTLE,132981,1,1
BOWL,132982,1,1
BOX,132983,1,1
BOY,133020,1,1
BREAD,133189,1,1
BREAK,133072,1,1
BREAKFAST,133040,1,1
BRING,133074,1,1
BROKEN,133214,1,1
BROOM,132984,0,0
BROTHER,133021,0,0
BRUSH (OBJECT),132985,1,1
BUBBLES,133173,1,1
BUCKET,132949,1,1
BUMP,133076,1,1
BUS,133155,1,1
BUTTER,133191,1,0
BUTTERFLY,133085,1,1
BUTTON,133285,1,1
BYE BYE,133041,1,1
CAKE,133193,1,1
CALL,133078,1,1
CAR,133157,1,1
CAREFUL,133216,1,1
CARROTS,133195,1,1
CARRY,133080,1,1
CAT,133087,1,1
CATCH,133082,1,1
CEREAL,133197,1,1
CHAIR,133327,1,1
CHASE,132954,1,1
CHEEK,133245,1,1
CHEESE,133199,1,1
CHICKEN,133201,1,1
CHICKEN (ANIMAL),133089,1,1
CHILD,133022,0,0
CHIPS,133203,1,1
CHOO CHOO,133053,1,1
CHURCH,132951,1,0
CLEAN,133218,1,1
CLEAN (ACTION),133084,1,1
CLOCK,132986,1,1
CLOSE,133170,1,1
COAT,133287,1,1
COCKADOODLEDOO,133055,1,1
COFFEE,133205,1,1
COLD,133220,1,1
COMB (OBJECT),132987,1,1
COOKER,133329,1,1
COT,133331,1,1
COW,133091,1,1
CRY,133086,1,1
CUDDLE,133088,1,1
CUP,132988,1,1
CUT,133090,0,0
DADDY,133023,1,1
DANCE,133092,1,1
DARK,133222,1,1
DAY,133294,1,1
DEER,133093,1,1
DINNER,133042,1,1
DIRTY,133224,1,1
DISH,132989,1,1
DOCTOR,133024,1,1
DOG,133095,1,1
DOLL,133175,1,1
DON'T,133043,1,1
DONKEY,133097,1,1
DOOR,133333,1,1
DOWN,133336,1,1
DRAW,133094,1,1
DRAWER,133335,1,1
DRESS (OBJECT),133289,1,1
DRINK,133207,1,1
DRINK (ACTION),133096,1,1
DRIVE,133098,1,1
DROP,133100,1,1
DRY (DESCRIPTION),133226,1,1
DUCK,133099,1,1
DUMMY,132990,1,0
EAR,133247,1,1
EAT,133102,1,1
EGG,133209,1,1
ELEPHANT,133101,1,1
EMPTY,133228,1,1
EYE,133249,1,1
FACE,133251,1,1
FALL,133104,1,1
FAST,133230,1,1
FEED,133106,1,1
FIND,133108,1,1
FINE,133232,0,0
FINGER,133253,1,1
FINISH,133110,1,1
FIRE ENGINE,133159,1,1
FISH,133103,1,1
FISH (FOOD),133211,1,1
FLOWER,132953,1,1
FOOD,133213,1,1
FOOT,133255,1,1
FORK,132991,1,1
FRIDGE,132931,1,1
FRIEND,133025,1,1
FROG,133105,1,1
GARAGE,133337,0,0
GARDEN,132955,1,1
GENTLE,133234,1,1
GET,133112,1,1
GIRAFFE,133107,1,1
GIRL,133029,1,1
GIVE,133114,1,1
GLASS,132992,0,0
GLASSES,133291,1,1
GO,133116,1,1
GOOD,133236,1,1
GOODNIGHT,133048,1,1
GOOSE,133109,1,1
GRANDMA,133030,1,1
GRANDPA,133031,1,1
GREEN,133238,1,1
GRR,133057,1,1
HAIR,133261,1,1
HAMMER,132993,1,1
HAND,133263,1,1
HAPPY,133240,1,1
HARD,133242,1,1
HAT,133293,1,1
HAVE,133118,1,0
HEAD,133265,1,1
HEAR,133120,1,1
HELLO,133044,1,1
HELP,133122,1,1
HER,133310,1,0
HI,133045,1,1
HIGH CHAIR,133339,1,1
HIS,133312,1,0
HIT,133124,1,1
HOOVER,132994,1,1
HORSE,133111,1,1
HOT,133244,1,1
HOUSE,132957,1,1
HOW,133282,1,0
HUG,133126,1,1
HUNGRY,133246,1,1
HURRY,133128,1,1
HURT,133248,1,0
I,133314,1,1
ICE CREAM,133215,1,1
IN,133338,1,1
INSIDE,133340,1,1
IT,133316,1,1
JACKET,133295,1,1
JAM,133217,1,1
JEANS,133297,1,1
JUG,132995,1,1
JUICE,133219,1,1
JUMP,133130,1,1
JUMPER,133299,1,1
KEY,132996,1,1
KICK,133132,1,1
KISS,133134,1,1
KITCHEN,133341,1,1
KITTEN,133113,1,1
KNEE,133267,1,1
KNOW,133136,1,0
LADY,133032,1,1
LAMB,133115,1,1
LAMP,132997,1,0
LATER,133296,1,1
LEG,133269,1,1
LIGHT (OBJECT),132998,1,1
LIKE,133138,1,1
LION,133117,1,1
LITTLE (DESCRIPTION),133250,1,1
LIVING ROOM,132925,1,1
LOOK,133140,1,1
LORRY,133151,1,1
LOVE,133142,1,1
LUNCH,133046,1,1
MAKE,133144,1,1
MAN,133033,1,1
ME,133318,1,1
MEAT,133221,1,1
MEDICINE,132999,1,1
MEOW,133059,1,1
MILK,133223,1,1
MINE,133320,1,1
MONEY,133000,1,1
MONKEY,133119,1,1
