word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,114367,0,0
AGAIN,114160,0,0
ALL,114158,0,0
ALL GONE,114426,0,0
ANIMAL,114297,1,0
ANOTHER,114162,0,0
APPLE,114405,0,0
ARM,114463,0,0
ASLEEP,114428,0,0
AUNT,114240,0,0
AWAY,114136,0,0
BAA BAA,114273,1,1
BABY,114241,1,1
BABYSITTER,114257,1,1
BACK (PLACE),114138,0,0
BAD,114430,0,0
BALL,114387,1,0
BALLOON,114389,1,0
BANANA,114407,0,0
BASKET,114201,0,0
BATH,114261,1,0
BATH (FURNITURE),114123,1,0
BATHROOM,114125,1,0
BEACH,114169,0,0
BEAR,114299,0,0
BED,114127,1,0
BEDROOM,114129,1,0
BEE,114301,0,0
BELLY BUTTON,114465,0,0
BIB,114503,0,0
BICYCLE,114369,0,0
BIG,114432,0,0
BIRD,114303,1,0
BISCUIT,114409,1,0
BITE,114290,0,0
BLANKET,114202,1,0
BLOCK,114391,0,0
BLOW,114292,0,0
BLUE,114434,0,0
BOAT,114371,1,0
BOOK,114393,1,0
BOOTS,114505,0,0
BOTTLE,114203,1,0
BOWL,114204,0,0
BOX,114205,0,0
BOY,114242,1,0
BREAD,114411,1,0
BREAK,114294,0,0
BREAKFAST,114262,1,0
BRING,114296,0,0
BROKEN,114436,0,0
BROOM,114206,0,0
BROTHER,114243,1,0
BRUSH (OBJECT),114207,1,0
BUBBLES,114395,0,0
BUCKET,114171,0,0
BUMP,114298,0,0
BUS,114377,1,0
BUTTER,114413,0,0
BUTTERFLY,114307,0,0
BUTTON,114507,0,0
BYE BYE,114263,1,1
CAKE,114415,0,0
CALL,114300,0,0
CAR,114379,1,0
CAREFUL,114438,0,0
CARROTS,114417,1,0
CARRY,114302,0,0
CAT,114309,1,0
CATCH,114304,0,0
CEREAL,114419,1,0
CHAIR,114131,0,0
CHASE,114176,0,0
CHEEK,114467,0,0
CHEESE,114421,0,0
CHICKEN,114423,1,0
CHICKEN (ANIMAL),114311,1,0
CHILD,114244,0,0
CHIPS,114425,1,0
CHOO CHOO,114275,0,0
CHURCH,114173,0,0
CLEAN,114440,0,0
CLEAN (ACTION),114306,0,0
CLOCK,114208,0,0
CLOSE,114392,0,0
COAT,114509,1,0
COCKADOODLEDOO,114277,0,0
COFFEE,114427,0,0
COLD,114442,0,0
COMB (OBJECT),114209,0,0
COOKER,114133,0,0
COT,114135,1,0
COW,114313,1,0
CRY,114308,0,0
CUDDLE,114310,0,0
CUP,114210,0,0
CUT,114312,0,0
DADDY,114245,1,1
DANCE,114314,1,0
DARK,114444,0,0
DAY,114516,0,0
DEER,114315,1,0
DINNER,114264,0,0
DIRTY,114446,1,0
DISH,114211,0,0
DOCTOR,114246,0,0
DOG,114317,1,0
DOLL,114397,1,0
DON'T,114265,1,0
DONKEY,114319,0,0
DOOR,114137,1,0
DOWN,114140,0,0
DRAW,114316,0,0
DRAWER,114139,0,0
DRESS (OBJECT),114511,0,0
DRINK,114429,1,0
DRINK (ACTION),114318,0,0
DRIVE,114320,0,0
DROP,114322,0,0
DRY (DESCRIPTION),114448,0,0
DUCK,114321,0,0
DUMMY,114212,0,0
EAR,114469,0,0
EAT,114324,1,0
EGG,114431,0,0
ELEPHANT,114323,0,0
EMPTY,114450,0,0
EYE,114471,0,0
FACE,114473,0,0
FALL,114326,0,0
FAST,114452,0,0
FEED,114328,0,0
FIND,114330,0,0
FINE,114454,0,0
FINGER,114475,0,0
FINISH,114332,0,0
FIRE ENGINE,114381,0,0
FISH,114325,1,0
FISH (FOOD),114433,0,0
FLOWER,114175,0,0
FOOD,114435,1,0
FOOT,114477,0,0
FORK,114213,0,0
FRIDGE,114153,0,0
FRIEND,114247,0,0
FROG,114327,0,0
GARAGE,114141,0,0
GARDEN,114177,0,0
GENTLE,114456,0,0
GET,114334,0,0
GIRAFFE,114329,1,0
GIRL,114251,0,0
GIVE,114336,0,0
GLASS,114214,0,0
GLASSES,114513,0,0
GO,114338,0,0
GOOD,114458,1,0
GOODNIGHT,114270,1,0
GOOSE,114331,0,0
GRANDMA,114252,1,0
GRANDPA,114253,1,0
GREEN,114460,0,0
GRR,114279,1,1
HAIR,114483,0,0
HAMMER,114215,0,0
HAND,114485,0,0
HAPPY,114462,0,0
HARD,114464,0,0
HAT,114515,0,0
HAVE,114340,0,0
HEAD,114487,0,0
HEAR,114342,0,0
HELLO,114266,1,0
HELP,114344,0,0
HER,114532,0,0
HI,114267,1,0
HIGH CHAIR,114143,1,0
HIS,114116,0,0
HIT,114346,0,0
HOOVER,114216,1,0
HORSE,114333,0,0
HOT,114466,0,0
HOUSE,114179,0,0
HOW,114504,0,0
HUG,114348,0,0
HUNGRY,114468,0,0
HURRY,114350,0,0
HURT,114470,0,0
I,114118,0,0
ICE CREAM,114437,0,0
IN,114142,0,0
INSIDE,114144,0,0
IT,114120,0,0
JACKET,114517,0,0
JAM,114439,0,0
JEANS,114519,0,0
JUG,114217,0,0
JUICE,114441,1,0
JUMP,114352,0,0
JUMPER,114521,0,0
KEY,114218,1,0
KICK,114354,0,0
KISS,114356,1,0
KITCHEN,114145,1,0
KITTEN,114335,1,0
KNEE,114489,0,0
KNOW,114358,0,0
LADY,114254,0,0
LAMB,114337,1,0
LAMP,114219,0,0
LATER,114518,0,0
LEG,114491,0,0
LIGHT (OBJECT),114220,0,0
LIKE,114360,0,0
LION,114339,1,0
LITTLE (DESCRIPTION),114472,0,0
LIVING ROOM,114147,0,0
LOOK,114362,0,0
LORRY,114373,0,0
LOVE,114364,0,0
LUNCH,114268,1,0
MAKE,114366,0,0
MAN,114255,0,0
ME,114122,0,0
MEAT,114443,0,0
MEDICINE,114221,0,0
MEOW,114281,1,0
MILK,114445,1,0
MINE,114124,1,1
MONEY,114222,0,0
MONKEY,114341,1,0
MOO,114283,1,0
MOON,114180,0,0
MORE,114164,0,0
MORNING,114520,0,0
MOTORCYCLE,114375,1,0
MOUSE,114343,0,0
MOUTH,114501,0,0
MUG,114223,0,0
MUMMY,114256,1,1
MY,114126,0,0
NAIL (BODY PART),114493,0,0
NAP,114269,0,0
NAPPY,114523,1,0
NASTY,114474,1,0
NAUGHTY,114476,1,0
NECKLACE,114525,0,0
NICE,114478,0,0
NIGHT,114522,0,0
NO,114271,1,1
NONE,114166,0,0
NOSE,114495,0,0
NOT,114168,0,0
NOW,114524,0,0
OFF,114146,0,0
OLD,114480,0,0
ON,114148,0,0
OPEN,114368,0,0
ORANGE (FOOD),114447,0,0
OTHER,114170,0,0
OUCH,114285,1,0
OUT,114150,0,0
OUTSIDE,114188,0,0
OWL,114345,0,0
PAPER,114224,0,0
PARK,114189,0,0
PARTY,114190,0,0
PASTA,114449,0,0
PATTYCAKE,114272,0,0
PEAS,114451,0,0
PEEKABOO,114274,0,0
PEN,114399,0,0
PENGUIN,114347,1,0
PENNY,114225,0,0
PEOPLE,114258,0,0
PERSON,114248,0,0
PHONE,114236,1,0
PICTURE,114226,0,0
PIG,114349,1,0
PILLOW,114227,0,0
PIZZA,114453,0,0
PLANT,114228,0,0
PLATE,114229,0,0
PLAY,114370,0,0
PLAY PEN,114149,0,0
PLEASE,114276,0,0
POLICE,114249,0,0
PONY,114351,0,0
POOL,114191,0,0
POTTY,114151,0,0
PRETTY,114482,0,0
PULL,114372,0,0
PUPPY,114353,1,0
PURSE,114230,0,0
PUSH,114374,0,0
PUSHCHAIR,114383,1,0
PUT,114376,0,0
PYJAMAS,114527,0,0
QUACK,114287,1,0
RABBIT,114305,1,0
RADIO,114231,0,0
RAIN,114192,0,0
READ,114378,0,0
RED,114484,0,0
RIDE,114380,0,0
ROCKING CHAIR,114155,0,0
RUBBISH,114232,0,0
RUN,114382,0,0
SAD,114486,1,0
SAME,114172,0,0
SAY,114384,0,0
SCARED,114488,0,0
SCHOOL,114193,0,0
SCISSORS,114233,0,0
SCRATCH,114386,0,0
SEE,114388,0,0
SHEEP,114355,1,0
SHH,114278,0,0
SHIRT,114529,0,0
SHOES,114531,1,0
SHOP,114194,0,0
SHORTS,114115,0,0
SHOW,114390,0,0
SICK,114490,0,0
SING,114394,0,0
SINK,114159,0,0
SISTER,114250,0,0
SKY,114181,0,0
SLEEP,114396,0,0
SLEEPY,114492,0,0
SLIDE (OBJECT),114182,1,0
SMELL,114178,0,0
SMILE,114398,0,0
SNOW,114183,0,0
SOAP,114234,0,0
SOCK,114117,0,0
SOFA,114157,0,0
SOFT,114494,0,0
SOME,114174,0,0
SPADE,114184,0,0
SPIDER,114357,0,0
SPLASH,114400,0,0
SPOON,114235,0,0
SQUIRREL,114359,0,0
STAIRS,114161,1,0
STAR,114185,0,0
STONE,114186,0,0
STOP,114402,1,0
SUN,114187,0,0
SWEETS,114455,1,0
SWIM,114404,0,0
SWING (ACTION),114406,0,0
SWING (OBJECT),114195,0,0
TABLE,114163,0,0
TAKE,114408,0,0
TEA,114280,0,0
TEA (DRINK),114457,0,0
TEACHER,114259,0,0
TEDDY,114401,1,0
TELL,114410,0,0
THANK YOU,114282,0,0
THAT,114128,0,0
THERE,114152,0,0
THIRSTY,114496,0,0
THIS,114130,0,0
THROW,114412,0,0
TICKLE,114414,0,0
TIGER,114361,1,0
TIRED,114498,0,0
TOAST,114459,0,0
TODAY,114526,0,0
TOE,114497,0,0
TOMORROW,114528,0,0
TONGUE,114479,0,0
TONIGHT,114530,0,0
TOOTH,114481,0,0
TOOTHBRUSH,114237,1,0
TOWEL,114238,0,0
TOY (OBJECT),114403,1,0
TRAIN,114385,0,0
TREE,114196,0,0
TROUSERS,114119,0,0
TUMMY,114499,0,0
TURKEY,114363,0,0
TURTLE,114365,1,0
TV,114165,1,0
UHOH,114289,0,0
UNCLE,114260,0,0
UNDER,114154,0,0
UP,114156,0,0
VROOM,114291,0,0
WAIT,114284,0,0
WALK,114416,0,0
WALL,114197,0,0
WANT TO,114286,0,0
WASH,114418,1,0
WATCH (ACTION),114420,0,0
WATCH (OBJECT),114239,0,0
WATER,114461,0,0
WATER (OUTSIDE),114198,0,0
WET,114500,0,0
WHAT,114506,0,0
WHEN,114508,0,0
WHERE,114510,0,0
WHO,114512,0,0
WHY,114514,0,0
WINDOW,114167,0,0
WIPE,114422,0,0
WOOF,114293,1,0
WORK (PLACE),114199,0,0
WRITE,114424,0,0
YELLOW,114502,0,0
YES,114288,1,0
YOU,114132,0,0
YOUR,114134,0,0
YUM,114295,0,0
ZIP,114121,0,0
ZOO,114200,1,0
