word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,5879,0,0
AGAIN,6090,0,0
ALL,6088,0,0
ALL GONE,5938,1,1
ANIMAL,6227,0,0
ANOTHER,6092,0,0
APPLE,5917,0,0
ARM,5975,0,0
ASLEEP,5940,0,0
AUNT,6170,0,0
AWAY,6066,0,0
BAA BAA,6203,0,0
BABY,6171,1,1
BABYSITTER,6187,1,1
BACK (PLACE),6068,0,0
BAD,5942,0,0
BALL,5899,1,1
BALLOON,5901,0,0
BANANA,5919,1,1
BASKET,6131,0,0
BATH,6191,1,1
BATH (FURNITURE),6053,1,1
BATHROOM,6055,0,0
BEACH,6099,0,0
BEAR,6229,0,0
BED,6057,1,0
BEDROOM,6059,0,0
BEE,6231,0,0
BELLY BUTTON,5977,0,0
BIB,6015,0,0
BICYCLE,5881,1,1
BIG,5944,0,0
BIRD,6233,0,0
BISCUIT,5921,0,0
BITE,6220,0,0
BLANKET,6132,0,0
BLOCK,5903,0,0
BLOW,6222,0,0
BLUE,5946,0,0
BOAT,5883,0,0
BOOK,5905,1,1
BOOTS,6017,0,0
BOTTLE,6133,1,0
BOWL,6134,0,0
BOX,6135,0,0
BOY,6172,0,0
BREAD,5923,0,0
BREAK,6224,0,0
BREAKFAST,6192,0,0
BRING,6226,0,0
BROKEN,5948,0,0
BROOM,6136,0,0
BROTHER,6173,0,0
BRUSH (OBJECT),6137,0,0
BUBBLES,5907,0,0
BUCKET,6101,0,0
BUMP,6228,0,0
BUS,5889,1,0
BUTTER,5925,0,0
BUTTERFLY,6237,0,0
BUTTON,6019,0,0
BYE BYE,6193,1,1
CAKE,5927,0,0
CALL,6230,0,0
CAR,5891,1,0
CAREFUL,5950,0,0
CARROTS,5929,0,0
CARRY,6232,0,0
CAT,6239,1,1
CATCH,6234,0,0
CEREAL,5931,0,0
CHAIR,6061,1,0
CHASE,6106,0,0
CHEEK,5979,0,0
CHEESE,5933,0,0
CHICKEN,5935,0,0
CHICKEN (ANIMAL),6241,0,0
CHILD,6174,0,0
CHIPS,5937,0,0
CHOO CHOO,6205,1,1
CHURCH,6103,0,0
CLEAN,5952,0,0
CLEAN (ACTION),6236,1,0
CLOCK,6138,0,0
CLOSE,5904,0,0
COAT,6021,1,0
COCKADOODLEDOO,6207,0,0
COFFEE,5939,0,0
COLD,5954,0,0
COMB (OBJECT),6139,0,0
COOKER,6063,0,0
COT,6065,1,0
COW,6243,0,0
CRY,6238,0,0
CUDDLE,6240,1,0
CUP,6140,1,0
CUT,6242,0,0
DADDY,6175,1,1
DANCE,6244,0,0
DARK,5956,0,0
DAY,6028,0,0
DEER,6245,0,0
DINNER,6194,0,0
DIRTY,5958,1,1
DISH,6141,0,0
DOCTOR,6176,0,0
DOG,6247,1,1
DOLL,5909,0,0
DON'T,6195,0,0
DONKEY,6249,0,0
DOOR,6067,1,0
DOWN,6070,1,0
DRAW,6246,0,0
DRAWER,6069,0,0
DRESS (OBJECT),6023,0,0
DRINK,5941,0,0
DRINK (ACTION),6248,0,0
DRIVE,6250,0,0
DROP,6252,0,0
DRY (DESCRIPTION),5960,0,0
DUCK,6251,0,0
DUMMY,6142,1,1
EAR,5981,1,1
EAT,6254,0,0
EGG,5943,0,0
ELEPHANT,6253,0,0
EMPTY,5962,0,0
EYE,5983,1,1
FACE,5985,0,0
FALL,6256,0,0
FAST,5964,0,0
FEED,6258,0,0
FIND,6260,0,0
FINE,5966,0,0
FINGER,5987,0,0
FINISH,6262,1,0
FIRE ENGINE,5893,0,0
FISH,6255,0,0
FISH (FOOD),5945,0,0
FLOWER,6105,0,0
FOOD,5947,0,0
FOOT,5989,0,0
FORK,6143,0,0
FRIDGE,6083,0,0
FRIEND,6177,0,0
FROG,6257,0,0
GARAGE,6071,0,0
GARDEN,6107,0,0
GENTLE,5968,0,0
GET,6264,0,0
GIRAFFE,6259,0,0
GIRL,6181,0,0
GIVE,6266,0,0
GLASS,6144,0,0
GLASSES,6025,0,0
GO,6268,0,0
GOOD,5970,0,0
GOODNIGHT,6200,1,1
GOOSE,6261,0,0
GRANDMA,6182,1,1
GRANDPA,6183,0,0
GREEN,5972,0,0
GRR,6209,0,0
HAIR,5995,0,0
HAMMER,6145,0,0
HAND,5997,0,0
HAPPY,5974,0,0
HARD,5976,0,0
HAT,6027,0,0
HAVE,6270,0,0
HEAD,5999,0,0
HEAR,5854,0,0
HELLO,6196,1,1
HELP,5856,0,0
HER,6044,0,0
HI,6197,1,1
HIGH CHAIR,6073,0,0
HIS,6046,0,0
HIT,5858,0,0
HOOVER,6146,0,0
HORSE,6263,0,0
HOT,5978,1,0
HOUSE,6109,0,0
HOW,6016,0,0
HUG,5860,0,0
HUNGRY,5980,0,0
HURRY,5862,0,0
HURT,5982,0,0
I,6048,0,0
ICE CREAM,5949,0,0
IN,6072,0,0
INSIDE,6074,0,0
IT,6050,1,0
JACKET,6029,0,0
JAM,5951,0,0
JEANS,6031,0,0
JUG,6147,0,0
JUICE,5953,1,1
JUMP,5864,0,0
JUMPER,6033,0,0
KEY,6148,1,1
KICK,5866,0,0
KISS,5868,1,0
KITCHEN,6075,0,0
KITTEN,6265,0,0
KNEE,6001,0,0
KNOW,5870,0,0
LADY,6184,0,0
LAMB,6267,0,0
LAMP,6149,0,0
LATER,6030,0,0
LEG,6003,0,0
LIGHT (OBJECT),6150,0,0
LIKE,5872,0,0
LION,6269,0,0
LITTLE (DESCRIPTION),5984,0,0
LIVING ROOM,6077,0,0
LOOK,5874,0,0
LORRY,5885,0,0
LOVE,5876,0,0
LUNCH,6198,0,0
MAKE,5878,0,0
MAN,6185,0,0
ME,6052,0,0
MEAT,5955,0,0
MEDICINE,6151,0,0
MEOW,6211,1,0
MILK,5957,1,0
MINE,6054,0,0
MONEY,6152,0,0
MONKEY,5853,0,0
MOO,6213,0,0
MOON,6110,0,0
MORE,6094,1,0
MORNING,6032,1,0
MOTORCYCLE,5887,0,0
MOUSE,5855,0,0
MOUTH,6013,1,0
MUG,6153,0,0
MUMMY,6186,1,1
MY,6056,0,0
NAIL (BODY PART),6005,0,0
