word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,153871,1,0
AGAIN,154082,1,0
ALL,154080,1,0
ALL GONE,153930,1,1
ANIMAL,154219,0,0
ANOTHER,154084,0,0
APPLE,153909,1,0
ARM,153967,1,0
ASLEEP,153932,1,0
AUNT,154162,0,0
AWAY,154058,1,0
BAA BAA,154195,1,0
BABY,154163,1,0
BABYSITTER,154179,0,0
BACK (PLACE),154060,1,0
BAD,153934,0,0
BALL,153891,1,0
BALLOON,153893,0,0
BANANA,153911,1,0
BASKET,154123,1,0
BATH,154183,1,0
BATH (FURNITURE),154045,1,0
BATHROOM,154047,0,0
BEACH,154091,1,0
BEAR,154221,0,0
BED,154049,1,0
BEDROOM,154051,0,0
BEE,154223,0,0
BELLY BUTTON,153969,1,0
BIB,154007,0,0
BICYCLE,153873,1,0
BIG,153936,1,0
BIRD,154225,0,0
BISCUIT,153913,1,0
BITE,154212,0,0
BLANKET,154124,1,0
BLOCK,153895,0,0
BLOW,154214,1,0
BLUE,153938,1,0
BOAT,153875,1,0
BOOK,153897,1,0
BOOTS,154009,0,0
BOTTLE,154125,1,0
BOWL,154126,1,0
BOX,154127,0,0
BOY,154164,1,0
BREAD,153915,1,0
BREAK,154216,0,0
BREAKFAST,154184,1,0
BRING,154218,0,0
BROKEN,153940,0,0
BROOM,154128,0,0
BROTHER,154165,1,0
BRUSH (OBJECT),154129,1,0
BUBBLES,153899,1,0
BUCKET,154093,1,0
BUMP,154220,0,0
BUS,153881,1,0
BUTTER,153917,0,0
BUTTERFLY,154229,0,0
BUTTON,154011,1,0
BYE BYE,154185,1,0
CAKE,153919,1,0
CALL,154222,0,0
CAR,153883,1,0
CAREFUL,153942,0,0
CARROTS,153921,1,0
CARRY,154224,1,0
CAT,154231,1,0
CATCH,154226,1,0
CEREAL,153923,0,0
CHAIR,154053,1,0
CHASE,154098,0,0
CHEEK,153971,1,0
CHEESE,153925,1,0
CHICKEN,153927,1,0
CHICKEN (ANIMAL),154233,0,0
CHILD,154166,0,0
CHIPS,153929,0,0
CHOO CHOO,154197,1,0
CHURCH,154095,0,0
CLEAN,153944,0,0
CLEAN (ACTION),154228,1,0
CLOCK,154130,0,0
CLOSE,153896,1,0
COAT,154013,1,0
COCKADOODLEDOO,154199,1,0
COFFEE,153931,1,0
COLD,153946,1,0
COMB (OBJECT),154131,0,0
COOKER,154055,1,0
COT,154057,1,0
COW,154235,1,0
CRY,154230,1,0
CUDDLE,154232,1,0
CUP,154132,1,0
CUT,154234,0,0
DADDY,154167,1,0
DANCE,154236,1,0
DARK,153948,0,0
DAY,154020,0,0
DEER,154237,0,0
DINNER,154186,1,0
DIRTY,153950,0,0
DISH,154133,0,0
DOCTOR,154168,1,0
DOG,154239,1,0
DOLL,153901,0,0
DON'T,154187,1,0
DONKEY,154241,0,0
DOOR,154059,1,0
DOWN,154062,1,0
DRAW,154238,0,0
DRAWER,154061,0,0
DRESS (OBJECT),154015,0,0
DRINK,153933,1,0
DRINK (ACTION),154240,1,0
DRIVE,154242,0,0
DROP,153826,0,0
