word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,33563,0,0
AGAIN,33774,0,0
ALL,33772,0,0
ALL GONE,33622,1,1
ANIMAL,33493,0,0
ANOTHER,33776,0,0
APPLE,33601,1,0
ARM,33659,0,0
ASLEEP,33624,0,0
AUNT,33854,0,0
AWAY,33750,0,0
BAA BAA,33469,1,1
BABY,33855,1,0
BABYSITTER,33453,1,0
BACK (PLACE),33752,0,0
BAD,33626,0,0
BALL,33583,1,1
BALLOON,33585,0,0
BANANA,33603,1,1
BASKET,33815,1,0
BATH,33457,0,0
BATH (FURNITURE),33737,1,0
BATHROOM,33739,0,0
BEACH,33783,0,0
BEAR,33495,0,0
BED,33741,0,0
BEDROOM,33743,1,0
BEE,33497,0,0
BELLY BUTTON,33661,0,0
BIB,33699,0,0
BICYCLE,33565,0,0
BIG,33628,0,0
BIRD,33499,0,0
BISCUIT,33605,1,0
BITE,33486,0,0
BLANKET,33816,0,0
BLOCK,33587,0,0
BLOW,33488,0,0
BLUE,33630,0,0
BOAT,33567,0,0
BOOK,33589,1,0
BOOTS,33701,1,0
BOTTLE,33817,1,0
BOWL,33818,1,0
BOX,33819,0,0
BOY,33856,0,0
BREAD,33607,1,0
BREAK,33490,0,0
BREAKFAST,33458,0,0
BRING,33492,0,0
BROKEN,33632,0,0
BROOM,33820,0,0
BROTHER,33857,0,0
BRUSH (OBJECT),33821,0,0
BUBBLES,33591,0,0
BUCKET,33785,0,0
BUMP,33494,0,0
BUS,33573,1,0
BUTTER,33609,0,0
BUTTERFLY,33503,0,0
BUTTON,33703,0,0
BYE BYE,33459,1,1
CAKE,33611,1,0
CALL,33496,0,0
CAR,33575,0,0
CAREFUL,33634,0,0
CARROTS,33613,0,0
CARRY,33498,0,0
CAT,33505,0,0
CATCH,33500,0,0
CEREAL,33615,1,0
CHAIR,33745,0,0
CHASE,33790,0,0
CHEEK,33663,0,0
CHEESE,33617,1,0
CHICKEN,33619,0,0
CHICKEN (ANIMAL),33507,0,0
CHILD,33858,0,0
CHIPS,33621,0,0
CHOO CHOO,33471,0,0
CHURCH,33787,0,0
CLEAN,33636,0,0
CLEAN (ACTION),33502,0,0
CLOCK,33822,0,0
CLOSE,33588,1,0
COAT,33705,1,0
COCKADOODLEDOO,33473,0,0
COFFEE,33623,0,0
COLD,33638,0,0
COMB (OBJECT),33823,0,0
COOKER,33747,1,0
COT,33749,1,0
COW,33509,0,0
CRY,33504,0,0
CUDDLE,33506,1,0
CUP,33824,1,0
CUT,33508,0,0
DADDY,33441,1,1
DANCE,33510,0,0
DARK,33640,0,0
DAY,33712,0,0
DEER,33511,0,0
DINNER,33460,1,0
DIRTY,33642,1,0
DISH,33825,0,0
DOCTOR,33442,0,0
DOG,33513,1,1
DOLL,33593,0,0
DON'T,33461,0,0
DONKEY,33515,0,0
DOOR,33751,1,0
DOWN,33754,0,0
DRAW,33512,0,0
DRAWER,33753,0,0
DRESS (OBJECT),33707,0,0
