word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,28557,1,1
AGAIN,28768,1,1
ALL,28766,0,0
ALL GONE,28616,1,1
ANIMAL,28487,0,0
ANOTHER,28770,0,0
APPLE,28595,1,1
ARM,28653,1,1
ASLEEP,28618,1,1
AUNT,28430,1,0
AWAY,28744,0,0
BAA BAA,28463,1,1
BABY,28431,1,1
BABYSITTER,28447,1,1
BACK (PLACE),28746,0,0
BAD,28620,0,0
BALL,28577,1,1
BALLOON,28579,1,1
BANANA,28597,1,1
BASKET,28809,1,1
BATH,28451,1,1
BATH (FURNITURE),28731,1,1
BATHROOM,28733,1,1
BEACH,28777,1,1
BEAR,28489,1,1
BED,28735,1,1
BEDROOM,28737,1,1
BEE,28491,1,1
BELLY BUTTON,28655,1,0
BIB,28693,1,1
BICYCLE,28559,1,1
BIG,28622,0,0
BIRD,28493,1,1
BISCUIT,28599,1,1
BITE,28480,1,0
BLANKET,28810,1,1
BLOCK,28581,1,1
BLOW,28482,1,1
BLUE,28624,1,1
BOAT,28561,1,1
BOOK,28583,1,1
BOOTS,28695,1,1
BOTTLE,28811,1,1
BOWL,28812,1,1
BOX,28813,1,1
BOY,28432,1,1
BREAD,28601,1,0
BREAK,28484,0,0
BREAKFAST,28452,1,1
BRING,28486,1,0
BROKEN,28626,1,0
BROOM,28814,1,0
BROTHER,28433,0,0
BRUSH (OBJECT),28815,1,1
BUBBLES,28585,1,1
BUCKET,28779,1,1
BUMP,28488,0,0
BUS,28567,1,1
BUTTER,28603,1,0
BUTTERFLY,28497,1,1
BUTTON,28697,1,1
BYE BYE,28453,1,1
CAKE,28605,1,1
CALL,28490,0,0
CAR,28569,1,1
CAREFUL,28628,1,1
CARROTS,28607,1,1
CARRY,28492,1,0
CAT,28499,1,1
CATCH,28494,0,0
CEREAL,28609,1,0
CHAIR,28739,1,1
CHASE,28784,0,0
CHEEK,28657,1,1
CHEESE,28611,1,1
CHICKEN,28613,1,1
CHICKEN (ANIMAL),28501,1,1
CHILD,28434,1,0
CHIPS,28615,1,1
CHOO CHOO,28465,1,1
CHURCH,28781,0,0
CLEAN,28630,0,0
CLEAN (ACTION),28496,1,0
CLOCK,28816,1,1
CLOSE,28582,1,1
COAT,28699,1,1
COCKADOODLEDOO,28467,0,0
COFFEE,28617,1,1
COLD,28632,1,0
COMB (OBJECT),28817,1,0
COOKER,28741,1,1
COT,28743,1,1
COW,28503,1,1
CRY,28498,1,0
CUDDLE,28500,1,1
CUP,28818,1,1
CUT,28502,0,0
DADDY,28435,1,1
DANCE,28504,1,1
DARK,28634,1,0
DAY,28706,0,0
DEER,28505,0,0
DINNER,28454,1,1
DIRTY,28636,1,1
DISH,28819,0,0
DOCTOR,28436,1,1
DOG,28507,1,1
DOLL,28587,1,0
DON'T,28455,1,1
DONKEY,28509,0,0
DOOR,28745,1,1
DOWN,28748,1,1
DRAW,28506,1,0
DRAWER,28747,1,1
DRESS (OBJECT),28701,1,0
DRINK,28619,1,1
DRINK (ACTION),28508,1,1
DRIVE,28510,1,0
DROP,28512,1,1
DRY (DESCRIPTION),28638,0,0
DUCK,28511,1,1
DUMMY,28820,1,0
EAR,28659,1,1
EAT,28514,1,0
EGG,28621,1,0
ELEPHANT,28513,1,1
EMPTY,28640,1,1
EYE,28661,1,1
FACE,28663,1,0
FALL,28516,1,1
FAST,28642,0,0
FEED,28518,1,0
FIND,28520,1,0
FINE,28644,0,0
FINGER,28665,1,1
FINISH,28522,0,0
FIRE ENGINE,28571,1,1
FISH,28515,1,1
FISH (FOOD),28623,1,1
FLOWER,28783,1,1
FOOD,28625,1,1
FOOT,28667,1,1
FORK,28821,1,1
FRIDGE,28761,1,0
FRIEND,28437,1,0
FROG,28517,1,1
GARAGE,28749,0,0
GARDEN,28785,1,0
GENTLE,28646,1,1
GET,28524,1,0
GIRAFFE,28519,1,1
GIRL,28441,1,1
GIVE,28526,1,0
GLASS,28822,1,0
GLASSES,28703,1,1
GO,28528,1,1
GOOD,28648,1,0
GOODNIGHT,28460,1,1
GOOSE,28521,1,0
GRANDMA,28442,1,1
GRANDPA,28443,1,1
GREEN,28650,1,1
GRR,28469,1,1
HAIR,28673,1,1
HAMMER,28823,1,0
HAND,28675,1,1
HAPPY,28652,0,0
HARD,28654,0,0
HAT,28705,1,1
HAVE,28530,0,0
HEAD,28677,1,1
HEAR,28532,0,0
HELLO,28456,1,1
HELP,28534,1,1
HER,28722,0,0
HI,28457,1,1
HIGH CHAIR,28751,1,1
HIS,28724,0,0
HIT,28536,1,0
HOOVER,28824,1,1
HORSE,28523,1,1
HOT,28656,1,1
HOUSE,28787,1,1
HOW,28694,0,0
HUG,28538,1,0
HUNGRY,28658,1,1
HURRY,28540,0,0
HURT,28660,1,0
I,28726,1,1
ICE CREAM,28627,1,1
IN,28750,1,1
INSIDE,28752,1,1
IT,28728,0,0
JACKET,28707,1,0
JAM,28629,1,1
JEANS,28709,1,1
JUG,28825,0,0
JUICE,28631,1,1
JUMP,28542,1,1
JUMPER,28711,1,0
KEY,28826,1,1
KICK,28544,1,1
KISS,28546,1,0
KITCHEN,28753,1,1
KITTEN,28525,0,0
KNEE,28679,1,1
KNOW,28548,0,0
LADY,28444,1,1
LAMB,28527,1,0
LAMP,28827,1,1
LATER,28708,0,0
LEG,28681,1,1
LIGHT (OBJECT),28828,1,1
LIKE,28550,0,0
LION,28529,1,1
LITTLE (DESCRIPTION),28662,0,0
LIVING ROOM,28755,1,1
LOOK,28552,1,1
LORRY,28563,1,1
LOVE,28554,1,0
LUNCH,28458,1,1
MAKE,28556,0,0
MAN,28445,1,1
ME,28730,1,1
MEAT,28633,1,0
MEDICINE,28829,1,0
MEOW,28471,1,1
MILK,28635,1,0
MINE,28732,0,0
MONEY,28830,1,1
MONKEY,28531,1,1
MOO,28473,1,1
MOON,28788,1,0
MORE,28772,1,1
MORNING,28710,1,1
MOTORCYCLE,28565,1,1
MOUSE,28533,1,0
MOUTH,28691,1,1
MUG,28831,1,0
MUMMY,28446,1,1
MY,28734,0,0
NAIL (BODY PART),28683,0,0
NAP,28459,1,1
NAPPY,28713,1,1
NASTY,28664,0,0
NAUGHTY,28666,1,1
NECKLACE,28715,1,1
NICE,28668,1,0
NIGHT,28712,1,1
NO,28461,1,1
NONE,28774,1,1
NOSE,28685,1,1
NOT,28776,0,0
NOW,28714,0,0
OFF,28754,0,0
OLD,28670,0,0
ON,28756,1,1
OPEN,28558,1,1
ORANGE (FOOD),28637,1,1
OTHER,28778,0,0
OUCH,28475,1,1
OUT,28758,1,1
OUTSIDE,28796,1,1
OWL,28535,1,0
PAPER,28832,1,0
PARK,28797,1,1
PARTY,28798,0,0
PASTA,28639,1,1
PATTYCAKE,28462,0,0
PEAS,28641,1,1
PEEKABOO,28464,1,1
PEN,28589,1,1
PENGUIN,28537,1,1
PENNY,28833,0,0
PEOPLE,28448,1,1
PERSON,28438,1,1
PHONE,28426,1,1
PICTURE,28834,1,1
PIG,28539,1,1
PILLOW,28835,1,1
PIZZA,28643,1,1
PLANT,28836,1,0
PLATE,28837,1,1
PLAY,28560,1,0
PLAY PEN,28757,1,0
PLEASE,28466,1,1
POLICE,28439,0,0
PONY,28541,0,0
POOL,28799,1,1
POTTY,28759,1,1
PRETTY,28672,0,0
PULL,28562,1,1
PUPPY,28543,1,1
PURSE,28838,1,0
PUSH,28564,1,0
PUSHCHAIR,28573,1,1
PUT,28566,1,0
PYJAMAS,28717,1,1
QUACK,28477,1,1
RABBIT,28495,1,1
RADIO,28839,1,0
RAIN,28800,1,0
READ,28568,1,1
RED,28674,1,0
RIDE,28570,1,0
ROCKING CHAIR,28763,0,0
RUBBISH,28840,1,1
RUN,28572,1,0
SAD,28676,1,0
SAME,28780,0,0
SAY,28574,1,0
SCARED,28678,0,0
SCHOOL,28801,0,0
SCISSORS,28841,0,0
SCRATCH,28576,0,0
SEE,28578,1,1
SHEEP,28545,1,1
SHH,28468,1,1
SHIRT,28719,1,1
SHOES,28721,1,1
SHOP,28802,1,1
SHORTS,28723,1,1
SHOW,28580,1,0
SICK,28680,1,0
